step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1785927957.1298919,1.993030309677124e-07,,,False,,,,,False,False,False,,3.0131092071533203,4.665647983551025,7.500701427459717,4.999589443206787,,,4.5,True,0.9545003995299339,0.0,0.0,0.0,0.0,0.0,768.0718383789062,523.9569702148438,768.0718383789062,523.9569702148438,False,False,-0.22703867015275023,-0.5227464856867634,0.11403109547824326,False,,False,keyboard_interrupt
1,1785927957.1886272,0.05910829920321703,0.05910809990018606,16.91815506992557,False,,,,,False,False,False,,3.1131091117858887,4.7652459144592285,7.49976110458374,4.998344421386719,,,4.39284086227417,True,1.0249000042676926,0.5,-0.5,0.7071067690849304,0.0,0.0,798.695556640625,492.386474609375,798.695556640625,492.386474609375,False,False,-0.22703775790314423,-0.5226669641018914,0.11404281670998653,False,,False,keyboard_interrupt
2,1785927957.249408,0.12042819987982512,0.061319900676608086,16.307919435059905,False,,,,,False,False,False,,3.213109016418457,4.865245819091797,7.499270439147949,4.9939727783203125,,,4.2880940437316895,True,1.0110996663570404,0.5,-0.5,0.7071067690849304,0.5,-0.5,798.6453247070312,491.9283142089844,798.6453247070312,491.9283142089844,False,False,-0.22692772308946316,-0.5224688157324143,0.11403805603024827,False,,False,keyboard_interrupt
3,1785927957.3117564,0.18223109934478998,0.06180289946496487,16.180470635797352,False,,,,,False,False,False,,3.3131089210510254,4.916841506958008,7.592737197875977,4.892269611358643,,,4.279698848724365,True,0.9090006351470947,0.5,-0.5,0.7071067690849304,0.5,-0.5,808.2162475585938,481.26983642578125,808.2162475585938,481.26983642578125,False,False,-0.22037357688134615,-0.5208782571220432,0.11398561405560405,False,,False,keyboard_interrupt
4,1785927957.3729453,0.24397959932684898,0.061748499982059,16.194725382649775,False,,,,,False,False,False,,3.4131088256835938,5.015432834625244,7.696572780609131,4.791663646697998,,,4.289304733276367,True,0.9215995669364929,0.5,-0.5,0.7071067690849304,0.5,-0.5,818.8490600585938,470.726318359375,818.8490600585938,470.726318359375,False,False,-0.21343922228276782,-0.5196293478450715,0.11406638842414593,False,,False,keyboard_interrupt
5,1785927957.4347851,0.30526129994541407,0.06128170061856508,16.31808500590229,False,,,,,False,False,False,,3.513108730316162,5.001216411590576,7.782299041748047,4.703166484832764,,,4.279581546783447,True,0.9896997362375259,0.5,-0.5,0.7071067690849304,0.5,-0.5,827.6275024414062,461.4518127441406,827.6275024414062,461.4518127441406,False,False,-0.20753875012724102,-0.5183657748739857,0.11399661155091495,False,,False,keyboard_interrupt
6,1785927957.4956849,0.3661541994661093,0.06089289952069521,16.422275961093586,False,,,,,False,False,False,,3.6131086349487305,5.032938003540039,7.872247695922852,4.6049652099609375,,,4.280587196350098,True,0.9182002395391464,0.5,-0.5,0.7071067690849304,0.5,-0.5,836.838134765625,451.16033935546875,836.838134765625,451.16033935546875,False,False,-0.20117373245198883,-0.5168104047073626,0.11397304860417848,False,,False,keyboard_interrupt
7,1785927957.5559137,0.4263835996389389,0.06022940017282963,16.60318710016167,False,,,,,False,False,False,,3.713108539581299,4.9588847160339355,7.958747863769531,4.52093505859375,,,4.268167495727539,True,1.029299572110176,0.5,-0.5,0.7071067690849304,0.5,-0.5,845.6958618164062,442.35394287109375,845.6958618164062,442.35394287109375,False,False,-0.19534877321865146,-0.51575248099465,0.1139731142173755,False,,False,keyboard_interrupt
8,1785927957.6166148,0.4870833996683359,0.06069980002939701,16.474518853698008,False,,,,,False,False,False,,3.813108444213867,5.011257648468018,8.05133056640625,4.423642158508301,,,4.278763771057129,True,1.0683992877602577,0.5,-0.5,0.7071067690849304,0.5,-0.5,855.1763305664062,432.15765380859375,855.1763305664062,432.15765380859375,False,False,-0.188879266481072,-0.5143051124225755,0.11392098809682875,False,,False,keyboard_interrupt
9,1785927957.6773999,0.5478709992021322,0.06078759953379631,16.450723628986637,False,,,,,False,False,False,,3.9131083488464355,4.971465587615967,8.133034706115723,4.341042518615723,,,4.266756534576416,True,1.0392004624009132,0.5,-0.5,0.7071067690849304,0.5,-0.5,863.5427856445312,423.501220703125,863.5427856445312,423.501220703125,False,False,-0.1832544811876679,-0.5131635018559064,0.11394974238982364,False,,False,keyboard_interrupt
10,1785927957.739714,0.6091678999364376,0.06129690073430538,16.314038524305694,False,,,,,False,False,False,,4.013108253479004,4.9664740562438965,8.2289400100708,4.243776321411133,,,4.277327060699463,True,1.1241994798183441,0.5,-0.5,0.7071067690849304,0.5,-0.5,873.3634643554688,413.3077697753906,873.3634643554688,413.3077697753906,False,False,-0.17662706889038118,-0.5118071450492606,0.11394805826114204,False,,False,keyboard_interrupt
11,1785927957.7994592,0.6704155998304486,0.06124769989401102,16.327143741405756,False,,,,,False,False,False,,4.113108158111572,4.866474151611328,8.321636199951172,4.1479291915893555,,,4.269428253173828,True,0.9021004661917686,0.5,-0.5,0.7071067690849304,0.5,-0.5,882.8555908203125,403.26300048828125,882.8555908203125,403.26300048828125,False,False,-0.1701497406170903,-0.5104145258072901,0.11393571897634143,False,,False,keyboard_interrupt
12,1785927957.861808,0.7322759991511703,0.061860399320721626,16.165430727587076,False,,,,,False,False,False,,4.213108062744141,4.76647424697876,8.416645050048828,4.052537441253662,,,4.263734340667725,True,0.956500880420208,0.5,-0.5,0.7071067690849304,0.5,-0.5,892.5845336914062,393.26593017578125,892.5845336914062,393.26593017578125,False,False,-0.16358040040176117,-0.5091051899302945,0.11391611020263664,False,,False,keyboard_interrupt
13,1785927957.9235487,0.7939809998497367,0.06170500069856644,16.206141944395643,False,,,,,False,False,False,,4.313107967376709,4.703880786895752,8.499804496765137,3.967284917831421,,,4.250999927520752,True,0.8960003033280373,0.5,-1.0,1.1180340051651,0.5,-0.5,897.8567504882812,359.5298767089844,897.8567504882812,359.5298767089844,False,True,-0.15776325495330956,-0.5078812468390779,0.11394842184121257,False,,False,keyboard_interrupt
14,1785927957.9848056,0.8552670991048217,0.06128609925508499,16.316913821481773,False,,,,,False,False,False,,4.413107872009277,4.791286945343018,8.596485137939453,3.868377447128296,,,4.283970832824707,True,0.9227003902196884,0.5,-0.5,0.7071067690849304,0.5,-1.0,911.0001220703125,373.9659729003906,911.0001220703125,373.9659729003906,False,False,-0.15099018845088613,-0.5064636554717412,0.11400392165227459,False,,False,keyboard_interrupt
15,1785927958.0460324,0.9164924994111061,0.06122540030628443,16.333090433013567,False,,,,,False,False,False,,4.513107776641846,4.72869348526001,8.678329467773438,3.6913368701934814,,,4.292456150054932,True,0.9577004238963127,0.5,0.0,0.5,0.5,-0.5,919.3809814453125,386.85211181640625,919.3809814453125,386.85211181640625,False,False,-0.14238215083955935,-0.5012520753847164,0.11396615112420831,False,,False,keyboard_interrupt
16,1785927958.1077995,0.9782317997887731,0.06173930037766695,16.197138514412636,False,,,,,False,False,False,,4.613107681274414,4.734655857086182,8.764036178588867,3.599369525909424,,,4.303380489349365,True,0.9046001359820366,0.5,0.0,0.5,0.5,0.0,928.1572875976562,377.21392822265625,928.1572875976562,377.21392822265625,False,False,-0.13620958116441845,-0.4997992210483708,0.11405879192636836,False,,False,keyboard_interrupt
17,1785927958.1685236,1.039537899196148,0.06130609940737486,16.311590684559263,False,,,,,False,False,False,,4.713107585906982,4.634655952453613,8.863408088684082,3.6160800457000732,,,4.273463726043701,True,0.9468002244830132,0.5,-0.5,0.7071067690849304,0.5,0.0,938.3330078125,347.52520751953125,938.3330078125,347.52520751953125,False,False,-0.13283888779394698,-0.5034249636669543,0.1139984804889288,False,,False,keyboard_interrupt
18,1785927958.2309444,1.1014046994969249,0.06186680030077696,16.163758189179237,False,,,,,False,False,False,,4.813107490539551,4.5641865730285645,8.952828407287598,3.6226882934570312,,,4.245433807373047,True,0.9078998118638992,0.5,-0.5,0.7071067690849304,0.5,-0.5,947.4896240234375,348.2177429199219,947.4896240234375,348.2177429199219,False,False,-0.12954409571770678,-0.5063266912353553,0.11398344932813748,False,,False,keyboard_interrupt
19,1785927958.291664,1.1626242995262146,0.06121960002928972,16.334637918600627,False,,,,,False,False,False,,4.913107395172119,4.490489482879639,9.036408424377441,3.5235931873321533,,,4.2351508140563965,True,0.9327000007033348,0.5,-0.5,0.7071067690849304,0.5,-0.5,956.0482177734375,337.83258056640625,956.0482177734375,337.83258056640625,False,False,-0.123207752093597,-0.5045077525737577,0.11396506564656765,False,,False,keyboard_interrupt
20,1785927958.3546035,1.225026499480009,0.06240219995379448,16.025076050851524,False,,,,,False,False,False,,5.0131072998046875,4.460182189941406,9.137176513671875,3.4117281436920166,,,4.255255699157715,True,1.0278001427650452,0.5,-0.5,0.7071067690849304,0.5,-0.5,966.366943359375,326.1091003417969,966.366943359375,326.1091003417969,False,False,-0.11578352630684827,-0.5026373428519998,0.11404262702030242,False,,False,keyboard_interrupt
21,1785927958.4149146,1.285351200029254,0.06032470054924488,16.576957546331617,False,,,,,False,False,False,,5.113107204437256,4.4628424644470215,9.227961540222168,3.3261237144470215,,,4.268975734710693,True,1.0221004486083984,0.5,0.0,0.5,0.5,-0.5,975.6632690429688,348.5777587890625,975.6632690429688,348.5777587890625,False,False,-0.1095492811360056,-0.5016039154205055,0.11406913066868242,False,,False,keyboard_interrupt
22,1785927958.477106,1.3475706996396184,0.06221949961036444,16.07213182783973,False,,,,,False,False,False,,5.213107109069824,4.472426414489746,9.311559677124023,3.2406504154205322,,,4.27955436706543,True,0.9580999612808228,0.5,0.0,0.5,0.5,0.0,984.2236938476562,339.62017822265625,984.2236938476562,339.62017822265625,False,False,-0.10358808347513314,-0.5003624706231012,0.11408573267976996,False,,False,keyboard_interrupt
23,1785927958.6387172,1.4282572995871305,0.08068659994751215,12.393631664371966,False,,,,,False,False,False,,5.313107013702393,4.423253059387207,9.444536209106445,3.2503559589385986,,,4.294693470001221,True,79.96900007128716,0.5,0.0,0.5,0.5,0.0,997.8405151367188,340.6372985839844,997.8405151367188,340.6372985839844,False,False,-0.09864308943678973,-0.504694569876574,0.11403796100640179,False,,False,keyboard_interrupt
24,1785927958.6509469,1.5194801995530725,0.0912228999659419,10.96215972495229,False,,,,,False,False,False,,5.413106918334961,4.323253154754639,9.547088623046875,3.244788885116577,,,4.272340297698975,True,0.9700004011392593,0.5,-0.5,0.7071067690849304,0.5,0.0,1008.3419189453125,308.6138916015625,1008.3419189453125,308.6138916015625,False,False,-0.09441693064023042,-0.5074737027430656,0.11393316722398722,False,,False,keyboard_interrupt
25,1785927958.709541,1.578435099683702,0.05895490013062954,16.96211846316839,True,1,0.01724610012024641,,,False,True,False,,5.513106822967529,4.297770023345947,9.58082389831543,3.239391565322876,6.93359375,5.143129825592041,4.203152179718018,True,1.1490993201732635,0.5,-0.5,0.7071067690849304,0.5,-0.5,1011.7963256835938,308.0482482910156,1011.7963256835938,308.0482482910156,False,False,-0.09291390907041994,-0.5082342033571209,0.11389837885821016,False,,False,keyboard_interrupt
