rollout_id,subject,condition,t_task_s,distance_cm,in_zpd,dead_reckoning_used
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,19.8250108002685,3.9035496711730957,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,19.886898700147867,3.907559633255005,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,19.94800400035456,3.907559633255005,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,20.01053880015388,3.908379316329956,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,20.061793100088835,3.909597873687744,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,20.117244299966842,3.91165828704834,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,20.179244400002062,3.9089207649230957,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,20.241142500191927,3.91165828704834,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,20.302930700127035,3.9191360473632812,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,20.364994999952614,3.917102813720703,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,20.426552100107074,3.915093183517456,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,20.489047500304878,3.909597873687744,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,20.55095440009609,3.909597873687744,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,20.611880300100893,3.907559633255005,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,20.673428799957037,3.9057700634002686,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,20.7352869999595,3.909597873687744,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,20.796293900348246,3.9085264205932617,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,20.858246100135148,3.898017406463623,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,20.92021460039541,3.898017406463623,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,20.981231500394642,3.898017406463623,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,21.043315700255334,3.8969409465789795,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,21.10548310028389,3.898017406463623,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,21.16701199999079,3.898017406463623,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,21.228980800136924,3.898017406463623,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,21.2902346001938,3.8977882862091064,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,21.350963400211185,3.898017406463623,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,21.41234689997509,3.898017406463623,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,21.474917100276798,3.898017406463623,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,21.53643840039149,3.8979671001434326,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,21.598939000163227,3.895996332168579,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,21.660822700243443,3.898017406463623,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,21.722355500329286,3.8979995250701904,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,21.784493900369853,3.898017406463623,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,21.835255600046366,3.898017406463623,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,21.89210160030052,3.8980112075805664,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,21.954270400106907,3.8939976692199707,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,22.00491360016167,3.895996332168579,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,22.062386200297624,3.898017406463623,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,22.124868900049478,3.8984646797180176,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,22.186241700313985,3.898017406463623,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,22.24807530036196,3.884446859359741,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,22.310313200112432,3.8824656009674072,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,22.372246300335974,3.8785369396209717,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,22.433141900226474,3.859443187713623,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,22.495000200346112,3.859443187713623,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,22.556066500023007,3.0369560718536377,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,22.61801220010966,2.702515125274658,False,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,22.680069700349122,2.8100316524505615,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,22.74198350030929,2.6944334506988525,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,22.80420420039445,2.644827365875244,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,22.864304600283504,2.509582996368408,False,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,22.916150600183755,2.651717185974121,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,22.971985900308937,2.6919147968292236,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,23.033067100215703,2.5970494747161865,False,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,23.08336460031569,2.729628562927246,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,23.14019630011171,2.859670400619507,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,23.202322999946773,3.4443557262420654,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,23.26339380024001,3.415889024734497,False,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,23.32525510014966,3.7063891887664795,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,23.387273400090635,4.089475154876709,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,23.448324400000274,4.072864055633545,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,23.499116400256753,4.4472198486328125,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,23.55604310007766,4.599359512329102,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,23.617082600016147,4.579968452453613,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,23.66738590039313,4.885045051574707,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,23.72535300021991,5.044800281524658,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,23.78822909994051,5.261219024658203,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,23.849218599963933,5.302647113800049,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,23.91106340009719,5.433404922485352,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,23.972984400112182,5.879184722900391,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,24.035164600238204,5.907825946807861,False,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,24.09660860011354,5.835245609283447,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,24.159153600223362,5.792794227600098,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,24.221145000308752,5.792794227600098,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,24.282205100171268,5.8013916015625,False,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,24.331942500080913,5.661186218261719,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,24.389829200226814,5.577980041503906,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,24.450955000240356,5.58210563659668,False,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,24.511986800003797,5.470598220825195,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,24.573972300160676,5.379276752471924,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,24.63590590003878,5.313422679901123,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,24.69796140026301,5.350569248199463,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,24.758059300016612,5.352334022521973,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,24.809098000172526,5.8134355545043945,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,24.8659900999628,6.014855861663818,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,24.92812249995768,6.016787052154541,False,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,24.990188400261104,6.250591278076172,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,25.052147100213915,6.490273952484131,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,25.114116800017655,6.720423221588135,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,25.17507310025394,6.719405174255371,False,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,25.236066200304776,6.9445648193359375,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,25.298147200141102,7.010976314544678,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,25.36019470030442,7.000085353851318,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,25.42124650022015,7.002505779266357,False,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,25.48394910013303,7.001945972442627,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,25.545446200296283,6.979385852813721,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,25.606853100005537,6.8894500732421875,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,25.667912000324577,6.892166614532471,False,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,25.729406100232154,6.6916913986206055,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,25.79132550023496,5.858307361602783,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,25.852264600340277,5.6617655754089355,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,25.914377599954605,5.662068843841553,False,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,25.97628950001672,5.5030646324157715,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,26.037140400148928,5.401401042938232,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,26.099232600070536,5.366559982299805,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,26.161287900060415,5.365512371063232,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,26.212017999961972,5.386166572570801,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,26.270124700386077,5.478123188018799,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,26.332327499985695,5.469302654266357,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,26.384339299984276,5.711119174957275,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,26.439242199994624,5.95625638961792,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,26.501460900064558,5.9418840408325195,False,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,26.55208760034293,6.186528205871582,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,26.607951800338924,6.293581008911133,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,26.670067800208926,6.204503059387207,False,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,26.732010300271213,6.35402250289917,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,26.794102900195867,6.415414810180664,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,26.855014800094068,6.4768595695495605,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,26.91657150024548,6.337974548339844,False,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,26.979121600277722,6.524618148803711,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,27.040699400007725,6.190196514129639,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,27.102252600248903,5.992332935333252,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,27.164298300165683,5.717984676361084,False,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,27.225289300084114,5.801711559295654,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,27.276489700190723,5.734629154205322,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,27.333925700280815,5.555680751800537,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,27.395511500071734,5.350557804107666,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,27.456697900313884,5.385394096374512,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,27.518207699991763,5.385073661804199,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,27.580093400087208,5.29149055480957,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,27.63026520004496,5.24546480178833,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,27.68716510012746,5.129757881164551,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,27.74922430003062,5.023681640625,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,27.81125060003251,5.004334449768066,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,27.87196659995243,4.606866836547852,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,27.93401480000466,4.469565391540527,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,27.99613820016384,4.300771236419678,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,28.058251300361007,4.4250168800354,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,28.120158800389618,4.302460670471191,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,28.18198180012405,4.2135820388793945,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,28.244069000240415,4.134574890136719,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,28.306024400051683,3.9892146587371826,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,28.356347300112247,4.048051357269287,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,28.414215700235218,3.9518609046936035,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,28.476260000374168,3.7969155311584473,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,28.538256500381976,3.8721230030059814,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,28.600203400012106,3.8605196475982666,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,28.661164400167763,3.994152069091797,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,28.72338840039447,3.889730930328369,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,28.774054700043052,4.076434135437012,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,28.831932000350207,4.116069316864014,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,28.89413890009746,4.039477348327637,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,28.956142500042915,4.168856143951416,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,29.018821800127625,4.351396083831787,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,29.080249899998307,4.64418363571167,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,29.140807200223207,4.566500663757324,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,29.202265300322324,4.710448265075684,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,29.264208200387657,4.888742923736572,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,29.32493790006265,4.875763893127441,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,29.38645050022751,4.838746547698975,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,29.447937900200486,5.099574565887451,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,29.509880400262773,5.375204086303711,True,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,29.571963500231504,5.379698753356934,True,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,29.634019100107253,5.59280252456665,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,29.69554750015959,5.969773292541504,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,29.75685020023957,6.420757293701172,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,29.817852300126106,6.900177955627441,False,False
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,29.879339599981904,7.423189163208008,False,True
20260706_220437_pilot01_r01_zero_shot_physical,pilot01_r01,zero_shot_physical,29.941626199986786,7.429287433624268,False,False
