robot_name,robot_path,test_name,test_type,hand_path,trials_requested,trials_completed,episodes_per_trial,max_steps,base_seed,reward_mean,reward_sample_variance,reward_sample_std,tiz_mean,tiz_sample_variance,tiz_sample_std,zpd_coverage_mean,zpd_coverage_sample_variance,zpd_coverage_sample_std,episode_length_mean,episode_length_sample_variance,episode_length_sample_std,catch_rate,too_close_rate,too_far_rate,avg_distance_mean,avg_distance_sample_variance,avg_distance_sample_std
single_h1,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\single_hand_h1_5m\robot\best_model.zip,agent_H1,learned,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_1\hand\hand\best_model.zip,20,20,1000,100,2026,-5.055370674695368,1.054607408118171,1.0269408006882241,0.39813750000000003,5.608226184210519e-05,0.007488809107068038,0.5246164225506964,2.803628205039005e-05,0.005294929843764698,63.44615,1.206521923684211,1.0984179185010645,0.5033,0.4263408703966721,0.049042707052631314,3.73093975443244,0.0002748086641360381,0.016577353954598365
