robot_name,robot_path,test_name,test_type,hand_path,base_seed,max_steps,trial_index,trial_seed,requested_episodes,completed_episodes,is_complete,reward_mean,reward_sample_variance,reward_sample_std,tiz_mean,tiz_sample_variance,tiz_sample_std,zpd_coverage_mean,zpd_coverage_sample_variance,zpd_coverage_sample_std,episode_length_mean,episode_length_sample_variance,episode_length_sample_std,catch_rate,too_close_rate,too_far_rate,avg_distance_mean,avg_distance_sample_variance,avg_distance_sample_std
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,scripted_hand,scripted,,2026,100,3,2288458700,1000,1000,True,-16.46174047269664,1511.1077590160546,38.87296951631113,0.28203999999999996,0.0719624008008008,0.26825808617971014,0.5339277661484196,0.04208693367972388,0.20515100214165147,49.356,1539.6389029029028,39.238232667933744,0.651,0.39160425546765204,0.0744679783839283,3.8854242062568662,0.3829822655700993,0.6188556096296609
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,scripted_hand,scripted,,2026,100,4,2115331525,1000,1000,True,-14.417455789439192,1575.3552057189002,39.69074458509062,0.29630999999999996,0.07515563953953953,0.27414528910696156,0.5547546275799435,0.03927309865628851,0.19817441473683858,50.624,1564.8134374374376,39.55772285455063,0.632,0.3674555315849474,0.07778984083510901,3.94538609623909,0.3883387429866261,0.6231683103196327
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,scripted_hand,scripted,,2026,100,5,2666256175,1000,1000,True,-14.708292669915915,1545.6768996973306,39.315097605084624,0.29506,0.07419699339339338,0.27239125058157315,0.5468591246484796,0.04442785880026067,0.21077917069829427,51.089,1574.14122022022,39.67544858246999,0.63,0.38156267518627995,0.07157820016524041,3.8915353643894197,0.36990010111753996,0.6081941311107334
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,scripted_hand,scripted,,2026,100,6,975381835,1000,1000,True,-15.537610807396591,1543.0267866479762,39.28137964287884,0.28526999999999997,0.07514647357357358,0.2741285712463653,0.5503393380608776,0.0434558541286776,0.20846067765570944,48.76,1575.1195195195194,39.68777544180978,0.65,0.37641794857564603,0.07324271336347637,3.9056295862197876,0.3338627876635037,0.5778086081597467
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,scripted_hand,scripted,,2026,100,7,2535166222,1000,1000,True,-15.041205911958837,1563.114097873838,39.53623778097555,0.29039,0.07537312102102102,0.2745416562582462,0.5442562820016316,0.04282983292247786,0.20695369753275214,50.026,1577.3827067067068,39.716277603857925,0.635,0.38500980863120926,0.07073390936715925,3.877191540956497,0.3635639182511387,0.6029626176232974
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,scripted_hand,scripted,,2026,100,8,1079577930,1000,1000,True,-14.15883438613827,1635.490209804567,40.44119446560112,0.29891999999999996,0.07732155515515515,0.27806753703939474,0.5443172807466345,0.043100864414340044,0.20760747677851116,51.455,1584.7126876876873,39.8084499533414,0.628,0.38551646904248177,0.07016625021088368,3.8814871385097502,0.29593376547102895,0.543997946201113
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,scripted_hand,scripted,,2026,100,9,3715024065,1000,1000,True,-14.181311036285646,1636.8105278666696,40.45751509752755,0.29832000000000003,0.07749927687687687,0.2783869193710022,0.5479076493859707,0.04165317868120801,0.2040911038757153,51.289,1606.4639429429433,40.08071784465621,0.624,0.37917353693571587,0.07291881367831343,3.9003724133968354,0.3811708208766896,0.617390331052155
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,scripted_hand,scripted,,2026,100,10,2056590929,1000,1000,True,-15.360730612025362,1529.2065665534233,39.10507085472961,0.29311000000000004,0.07216078868868868,0.2686276022464718,0.5460127754753438,0.038814240710306085,0.19701330084617658,51.09,1552.1900900900903,39.397843723865016,0.637,0.38058570345880255,0.07340152106585374,3.8987792937755583,0.2917680430981473,0.5401555730510862
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,scripted_hand,scripted,,2026,100,11,3339987600,1000,1000,True,-15.597333022876676,1557.7599246077657,39.46846747224632,0.28952999999999995,0.07439387297297297,0.27275240232300973,0.5369480014169745,0.04062110658851231,0.20154678511083304,50.258,1546.4598958958957,39.325054302516804,0.641,0.3888283198387774,0.07422367874424803,3.8864826180934906,0.32056643780224514,0.5661858685999194
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,scripted_hand,scripted,,2026,100,12,1788010607,1000,1000,True,-15.501434176473277,1577.975676844201,39.72374197937804,0.29134,0.07461582022022022,0.27315896511046495,0.5438576985790835,0.04371266426021737,0.20907573809559388,50.579,1537.3791381381382,39.209426648934034,0.64,0.3877262245358784,0.0684160768850381,3.874906578540802,0.3341024457360655,0.5780159562988426
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,scripted_hand,scripted,,2026,100,13,2859898362,1000,1000,True,-14.730644013871398,1577.2615485214694,39.7147522782337,0.29571000000000003,0.07453042632632632,0.2730026123067805,0.5391512983182776,0.044248587855595295,0.21035348310782803,51.405,1566.5495245245247,39.57966049026349,0.63,0.3927878454585101,0.06806085622321228,3.86083757185936,0.2983537068677733,0.5462176369065478
