step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1785760814.973237,2.0023435354232788e-07,,,False,,,,,False,False,False,,3.0128393173217773,4.66563606262207,7.500236511230469,4.999514102935791,,,4.499801158905029,True,2.6040002703666687,0.26155024766921997,-0.41618967056274414,0.4915509819984436,0.0,0.0,776.0348243713379,510.91499519348145,776.0348243713379,510.91499519348145,False,False,-0.22705411818973129,-0.5227299111434089,0.11399915944192765,False,,False,keyboard_interrupt
1,1785760815.026098,0.059806499630212784,0.05980629939585924,16.72064665598146,False,,,,,False,False,False,,3.0628392696380615,4.7152886390686035,7.511245250701904,4.981925010681152,,,4.456390380859375,True,1.6956999897956848,-0.2274637520313263,-1.0,1.0255436897277832,0.26155024766921997,-0.41618967056274414,769.0471377372742,479.4749927520752,769.0471377372742,479.4749927520752,False,False,-0.2261179001093072,-0.522306630298623,0.11398980068091419,False,,False,keyboard_interrupt
2,1785760815.0893054,0.12251119967550039,0.06270470004528761,15.947767859151925,False,,,,,False,False,False,,3.1128392219543457,4.765288829803467,7.546716690063477,4.921009540557861,,,4.436611175537109,True,1.6518998891115189,-0.25198647379875183,-1.0,1.0312600135803223,-0.2274637520313263,-1.0,761.3061127662659,448.03499031066895,761.3061127662659,448.03499031066895,False,False,-0.22297362822897657,-0.5207627357092988,0.11390409217259431,False,,False,keyboard_interrupt
3,1785760815.149421,0.1842155996710062,0.06170439999550581,16.206299714004743,False,,,,,False,False,False,,3.16283917427063,4.788415908813477,7.544158458709717,4.793348789215088,,,4.381321907043457,True,1.6908999532461166,-0.15986943244934082,-1.0,1.0126985311508179,-0.25198647379875183,-1.0,756.3949236869812,416.5949878692627,756.3949236869812,416.5949878692627,False,False,-0.2193017099956269,-0.5153018297582453,0.11388097271464696,False,,False,keyboard_interrupt
4,1785760815.2115269,0.2456716001033783,0.06145600043237209,16.271804103171796,False,,,,,False,False,False,,3.212839126586914,4.837306976318359,7.505687236785889,4.596279621124268,,,4.299609184265137,True,2.0316001027822495,-0.07403647154569626,-1.0,1.0027369260787964,-0.15986943244934082,-1.0,754.1205232143402,385.15498542785645,754.1205232143402,385.15498542785645,False,False,-0.21493600385187364,-0.5058520200717948,0.11372885309784946,False,,False,keyboard_interrupt
5,1785760815.2742484,0.30839379969984293,0.06272219959646463,15.943318417301894,False,,,,,False,False,False,,3.2628390789031982,4.830677509307861,7.451600074768066,4.327259063720703,,,4.218903541564941,True,1.7876001074910164,-0.010676227509975433,-1.0,1.0000569820404053,-0.07403647154569626,-1.0,753.7925494909286,353.7149829864502,753.7925494909286,353.7149829864502,False,False,-0.209014283610838,-0.4928587837510538,0.11364034540030749,False,,False,keyboard_interrupt
6,1785760815.3361897,0.37036649975925684,0.06197270005941391,16.136137348240258,False,,,,,False,False,False,,3.3128390312194824,4.842282295227051,7.4094038009643555,4.034647464752197,,,4.175417900085449,True,2.3472001776099205,0.03830642253160477,-1.0,1.0007333755493164,-0.010676227509975433,-1.0,754.9693228006363,322.27498054504395,754.9693228006363,322.27498054504395,False,False,-0.20190542745100545,-0.47914297098746594,0.1136079470722019,False,,False,keyboard_interrupt
7,1785760815.3993025,0.4318487998098135,0.06148230005055666,16.26484368960992,False,,,,,False,False,False,,3.3628389835357666,4.79378080368042,7.384159088134766,3.730563163757324,,,4.159501075744629,True,3.8724998012185097,0.0674586072564125,-1.0,1.0022727251052856,0.03830642253160477,-1.0,757.0416513681412,290.8349781036377,757.0416513681412,290.8349781036377,False,False,-0.19376423784649136,-0.46535652282072915,0.11362382210397791,False,,False,keyboard_interrupt
8,1785760815.4598718,0.49403820000588894,0.06218940019607544,16.079910673637702,False,,,,,False,False,False,,3.412838935852051,4.797239780426025,7.375500202178955,3.4639127254486084,,,4.180962085723877,True,1.716899685561657,0.09398511797189713,-1.0,1.0044069290161133,0.0674586072564125,-1.0,759.9288741350174,259.39497566223145,759.9288741350174,259.39497566223145,False,False,-0.18606926053242417,-0.4535978490321695,0.11359575935532104,False,,False,keyboard_interrupt
9,1785760815.522954,0.5566378002986312,0.06259960029274225,15.974542893621946,False,,,,,False,False,False,,3.462838888168335,4.747239589691162,7.380830764770508,3.154090642929077,,,4.229513645172119,True,2.8443001210689545,0.09264642745256424,-1.0,1.0042824745178223,0.09398511797189713,-1.0,762.7749725580215,227.9549732208252,762.7749725580215,227.9549732208252,False,False,-0.1764856934042679,-0.4403113425543317,0.11353975073601497,False,,False,keyboard_interrupt
