step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1785758388.7053633,2.998858690261841e-07,,,False,,,,,False,False,False,,11.784061431884766,3.6213386058807373,7.500274181365967,4.9994401931762695,,,4.5,True,2.595100551843643,-0.3122325539588928,-0.4985659122467041,0.5882661938667297,0.0,0.0,757.3104242400254,506.5310741580438,756.8095855712891,505.71260261535645,False,True,-0.22705049106137876,-0.5227278965908363,0.11397187458218624,False,,False,caught
1,1785758388.7634845,0.05924340058118105,0.05924310069531202,16.879602658594997,False,,,,,False,False,False,,11.330514907836914,4.07488489151001,7.491275310516357,4.985907554626465,,,3.9458489418029785,True,1.6718003898859024,-0.29350101947784424,-1.0,1.0421818494796753,-0.3122325539588928,-0.4985659122467041,751.6647485487988,486.84461317620423,746.7913478926744,469.851073852868,False,True,-0.22699418801693116,-0.5218988833130309,0.1140067751970039,False,,False,caught
2,1785758388.8252194,0.12056750059127808,0.06132410001009703,16.306802706201147,False,,,,,False,False,False,,10.876968383789062,4.528431415557861,7.442993640899658,4.906017780303955,,,3.4546713829040527,False,1.7555998638272285,-0.7969529032707214,-1.0,1.2787235975265503,-0.29350101947784424,-1.0,739.0819410862599,470.6859202723622,723.101956724458,450.16461287102845,False,True,-0.22647740254660842,-0.5171413187373145,0.11387297067002045,False,,False,caught
3,1785758388.8865206,0.18226830009371042,0.061700799502432346,16.207245417631555,False,,,,,False,False,False,,10.423421859741211,4.647752285003662,7.399557113647461,4.813296318054199,,,3.028392791748047,False,1.7918003723025322,-1.0,-1.0,1.4142135381698608,-0.7969529032707214,-1.0,724.769094280169,456.0376160597452,703.241940933672,434.0059199671864,False,True,-0.225397468452958,-0.5119767071161577,0.11389145309118254,False,,False,caught
4,1785758388.948208,0.2439763005822897,0.06170800048857927,16.20535412073637,False,,,,,False,False,False,,9.96987533569336,4.988092422485352,7.329533576965332,4.671902179718018,,,2.6592068672180176,False,1.7878999933600426,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,710.4562474740782,441.38931184712817,688.9290941275812,419.3576157545694,False,True,-0.2238922948757614,-0.5039794819658305,0.11378355398479557,False,,False,caught
5,1785758389.0095015,0.3052743999287486,0.06129809934645891,16.313719522492313,False,,,,,False,False,False,,9.516328811645508,4.754512310028076,7.238081455230713,4.545511245727539,,,2.287813901901245,False,1.6906000673770905,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,696.1434006679873,426.74100763451116,674.6162473214903,404.7093115419524,False,True,-0.2236448165103217,-0.49598738627451905,0.11377170193622771,False,,False,caught
6,1785758389.0712495,0.36701180040836334,0.061737400479614735,16.197636962868128,False,,,,,False,False,False,,9.062782287597656,4.908965110778809,7.110374450683594,4.401066303253174,,,2.0173888206481934,False,2.0134001970291138,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,681.8305538618964,412.09270342189416,660.3034005153994,390.0610073293354,False,True,-0.22424641319942068,-0.486172516046458,0.1137793301884165,False,,False,caught
7,1785758389.1324842,0.42826069984585047,0.061248899437487125,16.326823978619185,False,,,,,False,False,False,,8.609235763549805,4.6321845054626465,6.973939895629883,4.2542338371276855,,,1.6784038543701172,False,1.7833998426795006,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,667.5177070558055,397.44439920927715,645.9905537093085,375.4127031167184,False,True,-0.2251114354705183,-0.47599077162906567,0.11386433221037084,False,,False,caught
8,1785758389.194275,0.4895526999607682,0.061292000114917755,16.315342917918773,False,,,,,False,False,False,,8.155689239501953,5.035723686218262,6.85031795501709,4.127424716949463,,,1.5902833938598633,False,2.4024005979299545,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,653.2048602497147,382.79609499666014,631.6777069032177,360.76439890410137,False,True,-0.22608071895145182,-0.46701962576268136,0.1138488559972161,False,,False,caught
9,1785758389.2562294,0.5515533005818725,0.06200060062110424,16.12887601059162,False,,,,,False,False,False,,7.702142715454102,4.999645709991455,6.7046918869018555,3.984269857406616,,,1.42333984375,False,1.869400031864643,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,638.8920134436238,368.14779078404314,617.3648600971268,346.11609469148436,False,True,-0.2274082181290133,-0.4567053655380233,0.11389499990203411,False,,True,caught
