step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1785760551.7968795,2.998858690261841e-07,,,False,,,,,False,False,False,,3.0112504959106445,4.666314125061035,7.498842716217041,5.000255584716797,,,4.5,True,2.512299455702305,0.2643256187438965,-0.4142584204673767,0.4914042055606842,0.0,0.0,778.8267774581909,506.63428688049316,778.8267774581909,506.63428688049316,False,False,-0.22712889263180636,-0.5227210023563414,0.11399977431607353,False,,False,caught
1,1785760551.841026,0.05892719980329275,0.058926899917423725,16.970178329444348,False,,,,,False,False,False,,3.2112505435943604,4.866313934326172,7.512460231781006,4.978139400482178,,,4.3026628494262695,True,1.6844002529978752,-0.19018200039863586,-1.0,1.0179239511489868,0.2643256187438965,-0.4142584204673767,771.0369219779968,464.7142848968506,771.0369219779968,464.7142848968506,False,False,-0.22596024548226162,-0.5221822144858365,0.11394358709042914,False,,False,caught
2,1785760551.9028213,0.12027329951524734,0.061346099711954594,16.30095482345928,False,,,,,False,False,False,,3.411250591278076,5.066313743591309,7.55231237411499,4.907474517822266,,,4.144107341766357,True,1.622900366783142,-0.14362812042236328,-0.8905588388442993,0.9020665884017944,-0.19018200039863586,-1.0,765.153913974762,427.38205909729004,765.153913974762,427.38205909729004,False,False,-0.2223613952649039,-0.5203535044096865,0.11382727268017728,False,,False,caught
3,1785760551.9657996,0.18220899999141693,0.061935700476169586,16.14577686716824,False,,,,,False,False,False,,3.611250638961792,5.148896217346191,7.563595771789551,4.758317470550537,,,3.971597194671631,True,3.3907005563378334,-0.002510957419872284,-0.8610670566558838,0.8610707521438599,-0.14362812042236328,-0.8905588388442993,765.0510651543736,391.2861270904541,765.0510651543736,391.2861270904541,False,False,-0.2175247765498627,-0.5143821241322912,0.11378431664748907,False,,False,caught
4,1785760552.0270395,0.24497639946639538,0.06276739947497845,15.93183736086819,False,,,,,False,False,False,,3.811250686645508,5.318268775939941,7.5291290283203125,4.4730682373046875,,,3.812739610671997,True,1.8783994019031525,0.11572093516588211,-0.9796466827392578,0.9864577651023865,-0.002510957419872284,-0.8610670566558838,769.7909948304296,350.2193355560303,769.7909948304296,350.2193355560303,False,False,-0.21038295761000234,-0.5012991999135413,0.11357368262113197,False,,False,caught
5,1785760552.0867903,0.3052487000823021,0.060272300615906715,16.591369331869934,False,,,,,False,False,False,,4.0112504959106445,5.224391460418701,7.500800132751465,4.143051624298096,,,3.653252363204956,True,1.7965994775295258,0.21209752559661865,-1.0,1.0222452878952026,0.11572093516588211,-0.9796466827392578,778.4785091355443,308.2993335723877,778.4785091355443,308.2993335723877,False,False,-0.2016346571364356,-0.48641903337297276,0.11347515915466765,False,,False,caught
6,1785760552.150197,0.36707730032503605,0.061828600242733955,16.17374477303518,False,,,,,False,False,False,,4.211250305175781,5.176435470581055,7.503310203552246,3.8313121795654297,,,3.5562641620635986,True,2.922000363469124,0.37476450204849243,-1.0,1.067917823791504,0.21209752559661865,-1.0,793.8288633301854,266.3793315887451,793.8288633301854,266.3793315887451,False,False,-0.19219772886627054,-0.47313218817716607,0.1134535543059739,False,,False,caught
7,1785760552.210191,0.42914019990712404,0.062062899582087994,16.112685787059334,False,,,,,False,False,False,,4.411250114440918,4.976435661315918,7.540729999542236,3.4443655014038086,,,3.484376907348633,False,1.6138991340994835,0.4254244863986969,-1.0,1.0867317914962769,0.37476450204849243,-1.0,811.254251666367,224.45932960510254,811.254251666367,224.45932960510254,False,False,-0.1790822246219611,-0.4575295000718559,0.11338474993931617,False,,False,caught
8,1785760552.2720065,0.4909129999577999,0.06177280005067587,16.188354731850282,False,,,,,False,False,False,,4.611249923706055,4.869874000549316,7.631446838378906,3.040492057800293,,,3.5310378074645996,True,1.6795005649328232,0.4400799870491028,-1.0,1.0925521850585938,0.4254244863986969,-1.0,829.279928393662,182.53932762145996,829.279928393662,182.53932762145996,False,False,-0.16327917970113698,-0.44262093769840344,0.11326933228867814,False,,False,caught
9,1785760552.334879,0.5523181995376945,0.06140519957989454,16.285265854382512,False,,,,,False,False,False,,4.811249732971191,4.66987419128418,7.747049808502197,2.6808016300201416,,,3.5461714267730713,True,1.7969999462366104,0.4198541045188904,-1.0,1.0845632553100586,0.4400799870491028,-1.0,846.4771539643407,140.61932563781738,846.4771539643407,140.61932563781738,False,False,-0.14773435898158982,-0.4302532143508997,0.11322430113829679,False,,False,caught
