robot_name,robot_path,test_name,test_type,hand_path,trials_requested,trials_completed,episodes_per_trial,max_steps,base_seed,reward_mean,reward_sample_variance,reward_sample_std,tiz_mean,tiz_sample_variance,tiz_sample_std,zpd_coverage_mean,zpd_coverage_sample_variance,zpd_coverage_sample_std,episode_length_mean,episode_length_sample_variance,episode_length_sample_std,catch_rate,too_close_rate,too_far_rate,avg_distance_mean,avg_distance_sample_variance,avg_distance_sample_std
single_h1,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\single_hand_h1_5m\robot\best_model.zip,scripted_hand,scripted,,20,20,1000,100,2026,-45.3768148348981,0.10224291116230193,0.31975445448390855,0.10683200000000001,7.507732631578933e-06,0.0027400242027359784,0.3932422704356854,4.0501813637012064e-05,0.006364103521864809,24.873649999999998,0.31580739736842106,0.5619674344376381,0.9357999999999999,0.5069730527719479,0.09978467679236672,3.756948792129755,0.0005958057846876093,0.02440913322278383
