step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,policy_dt_s,policy_loop_hz_inst,policy_deadline_overrun_s,policy_deadline_overrun,servo_dt_s,servo_loop_hz_inst,servo_target_age_s,servo_interpolation_phase,servo_command_sequence,servo_policy_step,servo_commanded_world_x,servo_commanded_world_y,servo_commanded_world_z,servo_target_world_x,servo_target_world_y,servo_target_world_z,servo_tracking_error_cm,servo_target_error_cm,servo_deadline_overrun_s,servo_deadline_overrun_count,servo_watchdog_stopped,servo_stop_reason,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1787662614.914864,2.0023435354232788e-07,,,,,2.0023435354232788e-07,False,,,,0.0,0,-1,-0.22707909210856936,-0.5227666268887144,0.113,-0.22707909210856936,-0.5227666268887144,0.113,0.0031991044154328074,0.0031991044154328074,0.0,0,False,,False,,,,,False,False,False,,3.551719903945923,7.158878326416016,7.500248432159424,5.000378131866455,,,4.5,True,0.184075759,0.568147435688,2,1.0,-1.0,1.4142135381698608,0.1840757578611374,-0.1840757578611374,0.2603224217891693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3.5434002056717873,0.962299294769764,0.0,0.0,0.0,0.0,0.0,768.0254516601562,524.0396728515625,768.0254516601562,524.0396728515625,False,False,-0.22707909210856936,-0.5227666268887144,0.11296800895584568,False,,False,caught
1,1787662614.9728687,0.05751639977097511,0.05751619953662157,17.38640605701499,0.05751619953662157,17.38640605701499,0.007516399957239628,True,0.008050099946558475,124.22206017796255,0.04640659969300032,0.9281319938600063,1,0,-0.22707752396513506,-0.5227452325934895,0.113,-0.22707740253914963,-0.5227435759699157,0.113,0.004837989438066319,0.004897413964629206,0.003586897626519203,4,False,,True,1,0.03073790017515421,,,False,False,False,,3.551719903945923,7.158878326416016,7.500513553619385,5.0001115798950195,,,4.500360488891602,True,0.184075759,0.568147435688,2,1.0,-1.0,1.4142135381698608,0.1840757578611374,-0.1840757578611374,0.2603224217891693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2.0145997405052185,1.5359995886683464,0.0,0.0,0.0,0.0,0.0,768.0526123046875,524.0116577148438,768.0526123046875,524.0116577148438,False,False,-0.22706117127808628,-0.5227630593077441,0.11295810236205403,False,,False,caught
2,1787662615.017588,0.10327420011162758,0.045757800340652466,21.85419737302304,0.045757800340652466,21.85419737302304,0.0032742004841566086,True,0.008074100129306316,123.85281133315777,0.03705469984561205,0.741093996912241,2,1,-0.22707740253914963,-0.5227435759699157,0.113,-0.22707740253914963,-0.5227435759699157,0.113,0.003083265801153179,0.003083265801153179,0.00412579532712698,10,False,,True,2,0.026114600710570812,0.02809000015258789,35.59985740718736,False,False,False,,3.551719903945923,7.158878326416016,7.500198841094971,5.000338554382324,,,4.499975204467773,True,0.184075759,0.568147435688,2,1.0,-1.0,1.4142135381698608,0.1840757578611374,-0.1840757578611374,0.2603224217891693,0.1840757578611374,-0.1840757578611374,0.2603224217891693,0.10458216816186905,-0.10458216816186905,0.1479015201330185,0.10458216816186905,-0.10458216816186905,0.1479015201330185,0.10458207130432129,-0.10458230972290039,0.14790154993534088,False,False,1.7011994495987892,0.9094001725316048,0.0,0.0,0.0,0.0,0.0,768.0203857421875,524.0355224609375,768.0203857421875,524.0355224609375,False,False,-0.2270798087786158,-0.5227635489800458,0.1129766346051172,False,,False,caught
3,1787662615.078069,0.16372859943658113,0.060454399324953556,16.541393367004037,0.060454399324953556,16.541393367004037,0.01372859999537468,True,0.008078699931502342,123.78229275487357,0.04884069971740246,0.9768139943480492,3,2,-0.22707740253914963,-0.5227435759699157,0.113,-0.22707740253914963,-0.5227435759699157,0.113,0.0022920921845730195,0.0022920921845730195,0.004559792578220367,17,False,,True,3,0.023157699964940548,0.050371600314974785,19.852456418834755,False,False,False,,3.656301975250244,7.054296016693115,7.500053882598877,5.000270843505859,,,4.358147144317627,True,0.184075759,0.568147435688,2,1.0,0.9402271509170532,1.372598648071289,0.1840757578611374,0.17307302355766296,0.25266212224960327,0.1840757578611374,-0.1840757578611374,0.2603224217891693,0.14974620938301086,-0.14974631369113922,0.21177318692207336,0.14974620938301086,-0.14974631369113922,0.21177318692207336,0.14974617958068848,-0.14974641799926758,0.21177324652671814,False,False,1.5265000984072685,0.9103994816541672,0.5,0.0,0.5,0.0,0.0,798.7255249023438,524.0283813476562,798.7255249023438,524.0283813476562,False,False,-0.22708332248673663,-0.5227565249722576,0.11298203764444244,False,,False,caught
4,1787662615.1137455,0.20046900026500225,0.036740400828421116,27.2179937467213,0.036740400828421116,27.2179937467213,0.00046900101006031036,False,0.00805629976093769,124.12646372080968,0.028788399882614613,0.5757679976522923,4,3,-0.22224215862960495,-0.526409964581287,0.113,-0.2159299943660104,-0.5311962478799357,0.113,0.6013672124542082,1.3935224043206336,0.004902690649032593,22,False,,False,,,,,False,False,False,,3.8060481548309326,6.904549598693848,7.501123905181885,5.000479698181152,,,4.1568098068237305,True,0.184075759,0.568147435688,2,1.0,-1.0,1.4142135381698608,0.1840757578611374,-0.1840757578611374,0.2603224217891693,0.1840757578611374,-0.1840757578611374,0.2603224217891693,0.16925044357776642,-0.16925054788589478,0.23935635387897491,0.16925044357776642,-0.16925054788589478,0.23935635387897491,0.16925048828125,-0.16925048828125,0.23935633897781372,False,False,1.6680993139743805,0.9273001924157143,1.0,0.5,1.1180340051651,0.5,0.0,829.5550537109375,555.4902954101562,829.5550537109375,555.4902954101562,False,False,-0.22704879622115806,-0.5227961250964616,0.11297447231150735,False,,False,caught
5,1787662615.1712797,0.25586230028420687,0.05539330001920462,18.052724781757078,0.05539330001920462,18.052724781757078,0.005862301215529442,True,0.008037199266254902,124.4214516614779,0.04999599978327751,0.9999199956655502,5,4,-0.2187729311250384,-0.5363070814368437,0.113,-0.2131458215079693,-0.5523602694638183,0.113,1.229074725182665,2.921065735180054,0.005615487694740295,29,False,,True,4,0.05149760004132986,0.06341479998081923,15.769189531504717,False,False,False,,3.9752986431121826,6.735299110412598,7.575220584869385,5.014034271240234,,,3.990262031555176,True,0.184075759,0.568147435688,2,1.0,-0.008225202560424805,1.0000338554382324,0.1840757578611374,-0.0015140604227781296,0.18408198654651642,0.1840757578611374,0.17307302355766296,0.25266212224960327,0.17767342925071716,0.0252397283911705,0.17945721745491028,0.17767342925071716,0.0252397358417511,0.17945721745491028,0.1776735782623291,0.025239944458007812,0.1794573962688446,False,False,1.7015999183058739,0.936499796807766,1.0,-1.0,1.4142135381698608,1.0,0.5,837.142578125,462.5908203125,837.142578125,462.5908203125,False,False,-0.22463144116402725,-0.5255024403432174,0.11300767914528909,False,,False,caught
6,1787662615.216022,0.3017397001385689,0.04587739985436201,21.797224846536725,0.04587739985436201,21.797224846536725,0.0017397012561559677,True,0.008082600310444832,123.72255976925379,0.033564300276339054,0.6712860055267811,6,5,-0.21224763860219165,-0.5327534319245636,0.113,-0.18370843160468467,-0.5172110882407419,0.113,1.0545660056753943,4.035634837314158,0.005930686369538307,34,False,,True,5,0.01667260006070137,0.0641075000166893,15.598798888424396,False,False,False,,4.152972221374512,6.7605390548706055,7.662487030029297,5.044503211975098,,,3.9065935611724854,True,0.184075759,0.568147435688,2,1.0,-0.12832462787628174,1.00819993019104,0.1840757578611374,-0.0236214529722929,0.18558518588542938,0.1840757578611374,-0.1840757578611374,0.2603224217891693,0.18131095170974731,-0.09368222951889038,0.2040833681821823,0.18131095170974731,-0.09368222951889038,0.2040833681821823,0.18131113052368164,-0.09368228912353516,0.20408356189727783,False,False,1.4146994799375534,1.1058002710342407,1.0,-1.0,1.4142135381698608,1.0,-1.0,846.0787353515625,465.783935546875,846.0787353515625,465.783935546875,False,False,-0.22221087054199407,-0.5293011741820288,0.11316392628045929,False,,False,caught
7,1787662615.2774835,0.36317719984799623,0.06143749970942736,16.27670404442832,0.06143749970942736,16.27670404442832,0.01317720115184784,True,0.008046000264585018,124.28535509768295,0.051997399888932705,1.0,7,6,-0.20034258010883618,-0.5280905445860097,0.113,-0.1811846958343762,-0.520978985128981,0.113,1.4987659953440968,3.5261176413845687,0.006398783065378666,42,False,,True,6,0.013866400346159935,0.08038699999451637,12.439822360185296,False,False,False,,4.334283351898193,6.66685676574707,7.798305034637451,4.9799628257751465,,,3.852928400039673,True,0.184075759,0.568147435688,2,1.0,-1.0,1.4142135381698608,0.1840757578611374,-0.1840757578611374,0.2603224217891693,0.1840757578611374,-0.0015140604227781296,0.18408198654651642,0.18288184702396393,-0.04131714999675751,0.1874910145998001,0.18288184702396393,-0.04131714999675751,0.1874910145998001,0.18288183212280273,-0.041316986083984375,0.18749095499515533,False,False,1.5646005049347878,0.9354995563626289,1.0,-1.0,1.4142135381698608,1.0,-1.0,859.9864501953125,459.0201110839844,859.9864501953125,459.0201110839844,False,False,-0.21513411875068367,-0.5305072179294709,0.11300504358155872,False,,False,caught
8,1787662615.3222337,0.40887949988245964,0.045702300034463406,21.880736839194423,0.045702300034463406,21.880736839194423,0.00887950137257576,True,0.008054099977016449,124.16036588242586,0.03925640042871237,0.7851280085742474,8,7,-0.19102647295909778,-0.5258283666321766,0.113,-0.17456587339209745,-0.5222368887625184,0.113,1.7389802720071976,3.423599986092901,0.006822681054472923,48,False,,False,,,,,False,False,False,,4.517165184020996,6.625539779663086,7.90313196182251,4.8770527839660645,,,3.8107714653015137,True,0.184075759,0.568147435688,2,0.5008537769317627,-1.0,1.1184160709381104,0.0921950414776802,-0.1840757578611374,0.2058732956647873,0.1840757578611374,-0.0236214529722929,0.18558518588542938,0.18356016278266907,-0.0312633141875267,0.1862034648656845,0.18356016278266907,-0.0312633141875267,0.1862034648656845,0.18356037139892578,-0.03126335144042969,0.18620367348194122,False,False,2.3955004289746284,1.2547997757792473,1.0,-1.0,1.4142135381698608,1.0,-1.0,870.720703125,448.23516845703125,870.720703125,448.23516845703125,False,False,-0.20808575208615793,-0.5292025307083973,0.11303537081868188,False,,False,caught
9,1787662615.3683894,0.4551054993644357,0.04622599948197603,21.63284755778855,0.04622599948197603,21.63284755778855,0.005105501040816307,True,0.008050800301134586,124.21125386243547,0.03406339976936579,0.6812679953873158,9,8,-0.1838939006470049,-0.5243499570001425,0.113,-0.16724398962177867,-0.5208988333724898,0.113,1.7917123553560461,3.4920743112561317,0.007196879014372826,53,False,,True,7,0.04289649985730648,0.06424249988049269,15.566019408650865,False,False,False,,4.700725555419922,6.594276428222656,8.000082969665527,4.778929233551025,,,3.7657992839813232,True,0.184075759,0.568147435688,2,1.0,-1.0,1.4142135381698608,0.1840757578611374,-0.1840757578611374,0.2603224217891693,0.1840757578611374,-0.1840757578611374,0.2603224217891693,0.1838531792163849,-0.11808332800865173,0.2185078114271164,0.1838531792163849,-0.11808332800865173,0.2185078114271164,0.1838531494140625,-0.11808347702026367,0.21850787103176117,False,False,1.636900007724762,0.9193001314997673,1.0,-1.0,1.4142135381698608,1.0,-1.0,880.6485595703125,437.9518127441406,880.6485595703125,437.9518127441406,False,False,-0.20146217502847688,-0.527868344580861,0.1130007229885002,False,,False,caught
