step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1787626904.870556,2.0023435354232788e-07,,,False,,,,,False,False,False,,3.466519355773926,3.0045552253723145,7.499766826629639,5.000278949737549,,,4.5,True,0.214626131,0.52748160743,3,1.0,1.0,1.4142135381698608,0.21462613344192505,0.21462613344192505,0.30352717638015747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.7202002927660942,2.5616995990276337,0.42476174235343933,-0.39716362953186035,0.5815165638923645,0.0,0.0,794.073486328125,499.0555725097656,794.073486328125,499.0555725097656,False,False,-0.22709447338476615,-0.5227485830524936,0.11298744581329391,False,,False,caught
1,1787626904.9251475,0.05835670046508312,0.05835650023072958,17.136051614579454,True,1,0.016315900720655918,,,False,False,False,,3.466519355773926,3.0045552253723145,7.534759521484375,4.966789722442627,,,4.516740322113037,True,0.214626131,0.52748160743,3,1.0,1.0,1.4142135381698608,0.21462613344192505,0.21462613344192505,0.30352717638015747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.1442992836236954,1.6390001401305199,-0.31459033489227295,-1.0,1.0483163595199585,0.42476174235343933,-0.39716362953186035,752.2310180664062,457.6395568847656,752.2310180664062,457.6395568847656,False,False,-0.2247780262930256,-0.5223469918444937,0.11296457807302233,False,,False,caught
2,1787626904.9861944,0.11943479999899864,0.06107809953391552,16.372480604847876,True,2,0.009550499729812145,0.042822299525141716,23.352319027446963,False,False,False,,3.466519355773926,3.0045552253723145,7.640145301818848,4.867716312408447,,,4.570615291595459,True,0.214626131,0.52748160743,3,1.0,1.0,1.4142135381698608,0.21462613344192505,0.21462613344192505,0.30352717638015747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.113000325858593,1.6064001247286797,-0.3138013482093811,-1.0,1.0480798482894897,-0.31459033489227295,-1.0,763.0709228515625,447.2566833496094,763.0709228515625,447.2566833496094,False,False,-0.2178420568005873,-0.52121053551254,0.11298259020576047,False,,False,caught
3,1787626905.0476787,0.18091840017586946,0.06148360017687082,16.264499754784765,True,3,0.010753300040960312,0.06783459987491369,14.74173949347368,False,False,False,,3.466519355773926,3.0045552253723145,7.597921848297119,4.700974464416504,,,4.46613073348999,True,0.214626131,0.52748160743,3,1.0,1.0,1.4142135381698608,0.21462613344192505,0.21462613344192505,0.30352717638015747,0.21462613344192505,0.21462613344192505,0.30352717638015747,0.11321134120225906,0.11321134120225906,0.16010501980781555,0.11321134120225906,0.11321134120225906,0.16010501980781555,0.11321139335632324,0.11321139335632324,0.16010507941246033,False,False,1.133199781179428,1.6385996714234352,-0.29459911584854126,-0.9558879137039185,1.0002551078796387,-0.3138013482093811,-1.0,759.9270629882812,432.555908203125,759.9270629882812,432.555908203125,False,False,-0.21451727036693163,-0.5129475213897201,0.11277207067108154,False,,False,caught
4,1787626905.109189,0.24239830020815134,0.061479900032281876,16.265478627566406,True,4,0.008357100188732147,0.06027679983526468,16.59013090829275,False,False,False,,3.579730749130249,3.1177666187286377,7.493593692779541,4.489555835723877,,,4.147303581237793,True,0.214626131,0.52748160743,3,0.6252906322479248,1.0,1.1794016361236572,0.1342037171125412,0.21462613344192505,0.2531304359436035,0.21462613344192505,0.21462613344192505,0.30352717638015747,0.16670580208301544,0.16670580208301544,0.23575760424137115,0.16670580208301544,0.16670580208301544,0.23575760424137115,0.16670584678649902,0.16670584678649902,0.23575766384601593,False,False,1.1868001893162727,1.532900147140026,-0.13815107941627502,-0.7526065707206726,0.7651812434196472,-0.29459911584854126,-0.9558879137039185,758.8560180664062,423.1815490722656,758.8560180664062,423.1815490722656,False,False,-0.21223179951811272,-0.5009742208164945,0.11291842013242699,False,,False,caught
5,1787626905.170075,0.3033090000972152,0.060910699889063835,16.41747676223212,False,,,,,False,False,False,,3.746436595916748,3.2844724655151367,7.459984302520752,4.33821439743042,,,3.860156536102295,True,0.214626131,0.52748160743,3,1.0,1.0,1.4142135381698608,0.21462613344192505,0.21462613344192505,0.30352717638015747,0.21462613344192505,0.21462613344192505,0.30352717638015747,0.1919829249382019,0.1919829249382019,0.27150484919548035,0.1919829249382019,0.1919829249382019,0.27150484919548035,0.19198298454284668,0.19198298454284668,0.2715049386024475,False,False,1.45650003105402,2.038000151515007,0.028795190155506134,-0.5433431267738342,0.544105589389801,-0.13815107941627502,-0.7526065707206726,765.671630859375,420.47943115234375,765.671630859375,420.47943115234375,False,False,-0.20901922021796793,-0.4935673571570944,0.11275222632817072,False,,False,caught
6,1787626905.2325764,0.36473270040005445,0.06142370030283928,16.280360757650016,True,5,0.04987710062414408,0.06387760024517775,15.654940012801939,False,False,False,,3.9384195804595947,3.4764554500579834,7.430027961730957,4.1958136558532715,,,3.564941167831421,True,0.214626131,0.52748160743,3,1.0,0.9794031381607056,1.399725079536438,0.21462613344192505,0.21020551025867462,0.30041760206222534,0.21462613344192505,0.21462613344192505,0.30352717638015747,0.20392683148384094,0.20392683148384094,0.28839609026908875,0.20392683148384094,0.20392683148384094,0.28839609026908875,0.20392680168151855,0.20392680168151855,0.28839606046676636,False,False,1.7071003094315529,2.2996999323368073,0.15464526414871216,-0.4534223675727844,0.4790688753128052,0.028795190155506134,-0.5433431267738342,770.3362426757812,411.2100524902344,770.3362426757812,411.2100524902344,False,False,-0.2059254577187892,-0.48663007238069156,0.1129635708814467,False,,False,caught
7,1787626905.2930698,0.42580659966915846,0.061073899269104004,16.373606597374714,True,6,0.047071199864149094,0.08099510055035353,12.346425811007098,False,False,False,,4.142346382141113,3.680382251739502,7.43855094909668,4.10085916519165,,,3.3229150772094727,False,0.214626131,0.52748160743,3,1.0,1.0,1.4142135381698608,0.21462613344192505,0.21462613344192505,0.30352717638015747,0.1342037171125412,0.21462613344192505,0.2531304359436035,0.167149156332016,0.2095704972743988,0.26806461811065674,0.167149156332016,0.2095704972743988,0.26806461811065674,0.16714906692504883,0.20957040786743164,0.2680644989013672,False,False,1.4134999364614487,1.8949005752801895,0.25169408321380615,-0.42279160022735596,0.492039293050766,0.15464526414871216,-0.4534223675727844,777.1716918945312,403.1849060058594,777.1716918945312,403.1849060058594,False,False,-0.2027644703919129,-0.482817962987793,0.11299058264511189,False,,False,caught
8,1787626905.3529742,0.48617030028253794,0.06036370061337948,16.566247427487113,True,7,0.0415392005816102,0.06369099952280521,15.700805568955465,False,False,False,,4.309495449066162,3.8899526596069336,7.46644926071167,4.0307297706604,,,3.1600911617279053,False,0.214626131,0.52748160743,3,1.0,-0.053717851638793945,1.0014417171478271,0.21462613344192505,-0.011529254727065563,0.2149355709552765,0.21462613344192505,0.21462613344192505,0.30352717638015747,0.19219234585762024,0.21223720908164978,0.28632593154907227,0.19219234585762024,0.21223720908164978,0.28632593154907227,0.19219255447387695,0.21223735809326172,0.28632616996765137,False,False,1.1247005313634872,1.5829997137188911,0.3114162087440491,-0.5087118148803711,0.5964627265930176,0.25169408321380615,-0.42279160022735596,783.6978149414062,390.43267822265625,783.6978149414062,390.43267822265625,False,False,-0.1995959595465628,-0.4806219856226087,0.11301380862128514,False,,False,caught
9,1787626905.4031978,0.5364575004205108,0.05028720013797283,19.88577604750917,True,8,0.016118700616061687,0.06590250041335821,15.173931091047091,False,False,False,,4.501688003540039,4.102190017700195,7.501008987426758,3.969233751296997,,,3.0022664070129395,False,0.214626131,0.52748160743,3,1.0,1.0,1.4142135381698608,0.21462613344192505,0.21462613344192505,0.30352717638015747,0.21462613344192505,0.21020551025867462,0.30041760206222534,0.20402586460113525,0.21116559207439423,0.29362809658050537,0.20402586460113525,0.21116559207439423,0.29362809658050537,0.2040257453918457,0.2111654281616211,0.29362788796424866,False,False,1.1253003031015396,1.6072997823357582,0.4061124324798584,-0.5966166257858276,0.7217192649841309,0.3114162087440491,-0.5087118148803711,793.0548706054688,378.46044921875,793.0548706054688,378.46044921875,False,False,-0.196425146271586,-0.47898530096428943,0.11305298704004758,False,,False,caught
