robot_name,robot_path,test_name,test_type,hand_path,base_seed,max_steps,trial_index,trial_seed,episode_index,episode_seed,completed,reward,tiz,zpd_coverage,episode_length,caught,too_close_rate,too_far_rate,avg_distance,done_reason
reactive_apf,ReactiveAPFController(radial+tangent+boundary),mouse_hand,mouse,,2026,100,0,479243620,0,1848137023,True,-42.846614183861746,0.06,0.3157894736842105,19,True,0.42105263157894735,0.2631578947368421,4.1400299072265625,Robot Caught
reactive_apf,ReactiveAPFController(radial+tangent+boundary),mouse_hand,mouse,,2026,100,0,479243620,1,2684447528,True,-34.217969388422866,0.13,0.52,25,True,0.24,0.24,4.751401901245117,Robot Caught
reactive_apf,ReactiveAPFController(radial+tangent+boundary),mouse_hand,mouse,,2026,100,0,479243620,2,2514023370,True,-37.975839982210935,0.1,0.38461538461538464,26,True,0.4230769230769231,0.19230769230769232,4.081795692443848,Robot Caught
reactive_apf,ReactiveAPFController(radial+tangent+boundary),mouse_hand,mouse,,2026,100,0,479243620,3,6406368,True,-50.625911752106745,0.08,0.27586206896551724,29,True,0.3103448275862069,0.41379310344827586,5.643754959106445,Robot Caught
