robot_name,robot_path,test_name,test_type,hand_path,base_seed,max_steps,trial_index,trial_seed,requested_episodes,completed_episodes,is_complete,reward_mean,reward_sample_variance,reward_sample_std,tiz_mean,tiz_sample_variance,tiz_sample_std,zpd_coverage_mean,zpd_coverage_sample_variance,zpd_coverage_sample_std,episode_length_mean,episode_length_sample_variance,episode_length_sample_std,catch_rate,too_close_rate,too_far_rate,avg_distance_mean,avg_distance_sample_variance,avg_distance_sample_std
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,mouse_hand,mouse,,2026,100,0,479243620,20,20,True,-51.91493110580204,280.90157761188203,16.760118663418886,0.11000000000000001,0.0035473684210526315,0.05955978862498281,0.3701873790283966,0.025489300729732888,0.15965368999723398,31.0,208.42105263157896,14.436795095573634,0.9,0.4874571137214482,0.14235550725015514,3.696068751811981,0.292869213436039,0.5411739216148899
single_h1,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\single_hand_h1_5m\robot\best_model.zip,mouse_hand,mouse,,2026,100,0,479243620,20,3,False,-59.50794708827777,1.145584483027227,1.0703198040899864,0.07666666666666667,0.0004333333333333334,0.02081665999466133,0.13675553034600116,0.001256537208884073,0.03544766859589038,61.333333333333336,1122.3333333333333,33.50124375800596,0.6666666666666666,0.7926715825297787,0.07057288712422008,3.163473606109619,0.11577682874434458,0.3402599429029879
