robot_name,robot_path,test_name,test_type,hand_path,base_seed,max_steps,trial_index,trial_seed,episode_index,episode_seed,completed,reward,tiz,zpd_coverage,episode_length,caught,too_close_rate,too_far_rate,avg_distance,done_reason
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,mouse_hand,mouse,,2026,100,0,479243620,10,811924977,True,-37.507667320210764,0.15,0.6521739130434783,23,True,0.2608695652173913,0.08695652173913043,4.201754570007324,Robot Caught
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,mouse_hand,mouse,,2026,100,0,479243620,11,917523127,True,-49.926172389515855,0.07,0.28,25,True,0.72,0.0,2.9091968536376953,Robot Caught
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,mouse_hand,mouse,,2026,100,0,479243620,12,1004068507,True,-39.370692860715856,0.23,0.4791666666666667,48,True,0.4375,0.08333333333333333,3.7620203495025635,Robot Caught
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,mouse_hand,mouse,,2026,100,0,479243620,13,2480150984,True,-45.694521537709356,0.21,0.5,42,True,0.5,0.0,3.3441667556762695,Robot Caught
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,mouse_hand,mouse,,2026,100,0,479243620,14,3969283127,True,-41.65369665533408,0.07,0.4375,16,True,0.4375,0.125,3.789888858795166,Robot Caught
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,mouse_hand,mouse,,2026,100,0,479243620,15,87121623,True,-86.49274556900397,0.1,0.13333333333333333,75,True,0.7733333333333333,0.09333333333333334,3.2556397914886475,Robot Caught
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,mouse_hand,mouse,,2026,100,0,479243620,16,38728109,True,-39.377323074374914,0.07,0.4666666666666667,15,True,0.26666666666666666,0.26666666666666666,4.393772602081299,Robot Caught
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,mouse_hand,mouse,,2026,100,0,479243620,17,3866399032,True,-43.69995040739119,0.14,0.42424242424242425,33,True,0.45454545454545453,0.12121212121212122,3.574174165725708,Robot Caught
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,mouse_hand,mouse,,2026,100,0,479243620,18,90012336,True,-50.8672294759292,0.04,0.16666666666666666,24,True,0.4166666666666667,0.4166666666666667,4.088882923126221,Robot Caught
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,mouse_hand,mouse,,2026,100,0,479243620,19,3494712201,True,-39.89930494448414,0.07,0.4117647058823529,17,True,0.23529411764705882,0.35294117647058826,4.53341817855835,Robot Caught
single_h1,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\single_hand_h1_5m\robot\best_model.zip,mouse_hand,mouse,,2026,100,0,479243620,0,1848137023,True,-58.79255700878394,0.06,0.13953488372093023,43,True,0.7906976744186046,0.06976744186046512,3.2884223461151123,Robot Caught
single_h1,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\single_hand_h1_5m\robot\best_model.zip,mouse_hand,mouse,,2026,100,0,479243620,1,2684447528,True,-60.73842346298126,0.07,0.17073170731707318,41,True,0.7073170731707317,0.12195121951219512,3.4235944747924805,Robot Caught
single_h1,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\single_hand_h1_5m\robot\best_model.zip,mouse_hand,mouse,,2026,100,0,479243620,2,2514023370,True,-58.992860793068104,0.1,0.1,100,False,0.88,0.02,2.7784039974212646,None
