controller,n_completed,policy_freq_target_hz,servo_mode,servo_freq_target_hz,servo_target_timeout_s,servo_lookahead_time_s,servo_interpolation_mode,servo_trajectory_mode,servo_lag_warning_cm,servo_lag_hard_limit_cm,trial_indices,internal_seeds,hand_strides_cm,virtual_hand_smoothing_alphas,virtual_hand_delay_counts,catch_rate,safety_stop_count,done_reason_counts,hand_stride_cm_mean,hand_stride_cm_std,virtual_hand_smoothing_alpha_mean,virtual_hand_smoothing_alpha_std,virtual_hand_delay_frames_mean,virtual_hand_delay_frames_std,tiz_fixed_horizon_fraction_mean,tiz_fixed_horizon_fraction_std,zpd_time_s_mean,zpd_time_s_std,zpd_observed_occupancy_fraction_mean,zpd_observed_occupancy_fraction_std,zpd_occupancy_fraction_mean,zpd_occupancy_fraction_std,duration_s_mean,duration_s_std,distance_cm_mean_mean,distance_cm_mean_std,too_close_fraction_mean,too_close_fraction_std,too_far_fraction_mean,too_far_fraction_std,min_boundary_clearance_cm_mean,min_boundary_clearance_cm_std,boundary_occupancy_fraction_mean,boundary_occupancy_fraction_std,target_clipped_fraction_mean,target_clipped_fraction_std,target_step_limited_fraction_mean,target_step_limited_fraction_std,control_loop_rate_hz_mean_mean,control_loop_rate_hz_mean_std,policy_loop_rate_hz_mean_mean,policy_loop_rate_hz_mean_std,servo_loop_rate_hz_mean_mean,servo_loop_rate_hz_mean_std,servo_target_age_s_mean_mean,servo_target_age_s_mean_std,servo_tracking_error_cm_mean_mean,servo_tracking_error_cm_mean_std,servo_target_error_cm_mean_mean,servo_target_error_cm_mean_std,planned_endpoint_actual_lag_cm_mean_mean,planned_endpoint_actual_lag_cm_mean_std,planned_endpoint_actual_lag_cm_p95_mean,planned_endpoint_actual_lag_cm_p95_std,planned_endpoint_actual_lag_cm_max_mean,planned_endpoint_actual_lag_cm_max_std,planned_endpoint_actual_lag_excess_cm_p95_mean,planned_endpoint_actual_lag_excess_cm_p95_std,planned_endpoint_actual_lag_excess_cm_max_mean,planned_endpoint_actual_lag_excess_cm_max_std,servo_follower_lag_allowance_cm_mean,servo_follower_lag_allowance_cm_std,actual_to_planned_step_projection_mean_mean,actual_to_planned_step_projection_mean_std,actual_to_planned_step_projection_p50_mean,actual_to_planned_step_projection_p50_std,servo_command_step_limited_count_mean,servo_command_step_limited_count_std,servo_publish_rejected_count_mean,servo_publish_rejected_count_std,servo_deadline_overrun_count_mean,servo_deadline_overrun_count_std,servo_publish_latency_ms_mean_mean,servo_publish_latency_ms_mean_std,servo_publish_latency_ms_p95_mean,servo_publish_latency_ms_p95_std,servo_endpoint_lateness_s_p95_mean,servo_endpoint_lateness_s_p95_std,servo_endpoint_late_count_mean,servo_endpoint_late_count_std,servo_watchdog_stop_count_mean,servo_watchdog_stop_count_std,policy_deadline_overrun_count_mean,policy_deadline_overrun_count_std,policy_schedule_resync_count_mean,policy_schedule_resync_count_std,mpc_command_actual_lag_cm_mean_mean,mpc_command_actual_lag_cm_mean_std,mpc_command_actual_lag_cm_p95_mean,mpc_command_actual_lag_cm_p95_std,mpc_predicted_min_hand_distance_cm_mean_mean,mpc_predicted_min_hand_distance_cm_mean_std,camera_update_rate_hz_mean_mean,camera_update_rate_hz_mean_std,policy_inference_latency_ms_mean_mean,policy_inference_latency_ms_mean_std,microrobot_detection_fraction_mean,microrobot_detection_fraction_std,microrobot_tcp_error_cm_mean_mean,microrobot_tcp_error_cm_mean_std,virtual_hand_actual_move_cm_mean_mean,virtual_hand_actual_move_cm_mean_std,virtual_hand_actual_to_stride_ratio_mean_mean,virtual_hand_actual_to_stride_ratio_mean_std,virtual_hand_accel_clipped_fraction_mean,virtual_hand_accel_clipped_fraction_std,virtual_hand_workspace_clipped_fraction_mean,virtual_hand_workspace_clipped_fraction_std,virtual_hand_policy_latency_ms_mean_mean,virtual_hand_policy_latency_ms_mean_std,virtual_hand_policy_latency_ms_p95_mean,virtual_hand_policy_latency_ms_p95_std
league,5,20.0,interpolated,125.0,0.15,0.05,committed_timestamped_segments_v1,committed_timestamped_segments_v1,1.5,3.0,"[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0.202364325, 0.152322427, 0.117129833, 0.288611221, 0.261000585]","[0.803824171214, 0.558178210011, 0.837225530542, 0.554899431908, 0.730207180583]","{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 1}",0.4,1,"{""caught"": 2, ""timeout"": 3}",0.20428567820000004,0.07181119384846475,0.6968669048516001,0.13382945496960102,1.2,1.3038404810405297,0.4928163536544889,0.44025316582706897,29.568981219269336,26.41518994962414,0.6698430799220273,0.2219167245583862,0.6698430799220273,0.2219167245583862,36.60259365979582,31.972406144213448,3.9624455502579314,0.5972766725300716,0.2968235867446394,0.24950444970580815,0.03333333333333334,0.03797385796688149,0.45305894613265946,0.18904639961951664,0.01716666666666667,0.01926244186666547,0.36818810916179334,0.02655155054351647,0.0,0.0,20.02692490013687,0.029242367521928714,20.02692490013687,0.029242367521928714,124.40799493223037,0.18448094504885088,0.05136887815465414,0.0008829419056145161,1.8071372539830552,0.046494889357897945,12.612913492610003,1.5063511064529331,2.6039429112573114,0.22566986679913273,4.51283216714859,0.3813505004952131,4.8504876613616945,0.5633868998653098,2.51283216714859,0.38135050049521296,2.8504876613616945,0.5633868998653098,2.0,0.0,0.4118229939184036,0.2343298214648023,0.4603188544511795,0.0611789943197152,4513.6,3945.179881830485,15.4,14.135062787267696,1.8,0.8366600265340756,5.330341233137853,0.31263653268947245,9.315321631729603,0.5395568215283679,0.0,0.0,0.0,0.0,0.0,0.0,195.8,169.27108435878822,0.0,0.0,,,,,,,17.29198093396755,1.3924631348212035,1.83165392427165,0.03487018038175491,,,,,0.2549381227860426,0.08558707474166496,1.2552224048027751,0.06316294626186149,0.006333333333333334,0.00960324019392529,0.0175,0.03640054944640259,1.38171866755353,0.053906702286190586,2.0765788201242685,0.20287383073451812
cv_mpc,6,20.0,interpolated,125.0,0.15,0.05,committed_timestamped_segments_v1,committed_timestamped_segments_v1,1.5,3.0,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","[0.202364325, 0.152322427, 0.117129833, 0.288611221, 0.261000585, 0.20763287]","[0.803824171214, 0.558178210011, 0.837225530542, 0.554899431908, 0.730207180583, 0.896048271913]","{""0"": 2, ""1"": 2, ""2"": 1, ""3"": 1}",1.0,0,"{""caught"": 6}",0.20484354350000003,0.06424441868140057,0.7300637993618334,0.14470819342632169,1.1666666666666667,1.1690451944500122,0.09366245499501624,0.08320967908084262,5.619747299700975,4.9925807448505575,0.618161556811837,0.18332905426187615,0.618161556811837,0.18332905426187615,8.401760599886378,6.061797768711344,3.626402987599254,0.31103125907588325,0.3818384431881629,0.18332905426187618,0.0,0.0,0.9279630899429318,0.24113989616408418,0.0,0.0,0.0,0.0,0.0,0.0,20.037524358431238,0.007789690330168104,20.037524358431238,0.007789690330168104,124.32102155913141,0.0783175845444737,0.05009156603115428,0.00039074393521521976,1.5681542169970883,0.16372548155833586,5.335397511322413,2.734232299488217,1.0802157433450998,0.5581809996098696,2.400628793239593,0.6986656559573168,3.1154537995656333,0.8693506075759037,0.5278311987717942,0.4794910127398365,1.1573633352915447,0.7929823955600764,2.0,0.0,0.46495558244523344,0.08287386596370758,0.49792006611824036,0.06095578200818197,797.6666666666666,471.8544973470812,0.0,0.0,1.1666666666666667,0.408248290463863,4.7148949390552,0.16037662741609365,8.25282357012232,0.3561766666865415,0.0,0.0,0.0,0.0,0.0,0.0,42.0,32.612880890838206,0.0,0.0,1.069604954880667,0.5570194196860907,2.3599811454614,0.7131811077261215,3.7751209530451906,0.11764969779279451,17.043220504621715,0.3952598468605778,1.1467381435289445,0.01294258943478552,,,,,0.23951270798729254,0.06913031672783901,1.1775839455185897,0.046472924368729046,0.03693106981102141,0.051606718696353186,0.0,0.0,1.7118169286180043,0.02473761966403188,2.3048875387758017,0.05313846367563255
