step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1785758436.2904158,2.998858690261841e-07,,,False,,,,,False,False,False,,11.783238410949707,3.62227463722229,7.49945068359375,5.000376224517822,,,4.5,True,2.754899673163891,-0.312062531709671,-0.4986587166786194,0.5882546305656433,0.0,0.0,757.3161074864811,506.527597739304,756.8156785964966,505.7091979980469,False,True,-0.22710935212591657,-0.5227435781839012,0.11400429024615155,False,,False,caught
1,1785758436.3478658,0.0592892998829484,0.05928899999707937,16.86653510852369,False,,,,,False,False,False,,11.329691886901855,4.0758209228515625,7.485773086547852,4.97676420211792,,,3.948089599609375,True,1.5766005963087082,-0.2926802635192871,-1.0,1.0419509410858154,-0.312062531709671,-0.4986587166786194,751.6850245375501,486.8369577085112,746.8264472234196,469.8475974341282,False,True,-0.22693417128959617,-0.5213552817355822,0.1139785670608659,False,,False,caught
2,1785758436.4096653,0.12108710035681725,0.06179780047386885,16.18180570071987,False,,,,,False,False,False,,10.876145362854004,4.529367446899414,7.438747406005859,4.899297714233398,,,3.4572463035583496,False,1.7193006351590157,-0.7931064963340759,-1.0,1.2763298749923706,-0.2926802635192871,-1.0,739.1401259200817,470.6488164107143,723.2600882429945,450.1569574033354,False,True,-0.22644091586158,-0.5167355842725859,0.11389457736496222,False,,False,caught
3,1785758436.471374,0.18229390028864145,0.06120679993182421,16.338053959917197,False,,,,,False,False,False,,10.422598838806152,4.64371919631958,7.400411128997803,4.812931537628174,,,3.026921033859253,False,1.806899905204773,-1.0,-1.0,1.4142135381698608,-0.7931064963340759,-1.0,724.8272791139908,456.0005121980973,703.3001257674938,433.9688161055385,False,True,-0.22535422251393297,-0.511985890463502,0.11389890301307856,False,,False,caught
4,1785758436.531708,0.24310720060020685,0.0608133003115654,16.44377126182414,False,,,,,False,False,False,,9.9690523147583,4.983737945556641,7.330578327178955,4.672034740447998,,,2.6568222045898438,False,1.7094993963837624,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,710.5144323078999,441.3522079854803,688.9872789614029,419.3205118929215,False,True,-0.22385640770159154,-0.5040152116835924,0.11379163289631292,False,,False,caught
5,1785758436.593455,0.3048638002946973,0.06175659969449043,16.192601356729398,False,,,,,False,False,False,,9.51550579071045,4.753875732421875,7.239012718200684,4.545650482177734,,,2.285996198654175,False,1.7815995961427689,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,696.2015855018091,426.70390377286327,674.674432155312,404.6722076803045,False,True,-0.2236134261555801,-0.49602011307438665,0.11378408922994801,False,,False,caught
6,1785758436.6547399,0.36616590060293674,0.06130210030823946,16.3126547862438,False,,,,,False,False,False,,9.061959266662598,4.911365985870361,7.110435962677002,4.400669097900391,,,2.0172393321990967,False,1.7771003767848015,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,681.8887386957182,412.05559956024626,660.3615853492212,390.0239034676875,False,True,-0.22423232575233717,-0.4861573892793282,0.11379557668096443,False,,False,caught
7,1785758436.715454,0.4273722004145384,0.06120629981160164,16.338187459102866,False,,,,,False,False,False,,8.608412742614746,4.634307861328125,6.973871231079102,4.254054069519043,,,1.6781891584396362,False,1.5560993924736977,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,667.5758918896273,397.40729534762926,646.0487385431303,375.3755992550705,False,True,-0.22510874831041605,-0.4759811103462788,0.11388769878459432,False,,False,caught
8,1785758436.7777345,0.4891273006796837,0.0617551002651453,16.192994517157345,False,,,,,False,False,False,,8.154866218566895,5.037569046020508,6.830865383148193,4.1093926429748535,,,1.6169383525848389,False,1.6927001997828484,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,653.2630450835364,382.75899113501225,631.7358917370394,360.7272950424535,False,True,-0.22629021067397265,-0.465689274005443,0.11383936915716564,False,,False,caught
9,1785758436.839054,0.5510128000751138,0.06188549939543009,16.158874207514994,False,,,,,False,False,False,,7.701319694519043,4.978459358215332,6.703190326690674,3.982823133468628,,,1.409806251525879,False,1.6064997762441635,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,638.9501982774456,368.11068692239525,617.4230449309485,346.07899082983647,False,True,-0.2274227852368985,-0.45660017572007705,0.11391942321496554,False,,True,caught
