step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1785758464.0575964,2.998858690261841e-07,,,False,,,,,False,False,False,,11.782825469970703,3.622164011001587,7.499037265777588,5.000265598297119,,,4.500000476837158,True,2.511199563741684,-0.31201934814453125,-0.49864867329597473,0.5882232189178467,0.0,0.0,756.8172264099121,505.709566116333,756.8172264099121,505.709566116333,False,False,-0.22712181540157483,-0.5227270251612365,0.11401418880127479,False,,False,caught
1,1785758464.0733535,0.08505020011216402,0.085049900226295,11.75780332886068,False,,,,,False,False,False,,11.329278945922852,4.075710296630859,7.462660789489746,4.938734531402588,,,3.9617605209350586,True,1.8536997959017754,-0.287810355424881,-1.0,1.0405935049057007,-0.31201934814453125,-0.49864867329597473,746.5021028518677,469.0295658111572,746.5021028518677,469.0295658111572,False,False,-0.22669309898478918,-0.5190871992595459,0.11391476691425047,False,,False,caught
2,1785758464.1397889,0.15113900043070316,0.06608880031853914,15.131156794799335,False,,,,,False,False,False,,10.875732421875,4.529256820678711,7.4176812171936035,4.861282825469971,,,3.473954439163208,False,1.664699986577034,-0.7776893973350525,-1.0,1.2668073177337646,-0.287810355424881,-1.0,718.629714012146,432.34956550598145,718.629714012146,432.34956550598145,False,False,-0.2261222295746807,-0.5145249162758864,0.11399069879317904,False,,False,caught
3,1785758464.1995723,0.21244959998875856,0.0613105995580554,16.3103934263943,False,,,,,False,False,False,,10.422185897827148,4.621418476104736,7.3605475425720215,4.7035393714904785,,,3.062739372253418,False,1.7991997301578522,-1.0,-1.0,1.4142135381698608,-0.7776893973350525,-1.0,682.7897138595581,395.66956520080566,682.7897138595581,395.66956520080566,False,False,-0.22364479926080116,-0.5062121969045319,0.11377110072760983,False,,False,caught
4,1785758464.2623858,0.27500340063124895,0.06255380064249039,15.986238881234955,False,,,,,False,False,False,,9.968639373779297,4.90537166595459,7.23184061050415,4.463111877441406,,,2.7723026275634766,False,1.6992995515465736,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,646.9497137069702,358.9895648956299,646.9497137069702,358.9895648956299,False,False,-0.22144666117577982,-0.49230713287915456,0.11366953478952481,False,,False,caught
5,1785758464.3226657,0.3360654003918171,0.06106199976056814,16.37679741772505,False,,,,,False,False,False,,9.515092849731445,4.591592311859131,7.0291595458984375,4.200277328491211,,,2.5165436267852783,False,1.633400097489357,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,611.1097135543823,322.3095645904541,611.1097135543823,322.3095645904541,False,False,-0.22140510491898374,-0.47527378711250823,0.11349427752688108,False,,False,caught
6,1785758464.3857763,0.39806490018963814,0.061999499797821045,16.12916238455112,False,,,,,False,False,False,,9.061546325683594,4.598669528961182,6.7284979820251465,3.8683862686157227,,,2.444673538208008,False,1.848200336098671,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,575.2697134017944,285.6295642852783,575.2697134017944,285.6295642852783,False,False,-0.22306461863955804,-0.45241082001345917,0.11342824794504025,False,,False,caught
7,1785758464.446149,0.4590230006724596,0.060958100482821465,16.404710646812376,False,,,,,False,False,False,,8.607999801635742,4.14512300491333,6.392689228057861,3.5228826999664307,,,2.301039695739746,False,1.849600113928318,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,539.4297132492065,248.94956398010254,539.4297132492065,248.94956398010254,False,False,-0.2256723789804967,-0.42787735070795024,0.11332985754528696,False,,False,caught
8,1785758464.5074391,0.5203435998409986,0.06132059916853905,16.307733674478786,False,,,,,False,False,False,,8.15445327758789,4.371896266937256,6.085968971252441,3.2121036052703857,,,2.3714439868927,False,1.7528999596834183,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,503.58971309661865,212.26956367492676,503.58971309661865,212.26956367492676,False,False,-0.22820403690603225,-0.4056091972657939,0.11320827007318912,False,,False,caught
9,1785758464.5688596,0.5822317004203796,0.06188810057938099,16.158195042960585,False,,,,,False,False,False,,7.700906753540039,4.133903503417969,5.726662635803223,2.8495450019836426,,,2.355252981185913,False,1.7817998304963112,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,467.74971294403076,175.58956336975098,467.74971294403076,175.58956336975098,False,False,-0.231223556460838,-0.3795085658832005,0.11302744586521025,False,,False,caught
