step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1785925847.0620587,2.998858690261841e-07,,,False,,,,,False,False,False,,3.0118350982666016,4.666464805603027,7.499427318572998,5.000406265258789,,,4.5,True,0.9701000526547432,0.0,0.0,0.0,0.0,0.0,767.9413452148438,524.0426025390625,767.9413452148438,524.0426025390625,False,False,-0.22711111954996405,-0.522744193953988,0.11346405637885583,False,,False,caught
1,1785925847.1192663,0.05843940004706383,0.0584391001611948,17.111830901599475,False,,,,,False,False,False,,3.11183500289917,4.766078948974609,7.498176097869873,5.000030994415283,,,4.392575740814209,True,0.9425999596714973,0.5,0.0,0.5,0.0,0.0,783.1732177734375,524.0032958984375,783.1732177734375,524.0032958984375,False,False,-0.227147627032349,-0.5226923068011421,0.11347957812100534,False,,False,caught
2,1785925847.179875,0.11905799992382526,0.060618599876761436,16.496586889717275,False,,,,,False,False,False,,3.2118349075317383,4.866078853607178,7.494918346405029,5.000033378601074,,,4.285177707672119,True,1.1452995240688324,0.5,0.0,0.5,0.5,0.0,782.8396606445312,524.0035400390625,782.8396606445312,524.0035400390625,False,False,-0.22727149190941434,-0.5225985938669443,0.11345548139986691,False,,False,caught
3,1785925847.2411397,0.1803313996642828,0.061273399740457535,16.320295662323453,False,,,,,False,False,False,,3.3118348121643066,4.918083667755127,7.5305047035217285,5.00073766708374,,,4.219479560852051,True,0.9040003642439842,1.0,0.0,1.0,0.5,0.0,801.8436889648438,524.0772705078125,801.8436889648438,524.0772705078125,False,True,-0.22593971686752853,-0.5236537463275006,0.11348454653244963,False,,False,caught
4,1785925847.3024135,0.24159299954771996,0.06126159988343716,16.32343918380693,False,,,,,False,False,False,,3.411834716796875,5.018083572387695,7.584270477294922,4.99990701675415,,,4.172475337982178,True,0.9043999016284943,1.0,0.0,1.0,1.0,0.0,807.349365234375,523.990234375,807.349365234375,523.990234375,False,True,-0.22387106871444415,-0.5251688410895288,0.1135217114025649,False,,False,caught
5,1785925847.3646111,0.3033509002998471,0.06175790075212717,16.19226022616315,False,,,,,False,False,False,,3.5118346214294434,5.019598960876465,7.661341667175293,5.000999450683594,,,4.149548530578613,True,0.936499796807766,1.0,0.0,1.0,1.0,0.0,815.2413940429688,524.104736328125,815.2413940429688,524.104736328125,False,True,-0.22097134253028955,-0.5274380032456673,0.11358937091749957,False,,False,caught
6,1785925847.4251835,0.3645185995846987,0.06116769928485155,16.348497845948152,False,,,,,False,False,False,,3.6118345260620117,5.071231842041016,7.7644805908203125,4.99855375289917,,,4.1532816886901855,True,0.9383000433444977,1.0,0.0,1.0,1.0,0.0,825.8028564453125,523.8484497070312,825.8028564453125,523.8484497070312,False,True,-0.21697245532732387,-0.530312545192762,0.11358159278279373,False,,False,caught
7,1785925847.4868937,0.4255614001303911,0.061042800545692444,16.381948256968794,False,,,,,False,False,False,,3.71183443069458,5.020225524902344,7.842946529388428,4.997893810272217,,,4.131172180175781,True,1.0044993832707405,1.0,0.0,1.0,1.0,0.0,833.8377075195312,523.7792358398438,833.8377075195312,523.7792358398438,False,True,-0.21396321175290534,-0.532551697747822,0.11360530727404906,False,,False,caught
8,1785925847.548166,0.48732650000602007,0.06176509987562895,16.190372913078967,False,,,,,False,False,False,,3.8118343353271484,5.101776599884033,7.927710056304932,4.996573448181152,,,4.117219924926758,True,0.8835997432470322,1.0,-0.5,1.1180340051651,1.0,0.0,839.2743530273438,509.58050537109375,839.2743530273438,509.58050537109375,False,True,-0.21069213933408296,-0.534946806545854,0.11359460955778791,False,,False,caught
9,1785925847.6093593,0.548526500351727,0.06120000034570694,16.339869188745,False,,,,,False,False,False,,3.911834239959717,5.096186637878418,8.021224021911621,4.993818759918213,,,4.1106648445129395,True,0.919499434530735,1.0,0.0,1.0,1.0,-0.5,852.0933837890625,523.3521728515625,852.0933837890625,523.3521728515625,False,True,-0.20704198239913565,-0.5375366339559924,0.11360880476701593,False,,False,caught
10,1785925847.6710837,0.6102558998391032,0.06172939948737621,16.19973640282216,False,,,,,False,False,False,,4.011834144592285,5.129143238067627,8.092345237731934,4.9588422775268555,,,4.084063529968262,True,0.9103994816541672,1.0,-0.5,1.1180340051651,1.0,0.0,856.1329345703125,505.6263122558594,856.1329345703125,505.6263122558594,False,True,-0.20328666677141982,-0.5381243688352134,0.11353503516858635,False,,False,caught
11,1785925847.7323945,0.6715748999267817,0.06131900008767843,16.30815894861505,False,,,,,False,False,False,,4.1118340492248535,5.029143333435059,8.180720329284668,4.940064907073975,,,4.06986141204834,True,0.8981004357337952,1.0,-0.5,1.1180340051651,1.0,-0.5,865.1825561523438,503.658447265625,865.1825561523438,503.658447265625,False,True,-0.19934904759003622,-0.5398950093454391,0.11351856205012888,False,,False,caught
12,1785925847.7941282,0.7332953996956348,0.06172049976885319,16.20207230571783,False,,,,,False,False,False,,4.211833953857422,4.937517166137695,8.26883602142334,4.918394088745117,,,4.057047367095947,True,0.9415000677108765,1.0,0.5,1.1180340051651,1.0,-0.5,874.2056274414062,529.508056640625,874.2056274414062,529.508056640625,False,True,-0.1953307601113631,-0.5415381759450479,0.11347053579849235,False,,False,caught
13,1785925847.8548906,0.7945593995973468,0.06126399990171194,16.322799712789507,False,,,,,False,False,False,,4.31183385848999,4.935537815093994,8.344740867614746,4.858889102935791,,,4.033635139465332,True,0.8891001343727112,1.0,0.5,1.1180340051651,1.0,0.5,881.978271484375,523.27197265625,881.978271484375,523.27197265625,False,True,-0.1906452081904158,-0.5412349189134003,0.11347350718398604,False,,False,caught
14,1785925847.9160867,0.8552403002977371,0.06068090070039034,16.479649913857777,False,,,,,False,False,False,,4.411833763122559,5.0355377197265625,8.420511245727539,4.893056392669678,,,4.011209011077881,True,1.0705003514885902,1.0,-0.5,1.1180340051651,1.0,0.5,889.7371215820312,498.73193359375,889.7371215820312,498.73193359375,False,True,-0.18876118922550827,-0.5448748947801456,0.11345445792575148,False,,False,caught
15,1785925847.9768264,0.9165634997189045,0.061323199421167374,16.307042186954497,False,,,,,False,False,False,,4.511833667755127,4.985537528991699,8.503201484680176,4.961354732513428,,,3.991441011428833,True,0.9050006046891212,1.0,-1.0,1.4142135381698608,1.0,-0.5,892.4501953125,497.71856689453125,892.4501953125,497.71856689453125,False,True,-0.1876329947775036,-0.5501519148104712,0.11347015462686735,False,,False,caught
16,1785925848.0391328,0.9782926999032497,0.061729200184345245,16.199788706376335,False,,,,,False,False,False,,4.611833572387695,5.085537433624268,8.578426361083984,4.905153751373291,,,3.9706921577453613,True,1.0286001488566399,1.0,-1.0,1.4142135381698608,1.0,-1.0,900.1532592773438,491.82867431640625,900.1532592773438,491.82867431640625,False,True,-0.1830630647499648,-0.5499750972819473,0.11349464734541793,False,,False,caught
17,1785925848.1003985,1.0395617000758648,0.06126900017261505,16.32146758038599,False,,,,,False,False,False,,4.711833477020264,5.035537242889404,8.640111923217773,4.827810287475586,,,3.933767080307007,True,0.8926996961236,1.0,-1.0,1.4142135381698608,1.0,-1.0,906.4697875976562,483.72308349609375,906.4697875976562,483.72308349609375,False,True,-0.17837094965022204,-0.5485130565772932,0.11340903937521377,False,,False,caught
18,1785925848.1621418,1.1012751003727317,0.061713400296866894,16.203936182248714,False,,,,,False,False,False,,4.811833381652832,5.054244518280029,8.70046615600586,4.764682769775391,,,3.8993988037109375,True,0.9238999336957932,1.0,-1.0,1.4142135381698608,1.0,-1.0,912.650146484375,477.1073303222656,912.650146484375,477.1073303222656,False,True,-0.17414938656577364,-0.5476091549243951,0.11344409473521591,False,,False,caught
19,1785925848.223034,1.162177899852395,0.06090279947966337,16.41960646380335,False,,,,,False,False,False,,4.9118332862854,5.054976940155029,8.757009506225586,4.706873893737793,,,3.86090087890625,True,0.9425003081560135,1.0,-1.0,1.4142135381698608,1.0,-1.0,918.4401245117188,471.0489807128906,918.4401245117188,471.0489807128906,False,True,-0.17022828776962687,-0.5468172302510751,0.11342615328570717,False,,False,caught
20,1785925848.2852232,1.2243352001532912,0.06215730030089617,16.088214822058195,False,,,,,False,False,False,,5.011833190917969,5.101239204406738,8.824180603027344,4.638459205627441,,,3.8403332233428955,True,1.0882997885346413,1.0,-1.0,1.4142135381698608,1.0,-1.0,925.3184814453125,463.87908935546875,925.3184814453125,463.87908935546875,False,True,-0.16557030917177357,-0.5458859111311867,0.11339720371532858,False,,False,caught
21,1785925848.3472078,1.2863387996330857,0.0620035994797945,16.128095923300005,False,,,,,False,False,False,,5.111833095550537,5.184437274932861,8.88460636138916,4.575503826141357,,,3.821599006652832,True,1.0227002203464508,1.0,-1.0,1.4142135381698608,1.0,-1.0,931.5060424804688,457.2813415527344,931.5060424804688,457.2813415527344,False,True,-0.16133019895184963,-0.5449870343539247,0.11343583788797292,False,,False,caught
22,1785925848.4079437,1.3476488003507257,0.06131000071763992,16.310552736827535,False,,,,,False,False,False,,5.2118330001831055,5.27200174331665,8.948848724365234,4.5090155601501465,,,3.8141098022460938,True,0.9087994694709778,1.0,-1.0,1.4142135381698608,1.0,-1.0,938.0845336914062,450.3133850097656,938.0845336914062,450.3133850097656,False,True,-0.15682815353175322,-0.5440485113027985,0.11343772846846739,False,,False,caught
