iteration,timesteps,iteration_progress,opponent_index,opponent,probability,pool_size,uniform_probability,preference_ratio,opponent_age
3,2970000,0.99,2,H2,0.24908153156694712,3,0.3333333333333333,0.7472445947008414,0
3,2980000,0.9933333333333333,0,Scr,0.2,3,0.3333333333333333,0.6000000000000001,
3,2980000,0.9933333333333333,1,H1,0.5505803882528622,3,0.3333333333333333,1.6517411647585865,1
3,2980000,0.9933333333333333,2,H2,0.2494196117471379,3,0.3333333333333333,0.7482588352414137,0
3,2990000,0.9966666666666667,0,Scr,0.2,3,0.3333333333333333,0.6000000000000001,
3,2990000,0.9966666666666667,1,H1,0.5467421991281456,3,0.3333333333333333,1.6402265973844368,1
3,2990000,0.9966666666666667,2,H2,0.2532578008718544,3,0.3333333333333333,0.7597734026155631,0
3,3000000,1.0,0,Scr,0.19999999999999996,3,0.3333333333333333,0.5999999999999999,
3,3000000,1.0,1,H1,0.5465897065897065,3,0.3333333333333333,1.6397691197691195,1
3,3000000,1.0,2,H2,0.2534102934102934,3,0.3333333333333333,0.7602308802308803,0
3,3010000,1.0033333333333334,0,Scr,0.19999999999999996,3,0.3333333333333333,0.5999999999999999,
3,3010000,1.0033333333333334,1,H1,0.5449667405764966,3,0.3333333333333333,1.63490022172949,1
3,3010000,1.0033333333333334,2,H2,0.2550332594235033,3,0.3333333333333333,0.7650997782705099,0
4,10000,0.0033333333333333335,0,Scr,0.2,4,0.25,0.8,
4,10000,0.0033333333333333335,1,H1,0.26666666666666666,4,0.25,1.0666666666666667,2
4,10000,0.0033333333333333335,2,H2,0.26666666666666666,4,0.25,1.0666666666666667,1
4,10000,0.0033333333333333335,3,H3,0.26666666666666666,4,0.25,1.0666666666666667,0
4,20000,0.006666666666666667,0,Scr,0.2,4,0.25,0.8,
4,20000,0.006666666666666667,1,H1,0.2326432695949075,4,0.25,0.93057307837963,2
4,20000,0.006666666666666667,2,H2,0.1500448152937607,4,0.25,0.6001792611750428,1
4,20000,0.006666666666666667,3,H3,0.4173119151113318,4,0.25,1.6692476604453272,0
4,30000,0.01,0,Scr,0.2,4,0.25,0.8,
4,30000,0.01,1,H1,0.25013041911940853,4,0.25,1.0005216764776341,2
4,30000,0.01,2,H2,0.15021747248265938,4,0.25,0.6008698899306375,1
4,30000,0.01,3,H3,0.39965210839793214,4,0.25,1.5986084335917286,0
4,40000,0.013333333333333334,0,Scr,0.2,4,0.25,0.8,
4,40000,0.013333333333333334,1,H1,0.3087044620218067,4,0.25,1.2348178480872267,2
4,40000,0.013333333333333334,2,H2,0.13369485889609628,4,0.25,0.5347794355843851,1
4,40000,0.013333333333333334,3,H3,0.35760067908209714,4,0.25,1.4304027163283886,0
4,50000,0.016666666666666666,0,Scr,0.19999999999999996,4,0.25,0.7999999999999998,
4,50000,0.016666666666666666,1,H1,0.2893244391775145,4,0.25,1.157297756710058,2
4,50000,0.016666666666666666,2,H2,0.14840615194891377,4,0.25,0.5936246077956551,1
4,50000,0.016666666666666666,3,H3,0.36226940887357173,4,0.25,1.449077635494287,0
4,60000,0.02,0,Scr,0.2,4,0.25,0.8,
4,60000,0.02,1,H1,0.3142973285953634,4,0.25,1.2571893143814536,2
4,60000,0.02,2,H2,0.14465888248996578,4,0.25,0.5786355299598631,1
4,60000,0.02,3,H3,0.3410437889146709,4,0.25,1.3641751556586836,0
4,70000,0.023333333333333334,0,Scr,0.2,4,0.25,0.8,
4,70000,0.023333333333333334,1,H1,0.31521600998337496,4,0.25,1.2608640399334998,2
4,70000,0.023333333333333334,2,H2,0.139394149607684,4,0.25,0.557576598430736,1
4,70000,0.023333333333333334,3,H3,0.34538984040894105,4,0.25,1.3815593616357642,0
4,80000,0.02666666666666667,0,Scr,0.2,4,0.25,0.8,
4,80000,0.02666666666666667,1,H1,0.31999816122794345,4,0.25,1.2799926449117738,2
4,80000,0.02666666666666667,2,H2,0.14028934502996923,4,0.25,0.5611573801198769,1
4,80000,0.02666666666666667,3,H3,0.3397124937420874,4,0.25,1.3588499749683496,0
4,90000,0.03,0,Scr,0.2,4,0.25,0.8,
4,90000,0.03,1,H1,0.3223997120140516,4,0.25,1.2895988480562064,2
4,90000,0.03,2,H2,0.13704447361949154,4,0.25,0.5481778944779662,1
4,90000,0.03,3,H3,0.340555814366457,4,0.25,1.362223257465828,0
4,100000,0.03333333333333333,0,Scr,0.2,4,0.25,0.8,
4,100000,0.03333333333333333,1,H1,0.3162592205233771,4,0.25,1.2650368820935085,2
4,100000,0.03333333333333333,2,H2,0.1483838836595448,4,0.25,0.5935355346381792,1
4,100000,0.03333333333333333,3,H3,0.33535689581707817,4,0.25,1.3414275832683127,0
4,110000,0.03666666666666667,0,Scr,0.2,4,0.25,0.8,
4,110000,0.03666666666666667,1,H1,0.3277930897372594,4,0.25,1.3111723589490376,2
4,110000,0.03666666666666667,2,H2,0.136171674635198,4,0.25,0.544686698540792,1
4,110000,0.03666666666666667,3,H3,0.33603523562754267,4,0.25,1.3441409425101707,0
4,120000,0.04,0,Scr,0.2,4,0.25,0.8,
4,120000,0.04,1,H1,0.32288489710159674,4,0.25,1.291539588406387,2
4,120000,0.04,2,H2,0.13747922883259833,4,0.25,0.5499169153303933,1
4,120000,0.04,3,H3,0.33963587406580503,4,0.25,1.3585434962632201,0
4,130000,0.043333333333333335,0,Scr,0.2,4,0.25,0.8,
4,130000,0.043333333333333335,1,H1,0.3152535935081542,4,0.25,1.2610143740326167,2
4,130000,0.043333333333333335,2,H2,0.14355689463288998,4,0.25,0.5742275785315599,1
4,130000,0.043333333333333335,3,H3,0.34118951185895596,4,0.25,1.3647580474358239,0
4,140000,0.04666666666666667,0,Scr,0.19999999999999996,4,0.25,0.7999999999999998,
4,140000,0.04666666666666667,1,H1,0.3170348786581441,4,0.25,1.2681395146325765,2
4,140000,0.04666666666666667,2,H2,0.14926035508514818,4,0.25,0.5970414203405927,1
4,140000,0.04666666666666667,3,H3,0.3337047662567077,4,0.25,1.3348190650268308,0
4,150000,0.05,0,Scr,0.2,4,0.25,0.8,
4,150000,0.05,1,H1,0.31691657311012733,4,0.25,1.2676662924405093,2
4,150000,0.05,2,H2,0.13993299452877425,4,0.25,0.559731978115097,1
4,150000,0.05,3,H3,0.3431504323610985,4,0.25,1.372601729444394,0
4,160000,0.05333333333333334,0,Scr,0.2,4,0.25,0.8,
4,160000,0.05333333333333334,1,H1,0.3207274166979561,4,0.25,1.2829096667918245,2
4,160000,0.05333333333333334,2,H2,0.1512213588414093,4,0.25,0.6048854353656372,1
4,160000,0.05333333333333334,3,H3,0.32805122446063456,4,0.25,1.3122048978425382,0
4,170000,0.056666666666666664,0,Scr,0.2,4,0.25,0.8,
4,170000,0.056666666666666664,1,H1,0.3086848219109033,4,0.25,1.2347392876436132,2
4,170000,0.056666666666666664,2,H2,0.1472718981467291,4,0.25,0.5890875925869165,1
4,170000,0.056666666666666664,3,H3,0.34404327994236766,4,0.25,1.3761731197694707,0
4,180000,0.06,0,Scr,0.2,4,0.25,0.8,
4,180000,0.06,1,H1,0.3145054905890739,4,0.25,1.2580219623562956,2
4,180000,0.06,2,H2,0.1419896522327698,4,0.25,0.5679586089310792,1
4,180000,0.06,3,H3,0.3435048571781563,4,0.25,1.3740194287126253,0
4,190000,0.06333333333333334,0,Scr,0.2,4,0.25,0.8,
4,190000,0.06333333333333334,1,H1,0.31413537873702935,4,0.25,1.2565415149481174,2
4,190000,0.06333333333333334,2,H2,0.14234193788140417,4,0.25,0.5693677515256167,1
4,190000,0.06333333333333334,3,H3,0.34352268338156655,4,0.25,1.3740907335262662,0
4,200000,0.06666666666666667,0,Scr,0.19999999999999996,4,0.25,0.7999999999999998,
4,200000,0.06666666666666667,1,H1,0.3174439289678824,4,0.25,1.2697757158715297,2
4,200000,0.06666666666666667,2,H2,0.15471514406672066,4,0.25,0.6188605762668826,1
4,200000,0.06666666666666667,3,H3,0.3278409269653969,4,0.25,1.3113637078615876,0
4,210000,0.07,0,Scr,0.2,4,0.25,0.8,
4,210000,0.07,1,H1,0.31961963308627633,4,0.25,1.2784785323451053,2
4,210000,0.07,2,H2,0.15221615092766916,4,0.25,0.6088646037106766,1
4,210000,0.07,3,H3,0.32816421598605455,4,0.25,1.3126568639442182,0
4,220000,0.07333333333333333,0,Scr,0.2,4,0.25,0.8,
4,220000,0.07333333333333333,1,H1,0.3105233595413111,4,0.25,1.2420934381652444,2
4,220000,0.07333333333333333,2,H2,0.14230358211436567,4,0.25,0.5692143284574627,1
4,220000,0.07333333333333333,3,H3,0.3471730583443232,4,0.25,1.3886922333772929,0
4,230000,0.07666666666666666,0,Scr,0.2,4,0.25,0.8,
4,230000,0.07666666666666666,1,H1,0.31592618119066485,4,0.25,1.2637047247626594,2
4,230000,0.07666666666666666,2,H2,0.1370600244743054,4,0.25,0.5482400978972216,1
4,230000,0.07666666666666666,3,H3,0.3470137943350298,4,0.25,1.3880551773401193,0
4,240000,0.08,0,Scr,0.2,4,0.25,0.8,
4,240000,0.08,1,H1,0.32031314665322214,4,0.25,1.2812525866128885,2
4,240000,0.08,2,H2,0.14186826410034742,4,0.25,0.5674730564013897,1
4,240000,0.08,3,H3,0.3378185892464305,4,0.25,1.351274356985722,0
4,250000,0.08333333333333333,0,Scr,0.19999999999999996,4,0.25,0.7999999999999998,
4,250000,0.08333333333333333,1,H1,0.31458361372591775,4,0.25,1.258334454903671,2
4,250000,0.08333333333333333,2,H2,0.15378110645426166,4,0.25,0.6151244258170466,1
4,250000,0.08333333333333333,3,H3,0.33163527981982055,4,0.25,1.3265411192792822,0
4,260000,0.08666666666666667,0,Scr,0.2,4,0.25,0.8,
4,260000,0.08666666666666667,1,H1,0.3171376125698636,4,0.25,1.2685504502794545,2
4,260000,0.08666666666666667,2,H2,0.13702661561607765,4,0.25,0.5481064624643106,1
4,260000,0.08666666666666667,3,H3,0.3458357718140588,4,0.25,1.3833430872562351,0
4,270000,0.09,0,Scr,0.2,4,0.25,0.8,
4,270000,0.09,1,H1,0.312989249063724,4,0.25,1.251956996254896,2
4,270000,0.09,2,H2,0.15197656380241803,4,0.25,0.6079062552096721,1
4,270000,0.09,3,H3,0.3350341871338581,4,0.25,1.3401367485354323,0
4,280000,0.09333333333333334,0,Scr,0.2,4,0.25,0.8,
4,280000,0.09333333333333334,1,H1,0.3175193003569044,4,0.25,1.2700772014276176,2
4,280000,0.09333333333333334,2,H2,0.14370394065959521,4,0.25,0.5748157626383809,1
4,280000,0.09333333333333334,3,H3,0.3387767589835004,4,0.25,1.3551070359340016,0
4,290000,0.09666666666666666,0,Scr,0.2,4,0.25,0.8,
4,290000,0.09666666666666666,1,H1,0.30436174045233244,4,0.25,1.2174469618093298,2
4,290000,0.09666666666666666,2,H2,0.1438360308384411,4,0.25,0.5753441233537644,1
4,290000,0.09666666666666666,3,H3,0.35180222870922645,4,0.25,1.4072089148369058,0
4,300000,0.1,0,Scr,0.2,4,0.25,0.8,
4,300000,0.1,1,H1,0.3126770730485672,4,0.25,1.2507082921942687,2
4,300000,0.1,2,H2,0.15164650749318,4,0.25,0.60658602997272,1
4,300000,0.1,3,H3,0.33567641945825283,4,0.25,1.3427056778330113,0
4,310000,0.10333333333333333,0,Scr,0.2,4,0.25,0.8,
4,310000,0.10333333333333333,1,H1,0.31587680951159314,4,0.25,1.2635072380463725,2
4,310000,0.10333333333333333,2,H2,0.1448148341845948,4,0.25,0.5792593367383791,1
4,310000,0.10333333333333333,3,H3,0.3393083563038122,4,0.25,1.3572334252152487,0
4,320000,0.10666666666666667,0,Scr,0.2,4,0.25,0.8,
4,320000,0.10666666666666667,1,H1,0.3120221860453555,4,0.25,1.248088744181422,2
4,320000,0.10666666666666667,2,H2,0.14025625819277987,4,0.25,0.5610250327711195,1
4,320000,0.10666666666666667,3,H3,0.34772155576186464,4,0.25,1.3908862230474586,0
4,330000,0.11,0,Scr,0.2,4,0.25,0.8,
4,330000,0.11,1,H1,0.31536133007018874,4,0.25,1.261445320280755,2
4,330000,0.11,2,H2,0.14414421896224,4,0.25,0.57657687584896,1
4,330000,0.11,3,H3,0.34049445096757136,4,0.25,1.3619778038702854,0
4,340000,0.11333333333333333,0,Scr,0.2,4,0.25,0.8,
4,340000,0.11333333333333333,1,H1,0.3109492494176844,4,0.25,1.2437969976707377,2
4,340000,0.11333333333333333,2,H2,0.14206187218540345,4,0.25,0.5682474887416138,1
4,340000,0.11333333333333333,3,H3,0.3469888783969122,4,0.25,1.387955513587649,0
4,350000,0.11666666666666667,0,Scr,0.2,4,0.25,0.8,
4,350000,0.11666666666666667,1,H1,0.3103830787791484,4,0.25,1.2415323151165936,2
4,350000,0.11666666666666667,2,H2,0.14269169864576137,4,0.25,0.5707667945830455,1
4,350000,0.11666666666666667,3,H3,0.34692522257509023,4,0.25,1.387700890300361,0
4,360000,0.12,0,Scr,0.2,4,0.25,0.8,
4,360000,0.12,1,H1,0.3165947106734268,4,0.25,1.2663788426937073,2
4,360000,0.12,2,H2,0.14582127647723672,4,0.25,0.5832851059089469,1
4,360000,0.12,3,H3,0.3375840128493364,4,0.25,1.3503360513973457,0
4,370000,0.12333333333333334,0,Scr,0.2,4,0.25,0.8,
4,370000,0.12333333333333334,1,H1,0.3108586376576517,4,0.25,1.2434345506306068,2
4,370000,0.12333333333333334,2,H2,0.14302910891752219,4,0.25,0.5721164356700887,1
4,370000,0.12333333333333334,3,H3,0.3461122534248261,4,0.25,1.3844490136993044,0
4,380000,0.12666666666666668,0,Scr,0.2,4,0.25,0.8,
4,380000,0.12666666666666668,1,H1,0.31108371963551223,4,0.25,1.244334878542049,2
4,380000,0.12666666666666668,2,H2,0.14222857484132284,4,0.25,0.5689142993652914,1
4,380000,0.12666666666666668,3,H3,0.34668770552316497,4,0.25,1.3867508220926599,0
4,390000,0.13,0,Scr,0.2,4,0.25,0.8,
4,390000,0.13,1,H1,0.3052787984630122,4,0.25,1.2211151938520488,2
4,390000,0.13,2,H2,0.14347534697296627,4,0.25,0.5739013878918651,1
4,390000,0.13,3,H3,0.3512458545640216,4,0.25,1.4049834182560863,0
4,400000,0.13333333333333333,0,Scr,0.2,4,0.25,0.8,
4,400000,0.13333333333333333,1,H1,0.3054738508042166,4,0.25,1.2218954032168663,2
4,400000,0.13333333333333333,2,H2,0.14378726011943138,4,0.25,0.5751490404777255,1
4,400000,0.13333333333333333,3,H3,0.3507388890763521,4,0.25,1.4029555563054084,0
4,410000,0.13666666666666666,0,Scr,0.2,4,0.25,0.8,
4,410000,0.13666666666666666,1,H1,0.3115250874630864,4,0.25,1.2461003498523455,2
4,410000,0.13666666666666666,2,H2,0.14495110044666978,4,0.25,0.5798044017866791,1
4,410000,0.13666666666666666,3,H3,0.3435238120902438,4,0.25,1.3740952483609752,0
4,420000,0.14,0,Scr,0.2,4,0.25,0.8,
4,420000,0.14,1,H1,0.31148588258999865,4,0.25,1.2459435303599946,2
4,420000,0.14,2,H2,0.14404487211478645,4,0.25,0.5761794884591458,1
4,420000,0.14,3,H3,0.3444692452952149,4,0.25,1.3778769811808596,0
4,430000,0.14333333333333334,0,Scr,0.2,4,0.25,0.8,
4,430000,0.14333333333333334,1,H1,0.31393801918374786,4,0.25,1.2557520767349915,2
4,430000,0.14333333333333334,2,H2,0.14497898409243945,4,0.25,0.5799159363697578,1
4,430000,0.14333333333333334,3,H3,0.3410829967238127,4,0.25,1.3643319868952508,0
4,440000,0.14666666666666667,0,Scr,0.2,4,0.25,0.8,
4,440000,0.14666666666666667,1,H1,0.30631235302474824,4,0.25,1.225249412098993,2
4,440000,0.14666666666666667,2,H2,0.14257716942587934,4,0.25,0.5703086777035173,1
4,440000,0.14666666666666667,3,H3,0.3511104775493725,4,0.25,1.40444191019749,0
4,450000,0.15,0,Scr,0.2,4,0.25,0.8,
4,450000,0.15,1,H1,0.3074611046207647,4,0.25,1.2298444184830588,2
4,450000,0.15,2,H2,0.14182820511037222,4,0.25,0.5673128204414889,1
4,450000,0.15,3,H3,0.3507106902688631,4,0.25,1.4028427610754524,0
4,460000,0.15333333333333332,0,Scr,0.2,4,0.25,0.8,
4,460000,0.15333333333333332,1,H1,0.30764612571106537,4,0.25,1.2305845028442615,2
4,460000,0.15333333333333332,2,H2,0.1418284940017394,4,0.25,0.5673139760069577,1
4,460000,0.15333333333333332,3,H3,0.35052538028719527,4,0.25,1.402101521148781,0
4,470000,0.15666666666666668,0,Scr,0.2,4,0.25,0.8,
4,470000,0.15666666666666668,1,H1,0.30722502804120655,4,0.25,1.2289001121648262,2
4,470000,0.15666666666666668,2,H2,0.14132009907276633,4,0.25,0.5652803962910653,1
4,470000,0.15666666666666668,3,H3,0.3514548728860271,4,0.25,1.4058194915441085,0
4,480000,0.16,0,Scr,0.2,4,0.25,0.8,
4,480000,0.16,1,H1,0.3127867563722669,4,0.25,1.2511470254890675,2
4,480000,0.16,2,H2,0.1436357248802477,4,0.25,0.5745428995209908,1
4,480000,0.16,3,H3,0.3435775187474855,4,0.25,1.374310074989942,0
4,490000,0.16333333333333333,0,Scr,0.19999999999999996,4,0.25,0.7999999999999998,
4,490000,0.16333333333333333,1,H1,0.3105829599455288,4,0.25,1.2423318397821153,2
4,490000,0.16333333333333333,2,H2,0.1484563389598024,4,0.25,0.5938253558392096,1
4,490000,0.16333333333333333,3,H3,0.3409607010946688,4,0.25,1.3638428043786752,0
4,500000,0.16666666666666666,0,Scr,0.2,4,0.25,0.8,
4,500000,0.16666666666666666,1,H1,0.3120036699825155,4,0.25,1.248014679930062,2
4,500000,0.16666666666666666,2,H2,0.14798435875808455,4,0.25,0.5919374350323382,1
4,500000,0.16666666666666666,3,H3,0.34001197125939997,4,0.25,1.3600478850375999,0
4,510000,0.17,0,Scr,0.19999999999999996,4,0.25,0.7999999999999998,
4,510000,0.17,1,H1,0.3150052923843873,4,0.25,1.2600211695375492,2
4,510000,0.17,2,H2,0.1442788578821234,4,0.25,0.5771154315284936,1
4,510000,0.17,3,H3,0.34071584973348934,4,0.25,1.3628633989339574,0
4,520000,0.17333333333333334,0,Scr,0.2,4,0.25,0.8,
4,520000,0.17333333333333334,1,H1,0.3049681404398005,4,0.25,1.219872561759202,2
4,520000,0.17333333333333334,2,H2,0.14067125815016,4,0.25,0.56268503260064,1
4,520000,0.17333333333333334,3,H3,0.35436060141003956,4,0.25,1.4174424056401582,0
4,530000,0.17666666666666667,0,Scr,0.2,4,0.25,0.8,
4,530000,0.17666666666666667,1,H1,0.30478125055335337,4,0.25,1.2191250022134135,2
4,530000,0.17666666666666667,2,H2,0.14029337863718871,4,0.25,0.5611735145487549,1
4,530000,0.17666666666666667,3,H3,0.354925370809458,4,0.25,1.419701483237832,0
4,540000,0.18,0,Scr,0.2,4,0.25,0.8,
4,540000,0.18,1,H1,0.31519052499381234,4,0.25,1.2607620999752494,2
4,540000,0.18,2,H2,0.1434236993919659,4,0.25,0.5736947975678636,1
4,540000,0.18,3,H3,0.3413857756142218,4,0.25,1.3655431024568871,0
4,550000,0.18333333333333332,0,Scr,0.2,4,0.25,0.8,
4,550000,0.18333333333333332,1,H1,0.31284842089590975,4,0.25,1.251393683583639,2
4,550000,0.18333333333333332,2,H2,0.14286925108374932,4,0.25,0.5714770043349973,1
4,550000,0.18333333333333332,3,H3,0.3442823280203409,4,0.25,1.3771293120813637,0
4,560000,0.18666666666666668,0,Scr,0.2,4,0.25,0.8,
4,560000,0.18666666666666668,1,H1,0.3128585110619793,4,0.25,1.2514340442479173,2
4,560000,0.18666666666666668,2,H2,0.14324960090411307,4,0.25,0.5729984036164523,1
4,560000,0.18666666666666668,3,H3,0.3438918880339077,4,0.25,1.3755675521356308,0
4,570000,0.19,0,Scr,0.2,4,0.25,0.8,
4,570000,0.19,1,H1,0.3108442192075227,4,0.25,1.2433768768300908,2
4,570000,0.19,2,H2,0.14794383601910985,4,0.25,0.5917753440764394,1
4,570000,0.19,3,H3,0.34121194477336747,4,0.25,1.3648477790934699,0
4,580000,0.19333333333333333,0,Scr,0.2,4,0.25,0.8,
4,580000,0.19333333333333333,1,H1,0.30467660267703134,4,0.25,1.2187064107081254,2
4,580000,0.19333333333333333,2,H2,0.1409963332225894,4,0.25,0.5639853328903576,1
4,580000,0.19333333333333333,3,H3,0.3543270641003793,4,0.25,1.4173082564015171,0
4,590000,0.19666666666666666,0,Scr,0.20000000000000004,4,0.25,0.8000000000000002,
4,590000,0.19666666666666666,1,H1,0.30601668797120213,4,0.25,1.2240667518848085,2
4,590000,0.19666666666666666,2,H2,0.14139882184867777,4,0.25,0.5655952873947111,1
4,590000,0.19666666666666666,3,H3,0.3525844901801202,4,0.25,1.410337960720481,0
4,600000,0.2,0,Scr,0.2,4,0.25,0.8,
4,600000,0.2,1,H1,0.3155542442637733,4,0.25,1.2622169770550933,2
4,600000,0.2,2,H2,0.1423635721201887,4,0.25,0.5694542884807549,1
4,600000,0.2,3,H3,0.3420821836160381,4,0.25,1.3683287344641524,0
4,610000,0.20333333333333334,0,Scr,0.2,4,0.25,0.8,
4,610000,0.20333333333333334,1,H1,0.30697664733818186,4,0.25,1.2279065893527275,2
4,610000,0.20333333333333334,2,H2,0.1404204384556835,4,0.25,0.561681753822734,1
4,610000,0.20333333333333334,3,H3,0.3526029142061347,4,0.25,1.4104116568245388,0
4,620000,0.20666666666666667,0,Scr,0.2,4,0.25,0.8,
4,620000,0.20666666666666667,1,H1,0.3128778640589893,4,0.25,1.2515114562359573,2
4,620000,0.20666666666666667,2,H2,0.1440687300530775,4,0.25,0.57627492021231,1
4,620000,0.20666666666666667,3,H3,0.3430534058879332,4,0.25,1.3722136235517328,0
4,630000,0.21,0,Scr,0.2,4,0.25,0.8,
4,630000,0.21,1,H1,0.31078334362549737,4,0.25,1.2431333745019895,2
4,630000,0.21,2,H2,0.14524910161298601,4,0.25,0.5809964064519441,1
4,630000,0.21,3,H3,0.34396755476151664,4,0.25,1.3758702190460665,0
4,640000,0.21333333333333335,0,Scr,0.19999999999999996,4,0.25,0.7999999999999998,
4,640000,0.21333333333333335,1,H1,0.31655716725108923,4,0.25,1.266228669004357,2
4,640000,0.21333333333333335,2,H2,0.14318539152574167,4,0.25,0.5727415661029667,1
4,640000,0.21333333333333335,3,H3,0.34025744122316903,4,0.25,1.3610297648926761,0
4,650000,0.21666666666666667,0,Scr,0.2,4,0.25,0.8,
4,650000,0.21666666666666667,1,H1,0.3171172549920114,4,0.25,1.2684690199680455,2
4,650000,0.21666666666666667,2,H2,0.1430732453685541,4,0.25,0.5722929814742164,1
4,650000,0.21666666666666667,3,H3,0.3398094996394345,4,0.25,1.359237998557738,0
4,660000,0.22,0,Scr,0.2,4,0.25,0.8,
4,660000,0.22,1,H1,0.3114500562657599,4,0.25,1.2458002250630396,2
4,660000,0.22,2,H2,0.14422680838525634,4,0.25,0.5769072335410254,1
4,660000,0.22,3,H3,0.34432313534898373,4,0.25,1.377292541395935,0
4,670000,0.22333333333333333,0,Scr,0.2,4,0.25,0.8,
4,670000,0.22333333333333333,1,H1,0.3065272860970254,4,0.25,1.2261091443881016,2
4,670000,0.22333333333333333,2,H2,0.1401384702115138,4,0.25,0.5605538808460552,1
4,670000,0.22333333333333333,3,H3,0.3533342436914608,4,0.25,1.4133369747658433,0
4,680000,0.22666666666666666,0,Scr,0.2,4,0.25,0.8,
4,680000,0.22666666666666666,1,H1,0.30681457899674786,4,0.25,1.2272583159869914,2
4,680000,0.22666666666666666,2,H2,0.13922408068009196,4,0.25,0.5568963227203678,1
4,680000,0.22666666666666666,3,H3,0.3539613403231602,4,0.25,1.4158453612926407,0
4,690000,0.23,0,Scr,0.2,4,0.25,0.8,
4,690000,0.23,1,H1,0.30998810815871924,4,0.25,1.239952432634877,2
4,690000,0.23,2,H2,0.14539338229676393,4,0.25,0.5815735291870557,1
4,690000,0.23,3,H3,0.34461850954451695,4,0.25,1.3784740381780678,0
4,700000,0.23333333333333334,0,Scr,0.19999999999999996,4,0.25,0.7999999999999998,
4,700000,0.23333333333333334,1,H1,0.3108513385359529,4,0.25,1.2434053541438117,2
4,700000,0.23333333333333334,2,H2,0.14417099586609985,4,0.25,0.5766839834643994,1
4,700000,0.23333333333333334,3,H3,0.3449776655979472,4,0.25,1.3799106623917887,0
4,710000,0.23666666666666666,0,Scr,0.2,4,0.25,0.8,
4,710000,0.23666666666666666,1,H1,0.3166235510319626,4,0.25,1.2664942041278504,2
4,710000,0.23666666666666666,2,H2,0.1430599509773013,4,0.25,0.5722398039092051,1
4,710000,0.23666666666666666,3,H3,0.34031649799073616,4,0.25,1.3612659919629446,0
4,720000,0.24,0,Scr,0.2,4,0.25,0.8,
4,720000,0.24,1,H1,0.30788779266363275,4,0.25,1.231551170654531,2
4,720000,0.24,2,H2,0.13845694127529004,4,0.25,0.5538277651011602,1
4,720000,0.24,3,H3,0.3536552660610772,4,0.25,1.414621064244309,0
4,730000,0.24333333333333335,0,Scr,0.2,4,0.25,0.8,
4,730000,0.24333333333333335,1,H1,0.3097920786363313,4,0.25,1.2391683145453252,2
4,730000,0.24333333333333335,2,H2,0.14539983272689655,4,0.25,0.5815993309075862,1
4,730000,0.24333333333333335,3,H3,0.3448080886367722,4,0.25,1.3792323545470888,0
4,740000,0.24666666666666667,0,Scr,0.2,4,0.25,0.8,
4,740000,0.24666666666666667,1,H1,0.31755853259410805,4,0.25,1.2702341303764322,2
4,740000,0.24666666666666667,2,H2,0.14258778687402315,4,0.25,0.5703511474960926,1
4,740000,0.24666666666666667,3,H3,0.3398536805318688,4,0.25,1.3594147221274753,0
4,750000,0.25,0,Scr,0.19999999999999996,4,0.25,0.7999999999999998,
4,750000,0.25,1,H1,0.31155867197202053,4,0.25,1.2462346878880821,2
4,750000,0.25,2,H2,0.14401976378445852,4,0.25,0.5760790551378341,1
4,750000,0.25,3,H3,0.3444215642435209,4,0.25,1.3776862569740835,0
4,760000,0.25333333333333335,0,Scr,0.2,4,0.25,0.8,
4,760000,0.25333333333333335,1,H1,0.30955370287545736,4,0.25,1.2382148115018294,2
4,760000,0.25333333333333335,2,H2,0.14537804734539667,4,0.25,0.5815121893815867,1
4,760000,0.25333333333333335,3,H3,0.34506824977914596,4,0.25,1.3802729991165839,0
4,770000,0.25666666666666665,0,Scr,0.2,4,0.25,0.8,
4,770000,0.25666666666666665,1,H1,0.3119769840021298,4,0.25,1.2479079360085192,2
4,770000,0.25666666666666665,2,H2,0.14390009381184873,4,0.25,0.5756003752473949,1
4,770000,0.25666666666666665,3,H3,0.3441229221860215,4,0.25,1.376491688744086,0
4,780000,0.26,0,Scr,0.2,4,0.25,0.8,
4,780000,0.26,1,H1,0.311639980394234,4,0.25,1.246559921576936,2
4,780000,0.26,2,H2,0.1441101939775411,4,0.25,0.5764407759101644,1
4,780000,0.26,3,H3,0.3442498256282249,4,0.25,1.3769993025128997,0
4,790000,0.2633333333333333,0,Scr,0.2,4,0.25,0.8,
4,790000,0.2633333333333333,1,H1,0.3093980107072882,4,0.25,1.2375920428291527,2
4,790000,0.2633333333333333,2,H2,0.1453496356071075,4,0.25,0.58139854242843,1
4,790000,0.2633333333333333,3,H3,0.34525235368560436,4,0.25,1.3810094147424175,0
4,800000,0.26666666666666666,0,Scr,0.2,4,0.25,0.8,
4,800000,0.26666666666666666,1,H1,0.3110080092739644,4,0.25,1.2440320370958575,2
4,800000,0.26666666666666666,2,H2,0.14398219284155356,4,0.25,0.5759287713662142,1
4,800000,0.26666666666666666,3,H3,0.34500979788448216,4,0.25,1.3800391915379286,0
4,810000,0.27,0,Scr,0.2,4,0.25,0.8,
4,810000,0.27,1,H1,0.3183901832007896,4,0.25,1.2735607328031584,2
4,810000,0.27,2,H2,0.140569940240321,4,0.25,0.562279760961284,1
4,810000,0.27,3,H3,0.34103987655888945,4,0.25,1.3641595062355578,0
