step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1785925329.0207329,2.0023435354232788e-07,,,False,,,,,False,False,False,,3.0113096237182617,4.666415214538574,7.498901844024658,5.000356674194336,,,4.5,True,0.9575001895427704,0.0,0.0,0.0,0.0,0.0,767.8875732421875,524.0374145507812,767.8875732421875,524.0374145507812,False,False,-0.22712963176120285,-0.5227269333840392,0.1139352262546276,False,,False,timeout
1,1785925329.0767837,0.057907900772988796,0.057907700538635254,17.268860457216967,False,,,,,False,False,False,,3.11130952835083,4.766035079956055,7.498507499694824,5.000356197357178,,,4.39345121383667,True,0.9200992062687874,0.5,0.0,0.5,0.0,0.0,783.2071533203125,524.037353515625,783.2071533203125,524.037353515625,False,False,-0.227144605724555,-0.5227155874132519,0.11396504049505785,False,,False,timeout
2,1785925329.139594,0.12075320072472095,0.06284529995173216,15.912088903514539,False,,,,,False,False,False,,3.2113094329833984,4.866034984588623,7.4953227043151855,5.000892162322998,,,4.286135196685791,True,0.9297998622059822,0.5,0.0,0.5,0.5,0.0,782.8810424804688,524.093505859375,782.8810424804688,524.093505859375,False,False,-0.22728140882331524,-0.5226463722825125,0.11396816062735561,False,,False,timeout
3,1785925329.2015665,0.18267170060425997,0.06191849987953901,16.150262069421522,False,,,,,False,False,False,,3.311309337615967,4.918056488037109,7.5321550369262695,5.0020318031311035,,,4.221681118011475,True,0.9185001254081726,1.0,0.0,1.0,0.5,0.0,802.0126953125,524.2129516601562,802.0126953125,524.2129516601562,False,True,-0.22591510230578843,-0.5237557965947199,0.11397556911755312,False,,False,timeout
4,1785925329.2631493,0.24450600054115057,0.0618342999368906,16.172253927361048,False,,,,,False,False,False,,3.411309242248535,5.018056392669678,7.5905961990356445,5.001452922821045,,,4.179320335388184,True,0.8806996047496796,1.0,0.0,1.0,1.0,0.0,807.9970703125,524.1522216796875,807.9970703125,524.1522216796875,False,True,-0.22367604177444814,-0.5254163122946631,0.11400601884809523,False,,False,timeout
5,1785925329.325006,0.3067454006522894,0.06223940011113882,16.066992905046213,False,,,,,False,False,False,,3.5113091468811035,5.019355773925781,7.675687313079834,5.002784729003906,,,4.1644110679626465,True,0.8842004463076591,1.0,0.0,1.0,1.0,0.0,816.7103881835938,524.2918701171875,816.7103881835938,524.2918701171875,False,True,-0.22047807384080972,-0.5279271076695886,0.11405999574819582,False,,False,timeout
6,1785925329.3867598,0.36791030038148165,0.06116489972919226,16.34924612690452,False,,,,,False,False,False,,3.611309051513672,5.070479393005371,7.765635013580322,5.0024237632751465,,,4.15488338470459,True,0.8871005848050117,1.0,0.0,1.0,1.0,0.0,825.9209594726562,524.2540283203125,825.9209594726562,524.2540283203125,False,True,-0.21704284832332676,-0.5305087016969926,0.1140573756490034,False,,False,timeout
7,1785925329.448209,0.42936660069972277,0.06145630031824112,16.27172470229526,False,,,,,False,False,False,,3.7113089561462402,5.019905090332031,7.85432767868042,5.001698017120361,,,4.143058776855469,True,1.1303005740046501,1.0,0.0,1.0,1.0,0.0,835.0031127929688,524.1779174804688,835.0031127929688,524.1779174804688,False,True,-0.2136419868315464,-0.5330407313346648,0.11402570710863691,False,,False,timeout
8,1785925329.5105376,0.49119310081005096,0.0618265001103282,16.174294165374384,False,,,,,False,False,False,,3.8113088607788086,5.101216793060303,7.938186168670654,5.001465797424316,,,4.128082752227783,True,1.113399863243103,1.0,0.0,1.0,1.0,0.0,843.5902099609375,524.1536254882812,843.5902099609375,524.1536254882812,False,True,-0.21043749943879847,-0.5354555792264543,0.11401749975572813,False,,False,timeout
9,1785925329.5718594,0.5530515005812049,0.06185839977115393,16.165953269071217,False,,,,,False,False,False,,3.911308765411377,5.095608234405518,8.023045539855957,5.001493453979492,,,4.112813949584961,True,1.1130999773740768,1.0,0.0,1.0,1.0,0.0,852.2799072265625,524.156494140625,852.2799072265625,524.156494140625,False,True,-0.2072002117253959,-0.5379121306588294,0.11403185910068789,False,,False,timeout
