controller,n_completed,trial_indices,internal_seeds,hand_strides_cm,virtual_hand_smoothing_alphas,virtual_hand_delay_counts,catch_rate,safety_stop_count,done_reason_counts,hand_stride_cm_mean,hand_stride_cm_std,virtual_hand_smoothing_alpha_mean,virtual_hand_smoothing_alpha_std,virtual_hand_delay_frames_mean,virtual_hand_delay_frames_std,tiz_fixed_horizon_fraction_mean,tiz_fixed_horizon_fraction_std,zpd_time_s_mean,zpd_time_s_std,zpd_observed_occupancy_fraction_mean,zpd_observed_occupancy_fraction_std,zpd_occupancy_fraction_mean,zpd_occupancy_fraction_std,duration_s_mean,duration_s_std,distance_cm_mean_mean,distance_cm_mean_std,too_close_fraction_mean,too_close_fraction_std,too_far_fraction_mean,too_far_fraction_std,min_boundary_clearance_cm_mean,min_boundary_clearance_cm_std,boundary_occupancy_fraction_mean,boundary_occupancy_fraction_std,target_clipped_fraction_mean,target_clipped_fraction_std,target_step_limited_fraction_mean,target_step_limited_fraction_std,control_loop_rate_hz_mean_mean,control_loop_rate_hz_mean_std,camera_update_rate_hz_mean_mean,camera_update_rate_hz_mean_std,policy_inference_latency_ms_mean_mean,policy_inference_latency_ms_mean_std,microrobot_detection_fraction_mean,microrobot_detection_fraction_std,microrobot_tcp_error_cm_mean_mean,microrobot_tcp_error_cm_mean_std,virtual_hand_actual_move_cm_mean_mean,virtual_hand_actual_move_cm_mean_std,virtual_hand_actual_to_stride_ratio_mean_mean,virtual_hand_actual_to_stride_ratio_mean_std,virtual_hand_accel_clipped_fraction_mean,virtual_hand_accel_clipped_fraction_std,virtual_hand_workspace_clipped_fraction_mean,virtual_hand_workspace_clipped_fraction_std,virtual_hand_policy_latency_ms_mean_mean,virtual_hand_policy_latency_ms_mean_std,virtual_hand_policy_latency_ms_p95_mean,virtual_hand_policy_latency_ms_p95_std
league,2,"[1, 2]","[1, 2]","[0.202364325, 0.152322427]","[0.803824171214, 0.558178210011]","{""0"": 1, ""3"": 1}",1.0,0,"{""caught"": 2}",0.177343376,0.03538496541924553,0.6810011906125,0.17369792493772884,1.5,2.1213203435596424,0.012067786666254202,0.00561943887292783,0.7240671999752522,0.33716633237566973,0.21403260099220411,0.030068325209916966,0.21403260099220411,0.030068325209916966,3.456287800334394,2.0797171498818687,2.795796476721679,0.32526222682883016,0.7859673990077959,0.030068325209917042,0.0,0.0,1.3258224248886106,0.2677833737618466,0.0,0.0,0.0,0.0,0.0,0.0,16.6733037035351,0.023027104715160642,17.49045862225254,0.34080944732306007,1.8803174428487608,0.01675097222175823,,,,,0.19132917895238552,0.04417910630342702,1.0754169537144485,0.03454041940067096,0.0,0.0,0.0,0.0,1.3750475357752636,0.0010486272388357631,1.8325751414522529,0.045219320840112806
cv_mpc,2,"[1, 2]","[1, 2]","[0.202364325, 0.152322427]","[0.803824171214, 0.558178210011]","{""0"": 1, ""3"": 1}",1.0,0,"{""caught"": 2}",0.177343376,0.03538496541924553,0.6810011906125,0.17369792493772884,1.5,2.1213203435596424,0.06709759082489958,0.026825313144984934,4.0258554494939744,1.6095187886990958,0.29172771672771675,0.06445118585540388,0.29172771672771675,0.06445118585540388,13.456676799803972,2.3949682642651395,3.031774946213933,0.08203193179565679,0.7082722832722832,0.06445118585540388,0.0,0.0,0.5328366279602044,0.011820673720759383,0.0,0.0,0.005128205128205128,0.007252377242938949,0.0,0.0,16.560833249509336,0.0611496732228228,16.8887932609317,0.09308443241430601,1.0015847590102924,0.02245654064187399,,,,,0.2128216988044943,0.04885204249675407,1.1963877740158058,0.036753007821372766,0.010309278350515464,0.014579521261578299,0.0,0.0,1.7870010642058103,0.006969802484317083,2.3356378078460693,0.020629565257066662
