step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1787577391.4700882,2.998858690261841e-07,,,False,,,,,False,False,False,,10.47227954864502,1.6209650039672852,7.50067138671875,5.000247001647949,,,4.5,True,0.272959517,0.714377141605,2,-1.0,1.0,1.4142135381698608,-0.27295953035354614,0.27295953035354614,0.38602307438850403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.2448998168110847,2.4985000491142273,-0.3282197117805481,-0.19142557680606842,0.37996307015419006,0.0,0.0,747.9029541015625,511.98907470703125,747.9029541015625,511.98907470703125,False,False,-0.22705915195545193,-0.5227733166712858,0.11296443453613896,False,,False,caught
1,1787577391.5268848,0.05775249935686588,0.05775219947099686,17.31535784195024,False,,,,,False,False,False,,10.47227954864502,1.6209650039672852,7.482151508331299,4.9886393547058105,,,4.503564834594727,True,0.272959517,0.714377141605,2,-0.9824368953704834,1.0,1.401849627494812,-0.2681654989719391,0.27295953035354614,0.38264819979667664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.1174008250236511,1.6217995434999466,-0.5691521167755127,-0.789389431476593,0.9731751084327698,-0.3282197117805481,-0.19142557680606842,731.2036743164062,473.172607421875,731.2036743164062,473.172607421875,False,False,-0.22742132292843695,-0.5217509815200826,0.1130031266344636,False,,False,caught
2,1787577391.588255,0.11916069965809584,0.061408200301229954,16.284470072313304,False,,,,,False,False,False,,10.47227954864502,1.6209650039672852,7.387722492218018,4.930686950683594,,,4.524240493774414,True,0.272959517,0.714377141605,2,-1.0,1.0,1.4142135381698608,-0.27295953035354614,0.27295953035354614,0.38602307438850403,-0.27295953035354614,0.27295953035354614,0.38602307438850403,-0.19499605894088745,0.19499605894088745,0.2757660746574402,-0.19499605894088745,0.19499605894088745,0.2757660746574402,-0.19499588012695312,0.19499611854553223,0.275765985250473,False,False,1.2432998046278954,1.7855996266007423,-0.45716622471809387,-0.7573716044425964,0.8846539855003357,-0.5691521167755127,-0.789389431476593,728.4144897460938,469.1124572753906,728.4144897460938,469.1124572753906,False,False,-0.22930446741350205,-0.5165896313250838,0.11300217533567769,False,,False,caught
3,1787577391.6502178,0.1801430992782116,0.06098239962011576,16.39817400150548,False,,,,,False,False,False,,10.277283668518066,1.8159611225128174,7.2920942306518555,4.801973342895508,,,4.2222771644592285,True,0.272959517,0.714377141605,2,-1.0,1.0,1.4142135381698608,-0.27295953035354614,0.27295953035354614,0.38602307438850403,-0.2681654989719391,0.27295953035354614,0.38264819979667664,-0.24726659059524536,0.25069141387939453,0.3521178066730499,-0.24726659059524536,0.25069141387939453,0.3521178066730499,-0.2472667694091797,0.25069141387939453,0.3521179258823395,False,False,1.2197000905871391,2.0128991454839706,-0.6730729937553406,-0.4810309410095215,0.8272956013679504,-0.45716622471809387,-0.7573716044425964,705.3568115234375,472.99957275390625,705.3568115234375,472.99957275390625,False,False,-0.2291517826497185,-0.5084043727535997,0.11293561899852474,False,,False,caught
4,1787577391.7108748,0.24175299983471632,0.061609900556504726,16.231157508245982,False,,,,,False,False,False,,10.030016899108887,2.066652536392212,7.210190773010254,4.651065826416016,,,3.824998140335083,True,0.272959517,0.714377141605,2,-1.0,1.0,1.4142135381698608,-0.27295953035354614,0.27295953035354614,0.38602307438850403,-0.27295953035354614,0.27295953035354614,0.38602307438850403,-0.2656210958957672,0.26659926772117615,0.3763372600078583,-0.2656210958957672,0.26659926772117615,0.3763372600078583,-0.2656211853027344,0.266599178314209,0.3763372600078583,False,False,1.1255992576479912,1.7590997740626335,-0.8611988425254822,-0.09586839377880096,0.8665184378623962,-0.6730729937553406,-0.4810309410095215,685.4114379882812,481.40350341796875,685.4114379882812,481.40350341796875,False,False,-0.22782248944991093,-0.4996618397081197,0.11287514252130154,False,,False,caught
5,1787577391.7731025,0.30398490000516176,0.06223190017044544,16.068929235024548,False,,,,,False,False,False,,9.764395713806152,2.333251714706421,7.098571300506592,4.5636982917785645,,,3.475847005844116,False,0.272959517,0.714377141605,2,-1.0,1.0,1.4142135381698608,-0.27295953035354614,0.27295953035354614,0.38602307438850403,-0.27295953035354614,0.27295953035354614,0.38602307438850403,-0.27086353302001953,0.2711428701877594,0.3832564651966095,-0.27086353302001953,0.2711428701877594,0.3832564651966095,-0.27086353302001953,0.27114295959472656,0.3832565248012543,False,False,1.1772997677326202,1.6862992197275162,-0.997356116771698,0.07902736961841583,1.000482201576233,-0.8611988425254822,-0.09586839377880096,665.6161499023438,483.24481201171875,665.6161499023438,483.24481201171875,False,False,-0.22949662510083554,-0.49274644644127363,0.11291813190022526,False,,False,caught
6,1787577391.8339403,0.3648566994816065,0.06087179947644472,16.427968428746144,False,,,,,False,False,False,,9.493532180786133,2.6043946743011475,6.925385475158691,4.555533409118652,,,3.2252628803253174,False,0.272959517,0.714377141605,2,-1.0,1.0,1.4142135381698608,-0.27295953035354614,0.27295953035354614,0.38602307438850403,-0.27295953035354614,0.27295953035354614,0.38602307438850403,-0.2723608613014221,0.27244067192077637,0.3852328658103943,-0.2723608613014221,0.27244067192077637,0.3852328658103943,-0.27236080169677734,0.27244067192077637,0.3852328360080719,False,False,1.2040995061397552,1.6801003366708755,-1.0,0.2853516936302185,1.0399161577224731,-0.997356116771698,0.07902736961841583,647.719482421875,495.36285400390625,647.719482421875,495.36285400390625,False,False,-0.23584512892696716,-0.4874248966616388,0.1129301281971509,False,,False,caught
7,1787577391.8946295,0.42552459985017776,0.06066790036857128,16.483181285733853,False,,,,,False,False,False,,9.221171379089355,2.876835346221924,6.760733604431152,4.576437473297119,,,2.990384817123413,False,0.272959517,0.714377141605,2,-1.0,1.0,1.4142135381698608,-0.27295953035354614,0.27295953035354614,0.38602307438850403,-0.27295953035354614,0.27295953035354614,0.38602307438850403,-0.27278852462768555,0.2728113532066345,0.385797381401062,-0.27278852462768555,0.2728113532066345,0.385797381401062,-0.27278804779052734,0.2728114128112793,0.38579708337783813,False,False,1.2408001348376274,1.6649002209305763,-1.0,0.44057905673980713,1.0927534103393555,-1.0,0.2853516936302185,630.859130859375,507.31427001953125,630.859130859375,507.31427001953125,False,False,-0.24271333143679524,-0.48358979471324204,0.11293137227148961,False,,False,caught
8,1787577391.954798,0.4856771994382143,0.06015259958803654,16.624385427207457,False,,,,,False,False,False,,8.948383331298828,3.149646759033203,6.571568965911865,4.625669002532959,,,2.7978363037109375,False,0.272959517,0.714377141605,2,-1.0,0.7816824913024902,1.2692625522613525,-0.27295953035354614,0.21336768567562103,0.3464573323726654,-0.27295953035354614,0.27295953035354614,0.38602307438850403,-0.27291056513786316,0.272917240858078,0.3859585225582123,-0.27291056513786316,0.272917240858078,0.3859585225582123,-0.27291011810302734,0.2729172706604004,0.3859582543373108,False,False,1.1208001524209976,1.6654999926686287,-1.0,0.5670262575149536,1.1495733261108398,-1.0,0.44057905673980713,611.4886474609375,520.4246826171875,611.4886474609375,520.4246826171875,False,False,-0.2513253152554401,-0.4802625099294265,0.11295996870676533,False,,False,caught
9,1787577392.0159695,0.5468847993761301,0.0612075999379158,16.33784041547654,False,,,,,False,False,False,,8.6754732131958,3.4225640296936035,6.388031959533691,4.712113857269287,,,2.6258952617645264,False,0.272959517,0.714377141605,2,-1.0,1.0,1.4142135381698608,-0.27295953035354614,0.27295953035354614,0.38602307438850403,-0.27295953035354614,0.27295953035354614,0.38602307438850403,-0.27294543385505676,0.2729474902153015,0.38600459694862366,-0.27294543385505676,0.2729474902153015,0.38600459694862366,-0.2729454040527344,0.2729475498199463,0.38600462675094604,False,False,1.120900735259056,1.6891993582248688,-1.0,0.6779875755310059,1.2081668376922607,-1.0,0.5670262575149536,592.6944580078125,536.4613647460938,592.6944580078125,536.4613647460938,False,False,-0.2607853978895136,-0.4786821386758043,0.11300737338480203,False,,False,caught
