robot_name,robot_path,test_name,test_type,hand_path,trials_requested,trials_completed,episodes_per_trial,max_steps,base_seed,reward_mean,reward_sample_variance,reward_sample_std,tiz_mean,tiz_sample_variance,tiz_sample_std,zpd_coverage_mean,zpd_coverage_sample_variance,zpd_coverage_sample_std,episode_length_mean,episode_length_sample_variance,episode_length_sample_std,catch_rate,too_close_rate,too_far_rate,avg_distance_mean,avg_distance_sample_variance,avg_distance_sample_std
scripted_only,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\baselines\scripted_only_5m\robot\best_model.zip,agent_H1,learned,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_1\hand\hand\best_model.zip,20,20,1000,100,2026,-34.47549704655339,0.4765633735088816,0.69033569624414,0.145526,3.89299726315789e-05,0.006239388802725705,0.5684420108519405,2.2060761970063003e-05,0.004696888541371086,23.684349999999995,0.7721410815789477,0.8787155862842924,0.9598999999999999,0.2958453313046495,0.13571265784341013,4.224645409435034,0.0005235485329478468,0.02288118294467851
