iteration,timesteps,iteration_progress,opponent_index,opponent,probability,pool_size,uniform_probability,preference_ratio,opponent_age
5,170000,0.056666666666666664,1,H1,0.20787887971118826,5,0.2,1.0393943985559413,3
5,170000,0.056666666666666664,2,H2,0.09592768538869156,5,0.2,0.4796384269434578,2
5,170000,0.056666666666666664,3,H3,0.24617237719874377,5,0.2,1.2308618859937188,1
5,170000,0.056666666666666664,4,H4,0.25002105770137634,5,0.2,1.2501052885068817,0
5,180000,0.06,0,Scripted,0.2,5,0.2,1.0,
5,180000,0.06,1,H1,0.20907098172984076,5,0.2,1.0453549086492038,3
5,180000,0.06,2,H2,0.09783431788528621,5,0.2,0.489171589426431,2
5,180000,0.06,3,H3,0.24955035927216823,5,0.2,1.247751796360841,1
5,180000,0.06,4,H4,0.24354434111270484,5,0.2,1.217721705563524,0
5,190000,0.06333333333333334,0,Scripted,0.2,5,0.2,1.0,
5,190000,0.06333333333333334,1,H1,0.20933737717594011,5,0.2,1.0466868858797005,3
5,190000,0.06333333333333334,2,H2,0.09500479667397514,5,0.2,0.4750239833698757,2
5,190000,0.06333333333333334,3,H3,0.2459233245966567,5,0.2,1.2296166229832834,1
5,190000,0.06333333333333334,4,H4,0.24973450155342813,5,0.2,1.2486725077671408,0
5,200000,0.06666666666666667,0,Scripted,0.2,5,0.2,1.0,
5,200000,0.06666666666666667,1,H1,0.21261816257632074,5,0.2,1.0630908128816037,3
5,200000,0.06666666666666667,2,H2,0.09735066045844841,5,0.2,0.48675330229224206,2
5,200000,0.06666666666666667,3,H3,0.25407357750296394,5,0.2,1.2703678875148197,1
5,200000,0.06666666666666667,4,H4,0.23595759946226696,5,0.2,1.1797879973113348,0
5,210000,0.07,0,Scripted,0.2,5,0.2,1.0,
5,210000,0.07,1,H1,0.21164697572978952,5,0.2,1.0582348786489475,3
5,210000,0.07,2,H2,0.09529252564239826,5,0.2,0.4764626282119913,2
5,210000,0.07,3,H3,0.24197783809362786,5,0.2,1.2098891904681393,1
5,210000,0.07,4,H4,0.2510826605341843,5,0.2,1.2554133026709215,0
5,220000,0.07333333333333333,0,Scripted,0.2,5,0.2,1.0,
5,220000,0.07333333333333333,1,H1,0.21027414562255964,5,0.2,1.0513707281127982,3
5,220000,0.07333333333333333,2,H2,0.095464084124804,5,0.2,0.47732042062402,2
5,220000,0.07333333333333333,3,H3,0.25427442433635083,5,0.2,1.2713721216817542,1
5,220000,0.07333333333333333,4,H4,0.23998734591628557,5,0.2,1.1999367295814278,0
5,230000,0.07666666666666666,0,Scripted,0.2,5,0.2,1.0,
5,230000,0.07666666666666666,1,H1,0.2140047713643341,5,0.2,1.0700238568216704,3
5,230000,0.07666666666666666,2,H2,0.09902855425435723,5,0.2,0.4951427712717862,2
5,230000,0.07666666666666666,3,H3,0.24441822990576334,5,0.2,1.2220911495288167,1
5,230000,0.07666666666666666,4,H4,0.2425484444755453,5,0.2,1.2127422223777264,0
5,240000,0.08,0,Scripted,0.19999999999999996,5,0.2,0.9999999999999998,
5,240000,0.08,1,H1,0.2141592192797884,5,0.2,1.070796096398942,3
5,240000,0.08,2,H2,0.09903862052323503,5,0.2,0.49519310261617516,2
5,240000,0.08,3,H3,0.24324643628687914,5,0.2,1.2162321814343957,1
5,240000,0.08,4,H4,0.24355572391009733,5,0.2,1.2177786195504867,0
5,250000,0.08333333333333333,0,Scripted,0.2,5,0.2,1.0,
5,250000,0.08333333333333333,1,H1,0.2105340782455487,5,0.2,1.0526703912277435,3
5,250000,0.08333333333333333,2,H2,0.09383657433529223,5,0.2,0.46918287167646117,2
5,250000,0.08333333333333333,3,H3,0.24319264146741837,5,0.2,1.2159632073370918,1
5,250000,0.08333333333333333,4,H4,0.25243670595174067,5,0.2,1.2621835297587034,0
5,260000,0.08666666666666667,0,Scripted,0.19999999999999996,5,0.2,0.9999999999999998,
5,260000,0.08666666666666667,1,H1,0.2129126555345057,5,0.2,1.0645632776725285,3
5,260000,0.08666666666666667,2,H2,0.09351348650651888,5,0.2,0.46756743253259436,2
5,260000,0.08666666666666667,3,H3,0.25263404832627684,5,0.2,1.2631702416313841,1
5,260000,0.08666666666666667,4,H4,0.24093980963269854,5,0.2,1.2046990481634927,0
5,270000,0.09,0,Scripted,0.19999999999999996,5,0.2,0.9999999999999998,
5,270000,0.09,1,H1,0.20905954304577032,5,0.2,1.0452977152288516,3
5,270000,0.09,2,H2,0.09362248698392228,5,0.2,0.4681124349196114,2
5,270000,0.09,3,H3,0.24467934024316307,5,0.2,1.2233967012158153,1
5,270000,0.09,4,H4,0.25263862972714424,5,0.2,1.2631931486357213,0
5,280000,0.09333333333333334,0,Scripted,0.2,5,0.2,1.0,
5,280000,0.09333333333333334,1,H1,0.21307230045223668,5,0.2,1.0653615022611835,3
5,280000,0.09333333333333334,2,H2,0.09383474157342847,5,0.2,0.46917370786714235,2
5,280000,0.09333333333333334,3,H3,0.2515983895320554,5,0.2,1.257991947660277,1
5,280000,0.09333333333333334,4,H4,0.24149456844227954,5,0.2,1.2074728422113976,0
5,290000,0.09666666666666666,0,Scripted,0.19999999999999996,5,0.2,0.9999999999999998,
5,290000,0.09666666666666666,1,H1,0.2101754896169211,5,0.2,1.0508774480846055,3
5,290000,0.09666666666666666,2,H2,0.09607148473471722,5,0.2,0.4803574236735861,2
5,290000,0.09666666666666666,3,H3,0.2423937816263758,5,0.2,1.211968908131879,1
5,290000,0.09666666666666666,4,H4,0.25135924402198584,5,0.2,1.2567962201099292,0
5,300000,0.1,0,Scripted,0.2,5,0.2,1.0,
5,300000,0.1,1,H1,0.20945684076158422,5,0.2,1.047284203807921,3
5,300000,0.1,2,H2,0.09332583461034712,5,0.2,0.46662917305173557,2
5,300000,0.1,3,H3,0.24267695293815641,5,0.2,1.213384764690782,1
5,300000,0.1,4,H4,0.2545403716899122,5,0.2,1.272701858449561,0
5,310000,0.10333333333333333,0,Scripted,0.2,5,0.2,1.0,
5,310000,0.10333333333333333,1,H1,0.2103955895434083,5,0.2,1.0519779477170417,3
5,310000,0.10333333333333333,2,H2,0.10088762414893818,5,0.2,0.5044381207446909,2
5,310000,0.10333333333333333,3,H3,0.24465915719709208,5,0.2,1.2232957859854605,1
5,310000,0.10333333333333333,4,H4,0.2440576291105615,5,0.2,1.2202881455528076,0
5,320000,0.10666666666666667,0,Scripted,0.2,5,0.2,1.0,
5,320000,0.10666666666666667,1,H1,0.21043611411639462,5,0.2,1.0521805705819731,3
5,320000,0.10666666666666667,2,H2,0.0955419831522072,5,0.2,0.477709915761036,2
5,320000,0.10666666666666667,3,H3,0.2423274346985195,5,0.2,1.2116371734925975,1
5,320000,0.10666666666666667,4,H4,0.2516944680328787,5,0.2,1.2584723401643936,0
5,330000,0.11,0,Scripted,0.19999999999999996,5,0.2,0.9999999999999998,
5,330000,0.11,1,H1,0.21120279410185416,5,0.2,1.0560139705092708,3
5,330000,0.11,2,H2,0.09507046529710238,5,0.2,0.4753523264855119,2
5,330000,0.11,3,H3,0.2410197452751678,5,0.2,1.205098726375839,1
5,330000,0.11,4,H4,0.2527069953258756,5,0.2,1.263534976629378,0
5,340000,0.11333333333333333,0,Scripted,0.2,5,0.2,1.0,
5,340000,0.11333333333333333,1,H1,0.21069705784449333,5,0.2,1.0534852892224666,3
5,340000,0.11333333333333333,2,H2,0.09569962432997724,5,0.2,0.4784981216498862,2
5,340000,0.11333333333333333,3,H3,0.24167380293173213,5,0.2,1.2083690146586608,1
5,340000,0.11333333333333333,4,H4,0.2519295148937974,5,0.2,1.259647574468987,0
5,350000,0.11666666666666667,0,Scripted,0.19999999999999996,5,0.2,0.9999999999999998,
5,350000,0.11666666666666667,1,H1,0.20944422065759713,5,0.2,1.0472211032879857,3
5,350000,0.11666666666666667,2,H2,0.09391550032559773,5,0.2,0.4695775016279886,2
5,350000,0.11666666666666667,3,H3,0.25160303822860497,5,0.2,1.2580151911430248,1
5,350000,0.11666666666666667,4,H4,0.24503724078820008,5,0.2,1.2251862039410004,0
5,360000,0.12,0,Scripted,0.2,5,0.2,1.0,
5,360000,0.12,1,H1,0.20950311205524544,5,0.2,1.0475155602762272,3
5,360000,0.12,2,H2,0.09343823593332448,5,0.2,0.4671911796666224,2
5,360000,0.12,3,H3,0.25217681607090653,5,0.2,1.2608840803545327,1
5,360000,0.12,4,H4,0.24488183594052365,5,0.2,1.2244091797026182,0
5,370000,0.12333333333333334,0,Scripted,0.2,5,0.2,1.0,
5,370000,0.12333333333333334,1,H1,0.2087116759643057,5,0.2,1.0435583798215284,3
5,370000,0.12333333333333334,2,H2,0.09581541228903359,5,0.2,0.47907706144516793,2
5,370000,0.12333333333333334,3,H3,0.24292904366544785,5,0.2,1.2146452183272392,1
5,370000,0.12333333333333334,4,H4,0.252543868081213,5,0.2,1.2627193404060648,0
5,380000,0.12666666666666668,0,Scripted,0.2,5,0.2,1.0,
5,380000,0.12666666666666668,1,H1,0.20773190078702086,5,0.2,1.0386595039351043,3
5,380000,0.12666666666666668,2,H2,0.0963477267525211,5,0.2,0.4817386337626055,2
5,380000,0.12666666666666668,3,H3,0.24340214690914597,5,0.2,1.2170107345457297,1
5,380000,0.12666666666666668,4,H4,0.25251822555131215,5,0.2,1.2625911277565607,0
5,390000,0.13,0,Scripted,0.2,5,0.2,1.0,
5,390000,0.13,1,H1,0.2078528245038047,5,0.2,1.0392641225190236,3
5,390000,0.13,2,H2,0.09457868517360625,5,0.2,0.47289342586803124,2
5,390000,0.13,3,H3,0.24171716375615182,5,0.2,1.208585818780759,1
5,390000,0.13,4,H4,0.2558513265664373,5,0.2,1.2792566328321864,0
5,400000,0.13333333333333333,0,Scripted,0.19999999999999996,5,0.2,0.9999999999999998,
5,400000,0.13333333333333333,1,H1,0.20823256739221918,5,0.2,1.041162836961096,3
5,400000,0.13333333333333333,2,H2,0.10000836823016937,5,0.2,0.5000418411508468,2
5,400000,0.13333333333333333,3,H3,0.244504053618574,5,0.2,1.22252026809287,1
5,400000,0.13333333333333333,4,H4,0.2472550107590373,5,0.2,1.2362750537951865,0
5,410000,0.13666666666666666,0,Scripted,0.2,5,0.2,1.0,
5,410000,0.13666666666666666,1,H1,0.20648506222727414,5,0.2,1.0324253111363708,3
5,410000,0.13666666666666666,2,H2,0.09534250782952741,5,0.2,0.47671253914763706,2
5,410000,0.13666666666666666,3,H3,0.24499483138077593,5,0.2,1.2249741569038797,1
5,410000,0.13666666666666666,4,H4,0.2531775985624225,5,0.2,1.2658879928121125,0
5,420000,0.14,0,Scripted,0.2,5,0.2,1.0,
5,420000,0.14,1,H1,0.20690741148641445,5,0.2,1.0345370574320722,3
5,420000,0.14,2,H2,0.09580033990779509,5,0.2,0.4790016995389754,2
5,420000,0.14,3,H3,0.24315352177948302,5,0.2,1.2157676088974152,1
5,420000,0.14,4,H4,0.2541387268263075,5,0.2,1.2706936341315376,0
5,430000,0.14333333333333334,0,Scripted,0.19999999999999996,5,0.2,0.9999999999999998,
5,430000,0.14333333333333334,1,H1,0.2060799674731802,5,0.2,1.030399837365901,3
5,430000,0.14333333333333334,2,H2,0.09954641571075541,5,0.2,0.49773207855377705,2
5,430000,0.14333333333333334,3,H3,0.24608263240213457,5,0.2,1.2304131620106729,1
5,430000,0.14333333333333334,4,H4,0.24829098441392977,5,0.2,1.241454922069649,0
5,440000,0.14666666666666667,0,Scripted,0.2,5,0.2,1.0,
5,440000,0.14666666666666667,1,H1,0.20632417131214825,5,0.2,1.0316208565607412,3
5,440000,0.14666666666666667,2,H2,0.09487323746013844,5,0.2,0.4743661873006922,2
5,440000,0.14666666666666667,3,H3,0.24276017326560978,5,0.2,1.2138008663280488,1
5,440000,0.14666666666666667,4,H4,0.2560424179621036,5,0.2,1.2802120898105178,0
5,450000,0.15,0,Scripted,0.2,5,0.2,1.0,
5,450000,0.15,1,H1,0.20780919085752708,5,0.2,1.0390459542876354,3
5,450000,0.15,2,H2,0.09516434519496268,5,0.2,0.4758217259748134,2
5,450000,0.15,3,H3,0.24444756494685949,5,0.2,1.2222378247342975,1
5,450000,0.15,4,H4,0.2525788990006509,5,0.2,1.2628944950032546,0
5,460000,0.15333333333333332,0,Scripted,0.2,5,0.2,1.0,
5,460000,0.15333333333333332,1,H1,0.20455148232311565,5,0.2,1.0227574116155782,3
5,460000,0.15333333333333332,2,H2,0.09963525095694961,5,0.2,0.49817625478474803,2
5,460000,0.15333333333333332,3,H3,0.2463632537376307,5,0.2,1.2318162686881535,1
5,460000,0.15333333333333332,4,H4,0.24945001298230413,5,0.2,1.2472500649115206,0
5,470000,0.15666666666666668,0,Scripted,0.2,5,0.2,1.0,
5,470000,0.15666666666666668,1,H1,0.206448965944378,5,0.2,1.03224482972189,3
5,470000,0.15666666666666668,2,H2,0.09602088326607638,5,0.2,0.4801044163303819,2
5,470000,0.15666666666666668,3,H3,0.24819955737774024,5,0.2,1.2409977868887012,1
5,470000,0.15666666666666668,4,H4,0.2493305934118053,5,0.2,1.2466529670590265,0
5,480000,0.16,0,Scripted,0.19999999999999996,5,0.2,0.9999999999999998,
5,480000,0.16,1,H1,0.2071280609164124,5,0.2,1.035640304582062,3
5,480000,0.16,2,H2,0.09568978830721131,5,0.2,0.47844894153605655,2
5,480000,0.16,3,H3,0.2452931261735642,5,0.2,1.226465630867821,1
5,480000,0.16,4,H4,0.25188902460281204,5,0.2,1.2594451230140602,0
5,490000,0.16333333333333333,0,Scripted,0.2,5,0.2,1.0,
5,490000,0.16333333333333333,1,H1,0.20365594763727868,5,0.2,1.0182797381863935,3
5,490000,0.16333333333333333,2,H2,0.09932335634122864,5,0.2,0.4966167817061432,2
5,490000,0.16333333333333333,3,H3,0.24632488649229367,5,0.2,1.2316244324614685,1
5,490000,0.16333333333333333,4,H4,0.25069580952919907,5,0.2,1.2534790476459954,0
5,500000,0.16666666666666666,0,Scripted,0.2,5,0.2,1.0,
5,500000,0.16666666666666666,1,H1,0.20628255748824828,5,0.2,1.0314127874412413,3
5,500000,0.16666666666666666,2,H2,0.09611374940329151,5,0.2,0.4805687470164576,2
5,500000,0.16666666666666666,3,H3,0.24925754441570258,5,0.2,1.246287722078513,1
5,500000,0.16666666666666666,4,H4,0.24834614869275773,5,0.2,1.2417307434637888,0
5,510000,0.17,0,Scripted,0.2,5,0.2,1.0,
5,510000,0.17,1,H1,0.2054774416758527,5,0.2,1.0273872083792635,3
5,510000,0.17,2,H2,0.0961648717376676,5,0.2,0.48082435868833806,2
5,510000,0.17,3,H3,0.24987005342695798,5,0.2,1.2493502671347898,1
5,510000,0.17,4,H4,0.2484876331595218,5,0.2,1.242438165797609,0
5,520000,0.17333333333333334,0,Scripted,0.19999999999999996,5,0.2,0.9999999999999998,
5,520000,0.17333333333333334,1,H1,0.20596277857920695,5,0.2,1.0298138928960348,3
5,520000,0.17333333333333334,2,H2,0.096011680989508,5,0.2,0.48005840494754004,2
5,520000,0.17333333333333334,3,H3,0.24639955315519582,5,0.2,1.231997765775979,1
5,520000,0.17333333333333334,4,H4,0.2516259872760891,5,0.2,1.2581299363804455,0
5,530000,0.17666666666666667,0,Scripted,0.19999999999999996,5,0.2,0.9999999999999998,
5,530000,0.17666666666666667,1,H1,0.2051053727496738,5,0.2,1.025526863748369,3
5,530000,0.17666666666666667,2,H2,0.0985627017098088,5,0.2,0.492813508549044,2
5,530000,0.17666666666666667,3,H3,0.24589966067542068,5,0.2,1.2294983033771034,1
5,530000,0.17666666666666667,4,H4,0.2504322648650966,5,0.2,1.252161324325483,0
5,540000,0.18,0,Scripted,0.2,5,0.2,1.0,
5,540000,0.18,1,H1,0.20573982781272382,5,0.2,1.028699139063619,3
5,540000,0.18,2,H2,0.09551865618224496,5,0.2,0.4775932809112248,2
5,540000,0.18,3,H3,0.2503412058554366,5,0.2,1.251706029277183,1
5,540000,0.18,4,H4,0.24840031014959463,5,0.2,1.2420015507479731,0
5,550000,0.18333333333333332,0,Scripted,0.2,5,0.2,1.0,
5,550000,0.18333333333333332,1,H1,0.20633508100186326,5,0.2,1.0316754050093162,3
5,550000,0.18333333333333332,2,H2,0.09529534621940336,5,0.2,0.4764767310970168,2
5,550000,0.18333333333333332,3,H3,0.24644318975627294,5,0.2,1.2322159487813646,1
5,550000,0.18333333333333332,4,H4,0.25192638302246045,5,0.2,1.2596319151123023,0
5,560000,0.18666666666666668,0,Scripted,0.2,5,0.2,1.0,
5,560000,0.18666666666666668,1,H1,0.20633295048020017,5,0.2,1.0316647524010008,3
5,560000,0.18666666666666668,2,H2,0.09501913520847081,5,0.2,0.4750956760423541,2
5,560000,0.18666666666666668,3,H3,0.24637060062338456,5,0.2,1.2318530031169228,1
5,560000,0.18666666666666668,4,H4,0.2522773136879444,5,0.2,1.261386568439722,0
5,570000,0.19,0,Scripted,0.2,5,0.2,1.0,
5,570000,0.19,1,H1,0.20334260979890983,5,0.2,1.016713048994549,3
5,570000,0.19,2,H2,0.097798851799834,5,0.2,0.48899425899917,2
5,570000,0.19,3,H3,0.248570059537073,5,0.2,1.242850297685365,1
5,570000,0.19,4,H4,0.2502884788641832,5,0.2,1.251442394320916,0
5,580000,0.19333333333333333,0,Scripted,0.2,5,0.2,1.0,
5,580000,0.19333333333333333,1,H1,0.20707010881716437,5,0.2,1.035350544085822,3
5,580000,0.19333333333333333,2,H2,0.0951733932216251,5,0.2,0.4758669661081255,2
5,580000,0.19333333333333333,3,H3,0.24916738698603821,5,0.2,1.245836934930191,1
5,580000,0.19333333333333333,4,H4,0.2485891109751724,5,0.2,1.242945554875862,0
5,590000,0.19666666666666666,0,Scripted,0.2,5,0.2,1.0,
5,590000,0.19666666666666666,1,H1,0.20610738517472244,5,0.2,1.0305369258736121,3
5,590000,0.19666666666666666,2,H2,0.09698538898138549,5,0.2,0.48492694490692745,2
5,590000,0.19666666666666666,3,H3,0.24754167253704856,5,0.2,1.2377083626852428,1
5,590000,0.19666666666666666,4,H4,0.2493655533068435,5,0.2,1.2468277665342176,0
5,600000,0.2,0,Scripted,0.2,5,0.2,1.0,
5,600000,0.2,1,H1,0.20674203784625012,5,0.2,1.0337101892312506,3
5,600000,0.2,2,H2,0.0947360496857621,5,0.2,0.4736802484288105,2
5,600000,0.2,3,H3,0.25011350924959486,5,0.2,1.2505675462479742,1
5,600000,0.2,4,H4,0.24840840321839291,5,0.2,1.2420420160919645,0
5,610000,0.20333333333333334,0,Scripted,0.2,5,0.2,1.0,
5,610000,0.20333333333333334,1,H1,0.2048010016018605,5,0.2,1.0240050080093024,3
5,610000,0.20333333333333334,2,H2,0.09533230133710045,5,0.2,0.4766615066855023,2
5,610000,0.20333333333333334,3,H3,0.2477395167069276,5,0.2,1.2386975835346379,1
5,610000,0.20333333333333334,4,H4,0.25212718035411147,5,0.2,1.2606359017705573,0
5,620000,0.20666666666666667,0,Scripted,0.2,5,0.2,1.0,
5,620000,0.20666666666666667,1,H1,0.2048677429989886,5,0.2,1.024338714994943,3
5,620000,0.20666666666666667,2,H2,0.09548737270818601,5,0.2,0.47743686354093007,2
5,620000,0.20666666666666667,3,H3,0.2471399508198401,5,0.2,1.2356997540992005,1
5,620000,0.20666666666666667,4,H4,0.2525049334729853,5,0.2,1.2625246673649264,0
5,630000,0.21,0,Scripted,0.2,5,0.2,1.0,
5,630000,0.21,1,H1,0.20444864507836424,5,0.2,1.0222432253918212,3
5,630000,0.21,2,H2,0.09545566753616949,5,0.2,0.4772783376808475,2
5,630000,0.21,3,H3,0.24774510386111875,5,0.2,1.2387255193055937,1
5,630000,0.21,4,H4,0.2523505835243475,5,0.2,1.2617529176217377,0
5,640000,0.21333333333333335,0,Scripted,0.2,5,0.2,1.0,
5,640000,0.21333333333333335,1,H1,0.2038224670607431,5,0.2,1.0191123353037155,3
5,640000,0.21333333333333335,2,H2,0.09526200991543177,5,0.2,0.47631004957715883,2
5,640000,0.21333333333333335,3,H3,0.24846279833963114,5,0.2,1.2423139916981558,1
5,640000,0.21333333333333335,4,H4,0.25245272468419405,5,0.2,1.2622636234209703,0
5,650000,0.21666666666666667,0,Scripted,0.2,5,0.2,1.0,
5,650000,0.21666666666666667,1,H1,0.2052063333914112,5,0.2,1.026031666957056,3
5,650000,0.21666666666666667,2,H2,0.09538373789450068,5,0.2,0.4769186894725034,2
5,650000,0.21666666666666667,3,H3,0.2501849692977368,5,0.2,1.250924846488684,1
5,650000,0.21666666666666667,4,H4,0.24922495941635134,5,0.2,1.2461247970817566,0
5,660000,0.22,0,Scripted,0.2,5,0.2,1.0,
5,660000,0.22,1,H1,0.2016889710304804,5,0.2,1.008444855152402,3
5,660000,0.22,2,H2,0.09333473769750734,5,0.2,0.4666736884875367,2
5,660000,0.22,3,H3,0.24359290587122043,5,0.2,1.217964529356102,1
5,660000,0.22,4,H4,0.261383385400792,5,0.2,1.30691692700396,0
5,670000,0.22333333333333333,0,Scripted,0.2,5,0.2,1.0,
5,670000,0.22333333333333333,1,H1,0.20376220658122632,5,0.2,1.0188110329061315,3
5,670000,0.22333333333333333,2,H2,0.09701228463251163,5,0.2,0.4850614231625582,2
5,670000,0.22333333333333333,3,H3,0.24826774591953177,5,0.2,1.2413387295976588,1
5,670000,0.22333333333333333,4,H4,0.25095776286673027,5,0.2,1.2547888143336514,0
5,680000,0.22666666666666666,0,Scripted,0.2,5,0.2,1.0,
5,680000,0.22666666666666666,1,H1,0.20235424698341917,5,0.2,1.0117712349170958,3
5,680000,0.22666666666666666,2,H2,0.09556904749145614,5,0.2,0.4778452374572807,2
5,680000,0.22666666666666666,3,H3,0.24933614888036484,5,0.2,1.2466807444018242,1
5,680000,0.22666666666666666,4,H4,0.25274055664476,5,0.2,1.2637027832238,0
5,690000,0.23,0,Scripted,0.2,5,0.2,1.0,
5,690000,0.23,1,H1,0.1991061452491268,5,0.2,0.9955307262456339,3
5,690000,0.23,2,H2,0.09359500936101718,5,0.2,0.4679750468050859,2
5,690000,0.23,3,H3,0.24592561947657834,5,0.2,1.2296280973828917,1
5,690000,0.23,4,H4,0.2613732259132778,5,0.2,1.3068661295663888,0
5,700000,0.23333333333333334,0,Scripted,0.2,5,0.2,1.0,
5,700000,0.23333333333333334,1,H1,0.20245975987140966,5,0.2,1.0122987993570483,3
5,700000,0.23333333333333334,2,H2,0.09599507046388103,5,0.2,0.47997535231940514,2
5,700000,0.23333333333333334,3,H3,0.25068097300398984,5,0.2,1.2534048650199492,1
5,700000,0.23333333333333334,4,H4,0.25086419666071946,5,0.2,1.2543209833035973,0
5,710000,0.23666666666666666,0,Scripted,0.2,5,0.2,1.0,
5,710000,0.23666666666666666,1,H1,0.20266816624015918,5,0.2,1.0133408312007959,3
5,710000,0.23666666666666666,2,H2,0.09804626598886183,5,0.2,0.4902313299443092,2
5,710000,0.23666666666666666,3,H3,0.247896697178349,5,0.2,1.239483485891745,1
5,710000,0.23666666666666666,4,H4,0.25138887059263004,5,0.2,1.25694435296315,0
5,720000,0.24,0,Scripted,0.2,5,0.2,1.0,
5,720000,0.24,1,H1,0.1982980330411087,5,0.2,0.9914901652055436,3
5,720000,0.24,2,H2,0.09338662974222946,5,0.2,0.4669331487111473,2
5,720000,0.24,3,H3,0.2476464322268227,5,0.2,1.2382321611341136,1
5,720000,0.24,4,H4,0.2606689049898392,5,0.2,1.303344524949196,0
5,730000,0.24333333333333335,0,Scripted,0.19999999999999996,5,0.2,0.9999999999999998,
5,730000,0.24333333333333335,1,H1,0.2011574030503745,5,0.2,1.0057870152518724,3
5,730000,0.24333333333333335,2,H2,0.09656811061957145,5,0.2,0.48284055309785723,2
5,730000,0.24333333333333335,3,H3,0.25014612254089574,5,0.2,1.2507306127044786,1
5,730000,0.24333333333333335,4,H4,0.25212836378915826,5,0.2,1.2606418189457913,0
5,740000,0.24666666666666667,0,Scripted,0.2,5,0.2,1.0,
5,740000,0.24666666666666667,1,H1,0.20093793796015255,5,0.2,1.0046896898007627,3
5,740000,0.24666666666666667,2,H2,0.0965228517717675,5,0.2,0.4826142588588375,2
5,740000,0.24666666666666667,3,H3,0.24987876420879723,5,0.2,1.249393821043986,1
5,740000,0.24666666666666667,4,H4,0.25266044605928273,5,0.2,1.2633022302964136,0
5,750000,0.25,0,Scripted,0.2,5,0.2,1.0,
5,750000,0.25,1,H1,0.20196578539641352,5,0.2,1.0098289269820677,3
5,750000,0.25,2,H2,0.09792122765469566,5,0.2,0.4896061382734783,2
5,750000,0.25,3,H3,0.24824055734724004,5,0.2,1.2412027867362,1
5,750000,0.25,4,H4,0.25187242960165085,5,0.2,1.2593621480082542,0
5,760000,0.25333333333333335,0,Scripted,0.2,5,0.2,1.0,
5,760000,0.25333333333333335,1,H1,0.1975866600904129,5,0.2,0.9879333004520645,3
5,760000,0.25333333333333335,2,H2,0.0963668528170384,5,0.2,0.481834264085192,2
5,760000,0.25333333333333335,3,H3,0.2505275245417806,5,0.2,1.252637622708903,1
5,760000,0.25333333333333335,4,H4,0.2555189625507681,5,0.2,1.2775948127538406,0
5,770000,0.25666666666666665,0,Scripted,0.2,5,0.2,1.0,
5,770000,0.25666666666666665,1,H1,0.20105578612341937,5,0.2,1.0052789306170968,3
5,770000,0.25666666666666665,2,H2,0.0978771498212519,5,0.2,0.4893857491062595,2
5,770000,0.25666666666666665,3,H3,0.24876579274842056,5,0.2,1.2438289637421027,1
5,770000,0.25666666666666665,4,H4,0.2523012713069082,5,0.2,1.261506356534541,0
5,780000,0.26,0,Scripted,0.2,5,0.2,1.0,
5,780000,0.26,1,H1,0.1976381337006865,5,0.2,0.9881906685034325,3
5,780000,0.26,2,H2,0.09377743145829269,5,0.2,0.46888715729146346,2
5,780000,0.26,3,H3,0.24772175592142975,5,0.2,1.2386087796071488,1
5,780000,0.26,4,H4,0.2608626789195911,5,0.2,1.3043133945979555,0
5,790000,0.2633333333333333,0,Scripted,0.19999999999999996,5,0.2,0.9999999999999998,
5,790000,0.2633333333333333,1,H1,0.19605764346997168,5,0.2,0.9802882173498584,3
5,790000,0.2633333333333333,2,H2,0.0963699032073529,5,0.2,0.4818495160367645,2
5,790000,0.2633333333333333,3,H3,0.25136569738317066,5,0.2,1.2568284869158532,1
5,790000,0.2633333333333333,4,H4,0.2562067559395047,5,0.2,1.2810337796975235,0
5,800000,0.26666666666666666,0,Scripted,0.2,5,0.2,1.0,
5,800000,0.26666666666666666,1,H1,0.19764745002375764,5,0.2,0.9882372501187882,3
5,800000,0.26666666666666666,2,H2,0.09359870011685706,5,0.2,0.4679935005842853,2
5,800000,0.26666666666666666,3,H3,0.2480822349215188,5,0.2,1.2404111746075939,1
5,800000,0.26666666666666666,4,H4,0.2606716149378665,5,0.2,1.3033580746893325,0
5,810000,0.27,0,Scripted,0.19999999999999996,5,0.2,0.9999999999999998,
5,810000,0.27,1,H1,0.19638560695457435,5,0.2,0.9819280347728718,3
5,810000,0.27,2,H2,0.09393196716023655,5,0.2,0.46965983580118276,2
5,810000,0.27,3,H3,0.24826522747373853,5,0.2,1.2413261373686926,1
5,810000,0.27,4,H4,0.2614171984114505,5,0.2,1.3070859920572526,0
5,820000,0.2733333333333333,0,Scripted,0.2,5,0.2,1.0,
5,820000,0.2733333333333333,1,H1,0.19973850561086537,5,0.2,0.9986925280543268,3
5,820000,0.2733333333333333,2,H2,0.09774009396256839,5,0.2,0.48870046981284193,2
5,820000,0.2733333333333333,3,H3,0.24805418356881123,5,0.2,1.240270917844056,1
5,820000,0.2733333333333333,4,H4,0.25446721685775503,5,0.2,1.2723360842887752,0
5,830000,0.27666666666666667,0,Scripted,0.2,5,0.2,1.0,
5,830000,0.27666666666666667,1,H1,0.19468197309620916,5,0.2,0.9734098654810458,3
5,830000,0.27666666666666667,2,H2,0.09409261682418134,5,0.2,0.4704630841209067,2
5,830000,0.27666666666666667,3,H3,0.24921714312597196,5,0.2,1.2460857156298597,1
