step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,policy_dt_s,policy_loop_hz_inst,policy_deadline_overrun_s,policy_deadline_overrun,servo_dt_s,servo_loop_hz_inst,servo_target_age_s,servo_interpolation_phase,servo_command_sequence,servo_policy_step,servo_commanded_world_x,servo_commanded_world_y,servo_commanded_world_z,servo_target_world_x,servo_target_world_y,servo_target_world_z,servo_tracking_error_cm,servo_target_error_cm,servo_deadline_overrun_s,servo_deadline_overrun_count,servo_watchdog_stopped,servo_stop_reason,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1787663286.387536,4.0046870708465576e-07,,,,,4.0046870708465576e-07,False,,,0.00024299975484609604,0.004859995096921921,0,-1,-0.22711608383534396,-0.5226903445360712,0.113,-0.22711608383534396,-0.5226903445360712,0.113,0.005121426987149402,0.005121426987149402,1.600012183189392e-06,0,False,,False,,,,,False,False,False,,11.99725341796875,5.113512992858887,7.498694896697998,4.999629020690918,,,4.5,True,0.100805649,0.573024576435,2,-1.0,-0.3769829571247101,1.0686984062194824,-0.10080564767122269,-0.03800201043486595,0.10773082822561264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3.682199865579605,0.9518992155790329,0.0,0.0,0.0,0.0,0.0,767.8663330078125,523.9611206054688,767.8663330078125,523.9611206054688,False,False,-0.22711608383534396,-0.5226903445360712,0.11294878573012851,False,,False,timeout
1,1787663286.4428635,0.05788080021739006,0.057880399748682976,17.27700576260713,0.057880399748682976,17.27700576260713,0.007880800403654575,True,0.008052599616348743,124.18349944653349,0.046515099704265594,0.9303019940853119,1,0,-0.22716408939017513,-0.5221043639231056,0.113,-0.22716768595501732,-0.5220604623938301,0.113,0.053762178319423586,0.05814739710376945,0.0037998976185917854,4,False,,True,1,0.030712800100445747,,,False,False,False,,11.99725341796875,5.113512992858887,7.498363494873047,4.9985575675964355,,,4.500358581542969,True,0.100805649,0.573024576435,2,-1.0,-0.6301182508468628,1.1819682121276855,-0.10080564767122269,-0.06351947784423828,0.11914908140897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.4381995424628258,1.1117998510599136,0.0,0.0,0.0,0.0,0.0,767.8323974609375,523.8488159179688,767.8323974609375,523.8488159179688,False,False,-0.2270971608370555,-0.522635701813673,0.11295269464523365,False,,False,timeout
2,1787663286.4896197,0.10365180019289255,0.04577099997550249,21.847894967014465,0.04577099997550249,21.847894967014465,0.0036518005654215813,True,0.008054999634623528,124.1464984928876,0.038325199857354164,0.7665039971470833,2,1,-0.22716768595501732,-0.5220604623938301,0.113,-0.22716768595501732,-0.5220604623938301,0.113,0.029820540316652818,0.029820540316652818,0.004244795069098473,10,False,,True,2,0.006476599723100662,0.02850930020213127,35.076273107722336,False,False,False,,11.99725341796875,5.113512992858887,7.494725704193115,4.9942402839660645,,,4.504107475280762,True,0.100805649,0.573024576435,2,-1.0,0.12632249295711517,1.0079470872879028,-0.10080564767122269,0.012734021060168743,0.10160676389932632,-0.10080564767122269,-0.03800201043486595,0.10773082822561264,-0.05776411294937134,-0.02177608571946621,0.06173241138458252,-0.05776411294937134,-0.02177608571946621,0.06173241138458252,-0.05776405334472656,-0.021776199340820312,0.061732396483421326,False,False,1.5970002859830856,1.273399218916893,0.0,0.0,0.0,0.0,0.0,767.4598999023438,523.3963623046875,767.4598999023438,523.3963623046875,False,False,-0.22710831224156736,-0.5223490969526148,0.11295426909027761,False,,False,timeout
3,1787663286.5511045,0.16511810012161732,0.061466299928724766,16.269077545900473,0.061466299928724766,16.269077545900473,0.015118100680410862,True,0.008039100095629692,124.3920324544325,0.048334600403904915,0.9666920080780983,3,2,-0.22716768595501732,-0.5220604623938301,0.113,-0.22716768595501732,-0.5220604623938301,0.113,0.01831884112729775,0.01831884112729775,0.004781792871654034,17,False,,True,3,0.003770199604332447,0.06997769977897406,14.29026680154563,False,False,False,,11.939489364624023,5.091736793518066,7.493032455444336,4.992614269256592,,,4.447561740875244,True,0.100805649,0.573024576435,2,-1.0,-0.7958739995956421,1.2780513763427734,-0.10080564767122269,-0.08022859692573547,0.1288347989320755,-0.10080564767122269,-0.06351947784423828,0.11914908140897751,-0.08242794871330261,-0.04569612443447113,0.09424702823162079,-0.08242794871330261,-0.04569612443447113,0.09424702823162079,-0.082427978515625,-0.045696258544921875,0.09424711763858795,False,False,1.5083998441696167,0.876300036907196,0.0,0.0,0.0,0.0,0.0,767.2864990234375,523.2259521484375,767.2864990234375,523.2259521484375,False,False,-0.22712482877561696,-0.5222318766027043,0.11295164273379746,False,,False,timeout
4,1787663286.595867,0.21082830056548119,0.04571020044386387,21.87695504044196,0.04571020044386387,21.87695504044196,0.010828301310539246,True,0.008080599829554558,123.75318925490274,0.0355846993625164,0.7116939872503281,4,3,-0.22716768595501732,-0.5220604623938301,0.113,-0.22716768595501732,-0.5220604623938301,0.113,0.01913147789368501,0.01913147789368501,0.005058890208601952,23,False,,False,,,,,False,False,False,,11.857061386108398,5.0460405349731445,7.493481636047363,4.992244720458984,,,4.363911151885986,True,0.100805649,0.573024576435,2,-1.0,0.29959627985954285,1.0439146757125854,-0.10080564767122269,0.03020099736750126,0.10523249953985214,-0.10080564767122269,0.012734021060168743,0.10160676389932632,-0.09295883774757385,-0.01221427321434021,0.09375784546136856,-0.09295883774757385,-0.01221427321434021,0.09375784546136856,-0.09295845031738281,-0.012214183807373047,0.09375745803117752,False,False,1.8378999084234238,0.9305998682975769,-0.5,0.0,0.5,0.0,0.0,736.6124877929688,523.187255859375,736.6124877929688,523.187255859375,False,False,-0.22709686949469562,-0.5222292707525077,0.11294441122750291,False,,False,timeout
5,1787663286.6419907,0.2569826003164053,0.04615429975092411,21.66645373013113,0.04615429975092411,21.66645373013113,0.006982601247727871,True,0.008041799999773502,124.35026984358788,0.03925899975001812,0.7851799950003624,5,4,-0.2335425259626327,-0.5172270976365098,0.113,-0.2386575746478396,-0.5133488989652455,0.113,0.7896629034966676,1.4315599704881705,0.005406088195741177,29,False,,True,4,0.03216850012540817,0.06417409982532263,15.582610472479232,False,False,False,,11.764102935791016,5.0338263511657715,7.488025188446045,4.991372108459473,,,4.2762885093688965,True,0.100805649,0.573024576435,2,-1.0,-0.054753873497247696,1.0014978647232056,-0.10080564767122269,-0.005519499536603689,0.10095664113759995,-0.10080564767122269,-0.08022859692573547,0.1288347989320755,-0.09745508432388306,-0.051188115030527115,0.11008050292730331,-0.09745508432388306,-0.051188115030527115,0.11008050292730331,-0.09745502471923828,-0.051187992095947266,0.11008039116859436,False,False,1.5161000192165375,0.9527001529932022,-0.5,-1.0,1.1180340051651,-0.5,0.0,736.0537719726562,460.2158203125,736.0537719726562,460.2158203125,False,False,-0.22727854416512377,-0.522035303230774,0.11297899715157314,False,,False,timeout
6,1787663286.6876993,0.3027309998869896,0.0457483995705843,21.85868815929003,0.0457483995705843,21.85868815929003,0.002731001004576683,True,0.008071799762547016,123.88810790871935,0.03268139995634556,0.6536279991269112,6,5,-0.2309059717505067,-0.5110823856915645,0.113,-0.22095514926595347,-0.4878911546895063,0.113,0.9045360228198117,3.3200405365945618,0.005684985779225826,34,False,,False,,,,,False,False,False,,11.666647911071777,4.982638359069824,7.4271416664123535,4.984704971313477,,,4.239506721496582,True,0.100805649,0.573024576435,2,-1.0,0.1511896699666977,1.0113645792007446,-0.10080564767122269,0.015240772627294064,0.10195126384496689,-0.10080564767122269,0.03020099736750126,0.10523249953985214,-0.09937500953674316,-0.004550101235508919,0.09947912395000458,-0.09937500953674316,-0.0045500993728637695,0.09947912395000458,-0.09937477111816406,-0.004549980163574219,0.09947887808084488,False,False,1.591300591826439,1.1566001921892166,-0.5,1.0,1.1180340051651,-0.5,-1.0,729.8192749023438,585.2770385742188,729.8192749023438,585.2770385742188,False,False,-0.2293955910033043,-0.5200007430796999,0.1130138979796861,False,,False,timeout
7,1787663286.7521417,0.36411270033568144,0.061381700448691845,16.291500442153552,0.061381700448691845,16.291500442153552,0.014112701639533043,True,0.00815220084041357,122.66626148887529,0.05211400054395199,1.0,7,6,-0.2384261909743246,-0.5172931214819626,0.113,-0.25846995447932836,-0.5361810977755734,0.113,0.7391011907917227,3.410106341048426,0.006191783584654331,42,False,,True,5,0.05754560045897961,0.06376850046217442,15.681723621416664,False,False,False,,11.567273139953613,4.97808837890625,7.344099998474121,4.9391679763793945,,,4.223352432250977,True,0.100805649,0.573024576435,2,-1.0,-1.0,1.4142135381698608,-0.10080564767122269,-0.10080564767122269,0.14256072044372559,-0.10080564767122269,-0.005519499536603689,0.10095664113759995,-0.10019470006227493,-0.005105538759380579,0.10032469779253006,-0.10019470006227493,-0.005105538759380579,0.10032469779253006,-0.10019493103027344,-0.005105495452880859,0.10032492130994797,False,False,1.943499781191349,2.085699699819088,-0.5,1.0,1.1180340051651,-0.5,1.0,721.3157958984375,580.5047607421875,721.3157958984375,580.5047607421875,False,False,-0.23121096428754484,-0.5156913942995427,0.11295493433177539,False,,False,timeout
8,1787663286.7971842,0.4101370004937053,0.046024300158023834,21.727652491542795,0.046024300158023834,21.727652491542795,0.010137001983821392,True,0.008082900196313858,123.71796950505983,0.03645639959722757,0.7291279919445515,8,7,-0.24625663690004657,-0.5228135917896373,0.113,-0.2600269117787879,-0.5319507458866671,0.113,1.377811036822586,3.0263926488015955,0.006600680761039257,48,False,,True,6,0.03814479988068342,0.08179209940135479,12.22611972695539,False,False,False,,11.46707820892334,4.972982883453369,7.30389404296875,4.983923435211182,,,4.163198471069336,True,0.100805649,0.573024576435,2,-1.0,0.2514500319957733,1.0311291217803955,-0.10080564767122269,0.02534758299589157,0.10394363105297089,-0.10080564767122269,0.015240772627294064,0.10195126384496689,-0.10054488480091095,0.006553415674716234,0.10075823217630386,-0.10054488480091095,0.006553415209054947,0.10075823217630386,-0.10054492950439453,0.00655364990234375,0.10075829178094864,False,False,2.310400828719139,0.9449003264307976,-1.0,0.0,1.0,-0.5,1.0,686.478759765625,522.315185546875,686.478759765625,522.315185546875,False,False,-0.23405174328195386,-0.5164203874773575,0.1130619331211911,False,,False,timeout
9,1787663286.8418698,0.4558783005923033,0.045741300098598,21.86208082945702,0.045741300098598,21.86208082945702,0.00587830226868391,True,0.008037899620831013,124.41061062872706,0.03173450008034706,0.6346900016069412,9,8,-0.24983203643816898,-0.5177038500544503,0.113,-0.25684943496027085,-0.49894328691364603,0.113,1.0730557548560653,2.6810645087821094,0.00708627887070179,53,False,,True,7,0.0229585999622941,0.06507920008152723,15.36589261618553,False,False,False,,11.366533279418945,4.979536533355713,7.2475738525390625,5.08658504486084,,,4.120350360870361,True,0.100805649,0.573024576435,2,-1.0,-0.5512538552284241,1.141875982284546,-0.10080564767122269,-0.05556950345635414,0.11510755121707916,-0.10080564767122269,-0.10080564767122269,0.14256072044372559,-0.10069432854652405,-0.05496586486697197,0.11471962928771973,-0.10069432854652405,-0.05496586486697197,0.11471962928771973,-0.10069465637207031,-0.054965972900390625,0.11471997201442719,False,False,1.5203999355435371,0.9249001741409302,-1.0,0.5,1.1180340051651,-1.0,0.0,680.7116088867188,564.5140991210938,680.7116088867188,564.5140991210938,False,False,-0.23919602323205286,-0.5191214228169927,0.11310283892839461,False,,False,timeout
