step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1783423871.4740555,4.996545612812042e-07,,,True,49,0.04109579976648092,0.0801626997999847,12.474629752928942,True,True,False,0.0,6.796875,8.769083976745605,7.500427722930908,5.000339984893799,6.93359375,5.133587837219238,3.638066053390503,True,3.547799773514271,0.28736135363578796,-0.7577674388885498,0.8104246258735657,0.0,0.0,778.2990303039551,496.2050895690918,778.2990303039551,496.2050895690918,False,False,-0.22707115686784995,-0.522770208991364,0.1139778329263732,False,,False,timeout
1,1783423871.503076,0.04496599966660142,0.04496550001204014,22.239272325054454,True,50,0.002376699820160866,0.07394740032032132,13.523125839018741,True,True,False,0.0,6.796875,8.77862548828125,7.5052313804626465,4.9898786544799805,6.93359375,5.133587837219238,3.6476008892059326,True,2.3183999583125114,-0.33434826135635376,-1.0,1.054413914680481,0.28736135363578796,-0.7577674388885498,766.3159885406494,459.525089263916,766.3159885406494,459.525089263916,False,False,-0.22658066368674334,-0.5224682381772524,0.11402150028431918,False,,False,timeout
2,1783423871.5520308,0.09135079989209771,0.04638480022549629,21.55878639421909,False,,,,,False,False,True,0.04638480022549629,6.796875,8.782562255859375,7.531364917755127,4.911073684692383,6.93359375,5.133587837219238,3.6515347957611084,True,3.306299913674593,-0.7692504525184631,-1.0,1.2616442441940308,-0.33434826135635376,-1.0,738.7460517883301,422.84508895874023,738.7460517883301,422.84508895874023,False,False,-0.22326478970244024,-0.5199012597207145,0.11389272168246078,False,,False,timeout
3,1783423871.5946949,0.13815639959648252,0.046805599704384804,21.364965010934768,True,51,0.01101709995418787,0.08333029970526695,12.000436858344747,True,True,False,0.0,6.796875,8.769083976745605,7.557026386260986,4.803931713104248,6.93359375,5.133587837219238,3.638066053390503,True,1.7252997495234013,-0.9061842560768127,-1.0,1.349507212638855,-0.7692504525184631,-1.0,706.2684097290039,386.16508865356445,706.2684097290039,386.16508865356445,False,False,-0.21912413602345768,-0.5161200414638245,0.11397563154849069,False,,False,timeout
4,1783423871.6426952,0.18510739970952272,0.04695100011304021,21.298800826231158,False,,,,,False,False,True,0.04695100011304021,6.796875,8.769552230834961,7.511570930480957,4.597082138061523,6.93359375,5.133587837219238,3.6385338306427,True,2.598599996417761,-0.9799637794494629,-1.0,1.4001175165176392,-0.9061842560768127,-1.0,671.1465072631836,349.4850883483887,671.1465072631836,349.4850883483887,False,False,-0.2147350857163973,-0.5060557840769427,0.11368415647909665,False,,False,timeout
5,1783423871.6879394,0.23135240003466606,0.04624500032514334,21.62395919492083,True,52,0.021161700133234262,0.0849590003490448,11.770383313028741,True,True,False,0.0,6.806640625,8.769083976745605,7.358638286590576,4.315558910369873,6.93359375,5.133587837219238,3.637712001800537,True,1.7731999978423119,-1.0,-1.0,1.4142135381698608,-0.9799637794494629,-1.0,635.3065071105957,312.8050880432129,635.3065071105957,312.8050880432129,False,False,-0.2122253527421008,-0.489679241660126,0.113389266171622,False,,False,timeout
6,1783423871.7340462,0.27892039995640516,0.0475679999217391,21.022536193349364,False,,,,,False,False,True,0.0475679999217391,6.808634281158447,8.769368171691895,7.121876239776611,3.997865915298462,6.93359375,5.133587837219238,3.6379270553588867,True,2.872500102967024,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,599.4665069580078,276.1250877380371,599.4665069580078,276.1250877380371,False,False,-0.2118436611772945,-0.4692785317363438,0.11324423849140268,False,,False,timeout
7,1783423871.7808669,0.32016099989414215,0.04124059993773699,24.24794987244973,True,53,0.027725100051611662,0.08299400005489588,12.049063779773912,True,True,False,0.0,6.806640625,8.769083976745605,6.878459930419922,3.715543508529663,6.943359375,5.114503860473633,3.6571366786956787,True,1.7049000598490238,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,563.6265068054199,239.44508743286133,563.6265068054199,239.44508743286133,False,False,-0.21277103407047235,-0.45013878835585774,0.11303439059110854,False,,False,timeout
8,1783423871.8288488,0.37279489962384105,0.052633899729698896,18.999162234519854,False,,,,,False,False,True,0.052633899729698896,6.807964324951172,8.769272804260254,6.496998310089111,3.3087263107299805,6.943359375,5.114503860473633,3.657275915145874,True,2.292199991643429,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,527.786506652832,202.76508712768555,527.786506652832,202.76508712768555,False,False,-0.21529311634499979,-0.4215809009995179,0.112820362015396,False,,False,timeout
9,1783423871.8819518,0.41812739986926317,0.045332500245422125,22.059228910520645,True,54,0.035265699960291386,0.08229609997943044,12.151244108164855,True,True,False,0.0,6.81640625,8.740457534790039,6.2067999839782715,3.011777400970459,6.953125,5.076335906982422,3.6666712760925293,True,2.5764000602066517,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,491.94650650024414,166.08508682250977,491.94650650024414,166.08508682250977,False,False,-0.2175929458955431,-0.4003286558918157,0.11264682743902339,False,,False,timeout
10,1783423871.9221516,0.46502789994701743,0.04690050007775426,21.321734274520406,False,,,,,False,False,True,0.04690050007775426,6.818984031677246,8.735076904296875,5.838367462158203,2.6442155838012695,6.953125,5.076335906982422,3.6611993312835693,True,2.246399875730276,-1.0,-1.0,1.4142135381698608,-1.0,-1.0,456.10650634765625,129.40508651733398,456.10650634765625,129.40508651733398,False,False,-0.22080413025985915,-0.3736782559181848,0.11239234196648663,False,,False,timeout
11,1783423871.9710798,0.5113098998554051,0.04628199990838766,21.606672183126005,True,55,0.04036100022494793,0.09037559991702437,11.064933465649133,True,True,False,0.0,6.81640625,8.740457534790039,5.486249923706055,2.291747570037842,6.953125,5.076335906982422,3.6666712760925293,True,2.756900154054165,-1.0,-0.8505762815475464,1.3128137588500977,-1.0,-1.0,420.26650619506836,98.20594787597656,420.26650619506836,98.20594787597656,False,False,-0.22384770969902015,-0.34807273517313897,0.11239384697311151,False,,False,timeout
12,1783423872.015927,0.558846099767834,0.047536199912428856,21.036599514521544,False,,,,,False,False,True,0.047536199912428856,6.817974090576172,8.73718547821045,5.127354621887207,1.935551404953003,6.953125,5.076335906982422,3.6633434295654297,True,1.6826000064611435,-0.991550862789154,-0.5273838043212891,1.1230791807174683,-1.0,-0.8505762815475464,384.72932052612305,78.86150932312012,384.72932052612305,78.86150932312012,False,False,-0.22705140576633773,-0.3220261555879734,0.11234079678338087,False,,False,timeout
13,1783423872.0777285,0.6052830000407994,0.04643690027296543,21.534598436196195,True,56,0.04366060020402074,0.08811149979010224,11.349256367014334,True,True,False,0.0,6.806640625,8.769083976745605,4.767763137817383,1.5832796096801758,6.201171875,3.3778626918792725,5.425113677978516,True,3.19799967110157,-0.8085559606552124,-0.16906356811523438,0.8260419368743896,-0.991550862789154,-0.5273838043212891,355.7506732940674,72.66025733947754,355.7506732940674,72.66025733947754,False,False,-0.23040989936553308,-0.296052175302493,0.11221207477382326,False,,False,timeout
14,1783423872.102161,0.645066499710083,0.03978349966928363,25.136049073432527,True,57,0.009118199814110994,0.09067830024287105,11.027996745876564,True,True,False,0.0,6.806640625,8.75,4.468748569488525,1.3137356042861938,5.64453125,2.786259651184082,6.075911521911621,False,1.6192002221941948,-0.5094941258430481,0.11883444339036942,0.5231691002845764,-0.8085559606552124,-0.16906356811523438,337.4904041290283,77.01910448074341,337.4904041290283,77.01910448074341,False,False,-0.23391114868673538,-0.27544722260491616,0.1122389369381338,False,,False,timeout
15,1783423872.1557975,0.6992494999431074,0.05418300023302436,18.455973196377254,False,,,,,False,False,True,0.05418300023302436,6.805932521820068,8.74222183227539,4.117101669311523,1.0533372163772583,5.64453125,2.786259651184082,6.068141460418701,False,3.08520020917058,-0.2861774265766144,0.2042674720287323,0.3516002297401428,-0.5094941258430481,0.11883444339036942,327.2338047027588,84.51163578033447,327.2338047027588,84.51163578033447,False,False,-0.23973259301619454,-0.25372592292426865,0.11255488511697136,False,,False,timeout
16,1783423872.1958926,0.7393236998468637,0.04007419990375638,24.953710926272652,True,58,0.02468809997662902,0.0739436000585556,13.523820847349933,True,True,False,0.0,6.796875,8.759541511535645,3.798442840576172,0.8860989809036255,4.853515625,2.4045801162719727,6.645463466644287,False,1.5650000423192978,-0.15563111007213593,0.228014275431633,0.276064395904541,-0.2861774265766144,0.2042674720287323,321.65598583221436,92.87519931793213,321.65598583221436,92.87519931793213,False,False,-0.24706932633094061,-0.23714321177835823,0.11312103093467674,False,,False,timeout
17,1783423872.2489905,0.7929262998513877,0.05360260000452399,18.655811470257063,False,,,,,False,False,True,0.05360260000452399,6.794233322143555,8.757095336914062,3.544961929321289,0.8147342205047607,4.853515625,2.4045801162719727,6.6423516273498535,False,1.9470998086035252,-0.048997435718774796,0.24038712680339813,0.245329812169075,-0.15563111007213593,0.228014275431633,319.89991784095764,101.69259929656982,319.89991784095764,101.69259929656982,False,False,-0.2547435973708692,-0.22676290395731574,0.11355466226805291,False,,False,timeout
