step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,policy_dt_s,policy_loop_hz_inst,policy_deadline_overrun_s,policy_deadline_overrun,servo_dt_s,servo_loop_hz_inst,servo_target_age_s,servo_interpolation_phase,servo_command_sequence,servo_policy_step,servo_commanded_world_x,servo_commanded_world_y,servo_commanded_world_z,servo_target_world_x,servo_target_world_y,servo_target_world_z,servo_segment_start_world_x,servo_segment_start_world_y,servo_segment_start_world_z,servo_segment_end_world_x,servo_segment_end_world_y,servo_segment_end_world_z,servo_segment_start_perf,servo_segment_end_perf,servo_segment_elapsed_s,servo_segment_duration_s,servo_pending_segment_count,servo_command_step_limited,servo_command_step_limited_count,servo_publish_rejected_count,servo_tracking_error_cm,servo_target_error_cm,servo_deadline_overrun_s,servo_deadline_overrun_count,servo_watchdog_stopped,servo_stop_reason,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,planned_anchor_x_cm,planned_anchor_y_cm,planned_target_x_cm,planned_target_y_cm,planned_delta_dx_cm,planned_delta_dy_cm,planned_delta_norm_cm,actual_robot_move_dx_cm,actual_robot_move_dy_cm,actual_robot_move_norm_cm,actual_to_planned_step_projection,planned_endpoint_actual_lag_cm,planned_endpoint_actual_lag_excess_cm,servo_follower_lag_allowance_cm,servo_lag_warning_cm,servo_lag_hard_limit_cm,servo_publish_accepted,servo_publish_reject_reason,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1787727332.6981196,3.995373845100403e-07,,,,,3.995373845100403e-07,False,0.008007999509572983,124.87513252274461,0.0023507000878453255,0.047014001932047314,1,0,-0.226075380717725,-0.5224262212303792,0.113,-0.20583270718678756,-0.5160128538823965,0.113,-0.2270740198314399,-0.5227426141947042,0.113,-0.20583270718678756,-0.5160128538823965,0.113,7268537.7418559,7268537.7918559,0.0023507000878453255,0.049999999813735485,1,False,0,0,0.10593298002295755,2.229185363837553,7.999509572982622e-06,0,False,,False,,,,,False,False,False,,7.172012805938721,9.4879732131958,7.499584674835205,4.999875068664551,,,4.500036239624023,True,0.152322427,0.558178210011,0,-1.0,-1.0,1.4142135381698608,-0.1523224264383316,-0.1523224264383316,0.21541644632816315,-0.1523224264383316,-0.1523224264383316,0.21541644632816315,-0.08502305299043655,-0.08502305299043655,0.12024075537919998,-0.08502305299043655,-0.08502305299043655,0.12024075537919998,-0.0850229263305664,-0.0850229263305664,0.12024057656526566,False,False,1.7473995685577393,2.811100333929062,0.48475390672683716,-0.5873366594314575,0.761544942855835,0.0,0.0,797.7880859375,487.06256103515625,797.7880859375,487.06256103515625,7.500046730041504,4.999945640563965,7.790899276733398,4.647543430328369,0.29085254669189453,-0.3524022102355957,0.45692726969718933,0.0,0.0,0.0,,0.0004674135416280478,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.22708951078965248,-0.5227263785776859,0.11293978879070617,False,,False,timeout
1,1787727332.7489555,0.05139159969985485,0.05139120016247034,19.458584287554235,0.05139120016247034,19.458584287554235,0.0013915998861193657,True,0.008008100092411041,124.87356407391316,0.04797600023448467,0.959520008264184,1,0,-0.21387315333553453,-0.5185602612055832,0.113,-0.20583270718678756,-0.5160128538823965,0.113,-0.2270740198314399,-0.5227426141947042,0.113,-0.20583270718678756,-0.5160128538823965,0.113,7268537.7418559,7268537.7918559,0.04797600023448467,0.049999999813735485,1,True,5,0,1.330343541093274,2.173775246842737,8.100092411041093e-06,1,False,,True,1,0.02582089975476265,,,False,False,False,,7.086989879608154,9.402950286865234,7.506778717041016,4.991144180297852,,,4.431732654571533,True,0.152322427,0.558178210011,0,-1.0,-1.0,1.4142135381698608,-0.1523224264383316,-0.1523224264383316,0.21541644632816315,-0.1523224264383316,-0.1523224264383316,0.21541644632816315,-0.12258803844451904,-0.12258803844451904,0.17336566746234894,-0.12258803844451904,-0.12258803844451904,0.17336566746234894,-0.1225881576538086,-0.1225881576538086,0.17336583137512207,False,False,1.2373998761177063,2.0662005990743637,1.0,-1.0,1.4142135381698608,0.48475390672683716,-0.5873366594314575,859.2281494140625,424.18255615234375,859.2281494140625,424.18255615234375,7.790899276733398,4.647543430328369,8.390899658203125,4.047543525695801,0.6000003814697266,-0.5999999046325684,0.8485283851623535,0.007194042205810547,-0.008730888366699219,0.011312942020595074,0.024758726358413696,0.44585418701171875,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.22655910866553106,-0.5225660887711984,0.11296427028198625,False,,False,timeout
2,1787727332.7961736,0.10000129975378513,0.04860970005393028,20.572025725123687,0.04860970005393028,20.572025725123687,1.300126314163208e-06,False,0.008488900028169155,117.80089253986363,0.04542369954288006,0.9084739942419305,2,1,-0.1989080387290382,-0.5151160307293517,0.113,-0.16445979533378627,-0.5080029869739788,0.113,-0.20583270718678756,-0.5160128538823965,0.113,-0.16445979533378627,-0.5080029869739788,0.113,7268537.7929594,7268537.8429594,0.04542369954288006,0.049999999813735485,1,True,11,0,2.3001070156081935,5.816348702104843,0.000488900028169155,1,False,,True,3,0.012915500439703465,0.03169440012425184,31.551314935120747,False,False,False,,6.964401721954346,9.280362129211426,7.576315402984619,4.899653434753418,,,4.423239707946777,True,0.152322427,0.558178210011,0,-0.06328356266021729,-1.0,1.0020004510879517,-0.009639506228268147,-0.1523224264383316,0.1526271253824234,-0.009639506228268147,-0.1523224264383316,0.1526271253824234,-0.05954268202185631,-0.13918517529964447,0.15138640999794006,-0.059542685747146606,-0.13918517529964447,0.15138640999794006,-0.05954265594482422,-0.13918495178222656,0.15138618648052216,False,False,1.1083995923399925,1.6901995986700058,0.6748321652412415,-1.0,1.2063989639282227,1.0,-1.0,900.6898193359375,361.30255126953125,900.6898193359375,361.30255126953125,8.390899658203125,4.047543525695801,8.795799255371094,3.4475436210632324,0.40489959716796875,-0.5999999046325684,0.7238394618034363,0.06953668594360352,-0.0914907455444336,0.11491696536540985,0.13418948650360107,1.1788294315338135,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.22121686626328765,-0.5207159743577792,0.11292206585760006,False,,False,timeout
3,1787727332.8459122,0.15000199992209673,0.050000700168311596,19.99971993659719,0.050000700168311596,19.99971993659719,2.000480890274048e-06,False,0.00800700020045042,124.89071749289411,0.04537359997630119,0.8697740020967052,3,2,-0.18409322356583802,-0.5110856469349095,0.113,-0.13046183447787832,-0.4938599912162919,0.113,-0.16445979533378627,-0.5080029869739788,0.113,-0.13046183447787832,-0.4938599912162919,0.113,7268537.8429594,7268537.8929594,0.043488699942827225,0.049999999813735485,1,True,17,0,2.8346750149610243,8.46515593414114,7.000200450420213e-06,1,False,,True,4,0.0013065002858638763,0.030073000118136406,33.25241898286432,False,False,False,,6.9048590660095215,9.1411771774292,7.7145586013793945,4.749159812927246,,,4.466030597686768,True,0.152322427,0.558178210011,0,-0.27799463272094727,-1.0,1.03792142868042,-0.04234481602907181,-0.1523224264383316,0.1580987125635147,-0.04234481602907181,-0.1523224264383316,0.1580987125635147,-0.049943193793296814,-0.14651799201965332,0.15479613840579987,-0.049943193793296814,-0.14651799201965332,0.15479613840579987,-0.049942970275878906,-0.14651775360107422,0.154795840382576,False,False,1.099499873816967,1.5692003071308136,0.3304811716079712,-1.0,1.0531940460205078,0.6748321652412415,-1.0,920.9946899414062,298.4225769042969,920.9946899414062,298.4225769042969,8.795799255371094,3.4475436210632324,8.994088172912598,2.847543716430664,0.1982889175415039,-0.5999999046325684,0.6319164633750916,0.1382431983947754,-0.15049362182617188,0.20435144007205963,0.27917277812957764,1.6921247243881226,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.21149256344895404,-0.5183529995538205,0.11300198149536045,False,,False,timeout
4,1787727332.9007988,0.2042375998571515,0.05423559993505478,18.438073907128615,0.05423559993505478,18.438073907128615,0.004237600602209568,True,0.008013200014829636,124.79408952095906,0.051721700467169285,0.9908100068226829,4,3,-0.16753902300326443,-0.5042705709159995,0.113,-0.10408979567532121,-0.47349025142076173,0.113,-0.13046183447787832,-0.4938599912162919,0.113,-0.10408979567532121,-0.47349025142076173,0.113,7268537.8929594,7268537.9429594,0.0495405001565814,0.049999999813735485,1,True,24,0,3.1359644942408496,10.174033248708016,1.3200014829635454e-05,1,False,,False,,,,,False,False,False,,6.854916095733643,8.994659423828125,7.915520191192627,4.524868011474609,,,4.593899726867676,True,0.152322427,0.558178210011,0,-0.9241906404495239,-1.0,1.361663818359375,-0.14077496528625488,-0.1523224264383316,0.20741194486618042,-0.14077496528625488,-0.1523224264383316,0.20741194486618042,-0.10064341127872467,-0.14975778758525848,0.18043416738510132,-0.10064341127872467,-0.14975778758525848,0.18043416738510132,-0.10064363479614258,-0.14975738525390625,0.1804339587688446,False,False,1.604599878191948,1.8467996269464493,0.08556223660707474,-1.0,1.0036537647247314,0.3304811716079712,-1.0,926.2515869140625,235.5426025390625,926.2515869140625,235.5426025390625,8.994088172912598,2.847543716430664,9.045425415039062,2.2475438117980957,0.051337242126464844,-0.5999999046325684,0.6021921634674072,0.20096158981323242,-0.22429180145263672,0.30115175247192383,0.43680310249328613,1.9941729307174683,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.19712481976568988,-0.5146675311897528,0.11289427435327028,False,,False,timeout
5,1787727332.9459102,0.2503575999289751,0.0461200000718236,21.682567182191676,0.0461200000718236,21.682567182191676,0.0003576008602976799,False,0.008003799244761467,124.94066497913548,5.6199729442596436e-05,0.923173989814423,5,4,-0.1542913743955597,-0.4965181754627161,0.113,-0.08283653781028824,-0.4488410102135641,0.113,-0.10408979567532121,-0.47349025142076173,0.113,-0.08283653781028824,-0.4488410102135641,0.113,7268537.9449249,7268537.9949249,0.046158699318766594,0.049999999813735485,2,True,30,0,3.2597521354509675,11.822344178180774,3.7992447614668134e-06,1,False,,True,5,0.02054520044475794,0.06134389992803335,16.301539373485664,False,False,False,,6.7542724609375,8.844902038574219,8.088628768920898,4.303628444671631,,,4.733251571655273,True,0.152322427,0.558178210011,0,1.0,-1.0,1.4142135381698608,0.1523224264383316,-0.1523224264383316,0.21541644632816315,0.1523224264383316,-0.1523224264383316,0.21541644632816315,0.04055650159716606,-0.15118911862373352,0.15653426945209503,0.04055650532245636,-0.15118911862373352,0.15653426945209503,0.04055643081665039,-0.15118885040283203,0.15653400123119354,False,False,1.1173002421855927,1.551000401377678,-0.18318310379981995,-1.0,1.0166395902633667,0.08556223660707474,-1.0,914.9967651367188,172.66258239746094,914.9967651367188,172.66258239746094,9.045425415039062,2.2475438117980957,8.935515403747559,1.6475437879562378,-0.1099100112915039,-0.6000000238418579,0.6099838018417358,0.17310857772827148,-0.22123956680297852,0.2809154987335205,0.3905593156814575,2.267806053161621,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.18383988483745942,-0.5102827318690039,0.11285537614034949,False,,False,timeout
6,1787727332.996753,0.3000027993693948,0.049645199440419674,20.142934488562638,0.049645199440419674,20.142934488562638,2.800486981868744e-06,False,0.008003700524568558,124.94220603711373,0.04809430055320263,0.8839360098687411,6,5,-0.14227241741445826,-0.48697702348537,0.113,-0.06839599912489791,-0.4187345868382605,0.113,-0.08283653781028824,-0.4488410102135641,0.113,-0.06839599912489791,-0.4187345868382605,0.113,7268537.9949249,7268538.0449249,0.04419680032879114,0.049999999813735485,1,True,36,0,3.3192344287107045,13.326329710373674,3.7005245685575727e-06,1,False,,True,6,0.00967829953879118,0.08143649995326996,12.279506125310172,False,False,False,,6.79482889175415,8.693713188171387,8.238845825195312,4.058640956878662,,,4.854799747467041,True,0.152322427,0.558178210011,0,-1.0,-1.0,1.4142135381698608,-0.1523224264383316,-0.1523224264383316,0.21541644632816315,-0.1523224264383316,-0.1523224264383316,0.21541644632816315,-0.06710433959960938,-0.1518215835094452,0.16599032282829285,-0.06710433959960938,-0.1518215835094452,0.16599032282829285,-0.06710433959960938,-0.15182113647460938,0.1659899204969406,False,False,1.130400225520134,1.5765996649861336,-0.2597602605819702,-1.0,1.0331870317459106,-0.18318310379981995,-1.0,899.037109375,109.78257751464844,899.037109375,109.78257751464844,8.935515403747559,1.6475437879562378,8.779659271240234,1.0475437641143799,-0.15585613250732422,-0.6000000238418579,0.6199122071266174,0.15021705627441406,-0.24498748779296875,0.2873743772506714,0.3506828248500824,2.5097286701202393,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.1706494918109083,-0.504193774354885,0.11276155195693621,False,,False,timeout
7,1787727333.046015,0.35000319965183735,0.05000040028244257,19.99983988830477,0.05000040028244257,19.99983988830477,3.2009556889533997e-06,False,0.008195700123906136,122.015201249627,0.04635369963943958,0.8482120031424314,7,6,-0.13157279073589703,-0.4759671888004184,0.113,-0.05499471860642733,-0.3874671027849118,0.113,-0.06839599912489791,-0.4187345868382605,0.113,-0.05499471860642733,-0.3874671027849118,0.113,7268538.0449249,7268538.0949249,0.04241059999912977,0.049999999813735485,1,True,42,0,3.3487412342658973,15.00598059710588,0.0001957001239061354,1,False,,False,,,,,False,False,False,,6.727724552154541,8.541892051696777,8.365873336791992,3.7986655235290527,,,5.018139839172363,True,0.152322427,0.558178210011,0,0.3027734160423279,-1.0,1.0448309183120728,0.04611917957663536,-0.1523224264383316,0.15915118157863617,0.04611917957663536,-0.1523224264383316,0.15915118157863617,-0.0039054378867149353,-0.15210093557834625,0.15215107798576355,-0.0039054378867149353,-0.15210093557834625,0.15215107798576355,-0.0039052963256835938,-0.1521005630493164,0.1521506905555725,False,False,1.1173998937010765,2.0778998732566833,-0.34692683815956116,-0.9390233755111694,1.001060962677002,-0.2597602605819702,-1.0,877.7218627929688,52.400001525878906,877.7218627929688,50.736793518066406,8.779659271240234,1.0475437641143799,8.571502685546875,0.5,-0.20815658569335938,-0.5475437641143799,0.5857758522033691,0.1270275115966797,-0.2599754333496094,0.28934964537620544,0.3543856143951416,2.7820656299591064,0.0,3.0000000000000004,1.5,3.0,True,,True,False,-0.1578285707791265,-0.4967515651583679,0.11277527986309084,False,,False,timeout
8,1787727333.0998657,0.40327579993754625,0.053272600285708904,18.771375803637344,0.053272600285708904,18.771375803637344,0.0032758014276623726,True,0.008005600422620773,124.9125546129409,0.05303859990090132,0.969278015081875,8,7,-0.12055184053563398,-0.4618481867302566,0.113,-0.04609794362790567,-0.356495250526944,0.113,-0.05499471860642733,-0.3874671027849118,0.113,-0.04609794362790567,-0.356495250526944,0.113,7268538.0949249,7268538.1449249,0.048463900573551655,0.049999999813735485,1,True,49,0,3.3698938126301177,16.238781042450455,5.600422620773149e-06,1,False,,True,7,0.04939430020749569,0.06019360013306141,16.613061817027766,False,False,False,,6.723819255828857,8.389791488647461,8.470576286315918,3.479480504989624,,,5.211747646331787,True,0.152322427,0.558178210011,0,1.0,-1.0,1.4142135381698608,0.1523224264383316,-0.1523224264383316,0.21541644632816315,0.1523224264383316,-0.1523224264383316,0.21541644632816315,0.08329761028289795,-0.15222439169883728,0.17352451384067535,0.08329761028289795,-0.15222439169883728,0.17352451384067535,0.0832977294921875,-0.15222454071044922,0.17352470755577087,False,False,1.248599961400032,1.683499664068222,-0.4117220640182495,-0.7180368900299072,0.8277028799057007,-0.34692683815956116,-0.9390233755111694,852.4256591796875,52.400001525878906,852.4256591796875,7.249837398529053,8.571502685546875,0.5,8.324469566345215,0.5,-0.24703311920166016,0.0,0.24703311920166016,0.10470294952392578,-0.3191850185394287,0.3359193205833435,0.4458125829696655,2.981189489364624,0.0,3.0000000000000004,1.5,3.0,True,,True,False,-0.14398840301908233,-0.48606047725600393,0.11266689746848318,False,,False,timeout
9,1787727333.1460178,0.45000110007822514,0.04672530014067888,21.401681679716027,0.04672530014067888,21.401681679716027,1.101754605770111e-06,False,0.008003700524568558,124.94220603711373,0.0005788002163171768,0.9302600135291368,9,8,-0.1123530962725146,-0.44886617706174503,0.113,-0.05599128431426729,-0.3493263264824428,0.113,-0.04609794362790567,-0.356495250526944,0.113,-0.05599128431426729,-0.3493263264824428,0.113,7268538.1449249,7268538.194924899,0.04651300050318241,0.049999999813735485,2,True,55,0,3.378109211560264,14.787140599186513,3.7005245685575727e-06,1,False,,True,8,0.015808100812137127,0.06377169955521822,15.680936951258866,False,False,False,,6.807116985321045,8.237566947937012,8.523909568786621,3.197734832763672,,,5.324216842651367,True,0.152322427,0.558178210011,0,0.3835297226905823,-1.0,1.0710252523422241,0.058420177549123764,-0.1523224264383316,0.1631411612033844,0.058420177549123764,-0.1523224264383316,0.1631411612033844,0.06941162049770355,-0.15227916836738586,0.16735267639160156,0.06941162049770355,-0.15227916836738586,0.16735267639160156,0.0694117546081543,-0.15227890014648438,0.16735248267650604,False,False,1.1118995025753975,1.619500108063221,-0.45731115341186523,-0.5615280866622925,0.7241873145103455,-0.4117220640182495,-0.7180368900299072,824.3284912109375,52.400001525878906,824.3284912109375,17.091114044189453,8.324469566345215,0.5,8.05008316040039,0.5,-0.2743864059448242,0.0,0.2743864059448242,0.053333282470703125,-0.28174567222595215,0.28674912452697754,-0.21589526534080505,2.705096960067749,0.0,3.0000000000000004,1.5,3.0,True,,True,False,-0.1332277509274573,-0.47542281781136647,0.11260527268240617,False,,False,timeout
