robot_name,robot_path,test_name,test_type,hand_path,base_seed,max_steps,trial_index,trial_seed,requested_episodes,completed_episodes,is_complete,reward_mean,reward_sample_variance,reward_sample_std,tiz_mean,tiz_sample_variance,tiz_sample_std,zpd_coverage_mean,zpd_coverage_sample_variance,zpd_coverage_sample_std,episode_length_mean,episode_length_sample_variance,episode_length_sample_std,catch_rate,too_close_rate,too_far_rate,avg_distance_mean,avg_distance_sample_variance,avg_distance_sample_std
league,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_10\robot\robot\best_model.zip,agent_H1,learned,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_1\hand\hand\best_model.zip,2026,100,0,479243620,1000,1000,True,-1.7911225500961319,2453.243665752463,49.530229817278894,0.3664,0.11482146146146148,0.33885315619226786,0.6308941978376885,0.04692335641727453,0.21661799652216002,50.227,1586.594065065065,39.83207332119513,0.621,0.2893933612933013,0.07971244086901026,4.114607867121697,0.39395707383708606,0.6276599985956458
league,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_10\robot\robot\best_model.zip,agent_H1,learned,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_1\hand\hand\best_model.zip,2026,100,1,454024514,1000,1000,True,-4.707433054249088,2405.904862364961,49.05002408118635,0.35176999999999997,0.1108446117117117,0.33293334424733084,0.6288542107917192,0.045205571435670916,0.21261601876545172,49.187,1536.4705015015015,39.19783796973376,0.643,0.2888670729479016,0.08227871626037915,4.124057007551193,0.3706106154725559,0.6087779689448001
league,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_10\robot\robot\best_model.zip,agent_H1,learned,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_1\hand\hand\best_model.zip,2026,100,2,1818751028,1000,1000,True,-5.292834792446205,2307.6293727204193,48.0377910891042,0.34393,0.10944630140140141,0.3308266939069479,0.6190201104963452,0.0493126669151093,0.22206455573798647,48.043,1541.5346856856856,39.262382577801944,0.659,0.30181127569650573,0.07916861380714915,4.083072895526886,0.37938869098208045,0.6159453636338863
league,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_10\robot\robot\best_model.zip,agent_H1,learned,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_1\hand\hand\best_model.zip,2026,100,3,2288458700,1000,1000,True,-3.5361011467931456,2404.5928414502546,49.03664794263832,0.35746000000000006,0.11151866706706708,0.3339441076992781,0.6250544951846638,0.047513277916560154,0.21797540667827678,50.01,1560.7966966966967,39.50691960526278,0.63,0.2916272520752303,0.08331825274010587,4.126102496385574,0.3665535127522802,0.6054366298402172
league,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_10\robot\robot\best_model.zip,agent_H1,learned,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_1\hand\hand\best_model.zip,2026,100,4,2115331525,1000,1000,True,-6.721015536050589,2251.3970438327324,47.44888875234838,0.3351800000000001,0.10701498258258257,0.32713144542000633,0.6097237309523109,0.04891195667995979,0.22116047721046314,47.812,1539.6362922922922,39.23819940176017,0.659,0.308716894527579,0.08155937452011015,4.081155106306076,0.4003173510738887,0.6327063703440078
league,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_10\robot\robot\best_model.zip,agent_H1,learned,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_1\hand\hand\best_model.zip,2026,100,5,2666256175,1000,1000,True,-5.1864088126139745,2377.855079219641,48.763255420650914,0.34402000000000005,0.11131675635635635,0.33364165860449196,0.6237795029480776,0.05003335265943429,0.22368136413084191,47.856,1537.7690330330336,39.21439828727496,0.654,0.30036675212914177,0.07585374492278063,4.071888081550598,0.36246289527303394,0.6020489143525084
league,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_10\robot\robot\best_model.zip,agent_H1,learned,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_1\hand\hand\best_model.zip,2026,100,6,975381835,1000,1000,True,-3.985697626205908,2390.5436005894444,48.89318562529388,0.35621,0.11024438028028027,0.33203069177454103,0.6228319279010377,0.0466594597834102,0.2160080086094268,50.232,1564.4346106106111,39.5529342857216,0.63,0.297377046604299,0.07979102549466324,4.104159264802933,0.3654255843699894,0.6045044122005971
league,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_10\robot\robot\best_model.zip,agent_H1,learned,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_1\hand\hand\best_model.zip,2026,100,7,2535166222,1000,1000,True,-2.9992478896261168,2471.7679916265183,49.71687833750746,0.35992,0.11465524884884884,0.33860780978714716,0.6269860562952771,0.04915694659479853,0.22171365901720744,50.031,1588.014053053053,39.849894015581185,0.63,0.3001708086877504,0.07284313501697236,4.07064047062397,0.3511540059187509,0.5925824887041051
league,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_10\robot\robot\best_model.zip,agent_H1,learned,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_1\hand\hand\best_model.zip,2026,100,8,1079577930,1000,1000,True,-2.32669474365526,2517.469496639398,50.17439084472674,0.36634999999999995,0.11599837587587587,0.34058534301387056,0.6241774941016388,0.05069275463867992,0.22515051551946294,50.773,1565.551022022022,39.56704464604378,0.624,0.29812197611303914,0.07770052978532199,4.095289672136307,0.36083180361728096,0.6006927697394742
league,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_10\robot\robot\best_model.zip,agent_H1,learned,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_1\hand\hand\best_model.zip,2026,100,9,3715024065,1000,1000,True,-6.159421987009176,2340.131532873152,48.37490602443742,0.33953999999999995,0.10853492332332332,0.32944638914901364,0.619968371591922,0.045968216838814864,0.21440199821553638,47.673,1532.2603313313311,39.144097017702826,0.663,0.2994464876929992,0.08058514071507893,4.0881564660072325,0.37448483239835717,0.6119516585469453
