robot_name,robot_path,test_name,test_type,hand_path,trials_requested,trials_completed,episodes_per_trial,max_steps,base_seed,reward_mean,reward_sample_variance,reward_sample_std,tiz_mean,tiz_sample_variance,tiz_sample_std,zpd_coverage_mean,zpd_coverage_sample_variance,zpd_coverage_sample_std,episode_length_mean,episode_length_sample_variance,episode_length_sample_std,catch_rate,too_close_rate,too_far_rate,avg_distance_mean,avg_distance_sample_variance,avg_distance_sample_std
league,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_10\robot\robot\best_model.zip,agent_H1,learned,logs/league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_1\hand\hand\best_model.zip,20,20,1000,100,2026,-3.4575535578644114,3.0071334918733483,1.734108846604892,0.3577545,0.00014081153131578926,0.011866403470124774,0.626737574924743,4.0945692885298645e-05,0.006398882159041425,49.779199999999996,1.8237822736842124,1.3504748326733869,0.6340500000000001,0.294375613708428,0.07888681136682882,4.098981222122908,0.0003285545487317123,0.018126073726312388
