robot_name,robot_path,test_name,test_type,hand_path,trials,episodes_per_trial,episodes,max_steps,reward_mean,reward_std,tiz_mean,tiz_std,zpd_coverage_mean,zpd_coverage_std,episode_length_mean,episode_length_std,catch_rate,oob_rate,boundary_occupancy_mean,boundary_occupancy_std,min_clearance_mean,min_clearance_std,min_clearance_p05,too_close_rate,too_far_rate,avg_distance_mean,avg_distance_std
cv_mpc,"ConstantVelocityMPCController(two-move sequence shooting, constant-hand-velocity)",scripted_hand,scripted,,1,25,25,100,-48.855243186901546,0.0,0.1428,0.0,0.5224221991363603,0.0,27.32,0.0,1.0,0.0,0.017139873368548508,0.0,0.5388568315393937,0.0,0.17089024423489593,0.40980353920002544,0.0677742616636142,3.806289914484885,0.0
cv_mpc,"ConstantVelocityMPCController(two-move sequence shooting, constant-hand-velocity)",agent_H1,learned,C:\Users\admin\Desktop\research\RL\logs\league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_1\hand\hand\best_model.zip,1,25,25,100,-35.52235211250087,0.0,0.2868,0.0,0.5802907398370875,0.0,45.72,0.0,0.76,0.0,0.058972987473869136,0.0,0.43988624884730876,0.0,0.11674892414280365,0.38609234003453735,0.033616920128375236,3.7720198092392825,0.0
