trial_index,trial_seed,episodes,reward_mean,reward_std,tiz_mean,tiz_std,zpd_coverage_mean,zpd_coverage_std,episode_length_mean,episode_length_std,catch_rate,oob_rate,boundary_occupancy_mean,boundary_occupancy_std,min_clearance_mean,min_clearance_std,min_clearance_p05,too_close_rate,too_far_rate,avg_distance_mean,avg_distance_std,test_name,test_type
0,544559297,25,-48.855243186901546,5.571336072297516,0.1428,0.09007034288080992,0.5224221991363603,0.13307836236193418,27.32,16.090162626068555,1.0,0.0,0.017139873368548508,0.032934931833517804,0.5388568315393937,0.20084132055809473,0.17089024423489593,0.40980353920002544,0.0677742616636142,3.806289914484885,0.5053227790220427,scripted_hand,scripted
0,544559297,25,-35.52235211250087,27.877659617276294,0.2868,0.24462079497322653,0.5802907398370875,0.17376241055133695,45.72,35.20123103907968,0.76,0.0,0.058972987473869136,0.08020898881062417,0.43988624884730876,0.2554193165054151,0.11674892414280365,0.38609234003453735,0.033616920128375236,3.7720198092392825,0.4830278285520024,agent_H1,learned
