step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,policy_dt_s,policy_loop_hz_inst,policy_deadline_overrun_s,policy_deadline_overrun,servo_dt_s,servo_loop_hz_inst,servo_target_age_s,servo_interpolation_phase,servo_command_sequence,servo_policy_step,servo_commanded_world_x,servo_commanded_world_y,servo_commanded_world_z,servo_target_world_x,servo_target_world_y,servo_target_world_z,servo_tracking_error_cm,servo_target_error_cm,servo_deadline_overrun_s,servo_deadline_overrun_count,servo_watchdog_stopped,servo_stop_reason,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1787663266.7994936,2.0023435354232788e-07,,,,,2.0023435354232788e-07,False,,,,0.0,0,-1,-0.22712031086912182,-0.5227338010854821,0.113,-0.22712031086912182,-0.5227338010854821,0.113,0.00278986804320921,0.00278986804320921,0.0,0,False,,False,,,,,False,False,False,,3.278339385986328,6.560738563537598,7.499041557312012,5.0000386238098145,,,4.500012397766113,True,0.188728447,0.606274056977,0,1.0,-1.0,1.4142135381698608,0.1887284517288208,-0.1887284517288208,0.2669023275375366,0.1887284517288208,-0.1887284517288208,0.2669023275375366,0.11442116647958755,-0.11442116647958755,0.16181597113609314,0.11442116647958755,-0.11442116647958755,0.16181597113609314,0.11442112922668457,-0.11442136764526367,0.1618160754442215,False,False,3.3692000433802605,0.9738998487591743,0.0,0.0,0.0,0.0,0.0,767.9017944335938,524.0040283203125,767.9017944335938,524.0040283203125,False,False,-0.22711495350817631,-0.5227176142205032,0.11297791787021802,False,,False,caught
1,1787663266.857976,0.058176600374281406,0.058176400139927864,17.189100693662134,0.058176400139927864,17.189100693662134,0.008176600560545921,True,0.008184399455785751,122.18367461195649,0.04753379989415407,0.9506759978830814,1,0,-0.22743231167644673,-0.5224755840119253,0.113,-0.22744849924036467,-0.5224621869139539,0.113,0.034998519576156434,0.03709249342882988,0.0044300975278019905,4,False,,True,1,0.029977000318467617,,,False,False,False,,3.3927605152130127,6.446317195892334,7.497965335845947,5.000329494476318,,,4.352422714233398,True,0.188728447,0.606274056977,0,1.0,-0.905049204826355,1.348745346069336,0.1887284517288208,-0.17080853879451752,0.2545466423034668,0.1887284517288208,-0.17080853879451752,0.2545466423034668,0.15947173535823822,-0.14860744774341583,0.217980295419693,0.15947173535823822,-0.14860744774341583,0.217980295419693,0.15947175025939941,-0.1486072540283203,0.21798017621040344,False,False,2.3913001641631126,0.9696995839476585,0.5,-0.5,0.7071067690849304,0.0,0.0,798.5116577148438,492.59454345703125,798.5116577148438,492.59454345703125,False,False,-0.22716442586749339,-0.5226988156725183,0.11297009253734337,False,,False,caught
2,1787663266.9048038,0.10394310019910336,0.04576649982482195,21.850043237469503,0.04576649982482195,21.850043237469503,0.003943100571632385,True,0.008037399500608444,124.41835197121884,0.03803460020571947,0.7606920041143894,2,1,-0.2196063409850593,-0.520880872935408,0.113,-0.20687786818112286,-0.5183142692894294,0.113,0.7404518935994059,2.0386708803300952,0.005201995372772217,10,False,,True,2,0.036204900592565536,0.029487499967217445,33.91267489993198,False,False,False,,3.552232265472412,6.297709941864014,7.50246524810791,4.994259357452393,,,4.159726619720459,True,0.188728447,0.606274056977,0,0.5771610736846924,-1.0,1.1546059846878052,0.10892671346664429,-0.1887284517288208,0.21790699660778046,0.10892671346664429,-0.1887284517288208,0.21790699660778046,0.12882760167121887,-0.1729317009449005,0.215643048286438,0.12882760167121887,-0.1729317009449005,0.215643048286438,0.12882757186889648,-0.17293167114257812,0.2156430035829544,False,False,2.173900604248047,1.828700304031372,1.0,-0.5,1.1180340051651,0.5,-0.5,829.6924438476562,491.9583435058594,829.6924438476562,491.9583435058594,False,False,-0.22681474180804176,-0.5225729248625125,0.11294691022036053,False,,False,caught
3,1787663266.9652002,0.1653217002749443,0.06137860007584095,16.29232336293716,0.06137860007584095,16.29232336293716,0.01532170083373785,True,0.00803810078650713,124.4074970643083,0.04729720018804073,0.9459440037608147,3,2,-0.20875872110625246,-0.523025639565379,0.113,-0.1950013703499893,-0.526674368764484,0.113,1.3610614368842295,2.7740964413652565,0.005698593333363533,17,False,,True,3,0.03624729998409748,0.03952830005437136,25.29833052836817,False,False,False,,3.6810598373413086,6.1247782707214355,7.570865154266357,4.92987585067749,,,4.0691986083984375,True,0.188728447,0.606274056977,0,1.0,0.39564573764801025,1.0754233598709106,0.1887284517288208,0.07466960698366165,0.2029629945755005,0.1887284517288208,0.07466960698366165,0.2029629945755005,0.1651439219713211,-0.02281743660569191,0.16671277582645416,0.1651439219713211,-0.02281743288040161,0.16671277582645416,0.1651439666748047,-0.022817611694335938,0.16671285033226013,False,False,2.538500353693962,0.9294003248214722,1.0,-1.0,1.4142135381698608,1.0,-0.5,836.6965942382812,453.77099609375,836.6965942382812,453.77099609375,False,False,-0.2223161759536741,-0.5218327536821623,0.11285417535502322,False,,False,caught
4,1787663267.009879,0.21108909975737333,0.04576739948242903,21.84961372742882,0.04576739948242903,21.84961372742882,0.011089100502431393,True,0.008037100546061993,124.42297993770634,0.03572680056095123,0.7145360112190247,4,3,-0.19977203460719023,-0.5204957275193688,0.113,-0.18150180627410736,-0.5132759857159139,0.113,1.6064936003154098,3.5404539282181484,0.006389291025698185,23,False,,True,4,0.018764199689030647,0.06133649963885546,16.30350616497391,False,False,False,,3.8462038040161133,6.1019606590271,7.689525127410889,4.860060691833496,,,4.038989067077637,True,0.188728447,0.606274056977,0,1.0,-1.0,1.4142135381698608,0.1887284517288208,-0.1887284517288208,0.2669023275375366,0.1887284517288208,-0.1887284517288208,0.2669023275375366,0.1794426292181015,-0.12340505421161652,0.21778076887130737,0.1794426292181015,-0.12340505421161652,0.21778076887130737,0.1794424057006836,-0.12340497970581055,0.21778054535388947,False,False,1.5636002644896507,0.9743999689817429,1.0,-1.0,1.4142135381698608,1.0,-1.0,848.847412109375,446.45440673828125,848.847412109375,446.45440673828125,False,False,-0.215733330849968,-0.5223129853220609,0.11287051983055685,False,,False,caught
5,1787663267.0562077,0.2573399003595114,0.04625080060213804,21.62124735098689,0.04625080060213804,21.62124735098689,0.00733990129083395,True,0.008083400316536427,123.71031507053702,0.03917760029435158,0.7835520058870316,5,4,-0.19054218611071877,-0.5178917092466222,0.113,-0.17496839767379496,-0.5138362298018908,0.113,1.7859378210672843,3.3940721178674456,0.006673088297247887,29,False,,False,,,,,False,False,False,,4.025646209716797,5.978555679321289,7.811241626739502,4.757139205932617,,,3.97776198387146,True,0.188728447,0.606274056977,0,1.0,0.5728076100349426,1.1524358987808228,0.1887284517288208,0.10810509324073792,0.21749745309352875,0.1887284517288208,0.10810509324073792,0.21749745309352875,0.18507230281829834,0.016953572630882263,0.1858471930027008,0.18507230281829834,0.016953572630882263,0.1858471930027008,0.1850724220275879,0.016953468322753906,0.18584731221199036,False,False,2.0469995215535164,1.1186003684997559,1.0,-1.0,1.4142135381698608,1.0,-1.0,861.3111572265625,435.668212890625,861.3111572265625,435.668212890625,False,False,-0.2080358982703456,-0.5214842092639604,0.11285382006497195,False,,False,caught
6,1787663267.101917,0.3031182000413537,0.04577829968184233,21.844411150041985,0.04577829968184233,21.844411150041985,0.003118201158940792,True,0.008058600127696991,124.0910312155894,0.033800600096583366,0.6760120019316673,6,5,-0.1835295110223416,-0.516457565188715,0.113,-0.16688664803987358,-0.5130539762940245,0.113,1.6642728115221064,3.3629416325763875,0.006955486722290516,34,False,,True,5,0.029450200498104095,0.06325390003621578,15.809301867986855,False,False,False,,4.210718631744385,5.995509147644043,7.9326677322387695,4.636844158172607,,,3.9621806144714355,True,0.188728447,0.606274056977,0,1.0,-1.0,1.4142135381698608,0.1887284517288208,-0.1887284517288208,0.2669023275375366,0.1887284517288208,-0.1887284517288208,0.2669023275375366,0.18728896975517273,-0.10774614661931992,0.21607033908367157,0.18728896975517273,-0.10774614661931992,0.21607033908367157,0.18728876113891602,-0.10774612426757812,0.21607014536857605,False,False,1.556900329887867,0.9431000798940659,1.0,-1.0,1.4142135381698608,1.0,-1.0,873.7451782226562,423.061279296875,873.7451782226562,423.061279296875,False,False,-0.1998095212382471,-0.5199092127952726,0.11283328081295912,False,,False,caught
7,1787663267.1491766,0.3503932999446988,0.04727509990334511,21.152784490027944,0.04727509990334511,21.152784490027944,0.00039330124855041504,False,0.00806610006839037,123.97565013095046,0.036179699935019016,0.7235939987003803,7,6,-0.17411351083277302,-0.5145871763641686,0.113,-0.1588694649175381,-0.5115769739933939,0.113,1.9014824163842439,3.4552686231496246,0.007288184016942978,40,False,,True,6,0.011922400444746017,0.08165930025279522,12.246002560691423,False,False,False,,4.398007392883301,5.887763023376465,8.034497261047363,4.531113624572754,,,3.8813085556030273,True,0.188728447,0.606274056977,0,1.0,0.1511325240135193,1.0113561153411865,0.1887284517288208,0.028523007407784462,0.19087165594100952,0.1887284517288208,0.028523007407784462,0.19087165594100952,0.18816161155700684,-0.025129683315753937,0.18983228504657745,0.18816161155700684,-0.025129683315753937,0.18983228504657745,0.18816184997558594,-0.02512979507446289,0.18983253836631775,False,False,1.5476001426577568,0.9661996737122536,1.0,-1.0,1.4142135381698608,1.0,-1.0,884.1725463867188,411.980712890625,884.1725463867188,411.980712890625,False,False,-0.19274552843709347,-0.5183788931878862,0.11281468539486639,False,,False,caught
8,1787663267.208168,0.41036809980869293,0.05997479986399412,16.67366964571315,0.05997479986399412,16.67366964571315,0.010368101298809052,True,0.00803729984909296,124.41989458846105,0.053030299954116344,1.0,8,7,-0.16158146708995375,-0.5119822680437072,0.113,-0.15120750602060656,-0.5098105011333062,0.113,1.9664337744417675,3.0262724818112843,0.007739781402051449,48,False,,True,7,0.01015509944409132,0.06448699999600649,15.507001412097436,False,False,False,,4.586169242858887,5.862633228302002,8.209986686706543,4.358124732971191,,,3.923722505569458,True,0.188728447,0.606274056977,0,1.0,-1.0,1.4142135381698608,0.1887284517288208,-0.1887284517288208,0.2669023275375366,0.1887284517288208,-0.1887284517288208,0.2669023275375366,0.1885053664445877,-0.12431541830301285,0.22580654919147491,0.1885053664445877,-0.12431541830301285,0.22580654919147491,0.1885051727294922,-0.12431526184082031,0.22580629587173462,False,False,1.5465999022126198,0.9623002260923386,1.0,-1.0,1.4142135381698608,1.0,-1.0,902.1427001953125,393.85150146484375,902.1427001953125,393.85150146484375,False,False,-0.1808036824254979,-0.5161239803765563,0.1128029328225554,False,,False,caught
9,1787663267.2561798,0.45633869990706444,0.045970600098371506,21.753033413967216,0.045970600098371506,21.753033413967216,0.006338701583445072,True,0.008048299700021744,124.24984621252341,0.03315769974142313,0.6631539948284626,9,8,-0.15484653767426676,-0.5106631872865202,0.113,-0.13910008983672814,-0.5075791406611516,0.113,1.7575633724104887,3.361922517885691,0.00793467927724123,53,False,,False,,,,,False,False,False,,4.774674415588379,5.738317966461182,8.337535858154297,4.2301836013793945,,,3.868908405303955,True,0.188728447,0.606274056977,0,1.0,-0.35631316900253296,1.0615832805633545,0.1887284517288208,-0.06724642962217331,0.20035097002983093,0.1887284517288208,-0.06724642962217331,0.20035097002983093,0.1886405348777771,-0.08971591293811798,0.2088879942893982,0.1886405348777771,-0.08971591293811798,0.2088879942893982,0.18864059448242188,-0.08971595764160156,0.20888808369636536,False,False,2.826000563800335,0.9296005591750145,1.0,-0.5,1.1180340051651,1.0,-1.0,915.2037353515625,411.88323974609375,915.2037353515625,411.88323974609375,False,False,-0.17202292723237053,-0.5143844658687515,0.11283681830500056,False,,False,caught
