step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,policy_dt_s,policy_loop_hz_inst,policy_deadline_overrun_s,policy_deadline_overrun,servo_dt_s,servo_loop_hz_inst,servo_target_age_s,servo_interpolation_phase,servo_command_sequence,servo_policy_step,servo_commanded_world_x,servo_commanded_world_y,servo_commanded_world_z,servo_target_world_x,servo_target_world_y,servo_target_world_z,servo_tracking_error_cm,servo_target_error_cm,servo_deadline_overrun_s,servo_deadline_overrun_count,servo_watchdog_stopped,servo_stop_reason,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1787661816.9863472,3.995373845100403e-07,,,,,3.995373845100403e-07,False,,,0.00023869983851909637,0.0047739967703819275,0,-1,-0.22708917048407934,-0.5227770188461043,0.113,-0.22708917048407934,-0.5227770188461043,0.113,0.006418764448160057,0.006418764448160057,1.7005950212478638e-06,0,False,,False,,,,,False,False,False,,7.172165870666504,9.488685607910156,7.499609470367432,5.000504016876221,,,4.500110626220703,True,0.152322427,0.558178210011,0,-1.0,-1.0,1.4142135381698608,-0.1523224264383316,-0.1523224264383316,0.21541644632816315,-0.1523224264383316,-0.1523224264383316,0.21541644632816315,-0.08502305299043655,-0.08502305299043655,0.12024075537919998,-0.08502305299043655,-0.08502305299043655,0.12024075537919998,-0.0850229263305664,-0.0850229263305664,0.12024057656526566,False,False,3.934900276362896,1.0396996513009071,0.0,0.0,0.0,0.0,0.0,767.9600219726562,524.0528564453125,767.9600219726562,524.0528564453125,False,False,-0.22710706316979715,-0.5227535250757807,0.11294300922655481,False,,False,caught
1,1787661817.0413773,0.05732609983533621,0.0573257002979517,17.444182884857508,0.0573257002979517,17.444182884857508,0.007326100021600723,True,0.008095200173556805,123.52999043390275,0.0459374999627471,0.9187499992549419,1,0,-0.22741930377864877,-0.5224877670086756,0.113,-0.22744849924036467,-0.5224621869139539,0.113,0.039294176001627455,0.04315725118880835,0.003519398160278797,4,False,,True,2,0.00036530010402202606,0.030334100127220154,32.96619961713171,False,False,False,,7.0871429443359375,9.40366268157959,7.499203205108643,5.00054407119751,,,4.422357559204102,True,0.152322427,0.558178210011,0,-1.0,-1.0,1.4142135381698608,-0.1523224264383316,-0.1523224264383316,0.21541644632816315,-0.1523224264383316,-0.1523224264383316,0.21541644632816315,-0.12258803844451904,-0.12258803844451904,0.17336566746234894,-0.12258803844451904,-0.12258803844451904,0.17336566746234894,-0.1225881576538086,-0.1225881576538086,0.17336583137512207,False,False,1.7368998378515244,0.9505003690719604,0.5,0.0,0.5,0.0,0.0,798.638427734375,524.0570068359375,798.638427734375,524.0570068359375,False,False,-0.2271236925036921,-0.5227435102895874,0.11295984311825309,False,,False,caught
2,1787661817.0887632,0.10272919945418835,0.04540309961885214,22.024927998192947,0.04540309961885214,22.024927998192947,0.0027291998267173767,True,0.008064599707722664,123.9987149073747,0.03886459954082966,0.7772919908165932,2,1,-0.22107387263604533,-0.5272958331210634,0.113,-0.2159299943660104,-0.5311962478799357,0.113,0.7220826865529834,1.3676201019947445,0.004240095615386963,10,False,,True,3,0.015095300041139126,0.028226199559867382,35.42807801238044,False,False,False,,6.964554786682129,9.281074523925781,7.506541728973389,5.000820636749268,,,4.314432144165039,True,0.152322427,0.558178210011,0,-0.1534099578857422,-1.0,1.011698842048645,-0.023367777466773987,-0.1523224264383316,0.15410442650318146,-0.023367777466773987,-0.1523224264383316,0.15410442650318146,-0.0672055035829544,-0.13918517529964447,0.15456096827983856,-0.0672055035829544,-0.13918517529964447,0.15456096827983856,-0.06720542907714844,-0.13918495178222656,0.15456072986125946,False,False,1.7414996400475502,1.0029003024101257,0.0,-0.5,0.5,0.5,0.0,768.6698608398438,492.64599609375,768.6698608398438,492.64599609375,False,False,-0.22685295213303647,-0.5229665945701742,0.11298343621694656,False,,False,caught
3,1787661817.1359746,0.14991579949855804,0.0471866000443697,21.192457160712937,0.0471866000443697,21.192457160712937,0.0,False,0.008098999969661236,123.47203404691801,0.04165269993245602,0.8330539986491203,3,2,-0.21964775011159854,-0.5190249522664785,0.113,-0.2180666334369742,-0.5098551737875306,0.113,0.6988305476122664,1.555658706999189,0.004990993998944759,16,False,,True,5,0.0062095001339912415,0.028650300577282906,34.90364777509209,False,False,False,,6.8973493576049805,9.141889572143555,7.558132171630859,4.989774703979492,,,4.2043657302856445,True,0.152322427,0.558178210011,0,-0.48577678203582764,-1.0,1.1117459535598755,-0.0739946961402893,-0.1523224264383316,0.16934384405612946,-0.0739946961402893,-0.1523224264383316,0.16934384405612946,-0.07099504768848419,-0.14651799201965332,0.1628122180700302,-0.07099504768848419,-0.14651799201965332,0.1628122180700302,-0.07099485397338867,-0.14651775360107422,0.16281192004680634,False,False,1.5735002234578133,0.9689005091786385,0.5,-0.5,0.7071067690849304,0.0,-0.5,804.6727905273438,491.4883728027344,804.6727905273438,491.4883728027344,False,False,-0.22456647398329332,-0.5239886527578839,0.11306516389527876,False,,False,caught
4,1787661817.194907,0.2098607001826167,0.059944900684058666,16.681986100377895,0.059944900684058666,16.681986100377895,0.00986070092767477,True,0.008057400584220886,124.10950523650742,0.05112040042877197,1.0,4,3,-0.20926141971226916,-0.5194188573284085,0.113,-0.20435279565717068,-0.5196050185410868,0.113,1.2364943392832963,1.7182912683711322,0.005645991303026676,23,False,,True,6,0.029629900120198727,0.027657699771225452,36.156296737315124,False,False,False,,6.826354503631592,8.99537181854248,7.586276054382324,4.918533802032471,,,4.14705753326416,True,0.152322427,0.558178210011,0,-1.0,-1.0,1.4142135381698608,-0.1523224264383316,-0.1523224264383316,0.21541644632816315,-0.1523224264383316,-0.1523224264383316,0.21541644632816315,-0.11639012396335602,-0.14975778758525848,0.18966828286647797,-0.11639012396335602,-0.14975778758525848,0.18966828286647797,-0.11639022827148438,-0.14975738525390625,0.18966802954673767,False,False,1.9640997052192688,0.9721005335450172,-0.5,-1.0,1.1180340051651,0.5,-0.5,746.1146240234375,452.5823669433594,746.1146240234375,452.5823669433594,False,False,-0.22139492880763847,-0.5217991924882824,0.1129384640981061,False,,False,caught
5,1787661817.2407286,0.2556539997458458,0.045793299563229084,21.837255876686726,0.045793299563229084,21.837255876686726,0.005654000677168369,True,0.008082699961960316,123.72103439522796,0.031655799597501755,0.6331159919500351,5,4,-0.20908436363801353,-0.5132394221255623,0.113,-0.2149601200700677,-0.48745148720575443,0.113,1.0376122829608025,3.3151366396579243,0.006148388609290123,28,False,,True,7,0.011573499999940395,0.03628349956125021,27.5607373073785,False,False,False,,6.709964275360107,8.845614433288574,7.65670108795166,4.8412184715271,,,4.114789962768555,True,0.152322427,0.558178210011,0,0.8216573596000671,-1.0,1.294264554977417,0.12515684962272644,-0.1523224264383316,0.1971455216407776,0.12515684962272644,-0.1523224264383316,0.1971455216407776,0.018436085432767868,-0.15118911862373352,0.15230903029441833,0.018436089158058167,-0.15118911862373352,0.15230903029441833,0.018435955047607422,-0.15118885040283203,0.15230874717235565,False,False,1.6834000125527382,0.9267004206776619,-0.5,-1.0,1.1180340051651,-0.5,-1.0,753.326171875,444.47967529296875,753.326171875,444.47967529296875,False,False,-0.21642732546224627,-0.5205703305411052,0.11305117055691263,False,,False,caught
6,1787661817.2870295,0.3019904000684619,0.0463364003226161,21.581305259742308,0.0463364003226161,21.581305259742308,0.0019904011860489845,True,0.008045000024139881,124.30080758227388,0.034641300328075886,0.6928260065615177,6,5,-0.20962895119105926,-0.5040748550877654,0.113,-0.21007437612924373,-0.4861660310987279,0.113,1.3135806463269628,3.0725003278181773,0.00668258685618639,34,False,,False,,,,,False,False,False,,6.728400230407715,8.694425582885742,7.667497634887695,4.743167400360107,,,4.061323165893555,True,0.152322427,0.558178210011,0,-1.0,-1.0,1.4142135381698608,-0.1523224264383316,-0.1523224264383316,0.21541644632816315,-0.1523224264383316,-0.1523224264383316,0.21541644632816315,-0.0768776461482048,-0.1518215835094452,0.17017628252506256,-0.0768776461482048,-0.1518215835094452,0.17017628252506256,-0.07687759399414062,-0.15182113647460938,0.17017585039138794,False,False,2.28939950466156,1.2646997347474098,0.0,-1.0,1.0,-0.5,-1.0,785.1517333984375,434.2039489746094,785.1517333984375,434.2039489746094,False,False,-0.21311177363215925,-0.5167405305999232,0.11300480676321349,False,,False,caught
7,1787661817.3490806,0.3630088996142149,0.061018499545753,16.38847247055261,0.061018499545753,16.38847247055261,0.013008900918066502,True,0.008047299459576607,124.26528986813834,0.053070600144565105,1.0,7,6,-0.2008668165235334,-0.4955495824631845,0.113,-0.19523102371267287,-0.49111507254136605,0.113,1.7180740634239633,2.41221516722615,0.007332383655011654,42,False,,True,8,0.038366999477148056,0.06384700071066618,15.662442853528459,False,False,False,,6.651522636413574,8.542604446411133,7.626105308532715,4.605227470397949,,,4.056199073791504,True,0.152322427,0.558178210011,0,-0.6442049145698547,-1.0,1.189537763595581,-0.0981268584728241,-0.1523224264383316,0.1811932772397995,-0.0981268584728241,-0.1523224264383316,0.1811932772397995,-0.08873847126960754,-0.15210093557834625,0.17609432339668274,-0.08873847126960754,-0.15210093557834625,0.17609432339668274,-0.08873844146728516,-0.1521005630493164,0.17609399557113647,False,False,2.0336993038654327,1.7932998016476631,0.0,-1.0,1.0,0.0,-1.0,780.9131469726562,419.74786376953125,780.9131469726562,419.74786376953125,False,False,-0.21060054370865394,-0.5097065892726174,0.11289247314600998,False,,False,caught
8,1787661817.3942218,0.40915319975465536,0.046144300140440464,21.671148916691635,0.046144300140440464,21.671148916691635,0.00915320124477148,True,0.00808389950543642,123.70267583454003,0.03133079968392849,0.6266159936785698,8,7,-0.1962430287814674,-0.48911706796173926,0.113,-0.19281840263911523,-0.4835797554427067,0.113,1.7554294703150866,2.405137836883963,0.007761381566524506,47,False,,True,9,0.020413200370967388,0.08076189924031496,12.38207631824509,False,False,False,,6.562784194946289,8.390503883361816,7.618290901184082,4.459763526916504,,,4.069989204406738,True,0.152322427,0.558178210011,0,0.3115871548652649,-1.0,1.0474189519882202,0.04746171087026596,-0.1523224264383316,0.1595454066991806,0.04746171087026596,-0.1523224264383316,0.1595454066991806,-0.012714484706521034,-0.15222439169883728,0.15275445580482483,-0.012714482843875885,-0.15222439169883728,0.15275445580482483,-0.012714385986328125,-0.15222454071044922,0.15275458991527557,False,False,1.6793999820947647,0.913599506020546,0.0,-1.0,1.0,0.0,-1.0,780.113037109375,404.50323486328125,780.113037109375,404.50323486328125,False,False,-0.2065747450688813,-0.5033081681426508,0.11285310977980122,False,,False,caught
9,1787661817.434954,0.4508790001273155,0.04172580037266016,23.965987256537474,0.04172580037266016,23.965987256537474,0.0008790018036961555,False,0.008120900020003319,123.13906063820637,0.03490679990500212,0.6981359981000423,9,8,-0.19151332860878517,-0.48192984345465334,0.113,-0.18851757052754387,-0.4774406107958565,0.113,1.913457417445007,2.4530490427689298,0.0083687799051404,53,False,,False,,,,,False,False,False,,6.550069808959961,8.238279342651367,7.620220184326172,4.324606418609619,,,4.057345867156982,True,0.152322427,0.558178210011,0,-0.268482506275177,-1.0,1.0354143381118774,-0.04089590534567833,-0.1523224264383316,0.15771682560443878,-0.04089590534567833,-0.1523224264383316,0.15771682560443878,-0.028444696217775345,-0.15227916836738586,0.1549130231142044,-0.028444696217775345,-0.15227916836738586,0.1549130231142044,-0.028444766998291016,-0.15227890014648438,0.1549127697944641,False,False,1.4831004664301872,1.5786001458764076,0.0,-1.0,1.0,0.0,-1.0,780.310546875,390.3387756347656,780.310546875,390.3387756347656,False,False,-0.20247268937032922,-0.49761426872386694,0.1128478668007495,False,,False,caught
