step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,policy_dt_s,policy_loop_hz_inst,policy_deadline_overrun_s,policy_deadline_overrun,policy_schedule_resynced,policy_step_start_perf,servo_publish_perf,servo_publish_latency_ms,servo_endpoint_deadline_perf,servo_endpoint_lateness_s,servo_dt_s,servo_loop_hz_inst,servo_target_age_s,servo_interpolation_phase,servo_command_sequence,servo_policy_step,servo_commanded_world_x,servo_commanded_world_y,servo_commanded_world_z,servo_target_world_x,servo_target_world_y,servo_target_world_z,servo_segment_start_world_x,servo_segment_start_world_y,servo_segment_start_world_z,servo_segment_end_world_x,servo_segment_end_world_y,servo_segment_end_world_z,servo_segment_start_perf,servo_segment_end_perf,servo_segment_elapsed_s,servo_segment_duration_s,servo_pending_segment_count,servo_command_step_limited,servo_command_step_limited_count,servo_publish_rejected_count,servo_tracking_error_cm,servo_target_error_cm,servo_deadline_overrun_s,servo_deadline_overrun_count,servo_watchdog_stopped,servo_stop_reason,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,mpc_prediction_mode,mpc_tracking_alpha,mpc_command_actual_lag_cm,mpc_predicted_first_command_x_cm,mpc_predicted_first_command_y_cm,mpc_predicted_first_actual_x_cm,mpc_predicted_first_actual_y_cm,mpc_predicted_min_hand_distance_cm,mpc_hand_velocity_x_cm_step,mpc_hand_velocity_y_cm_step,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,planned_anchor_x_cm,planned_anchor_y_cm,planned_target_x_cm,planned_target_y_cm,planned_delta_dx_cm,planned_delta_dy_cm,planned_delta_norm_cm,actual_robot_move_dx_cm,actual_robot_move_dy_cm,actual_robot_move_norm_cm,actual_to_planned_step_projection,planned_endpoint_actual_lag_cm,planned_endpoint_actual_lag_excess_cm,servo_follower_lag_allowance_cm,servo_lag_warning_cm,servo_lag_hard_limit_cm,servo_publish_accepted,servo_publish_reject_reason,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1787740982.094003,3.995373845100403e-07,,,,,3.995373845100403e-07,False,False,7282186.9146245,7282186.919067,4.442499950528145,7282186.9646245,0.0,,,0.0005813995376229286,1.0,0,-1,-0.43441073588073803,-0.5647792690244812,0.113,-0.43441073588073803,-0.5647792690244812,0.113,-0.43441073588073803,-0.5647792690244812,0.113,-0.43441073588073803,-0.5647792690244812,0.113,7282186.9133425,7282186.9133425,0.0005813995376229286,0.0,1,False,0,0,0.00555251819398199,0.00555251819398199,0.0,0,False,,False,,,,,False,False,False,,3.012284278869629,4.665770530700684,7.500403881072998,5.000051975250244,,,4.500551223754883,True,0.202364325,0.803824171214,3,1.0,1.0,1.4142135381698608,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.6181999817490578,,,,,,,,,,,2.4591004475951195,0.26738566160202026,-0.41242414712905884,0.4915167987346649,0.0,0.0,781.677490234375,502.3587951660156,781.677490234375,502.3587951660156,7.499876499176025,4.999711990356445,7.633569240570068,4.793499946594238,0.13369274139404297,-0.20621204376220703,0.2457583248615265,0.0,0.0,0.0,,0.0006274722400121391,0.0,2.0,1.5,3.0,True,,False,False,-0.4344012932382311,-0.5648077822406811,0.11295330011955182,False,,False,timeout
1,1787740982.1457179,0.05204840004444122,0.05204800050705671,19.213033935173343,0.05204800050705671,19.213033935173343,0.002048400230705738,True,False,7282186.9646245,7282186.9720063,7.381800562143326,7282187.0146245,0.0,0.00815580040216446,122.61212274574683,0.053740800358355045,1.0,1,0,-0.42367751006832827,-0.5597908426370354,0.113,-0.42367751006832827,-0.5597908426370354,0.113,-0.43441073588073803,-0.5647792690244812,0.113,-0.42367751006832827,-0.5597908426370354,0.113,7282186.9146245,7282186.9646245,0.053740800358355045,0.049999999813735485,1,False,2,0,1.0977945130370685,1.0977945130370685,0.00015580040216445906,1,False,,True,1,0.030750900506973267,,,False,False,False,,3.012284278869629,4.665770530700684,7.50872278213501,4.984248161315918,,,4.507702827453613,True,0.202364325,0.803824171214,3,1.0,1.0,1.4142135381698608,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.520499587059021,,,,,,,,,,,2.35110055655241,-0.25329604744911194,-1.0,1.0315808057785034,0.26738566160202026,-0.41242414712905884,768.708740234375,449.95880126953125,768.708740234375,449.95880126953125,7.633569240570068,4.793499946594238,7.506921291351318,4.293499946594238,-0.12664794921875,-0.5,0.5157903432846069,0.008318901062011719,-0.015803813934326172,0.017859581857919693,0.07237283885478973,0.2279726266860962,0.0,2.0,1.5,3.0,True,,False,False,-0.4336417772610473,-0.5643982618078501,0.11298136718107003,False,,False,timeout
2,1787740982.1962652,0.10000440012663603,0.047956000082194805,20.852448041663965,0.047956000082194805,20.852448041663965,4.400499165058136e-06,False,False,7282187.0146245,7282187.021337,6.7125000059604645,7282187.0646244995,0.0,0.008754700422286987,114.22435397723984,0.052520500496029854,1.0,2,1,-0.41775534386552765,-0.5456184205622311,0.113,-0.41345363618277803,-0.5353239413405018,0.113,-0.42367751006832827,-0.5597908426370354,0.113,-0.41345363618277803,-0.5353239413405018,0.113,7282186.9646245,7282187.0146245,0.052520500496029854,0.049999999813735485,1,True,8,0,1.7967173106913445,2.9014304063202117,0.0007547004222869871,1,False,,True,2,0.04083620011806488,0.02775220014154911,36.033179167760956,False,False,False,,3.012284278869629,4.665770530700684,7.570611476898193,4.850951671600342,,,4.562087059020996,True,0.202364325,0.803824171214,3,1.0,0.4249122142791748,1.0865312814712524,0.20236432552337646,0.08598707616329193,0.21987518668174744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.8648002296686172,,,,,,,,,,,2.8800005093216896,-0.16178643703460693,-1.0,1.013002872467041,-0.25329604744911194,-1.0,760.4252319335938,397.55877685546875,760.4252319335938,397.55877685546875,7.506921291351318,4.293499946594238,7.426028251647949,3.7934999465942383,-0.08089303970336914,-0.5,0.5065014362335205,0.061888694763183594,-0.13329648971557617,0.14696314930915833,0.22105786204338074,0.5610783100128174,0.0,2.0,1.5,3.0,True,,False,False,-0.42751684481366187,-0.5607016163921231,0.11282791789606117,False,,False,timeout
3,1787740982.2417767,0.1500020995736122,0.049997699446976185,20.000920263551826,0.049997699446976185,20.000920263551826,2.100132405757904e-06,False,False,7282187.0646244995,7282187.0684735,3.849000670015812,7282187.114624499,0.0,0.008002899587154388,124.95471036586785,0.05054460000246763,1.0,3,2,-0.411154614955034,-0.5317503264361453,0.113,-0.4014699175444441,-0.5121331265601534,0.113,-0.41345363618277803,-0.5353239413405018,0.113,-0.4014699175444441,-0.5121331265601534,0.113,7282187.0146245,7282187.0646244995,0.05054460000246763,0.049999999813735485,1,True,14,0,2.063648133508544,4.25070748386202,2.899587154388261e-06,1,False,,True,3,0.02434759959578514,0.03785729967057705,26.414984922371705,False,False,False,,3.012284278869629,4.665770530700684,7.579773902893066,4.596264362335205,,,4.568018436431885,True,0.202364325,0.803824171214,3,1.0,0.8729785084724426,1.3274378776550293,0.20236432552337646,0.1766597032546997,0.26862606406211853,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.16266533732414246,0.16266533732414246,0.23004353046417236,0.16266533732414246,0.16266533732414246,0.23004353046417236,0.16266536712646484,0.16266536712646484,0.23004357516765594,False,False,1.0911999270319939,,,,,,,,,,,1.5056999400258064,-0.10473262518644333,-1.0,1.005469560623169,-0.16178643703460693,-1.0,755.0630493164062,345.1587829589844,755.0630493164062,345.1587829589844,7.426028251647949,3.7934999465942383,7.373661994934082,3.2934999465942383,-0.05236625671386719,-0.5,0.5027347803115845,0.009162425994873047,-0.2546873092651367,0.2548520863056183,0.49349281191825867,0.8173545002937317,0.0,2.0,1.5,3.0,True,,False,False,-0.4197302522952887,-0.5505158549952908,0.1125784030388457,False,,False,timeout
4,1787740982.296451,0.2037933999672532,0.053791300393640995,18.590366707665915,0.053791300393640995,18.590366707665915,0.003793400712311268,True,False,7282187.114624499,7282187.1226674,8.042900823056698,7282187.164624499,0.0,0.008190499618649483,122.09267401991384,0.0568792000412941,1.0,4,3,-0.4027259935028561,-0.5159374133764468,0.113,-0.3881183531595848,-0.4892865806508826,0.113,-0.4014699175444441,-0.5121331265601534,0.113,-0.3881183531595848,-0.4892865806508826,0.113,7282187.0646244995,7282187.114624499,0.0568792000412941,0.049999999813735485,1,True,21,0,1.9834173074972137,5.020906086606193,0.00019049961864948256,1,False,,True,4,0.01529529970139265,0.06648940034210682,15.039991259579969,False,False,False,,3.1749496459960938,4.828435897827148,7.518106460571289,4.235847473144531,,,4.383397579193115,True,0.202364325,0.803824171214,3,1.0,-0.3281090557575226,1.0524522066116333,0.20236432552337646,-0.06639757007360458,0.2129787802696228,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.19457635283470154,0.19457635283470154,0.27517253160476685,0.19457635283470154,0.19457635283470154,0.27517253160476685,0.19457626342773438,0.19457626342773438,0.2751723825931549,False,False,1.223200000822544,,,,,,,,,,,1.6676001250743866,-0.038617782294750214,-1.0,1.000745415687561,-0.10473262518644333,-1.0,753.0857543945312,292.7587890625,753.0857543945312,292.7587890625,7.373661994934082,3.2934999465942383,7.354352951049805,2.7934999465942383,-0.019309043884277344,-0.5,0.5003727078437805,-0.061667442321777344,-0.36041688919067383,0.36565449833869934,0.7257897853851318,0.9533535838127136,0.0,2.0,1.5,3.0,True,,False,False,-0.41133708194051327,-0.5338042090260119,0.11285442973009718,False,,False,timeout
5,1787740982.3429797,0.2500032000243664,0.04620980005711317,21.64043122376739,0.04620980005711317,21.64043122376739,3.2009556889533997e-06,False,False,7282187.164624499,7282187.1689537,4.329200834035873,7282187.214624499,0.0,0.00800970010459423,124.84861941665164,0.04690320044755936,0.9380640124457479,5,4,-0.39625260212215296,-0.5048954401252739,0.113,-0.37304886198779874,-0.46636230179304844,0.113,-0.3881183531595848,-0.4892865806508826,0.113,-0.37304886198779874,-0.46636230179304844,0.113,7282187.114624499,7282187.164624499,0.04690320044755936,0.049999999813735485,1,True,26,0,1.892271257740644,6.3894856789478265,9.700104594230485e-06,1,False,,False,,,,,False,False,False,,3.369525909423828,5.023012161254883,7.467265605926514,3.976299285888672,,,4.229311943054199,True,0.202364325,0.803824171214,3,1.0,-0.0712064877152443,1.0025320053100586,0.20236432552337646,-0.014409652911126614,0.20287670195102692,0.20236432552337646,0.08598707616329193,0.21987518668174744,0.20083649456501007,0.10728965699672699,0.22769798338413239,0.20083649456501007,0.10728965699672699,0.22769798338413239,0.2008364200592041,0.10728979110717773,0.2276979684829712,False,False,1.6522007063031197,,,,,,,,,,,2.2791996598243713,-0.010834626853466034,-1.0,1.000058650970459,-0.038617782294750214,-1.0,752.531005859375,240.35879516601562,752.531005859375,240.35879516601562,7.354352951049805,2.7934999465942383,7.348935604095459,2.2934999465942383,-0.005417346954345703,-0.5,0.5000293254852295,-0.05084085464477539,-0.2595481872558594,0.26448071002960205,0.5222442746162415,1.1881765127182007,0.0,2.0,1.5,3.0,True,,False,False,-0.40545407097789377,-0.5214299145762706,0.11288520969856582,False,,False,timeout
6,1787740982.392577,0.30000169947743416,0.04999849945306778,20.000600236786557,0.04999849945306778,20.000600236786557,1.7005950212478638e-06,False,False,7282187.214624499,7282187.2184856,3.861101344227791,7282187.264624499,0.0,0.008003800176084042,124.94065044103367,0.05293810088187456,1.0,6,5,-0.3867839908050267,-0.489681742614065,0.113,-0.3575667129381649,-0.4436403383660853,0.113,-0.37304886198779874,-0.46636230179304844,0.113,-0.3575667129381649,-0.4436403383660853,0.113,7282187.164624499,7282187.214624499,0.05293810088187456,0.049999999813735485,1,True,33,0,1.866027333345689,7.318945462872561,3.800176084041429e-06,1,False,,True,5,0.03208199981600046,0.06284729950129986,15.911582644522653,False,False,False,,3.5703623294830322,5.1303019523620605,7.418480396270752,3.6329567432403564,,,4.129171371459961,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,0.1766597032546997,0.26862606406211853,0.20206458866596222,0.16305100917816162,0.25964540243148804,0.20206458866596222,0.16305100917816162,0.25964540243148804,0.20206451416015625,0.16305112838745117,0.25964540243148804,False,False,1.2616999447345734,,,,,,,,,,,1.530899666249752,0.04276645928621292,-1.0,1.0009140968322754,-0.010834626853466034,-1.0,754.7206420898438,187.9587860107422,754.7206420898438,187.9587860107422,7.348935604095459,2.2934999465942383,7.37031888961792,1.7934999465942383,0.021383285522460938,-0.5,0.5004570484161377,-0.04878520965576172,-0.34334254264831543,0.34679114818573,0.6876614689826965,1.3412609100341797,0.0,2.0,1.5,3.0,True,,False,False,-0.39687659917419876,-0.505377106105417,0.11297505886579681,False,,False,timeout
7,1787740982.4423184,0.3500022003427148,0.05000050086528063,19.999799655894655,0.05000050086528063,19.999799655894655,2.201646566390991e-06,False,False,7282187.264624499,7282187.2685827,3.9582010358572006,7282187.314624499,0.0,0.008416300639510155,118.81704834847748,0.051372701302170753,1.0,7,6,-0.3782907858166445,-0.4768840222854403,0.113,-0.3402656608893807,-0.4208213196790864,0.113,-0.3575667129381649,-0.4436403383660853,0.113,-0.3402656608893807,-0.4208213196790864,0.113,7282187.214624499,7282187.264624499,0.051372701302170753,0.049999999813735485,1,True,39,0,1.8610751794789568,8.635170995998042,0.00041630063951015456,1,False,,True,6,0.01770550012588501,0.07964470051229,12.55576320292258,False,False,False,,3.7724268436431885,5.293353080749512,7.394969463348389,3.3438992500305176,,,4.1137800216674805,True,0.202364325,0.803824171214,3,1.0,-0.7345829010009766,1.2408109903335571,0.20236432552337646,-0.14865337312221527,0.25109589099884033,0.20236432552337646,-0.06639757007360458,0.2129787802696228,0.20230551064014435,-0.021385282278060913,0.20343266427516937,0.20230551064014435,-0.021385282278060913,0.20343266427516937,0.20230555534362793,-0.02138519287109375,0.20343270897865295,False,False,1.0957000777125359,,,,,,,,,,,1.5855003148317337,0.07721183449029922,-0.9552358388900757,0.9583512544631958,0.04276645928621292,-1.0,758.6738891601562,137.90443420410156,758.6738891601562,137.90443420410156,7.37031888961792,1.7934999465942383,7.408924579620361,1.3158819675445557,0.038605690002441406,-0.4776179790496826,0.4791756868362427,-0.02351093292236328,-0.28905749320983887,0.29001206159591675,0.5750522613525391,1.5505952835083008,0.0,2.0,1.5,3.0,True,,False,False,-0.3888910032447913,-0.49218092840770733,0.11301165889467749,False,,False,timeout
8,1787740982.4939103,0.4012633999809623,0.05126119963824749,19.507932062789077,0.05126119963824749,19.507932062789077,0.0012634014710783958,True,False,7282187.314624499,7282187.3198516,5.227101035416126,7282187.364624498,0.0,0.008002500049769878,124.96094892604921,0.04939710162580013,0.9879420361963736,8,7,-0.36944819962356756,-0.464325117564599,0.113,-0.3227488636813799,-0.3994160469531818,0.113,-0.3402656608893807,-0.4208213196790864,0.113,-0.3227488636813799,-0.3994160469531818,0.113,7282187.264624499,7282187.314624499,0.04939710162580013,0.049999999813735485,1,True,45,0,1.860236212490674,9.856482430245885,2.500049769878221e-06,1,False,,True,7,0.005087800323963165,0.06415359955281019,15.587589893172188,False,False,False,,3.9747323989868164,5.271967887878418,7.385627746582031,3.05836820602417,,,4.066230297088623,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.014409652911126614,0.20287670195102692,0.20235279202461243,-0.015778085216879845,0.20296698808670044,0.20235279202461243,-0.015778085216879845,0.20296698808670044,0.20235300064086914,-0.015778064727783203,0.20296719670295715,False,False,1.1598998680710793,,,,,,,,,,,1.5432992950081825,0.16113412380218506,-0.8961745500564575,0.9105454683303833,0.07721183449029922,-0.9552358388900757,766.9239501953125,90.94488525390625,766.9239501953125,90.94488525390625,7.408924579620361,1.3158819675445557,7.4894914627075195,0.8677946925163269,0.0805668830871582,-0.44808727502822876,0.45527270436286926,-0.009341716766357422,-0.28553104400634766,0.285683810710907,0.5923718810081482,1.7426419258117676,0.0,2.0,1.5,3.0,True,,False,False,-0.38037362025376026,-0.47938111430758135,0.11299522979778062,False,,False,timeout
9,1787740982.5424588,0.4500016001984477,0.04873820021748543,20.517786777880193,0.04873820021748543,20.517786777880193,1.601874828338623e-06,False,False,7282187.364624498,7282187.3676018,2.9773013666272163,7282187.414624498,0.0,0.00802720058709383,124.5764309923692,0.04743280168622732,0.9486560372585655,9,8,-0.36020853376874,-0.45205585325145503,0.113,-0.30425104396064884,-0.380094155390285,0.113,-0.3227488636813799,-0.3994160469531818,0.113,-0.30425104396064884,-0.380094155390285,0.113,7282187.314624499,7282187.364624498,0.04743280168622732,0.049999999813735485,1,True,51,0,1.859121025150615,10.974849263121362,2.7200587093829942e-05,1,False,,False,,,,,False,False,False,,4.1770853996276855,5.256189823150635,7.385046482086182,2.776033639907837,,,4.054896831512451,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236210525035858,-0.1657606065273285,0.261585533618927,0.20236210525035858,-0.1657606065273285,0.261585533618927,0.202362060546875,-0.16576051712036133,0.26158544421195984,False,False,1.1716000735759735,,,,,,,,,,,1.5308000147342682,0.24274402856826782,-0.7586286067962646,0.7965186834335327,0.16113412380218506,-0.8961745500564575,779.3524780273438,52.400001525878906,779.3524780273438,51.192745208740234,7.4894914627075195,0.8677946925163269,7.61086368560791,0.5,0.12137222290039062,-0.3677946925163269,0.3873036801815033,-0.0005812644958496094,-0.282334566116333,0.28233516216278076,0.6101303696632385,1.9110950231552124,0.0,2.0,1.5,3.0,True,,True,False,-0.3715127687679072,-0.4668155014056212,0.11298750742100304,False,,False,timeout
