run_id,pair_id,trial_index,internal_seed,hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,order_in_pair,controller,status,rollout_dir,done_reason,caught,duration_s,duration_target_s,num_control_steps,zpd_time_s,tiz_fixed_horizon_fraction,zpd_observed_occupancy_fraction,zpd_occupancy_fraction,distance_cm_mean,distance_cm_std,distance_cm_min,distance_cm_final,too_close_fraction,too_far_fraction,min_boundary_clearance_cm,boundary_occupancy_fraction,target_clipped_fraction,target_step_limited_fraction,control_loop_rate_hz_mean,camera_update_rate_hz_mean,policy_inference_latency_ms_mean,policy_inference_latency_ms_p95,safety_stop_count,microrobot_detection_fraction,microrobot_tcp_error_cm_mean,microrobot_tcp_error_cm_p95,virtual_hand_actual_move_cm_mean,virtual_hand_actual_move_cm_p95,virtual_hand_actual_to_stride_ratio_mean,virtual_hand_accel_clipped_fraction,virtual_hand_workspace_clipped_fraction,virtual_hand_policy_latency_ms_mean,virtual_hand_policy_latency_ms_p95
trial001_league,trial001,1,1,0.202364325,0.803824171214,3,1,league,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260825_144303_physical_dr40_virtual_pair\rollouts\20260825_144314_physical_dr40_trial001_league_virtual_h1_trial001,caught,True,5.177438300102949,60.0,87,0.715382500551641,0.011923041675860684,0.13793103448275862,0.13793103448275862,2.506913760612751,0.749723257687345,1.4845292568206787,1.4845292568206787,0.8620689655172413,0.0,1.248346757888794,0.0,0.0,0.0,16.648403565119082,16.89138113112405,1.8762976667562197,2.479975111782551,0,,,,0.23325783949951792,0.28618451952934265,1.1526628495389089,0.023255813953488372,0.03488372093023256,1.4107511920291325,2.057025209069252
trial001_cv_mpc,trial001,1,1,0.202364325,0.803824171214,3,2,cv_mpc,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260825_144303_physical_dr40_virtual_pair\rollouts\20260825_144336_physical_dr40_trial001_cv_mpc_virtual_h1_trial001,caught,True,5.151407199911773,60.0,87,2.3212830992415547,0.03868805165402591,0.4482758620689655,0.4482758620689655,3.3564067736439323,0.666331303118333,1.4320969581604004,1.4320969581604004,0.5517241379310345,0.0,0.907328796386718,0.0,0.0,0.0,16.744243311755735,16.79004326667787,0.9886487928587336,1.1351245921105146,0,,,,0.24800608185834663,0.2861257791519165,1.2255425053716684,0.011627906976744186,0.0,1.851029120125743,2.4592000991106033
trial002_cv_mpc,trial002,2,2,0.152322427,0.558178210011,0,1,cv_mpc,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260825_144303_physical_dr40_virtual_pair\rollouts\20260825_144358_physical_dr40_trial002_cv_mpc_virtual_h1_trial002,caught,True,14.759524400345981,60.0,247,4.865696300752461,0.08109493834587435,0.32793522267206476,0.32793522267206476,3.071896345991837,0.7924298594151452,1.4085822105407715,1.4085822105407715,0.6720647773279352,0.0,0.768708419799804,0.0,0.0,0.0,16.717186700987146,16.822796579770877,1.0106996254526017,1.381774665787816,0,,,,0.1778518753807719,0.21497903764247894,1.1676013761307251,0.0,0.0,1.7853219940410396,2.3199249990284443
trial002_league,trial002,2,2,0.152322427,0.558178210011,0,2,league,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260825_144303_physical_dr40_virtual_pair\rollouts\20260825_144430_physical_dr40_trial002_league_virtual_h1_trial002,caught,True,4.00653070025146,60.0,68,1.8950249999761581,0.03158374999960264,0.47058823529411764,0.47058823529411764,3.3672806568005504,1.1360774600251442,1.4937502145767212,1.4937502145767212,0.5294117647058824,0.0,1.143171501159668,0.0,0.0,0.0,16.77580704739711,17.237707420589267,1.9053149301169523,2.537920325994491,0,,,,0.16946001134034414,0.21149140298366548,1.1125086087312945,0.0,0.0,1.4125745910317151,1.9727298058569427
trial003_league,trial003,3,3,0.117129833,0.837225530542,1,1,league,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260825_144303_physical_dr40_virtual_pair\rollouts\20260825_144452_physical_dr40_trial003_league_virtual_h1_trial003,caught,True,28.73738779965788,60.0,469,7.2249753987416625,0.12041625664569437,0.2515991471215352,0.2515991471215352,3.1043611734406524,0.6961444861393989,1.4977073669433594,1.4977073669433594,0.7484008528784648,0.0,0.6442191123962402,0.0,0.0,0.0,16.30173447533229,15.916164209677948,2.5172425059872303,2.8660599142313004,0,,,,0.14774950980567014,0.16564622521400452,1.2614165496647651,0.021367521367521368,0.010683760683760684,1.9769147257360382,2.336010057479143
trial003_cv_mpc,trial003,3,3,0.117129833,0.837225530542,1,2,cv_mpc,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260825_144303_physical_dr40_virtual_pair\rollouts\20260825_144537_physical_dr40_trial003_cv_mpc_virtual_h1_trial003,caught,True,25.25596099998802,60.0,417,14.869456799700856,0.24782427999501427,0.5875299760191847,0.5875299760191847,3.6102933366235783,0.6486025186596073,1.4271714687347412,1.4271714687347412,0.41247002398081534,0.0,0.848481369018554,0.0,0.0,0.0,16.492789924392238,16.83096906859035,1.0049475665884808,1.368225086480379,0,,,,0.14148946366577336,0.1656363606452942,1.2079711892509346,0.040865384615384616,0.0,1.7718507308298006,2.3807247634977102
trial004_cv_mpc,trial004,4,4,0.288611221,0.554899431908,2,1,cv_mpc,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260825_144303_physical_dr40_virtual_pair\rollouts\20260825_144619_physical_dr40_trial004_cv_mpc_virtual_h1_trial004,caught,True,5.174053299240768,60.0,86,0.7321017999202013,0.012201696665336688,0.13953488372093023,0.13953488372093023,2.6658486155576484,0.7294989585942511,1.4257392883300781,1.4257392883300781,0.8604651162790697,0.0,1.0396562337875366,0.0,0.0,0.0,16.444464077563772,17.715301263429765,0.9873105322613436,1.1753005906939507,0,,,,0.2978947001783287,0.398791754245758,1.0321660368788252,0.0,0.0,1.8308952779454344,2.481980621814728
trial004_league,trial004,4,4,0.288611221,0.554899431908,2,2,league,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260825_144303_physical_dr40_virtual_pair\rollouts\20260825_144642_physical_dr40_trial004_league_virtual_h1_trial004,caught,True,5.998062699101865,60.0,102,0.4103456996381283,0.006839094993968804,0.06862745098039216,0.06862745098039216,2.472230378319235,0.6153268906150512,1.4932488203048706,1.4932488203048706,0.9313725490196079,0.0,0.6272904992103576,0.0,0.0,0.0,16.90749477705086,17.331392351111177,1.9445673166082638,2.6259999722242355,0,,,,0.25832877308130264,0.3852074146270752,0.8950752925898977,0.0,0.13861386138613863,1.4526326817893747,2.0257001742720604
trial005_league,trial005,5,5,0.261000585,0.730207180583,0,1,league,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260825_144303_physical_dr40_virtual_pair\rollouts\20260825_144704_physical_dr40_trial005_league_virtual_h1_trial005,caught,True,1.4217081004753709,60.0,25,0.3038031002506614,0.0050633850041776896,0.2,0.2,2.9203852462768554,0.753924682511013,1.448879599571228,1.448879599571228,0.8,0.0,1.4856731414794915,0.0,0.0,0.0,16.95584871404966,17.759388930821817,2.0313666900619864,2.6814603246748443,0,,,,0.317617471019427,0.36841714978218076,1.2169224487348447,0.0,0.0,1.5196249975512426,2.0260500255972147
trial005_cv_mpc,trial005,5,5,0.261000585,0.730207180583,0,2,cv_mpc,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260825_144303_physical_dr40_virtual_pair\rollouts\20260825_144722_physical_dr40_trial005_cv_mpc_virtual_h1_trial005,caught,True,1.6209393003955483,60.0,28,0.3644705004990101,0.006074508341650168,0.21428571428571427,0.21428571428571427,3.035619535616466,0.7400525005577326,1.4146989583969116,1.4146989583969116,0.7857142857142857,0.0,0.7231990814208977,0.0,0.0,0.0,16.7030341168751,18.884282113645803,0.9865111981829008,1.128370314836502,0,,,,0.3330775808404993,0.36904980838298795,1.2761564532144605,0.0,0.0,1.8302000093239326,2.4344398640096188
