step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1785927014.3254473,2.998858690261841e-07,,,False,,,,,False,False,False,,3.011566638946533,4.666487216949463,7.49914026260376,5.000586032867432,,,4.499993324279785,True,2.5474000722169876,0.27058517932891846,-0.41062864661216736,0.4917643964290619,0.0,0.0,784.5367431640625,498.2411193847656,784.5367431640625,498.2411193847656,False,False,-0.22712733047412118,-0.5227434664683065,0.11398788307783564,False,,False,timeout
1,1785927014.3669636,0.04278329946100712,0.04278299957513809,23.373770187472235,False,,,,,False,False,False,,3.1115665435791016,4.766113758087158,7.510704040527344,4.985184192657471,,,4.4045891761779785,True,1.5703001990914345,-0.20274639129638672,-1.0,1.0203460454940796,0.27058517932891846,-0.41062864661216736,756.8877563476562,460.8211364746094,756.8877563476562,460.8211364746094,False,True,-0.22623444312917534,-0.5224282952857463,0.11403052088559798,False,,False,timeout
2,1785927014.4136217,0.08977299928665161,0.04698969982564449,21.28125958902706,False,,,,,False,False,False,,3.21156644821167,4.866113662719727,7.568222522735596,4.886938095092773,,,4.356705665588379,True,1.753099262714386,-0.22561857104301453,-1.0,1.0251359939575195,-0.20274639129638672,-1.0,761.4638671875,450.81292724609375,761.4638671875,450.81292724609375,False,True,-0.22114965542634812,-0.5199463105562967,0.11384288486699731,False,,False,timeout
3,1785927014.4596884,0.1354086995124817,0.04563570022583008,21.91266913954339,False,,,,,False,False,False,,3.3115663528442383,4.909250736236572,7.550111293792725,4.758719444274902,,,4.241217136383057,True,1.7459997907280922,-0.10647185891866684,-1.0,1.0056521892547607,-0.22561857104301453,-1.0,766.6265258789062,436.18719482421875,766.6265258789062,436.18719482421875,False,True,-0.21805083239482073,-0.5140101135760525,0.11379128031037357,False,,False,timeout
4,1785927014.5047593,0.18094650004059076,0.045537800528109074,21.959778215083773,False,,,,,False,False,False,,3.4115662574768066,5.00416374206543,7.491058349609375,4.572211265563965,,,4.102296829223633,True,1.6848007217049599,-0.015463732182979584,-1.0,1.0001195669174194,-0.10647185891866684,-1.0,766.1343994140625,416.2952575683594,766.1343994140625,416.2952575683594,False,True,-0.21478120168627085,-0.5044094333619075,0.11360919106004343,False,,False,timeout
5,1785927014.550944,0.22684779949486256,0.04590129945427179,21.785875604594356,False,,,,,False,False,False,,3.511566162109375,4.987983703613281,7.472614765167236,4.413150310516357,,,4.002541542053223,True,1.5591997653245926,0.04906100779771805,-1.0,1.0012027025222778,-0.015463732182979584,-1.0,768.2064208984375,399.69366455078125,768.2064208984375,399.69366455078125,False,True,-0.21076432865750877,-0.4971212898509049,0.11373926980508574,False,,False,timeout
6,1785927014.598036,0.27372599951922894,0.04687820002436638,21.331877066103633,False,,,,,False,False,False,,3.6115660667419434,5.015110492706299,7.4734930992126465,4.245824337005615,,,3.9378015995025635,True,1.9268002361059189,0.11496884375810623,-1.0,1.006587266921997,0.04906100779771805,-1.0,772.3031616210938,382.4938659667969,772.3031616210938,382.4938659667969,False,True,-0.20574977164799832,-0.4900189302678792,0.11360879405171098,False,,False,timeout
7,1785927014.6436079,0.31979009974747896,0.04606410022825003,21.70887947544721,False,,,,,False,False,False,,3.7115659713745117,4.933241844177246,7.488598346710205,4.0749382972717285,,,3.873326539993286,True,1.585099846124649,0.16416355967521667,-1.0,1.01338529586792,0.11496884375810623,-1.0,776.785400390625,365.00408935546875,776.785400390625,365.00408935546875,False,True,-0.20006719405339846,-0.4831539989549461,0.11373162921850992,False,,False,timeout
8,1785927014.6904607,0.3661501994356513,0.04636009968817234,21.570272858044046,False,,,,,False,False,False,,3.81156587600708,4.971501350402832,7.502729415893555,3.929995059967041,,,3.8352866172790527,True,1.7306003719568253,0.2277759313583374,-1.0,1.0256129503250122,0.16416355967521667,-1.0,781.924560546875,350.5538024902344,781.924560546875,350.5538024902344,False,True,-0.19518247038427142,-0.47735234337264437,0.11369839885013855,False,,False,timeout
9,1785927014.7365935,0.41278519947081804,0.04663500003516674,21.443122102410534,False,,,,,False,False,False,,3.9115657806396484,4.9147844314575195,7.5294108390808105,3.7616379261016846,,,3.7971765995025635,True,1.6068005934357643,0.255531370639801,-1.0,1.0321319103240967,0.2277759313583374,-1.0,786.2227783203125,333.2972106933594,786.2227783203125,333.2972106933594,False,True,-0.18909596121080058,-0.4708907563394255,0.11377684748986029,False,,False,timeout
