step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1783423540.8023121,3.003515303134918e-07,,,True,46,0.0089052002876997,0.08065850008279085,12.397949366446973,True,True,False,0.0,11.357421875,8.854961395263672,7.499377250671387,4.9997992515563965,7.099609375,5.047709941864014,5.711753845214844,False,3.1380001455545425,0.05645148083567619,-1.0,1.0015921592712402,0.0,0.0,770.0232210159302,487.3199996948242,770.0232210159302,487.3199996948242,False,False,-0.22709517271149954,-0.522717181105967,0.11399132083773418,False,,False,caught
1,1783423540.8356276,0.044990400318056345,0.04499009996652603,22.22711220344097,False,,,,,False,False,True,0.04499009996652603,11.357421875,8.854961395263672,7.5016326904296875,4.985719203948975,7.099609375,5.047709941864014,5.711753845214844,False,3.1485003419220448,0.07831959426403046,-1.0,1.0030622482299805,0.05645148083567619,-1.0,772.8301954269409,450.63999938964844,772.8301954269409,450.63999938964844,False,False,-0.22659498690478283,-0.5221893933734296,0.11402293587937132,False,,False,caught
2,1783423540.8797765,0.0911332000978291,0.04614279977977276,21.67185356702958,True,47,0.01836200011894107,0.07574149966239929,13.202801693355363,True,True,False,0.0,11.318359375,8.835877418518066,7.506214141845703,4.880677700042725,7.099609375,5.057251930236816,5.66355562210083,False,1.6378001309931278,0.0887986272573471,-1.0,1.0039348602294922,0.07831959426403046,-1.0,776.0127382278442,413.95999908447266,776.0127382278442,413.95999908447266,False,False,-0.2233254322340633,-0.5178943783216344,0.11372123927501443,False,,False,caught
3,1783423540.926398,0.13828480010852218,0.04715160001069307,21.208188052435535,False,,,,,False,False,True,0.04715160001069307,11.310275077819824,8.831928253173828,7.518547058105469,4.746884346008301,7.099609375,5.057251930236816,5.6548991203308105,False,2.887799870222807,0.046708863228559494,-1.0,1.0010902881622314,0.0887986272573471,-1.0,777.6867839097977,377.2799987792969,777.6867839097977,377.2799987792969,False,False,-0.21890427239151503,-0.5125993881294012,0.11387813855566892,False,,False,caught
4,1783423540.9677572,0.17895560013130307,0.040670800022780895,24.587664846520624,True,48,0.02363350009545684,0.08175740018486977,12.231308697913594,True,True,False,0.0,11.279296875,8.807251930236816,7.5303215980529785,4.566469669342041,7.099609375,5.057251930236816,5.61536169052124,False,1.8823002465069294,0.008604091592133045,-0.9378700852394104,0.9379095435142517,0.046708863228559494,-1.0,777.9951545596123,342.8789253234863,777.9951545596123,342.8789253234863,False,False,-0.21311085863202797,-0.5052986316623617,0.11369816634178162,False,,False,caught
5,1783423541.016771,0.23016070015728474,0.051205100025981665,19.529304688255586,False,,,,,False,False,True,0.051205100025981665,11.26491928100586,8.798002243041992,7.555995941162109,4.232482433319092,7.099609375,5.057251930236816,5.598483562469482,False,2.2004996426403522,-0.01930810883641243,-0.8015216588973999,0.8017542362213135,0.008604091592133045,-0.9378700852394104,777.3031519651413,313.47911071777344,777.3031519651413,313.47911071777344,False,False,-0.20218693334150137,-0.49183184379904316,0.11340675614605589,False,,False,caught
6,1783423541.0713997,0.2769777001813054,0.04681700002402067,21.35976246848205,True,49,0.04346690000966191,0.08259060001000762,12.107915427165182,True,True,False,0.0,11.26953125,8.788167953491211,7.5790228843688965,3.90554141998291,7.099609375,5.057251930236816,5.595353603363037,False,2.894700039178133,-0.02688978984951973,-0.6215661764144897,0.6221475601196289,-0.01930810883641243,-0.8015216588973999,776.3394218683243,290.68006324768066,776.3394218683243,290.68006324768066,False,False,-0.19150967202576968,-0.47850824449132145,0.11337102025449966,False,,False,caught
7,1783423541.1136281,0.3234412004239857,0.04646350024268031,21.522270056645944,True,50,0.00550290010869503,0.0780778001062572,12.80773790551329,True,True,False,0.0,11.30859375,8.769083976745605,7.593868732452393,3.5695557594299316,7.099609375,5.047709941864014,5.618200302124023,False,1.8742000684142113,-0.029188383370637894,-0.3958742022514343,0.39694881439208984,-0.02688978984951973,-0.6215661764144897,775.2933102846146,276.15939712524414,775.2933102846146,276.15939712524414,False,False,-0.18081146815085639,-0.46447741307364554,0.11326032925593088,False,,False,caught
8,1783423541.1594532,0.37028460018336773,0.04684339975938201,21.347724655696354,False,,,,,False,False,True,0.04684339975938201,11.318490982055664,8.756153106689453,7.596445560455322,3.31608247756958,7.099609375,5.047709941864014,5.6170735359191895,False,3.1181001104414463,-0.022805798798799515,-0.1820857971906662,0.18350841104984283,-0.029188383370637894,-0.3958742022514343,774.4759504795074,269.4804902076721,774.4759504795074,269.4804902076721,False,False,-0.17303206993160344,-0.4535858546927725,0.1133119012760111,False,,False,caught
9,1783423541.2052317,0.41707330010831356,0.04678869992494583,21.372681899777273,True,51,0.019457200076431036,0.0840741996653378,11.894255359914904,True,True,False,0.0,11.337890625,8.721373558044434,7.594139099121094,3.0508015155792236,7.099609375,5.047709941864014,5.608817100524902,False,1.828799955546856,-0.02587910369038582,0.012626910582184792,0.028795259073376656,-0.022805798798799515,-0.1820857971906662,773.548443377018,269.943645298481,773.548443377018,269.943645298481,False,False,-0.16504730211163554,-0.44198890499700144,0.11342650538395513,False,,False,caught
