controller,n_completed,trial_indices,internal_seeds,hand_strides_cm,virtual_hand_smoothing_alphas,virtual_hand_delay_counts,catch_rate,safety_stop_count,done_reason_counts,hand_stride_cm_mean,hand_stride_cm_std,virtual_hand_smoothing_alpha_mean,virtual_hand_smoothing_alpha_std,virtual_hand_delay_frames_mean,virtual_hand_delay_frames_std,tiz_fixed_horizon_fraction_mean,tiz_fixed_horizon_fraction_std,zpd_time_s_mean,zpd_time_s_std,zpd_observed_occupancy_fraction_mean,zpd_observed_occupancy_fraction_std,zpd_occupancy_fraction_mean,zpd_occupancy_fraction_std,duration_s_mean,duration_s_std,distance_cm_mean_mean,distance_cm_mean_std,too_close_fraction_mean,too_close_fraction_std,too_far_fraction_mean,too_far_fraction_std,min_boundary_clearance_cm_mean,min_boundary_clearance_cm_std,boundary_occupancy_fraction_mean,boundary_occupancy_fraction_std,target_clipped_fraction_mean,target_clipped_fraction_std,target_step_limited_fraction_mean,target_step_limited_fraction_std,control_loop_rate_hz_mean_mean,control_loop_rate_hz_mean_std,camera_update_rate_hz_mean_mean,camera_update_rate_hz_mean_std,policy_inference_latency_ms_mean_mean,policy_inference_latency_ms_mean_std,microrobot_detection_fraction_mean,microrobot_detection_fraction_std,microrobot_tcp_error_cm_mean_mean,microrobot_tcp_error_cm_mean_std,virtual_hand_actual_move_cm_mean_mean,virtual_hand_actual_move_cm_mean_std,virtual_hand_actual_to_stride_ratio_mean_mean,virtual_hand_actual_to_stride_ratio_mean_std,virtual_hand_accel_clipped_fraction_mean,virtual_hand_accel_clipped_fraction_std,virtual_hand_workspace_clipped_fraction_mean,virtual_hand_workspace_clipped_fraction_std,virtual_hand_policy_latency_ms_mean_mean,virtual_hand_policy_latency_ms_mean_std,virtual_hand_policy_latency_ms_p95_mean,virtual_hand_policy_latency_ms_p95_std
league,2,"[1, 2]","[1, 2]","[0.202364325, 0.152322427]","[0.803824171214, 0.558178210011]","{""0"": 1, ""3"": 1}",1.0,0,"{""caught"": 2}",0.177343376,0.03538496541924553,0.6810011906125,0.17369792493772884,1.5,2.1213203435596424,0.016918095829896628,0.007021095397745732,1.0150857497937977,0.421265723864744,0.23602611179110566,0.06087292159541475,0.23602611179110566,0.06087292159541475,4.664396800100803,3.025040003803902,2.8234159380550143,0.3069514218586904,0.7639738882088942,0.06087292159541475,0.0,0.0,1.7898852944374086,1.2563256515861916,0.0,0.0,0.0,0.0,0.0,0.0,16.664223857686324,0.019383901311881283,17.023766804269812,0.44133229774051796,1.903714361732839,0.018327522330009744,,,,,0.19159627066406326,0.051883563290161736,1.0725314676518725,0.07855988033208287,0.011904761904761904,0.016835875742536845,0.0,0.0,1.3908237368778944,0.0028787763925347248,1.8430121010169387,0.08480713124743663
cv_mpc,2,"[1, 2]","[1, 2]","[0.202364325, 0.152322427]","[0.803824171214, 0.558178210011]","{""0"": 1, ""3"": 1}",1.0,0,"{""caught"": 2}",0.177343376,0.03538496541924553,0.6810011906125,0.17369792493772884,1.5,2.1213203435596424,0.06719752831850201,0.001877052648946969,4.0318516991101205,0.11262315893681853,0.3001002890684915,0.061070398658315456,0.3001002890684915,0.061070398658315456,14.377039199694991,1.053721050103626,3.003895966561943,0.11916115993941466,0.6998997109315085,0.0610703986583155,0.0,0.0,0.5420734405517571,0.02735431620793449,0.0,0.0,0.0,0.0,0.0,0.0,16.64859368701049,0.09382241439669556,16.87651772626036,0.1634147619756728,1.0086016106374918,0.01414554512565488,,,,,0.21293670077054272,0.049061698815510896,1.1969290781207196,0.03782720803127023,0.01,0.01414213562373095,0.0,0.0,1.7954083703946144,0.0013020037996396778,2.334977593272924,0.016182545903560327
