pair_id,trial_index,internal_seed,hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,league_order_in_pair,mpc_order_in_pair,league_done_reason,mpc_done_reason,league_tiz_fixed_horizon_fraction,mpc_tiz_fixed_horizon_fraction,delta_tiz_fixed_horizon_fraction,league_zpd_observed_occupancy_fraction,mpc_zpd_observed_occupancy_fraction,delta_zpd_observed_occupancy_fraction,league_zpd_occupancy_fraction,mpc_zpd_occupancy_fraction,delta_zpd_occupancy_fraction,league_duration_s,mpc_duration_s,delta_duration_s,league_distance_cm_mean,mpc_distance_cm_mean,delta_distance_cm_mean,league_too_close_fraction,mpc_too_close_fraction,delta_too_close_fraction,league_too_far_fraction,mpc_too_far_fraction,delta_too_far_fraction,league_min_boundary_clearance_cm,mpc_min_boundary_clearance_cm,delta_min_boundary_clearance_cm,league_policy_inference_latency_ms_mean,mpc_policy_inference_latency_ms_mean,delta_policy_inference_latency_ms_mean
trial001,1,1,0.202364325,0.803824171214,3,1,2,caught,caught,0.011953431662792962,0.06852480497521658,-0.05657137331242362,0.27906976744186046,0.34328358208955223,-0.06421381464769177,0.27906976744186046,0.34328358208955223,-0.06421381464769177,2.525370500050485,13.631945899687707,-11.106575399637222,3.040463369946147,3.088155630809158,-0.047692260863010816,0.7209302325581395,0.6567164179104478,0.06421381464769171,0.0,0.0,0.0,2.6782416820526125,0.5614158630371087,2.116825819015504,1.9166738770547367,1.0186040215194225,0.8980698555353142
trial002,2,2,0.152322427,0.558178210011,0,2,1,caught,caught,0.021882759997000296,0.06587025166178744,-0.04398749166478714,0.19298245614035087,0.25691699604743085,-0.06393453990707998,0.19298245614035087,0.25691699604743085,-0.06393453990707998,6.803423100151122,15.122132499702275,-8.318709399551153,2.6063685061638817,2.919636302314728,-0.3132677961508463,0.8070175438596491,0.7430830039525692,0.06393453990707987,0.0,0.0,0.0,0.9015289068222045,0.5227310180664055,0.378797888755799,1.8907548464109412,0.9985991997555608,0.8921556466553804
