step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1785759452.9127512,3.995373845100403e-07,,,False,,,,,False,False,False,,3.0111422538757324,4.666314601898193,7.498734474182129,5.000256061553955,,,4.5,True,1.4520995318889618,0.0,0.0,0.0,0.0,0.0,768.0,524.0,768.0,524.0,False,False,-0.22713303013755498,-0.5227178924069318,0.11400443681391836,False,,False,caught
1,1785759452.9580092,0.059806100092828274,0.059805700555443764,16.720814081475982,False,,,,,False,False,False,,3.2111423015594482,4.86631441116333,7.49879264831543,4.999994277954102,,,4.289733409881592,True,1.4680996537208557,0.5,-0.5,0.7071067690849304,0.0,0.0,788.480001449585,503.0399990081787,788.480001449585,503.0399990081787,False,False,-0.22712310422907894,-0.5227085152208826,0.11400888444127737,False,,False,caught
2,1785759453.0215213,0.12182649970054626,0.06202039960771799,16.123727133734192,False,,,,,False,False,False,,3.411142349243164,5.066314220428467,7.499017715454102,5.000097751617432,,,4.088411808013916,True,1.6304003074765205,1.0,0.0,1.0,0.5,-0.5,829.4400043487549,503.0399990081787,829.4400043487549,503.0399990081787,False,False,-0.22711760082639093,-0.5227193785952641,0.11400789353936218,False,,False,caught
3,1785759453.0809078,0.18268389999866486,0.06085740029811859,16.431855371760186,False,,,,,False,False,False,,3.61114239692688,5.1634674072265625,7.546634197235107,4.94700813293457,,,3.9414401054382324,True,1.432599499821663,1.0,0.0,1.0,1.0,0.0,870.4000072479248,503.0399990081787,870.4000072479248,503.0399990081787,False,False,-0.22374337624652454,-0.5218560023652393,0.11397595185216718,False,,False,caught
4,1785759453.141804,0.2441135998815298,0.06142969988286495,16.278770723392995,False,,,,,False,False,False,,3.8111424446105957,5.35293436050415,7.738646030426025,4.8696980476379395,,,3.957120418548584,True,1.5139002352952957,1.0,0.0,1.0,1.0,0.0,911.3600101470947,503.0399990081787,911.3600101470947,503.0399990081787,False,False,-0.2141454108966067,-0.5241380505632885,0.11401741792163156,False,,False,caught
5,1785759453.2037325,0.30606039986014366,0.06194679997861385,16.142883899494954,False,,,,,False,False,False,,4.011142253875732,5.288417339324951,8.012198448181152,4.839467525482178,,,4.02616548538208,True,1.591099426150322,1.0,0.0,1.0,1.0,0.0,952.3200130462646,503.0399990081787,952.3200130462646,503.0399990081787,False,False,-0.20280058339629917,-0.5307739411426583,0.11408633949620456,False,,False,caught
6,1785759453.269981,0.3681846000254154,0.06212420016527176,16.09678671660409,False,,,,,False,False,False,,4.211142063140869,5.307234287261963,8.37989330291748,4.823975563049316,,,4.19666862487793,True,3.7125004455447197,0.5,-0.5,0.7071067690849304,1.0,0.0,972.8000144958496,482.0799980163574,972.8000144958496,482.0799980163574,False,False,-0.18825236711129795,-0.540784174763886,0.11411850396992901,False,,False,caught
7,1785759453.3299906,0.4308302002027631,0.06264560017734766,15.962812985573327,False,,,,,False,False,False,,4.411141872406006,5.107234477996826,8.77302074432373,4.817018985748291,,,4.371522903442383,True,1.7058001831173897,0.5,-0.5,0.7071067690849304,0.5,-0.5,993.2800159454346,461.11999702453613,993.2800159454346,461.11999702453613,False,False,-0.172931633057945,-0.5519299256613625,0.11407299407942026,False,,False,caught
8,1785759453.3899646,0.4927377998828888,0.06190759968012571,16.153105679544403,False,,,,,False,False,False,,4.611141681671143,5.168856143951416,9.119964599609375,4.75117301940918,,,4.528128147125244,True,1.4383001253008842,0.5,0.0,0.5,0.5,-0.5,1013.7600173950195,461.11999702453613,1013.7600173950195,461.11999702453613,False,False,-0.15755655012327524,-0.5592829932024135,0.11403965056354184,False,,False,caught
9,1785759453.453844,0.5540808001533151,0.06134300027042627,16.301778452171735,False,,,,,False,False,False,,4.811141490936279,5.033353805541992,9.3594388961792,4.627584934234619,,,4.566361427307129,True,1.4358004555106163,0.5,0.0,0.5,0.5,0.0,1034.2400188446045,461.11999702453613,1034.2400188446045,461.11999702453613,False,False,-0.14452510153566808,-0.5610783626551552,0.11402785738058506,False,,False,caught
