pair_id,trial_index,internal_seed,hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,league_order_in_pair,mpc_order_in_pair,league_done_reason,mpc_done_reason,league_tiz_fixed_horizon_fraction,mpc_tiz_fixed_horizon_fraction,delta_tiz_fixed_horizon_fraction,league_zpd_observed_occupancy_fraction,mpc_zpd_observed_occupancy_fraction,delta_zpd_observed_occupancy_fraction,league_zpd_occupancy_fraction,mpc_zpd_occupancy_fraction,delta_zpd_occupancy_fraction,league_duration_s,mpc_duration_s,delta_duration_s,league_distance_cm_mean,mpc_distance_cm_mean,delta_distance_cm_mean,league_too_close_fraction,mpc_too_close_fraction,delta_too_close_fraction,league_too_far_fraction,mpc_too_far_fraction,delta_too_far_fraction,league_min_boundary_clearance_cm,mpc_min_boundary_clearance_cm,delta_min_boundary_clearance_cm,league_policy_inference_latency_ms_mean,mpc_policy_inference_latency_ms_mean,delta_policy_inference_latency_ms_mean
trial001,1,1,0.202364325,0.803824171214,3,1,2,timeout,caught,0.8250361399725079,0.5406457400415092,0.2843903999309987,0.825,0.75,0.07499999999999996,0.825,0.75,0.07499999999999996,19.951939400285482,14.350001700222492,5.60193770006299,4.466133853197098,3.881280151506265,0.5848537016908328,0.09,0.25,-0.16,0.085,0.0,0.085,0.38465089797973634,0.8859951019287102,-0.5013442039489739,1.7906837398186326,1.229308717575846,0.5613750222427867
trial002,2,2,0.152322427,0.558178210011,0,2,1,timeout,caught,0.7271185249555856,0.3877581499982625,0.3393603749573231,0.7275,0.6681034482758621,0.059396551724137936,0.7275,0.6681034482758621,0.059396551724137936,19.954839000478387,11.554731800220907,8.40010720025748,4.718431584835052,3.77148059884022,0.9469509859948322,0.0875,0.33189655172413796,-0.24439655172413796,0.185,0.0,0.185,0.29231185913085866,0.7848484039306634,-0.4925365447998047,1.8274615262635052,1.2383108547368606,0.5891506715266446
trial003,3,3,0.117129833,0.837225530542,1,1,2,timeout,caught,0.704917380027473,0.33507757997140286,0.3698398000560701,0.705,0.6733668341708543,0.03163316582914566,0.705,0.6733668341708543,0.03163316582914566,19.953822400420904,9.900001700036228,10.053820700384676,4.826950324177742,3.762421283290614,1.0645290408871277,0.0725,0.32663316582914576,-0.25413316582914575,0.2225,0.0,0.2225,0.2577349662780762,0.6517564773559563,-0.39402151107788014,1.8183360202237964,1.2654060629582164,0.5529299572655799
trial004,4,4,0.288611221,0.554899431908,2,2,1,timeout,timeout,0.15964030995965003,0.599265955016017,-0.4396256450563669,0.16,0.6,-0.43999999999999995,0.16,0.6,-0.43999999999999995,19.950002099387348,19.950336799956858,-0.0003347005695104599,2.9237286469340322,3.5296275812387465,-0.6058989343047143,0.84,0.4,0.43999999999999995,0.0,0.0,0.0,0.3070634722709656,1.1419164657592773,-0.8348529934883118,1.8071737536229193,1.2073849979788065,0.5997887556441128
trial005,5,5,0.261000585,0.730207180583,0,1,2,caught,caught,0.05504834000021219,0.3247981699183583,-0.2697498299181461,0.7857142857142857,0.32663316582914576,0.45908111988513994,0.7857142857142857,0.32663316582914576,0.45908111988513994,1.3500048005953431,19.85014810040593,-18.50014329981059,3.481790167944772,3.214372545930009,0.2674176220147628,0.21428571428571427,0.6733668341708543,-0.45908111988514,0.0,0.0,0.0,0.3302223205566399,1.133226466178894,-0.8030041456222541,1.8588334184001993,1.2753967369345933,0.583436681465606
trial006,6,6,0.20763287,0.896048271913,1,2,1,timeout,caught,0.6580628949217499,0.2750002599786967,0.38306263494305315,0.6575,0.6470588235294118,0.010441176470588176,0.6575,0.6470588235294118,0.010441176470588176,19.950947599485517,8.454068299382925,11.496879300102592,3.765886092185974,3.621277396819171,0.1446086953668031,0.3425,0.35294117647058826,-0.010441176470588232,0.0,0.0,0.0,0.370331954956054,0.4458171844482415,-0.0754852294921875,1.8370127398520708,1.2336692403583132,0.6033434994937577
trial007,7,7,0.225019093,0.524416225548,0,1,2,caught,caught,0.02027000500820577,0.07250011502765119,-0.05223011001944542,0.19047619047619047,0.6590909090909091,-0.4686147186147186,0.19047619047619047,0.6590909090909091,-0.4686147186147186,2.050002600066364,2.1500019002705812,-0.09999930020421743,3.0992269601140703,3.5302437896078285,-0.4310168294937582,0.8095238095238095,0.3409090909090909,0.46861471861471865,0.0,0.0,0.0,0.3103687286376946,0.1803495407104485,0.1300191879272461,1.8911072530034112,1.2828045806219412,0.60830267238147
trial008,8,8,0.165394455,0.740052880468,0,2,1,timeout,caught,0.7296436050441116,0.555345914978534,0.1742976900655776,0.73,0.6218487394957983,0.10815126050420165,0.73,0.6218487394957983,0.10815126050420165,19.950004699639976,17.802579400129616,2.1474252995103598,4.48921653687954,3.664308120222653,0.824908416656887,0.1475,0.37815126050420167,-0.23065126050420168,0.1225,0.0,0.1225,0.20564002990722585,0.6712238311767571,-0.46558380126953125,1.8947417614981532,1.2417702302545979,0.6529715312435553
trial009,9,9,0.274049841,0.588468752896,3,1,2,timeout,caught,0.6150315999984741,0.6252032450400293,-0.01017164504155521,0.615,0.628140703517588,-0.013140703517588004,0.615,0.628140703517588,-0.013140703517588004,19.952097800560296,19.850003799423575,0.10209400113672018,3.6086280059814455,3.660509740587455,-0.051881734606009644,0.385,0.37185929648241206,0.013140703517587948,0.0,0.0,0.0,0.42425830364227296,0.9051515579223626,-0.4808932542800896,1.9096662593074143,1.2407710292477452,0.6688952300596691
trial010,10,10,0.291200342,0.701817807453,2,2,1,caught,caught,0.06500020497478545,0.1799087949562818,-0.11490858998149633,0.7222222222222222,0.2491349480968858,0.4730872741253364,0.7222222222222222,0.2491349480968858,0.4730872741253364,1.7500015003606677,14.400003999471664,-12.650002499110997,3.596233050028483,3.1164912872248456,0.47974176280363734,0.2777777777777778,0.7508650519031141,-0.47308727412533635,0.0,0.0,0.0,0.7167485475540161,0.7552530288696282,-0.03850448131561213,1.9276628536837441,1.2238434347737994,0.7038194189099447
trial011,11,11,0.125714041,0.674260143601,3,1,2,timeout,caught,0.6905178049579263,0.32251495504751804,0.3680028499104082,0.69,0.7206703910614525,-0.03067039106145253,0.69,0.7206703910614525,-0.03067039106145253,19.951996999792755,8.903814700432122,11.048182299360633,4.982145171761513,3.8853159756633824,1.0968291960981302,0.015,0.27932960893854747,-0.26432960893854746,0.295,0.0,0.295,0.4125900983810425,0.9327938079833984,-0.520203709602356,2.4958474771119654,1.2391196260375252,1.2567278510744402
trial012,12,12,0.150164892,0.616798830561,2,2,1,timeout,timeout,0.6374011200852692,0.732714379997924,-0.09531325991265482,0.6375,0.7325,-0.09500000000000008,0.6375,0.7325,-0.09500000000000008,19.950002799741924,19.95178149919957,-0.0017786994576454163,4.9639836257696155,3.904380143582821,1.0596034821867946,0.0625,0.2675,-0.20500000000000002,0.3,0.0,0.3,0.5677237629890441,0.726873588562011,-0.15914982557296686,1.814693994820118,1.2198937451466918,0.5948002496734262
trial013,13,13,0.272959517,0.714377141605,2,1,2,timeout,timeout,0.2947876549791545,0.4849186999257654,-0.19013104494661093,0.295,0.485,-0.19,0.295,0.485,-0.19,19.95313060004264,19.95000270009041,0.0031278999522328377,3.1195825061202047,3.3937376457452775,-0.27415513962507276,0.705,0.515,0.18999999999999995,0.0,0.0,0.0,0.3608486175537102,1.1299155473709106,-0.7690669298172004,1.8472805409692228,1.2450859555974603,0.6021945853717625
trial014,14,14,0.266196664,0.712787611121,3,2,1,timeout,caught,0.529582685045898,0.5197598550468683,0.009822829999029725,0.53,0.5292620865139949,0.0007379134860051595,0.53,0.5292620865139949,0.0007379134860051595,19.95000320021063,19.600003300234675,0.3499998999759555,3.532805522084236,3.5138088052206062,0.018996716863629803,0.47,0.4707379134860051,-0.000737913486005104,0.0,0.0,0.0,0.28168649673461915,1.1587966203689575,-0.8771101236343384,1.8057377682998776,1.2335262988332887,0.572211469466589
trial015,15,15,0.238548674,0.735872641092,2,1,2,timeout,caught,0.5447025399655103,0.0650600949767977,0.4796424449887126,0.545,0.6666666666666666,-0.12166666666666659,0.545,0.6666666666666666,-0.12166666666666659,19.950004699639976,1.9030595002695918,18.046945199370384,3.621251425743103,3.4614724776683707,0.15977894807473225,0.455,0.3333333333333333,0.1216666666666667,0.0,0.0,0.0,0.2534687042236321,0.6288358688354485,-0.3753671646118164,1.8201194959692657,1.2161237138666605,0.6039957821026052
trial016,16,16,0.213383368,0.514324183862,0,2,1,timeout,caught,0.6398867901414633,0.08756571002304554,0.5523210801184177,0.64,0.6862745098039216,-0.04627450980392156,0.64,0.6862745098039216,-0.04627450980392156,19.951747599989176,2.500001300126314,17.45174629986286,3.678064080476761,3.7171306937348607,-0.0390666132580999,0.36,0.3137254901960784,0.04627450980392156,0.0,0.0,0.0,0.32887001037597585,0.4478618621826165,-0.11899185180664062,1.835213985759765,1.2506680004298687,0.5845459853298962
trial017,17,17,0.269014959,0.539960663659,3,1,2,caught,timeout,0.04750008000992238,0.6948071250226349,-0.6473070450127125,0.59375,0.695,-0.10124999999999995,0.59375,0.695,-0.10124999999999995,1.554521800018847,19.9500030009076,-18.395481200888753,3.4922704733908176,3.7891342252492906,-0.2968637518584729,0.40625,0.305,0.10125,0.0,0.0,0.0,0.399384689331054,0.8114417314529419,-0.4120570421218879,1.8729806667374027,1.229276293888688,0.6437043728487146
trial018,18,18,0.179861154,0.847199311316,0,2,1,timeout,caught,0.7824196000117809,0.29496353501454,0.4874560649972409,0.7825,0.6344086021505376,0.14809139784946235,0.7825,0.6344086021505376,0.14809139784946235,19.95000149961561,9.251653799787164,10.698347699828446,4.036965379714966,3.7148955054180597,0.3220698742969059,0.2075,0.3655913978494624,-0.15809139784946238,0.01,0.0,0.01,0.20262260437011648,0.9284746170043938,-0.7258520126342773,1.8281092611141503,1.2287616075293437,0.5993476535848066
trial019,19,19,0.184075759,0.568147435688,2,1,2,timeout,timeout,0.7799697899259627,0.7804432799573988,-0.0004734900314361523,0.78,0.78,0.0,0.78,0.78,0.0,19.95000270009041,19.95000130031258,1.3997778296470642e-06,4.651405308246613,3.913920848369598,0.7374844598770145,0.0625,0.22,-0.1575,0.1575,0.0,0.1575,0.3722732186317444,0.9206583023071289,-0.5483850836753845,1.8063725042156875,1.1987244873307645,0.607648016884923
trial020,20,20,0.156015193,0.763338975182,1,2,1,timeout,caught,0.7229543949477375,0.43251442508772014,0.29043996986001736,0.7225,0.7361702127659574,-0.013670212765957368,0.7225,0.7361702127659574,-0.013670212765957368,19.9500022996217,11.700002700090408,8.249999599531293,4.700473964214325,3.9087195249314,0.7917544392829248,0.11,0.26382978723404255,-0.15382978723404256,0.1675,0.0,0.1675,0.24065895080566335,0.49105854034423757,-0.2503995895385742,1.82261873036623,1.2323187950711985,0.5902999352950316
trial021,21,21,0.256223518,0.842670580689,1,1,2,caught,caught,0.06000011498108506,0.21254293005913497,-0.1525428150780499,0.75,0.2786885245901639,0.4713114754098361,0.75,0.2786885245901639,0.4713114754098361,1.5500018997117877,15.20507420040667,-13.655072300694883,3.6918672434985638,3.210160219083067,0.48170702441549684,0.25,0.7213114754098361,-0.4713114754098361,0.0,0.0,0.0,0.4349910736083977,0.423615646362304,0.01137542724609375,1.8059289863994044,1.2399078604128015,0.5660211259866028
trial022,22,22,0.173269383,0.622844029726,0,2,1,timeout,caught,0.7279040299821645,0.32751538497395816,0.40038864500820637,0.7275,0.5720524017467249,0.15544759825327514,0.7275,0.5720524017467249,0.15544759825327514,19.953885500319302,11.400001999922097,8.553883500397205,4.083089940547943,3.565546631292485,0.517543309255458,0.25,0.4279475982532751,-0.1779475982532751,0.0225,0.0,0.0225,0.33009953498840333,0.3201028823852532,0.009996652603150136,2.4335990147665143,1.2340771908496033,1.199521823916911
trial023,23,23,0.238786616,0.506315965624,3,1,2,caught,caught,0.06500018001534044,0.6722489000298083,-0.6072487200144678,0.4642857142857143,0.7231182795698925,-0.2588325652841782,0.4642857142857143,0.7231182795698925,-0.2588325652841782,2.7537187999114394,18.55000159982592,-15.79628279991448,3.359771232519831,3.6808824273206855,-0.3211111948008547,0.5357142857142857,0.2768817204301075,0.2588325652841782,0.0,0.0,0.0,0.21956748962402273,0.7059471130371087,-0.48637962341308594,1.9456272944808006,1.2102002539041872,0.7354270405766135
trial024,24,24,0.166053767,0.820383631853,1,2,1,timeout,caught,0.7898265949916095,0.3626671799924225,0.42715941499918697,0.79,0.6807511737089202,0.10924882629107979,0.79,0.6807511737089202,0.10924882629107979,19.953708699904382,10.600002399645746,9.353706300258636,4.458633424639702,3.767281748319456,0.6913516763202461,0.1275,0.3192488262910798,-0.1917488262910798,0.0825,0.0,0.0825,0.21818752288818288,0.28306312561035085,-0.06487560272216797,2.44595299474895,1.1951391374305733,1.2508138573183767
trial025,25,25,0.132144247,0.849251312144,3,1,2,timeout,timeout,0.6795082499738783,0.7176314549520612,-0.03812320497818289,0.68,0.7175,-0.03749999999999998,0.68,0.7175,-0.03749999999999998,19.953601699322462,19.95478880032897,-0.0011871010065078735,4.985534738898277,3.82704762250185,1.1584871163964272,0.035,0.2825,-0.24749999999999997,0.285,0.0,0.285,0.40379751920700074,0.6664859771728509,-0.2626884579658501,2.4088927498087287,1.7288237297907472,0.6800690200179815
trial026,26,26,0.198319784,0.614437823268,3,2,1,timeout,caught,0.8182942049577833,0.11250010998919606,0.7057940949685872,0.8175,0.5769230769230769,0.24057692307692313,0.8175,0.5769230769230769,0.24057692307692313,19.95000259950757,3.8500025998800993,16.09999999962747,4.633136993646621,3.457713240232223,1.1754237534143983,0.075,0.4230769230769231,-0.34807692307692306,0.1075,0.0,0.1075,0.37240238189697267,0.8772527694702148,-0.5048503875732422,2.5255962344817817,1.2329766623579062,1.2926195721238756
trial027,27,27,0.239547243,0.813873630423,1,1,2,timeout,caught,0.43228847994469105,0.05250021000392735,0.3797882699407637,0.4325,0.5526315789473685,-0.12013157894736848,0.4325,0.5526315789473685,-0.12013157894736848,19.950003299862146,1.8500022003427148,18.10000109951943,3.4518397983908655,3.291768993202009,0.16007080518885664,0.5675,0.4473684210526316,0.12013157894736842,0.0,0.0,0.0,0.3504812836647034,0.4670450210571282,-0.11656373739242482,2.548308272380382,1.2091566632325585,1.3391516091478233
trial028,28,28,0.270366787,0.604336423305,0,2,1,timeout,timeout,0.26079264995642004,0.2370282149873674,0.023764434969052645,0.26,0.23809523809523808,0.021904761904761927,0.26,0.23809523809523808,0.021904761904761927,19.952731699682772,19.960776699706912,-0.008045000024139881,3.0707366189360616,3.069717039440509,0.0010195794955527582,0.74,0.7619047619047619,-0.02190476190476187,0.0,0.0,0.0,0.21069420576095582,1.1326357841491699,-0.9219415783882141,1.8486457807011902,1.8188990162391412,0.029746764462049047
trial029,29,29,0.110009394,0.592505472174,2,1,2,timeout,caught,0.6327421549241989,0.4025001599919051,0.23024199493229386,0.6325,0.6388888888888888,-0.006388888888888888,0.6325,0.6388888888888888,-0.006388888888888888,19.951573699712753,12.554255600087345,7.397318099625409,4.936103733778,3.648889904930478,1.2872138288475221,0.085,0.3611111111111111,-0.2761111111111111,0.2825,0.0,0.2825,0.26304800510406495,0.46151275634765554,-0.1984647512435906,1.8520427378825843,1.661810363490743,0.19023237439184126
trial030,30,30,0.147159761,0.877352725444,2,2,1,timeout,caught,0.6901797000318766,0.4475000850390643,0.24267961499281226,0.69,0.7276422764227642,-0.0376422764227643,0.69,0.7276422764227642,-0.0376422764227643,19.9535223999992,12.253577000461519,7.6999453995376825,4.861406487226486,3.875983470339116,0.9854230168873706,0.0625,0.27235772357723576,-0.20985772357723576,0.2475,0.0,0.2475,0.29932804107665945,0.7588541030883782,-0.45952606201171875,1.866698982194066,1.222951850872867,0.6437471313211991
trial031,31,31,0.280634362,0.544216290717,0,1,2,caught,caught,0.10769095001742243,0.11256976500153541,-0.004878814984112981,0.2,0.11658031088082901,0.083419689119171,0.2,0.11658031088082901,0.083419689119171,10.703676500357687,19.250002699904144,-8.546326199546456,2.8398535656374553,2.831972019351208,0.007881546286247154,0.8,0.883419689119171,-0.08341968911917097,0.0,0.0,0.0,0.42845172882080007,1.14243323802948,-0.7139815092086799,1.8839191636679886,1.2332927242114946,0.650626439456494
trial032,32,32,0.132048566,0.749402418931,0,2,1,timeout,caught,0.6597854300867766,0.2825014800298959,0.3772839500568807,0.66,0.6457142857142857,0.014285714285714346,0.66,0.6457142857142857,0.014285714285714346,19.950002999976277,8.705190500244498,11.244812499731779,4.576967021226883,3.6923440313339233,0.8846229898929598,0.1575,0.35428571428571426,-0.19678571428571426,0.1825,0.0,0.1825,0.45177383422851564,0.4623281478881829,-0.010554313659667247,1.8425420066341758,1.4044126260212098,0.438129380612966
trial033,33,33,0.188728447,0.606274056977,0,1,2,timeout,caught,0.7975665050558746,0.3375235700048506,0.46004293505102395,0.7975,0.7258064516129032,0.07169354838709674,0.7975,0.7258064516129032,0.07169354838709674,19.951623200438917,9.254627499729395,10.696995700709522,4.044449383020401,3.8308198227677295,0.21362956025267188,0.2025,0.27419354838709675,-0.07169354838709674,0.0,0.0,0.0,0.356390190124511,0.9303819656372063,-0.5739917755126953,1.848480252083391,1.2490751574168335,0.5994050946665574
