controller,n_completed,trial_indices,internal_seeds,hand_strides_cm,virtual_hand_smoothing_alphas,virtual_hand_delay_counts,catch_rate,safety_stop_count,done_reason_counts,hand_stride_cm_mean,hand_stride_cm_std,virtual_hand_smoothing_alpha_mean,virtual_hand_smoothing_alpha_std,virtual_hand_delay_frames_mean,virtual_hand_delay_frames_std,tiz_fixed_horizon_fraction_mean,tiz_fixed_horizon_fraction_std,zpd_time_s_mean,zpd_time_s_std,zpd_observed_occupancy_fraction_mean,zpd_observed_occupancy_fraction_std,zpd_occupancy_fraction_mean,zpd_occupancy_fraction_std,duration_s_mean,duration_s_std,distance_cm_mean_mean,distance_cm_mean_std,too_close_fraction_mean,too_close_fraction_std,too_far_fraction_mean,too_far_fraction_std,min_boundary_clearance_cm_mean,min_boundary_clearance_cm_std,boundary_occupancy_fraction_mean,boundary_occupancy_fraction_std,target_clipped_fraction_mean,target_clipped_fraction_std,target_step_limited_fraction_mean,target_step_limited_fraction_std,control_loop_rate_hz_mean_mean,control_loop_rate_hz_mean_std,camera_update_rate_hz_mean_mean,camera_update_rate_hz_mean_std,policy_inference_latency_ms_mean_mean,policy_inference_latency_ms_mean_std,microrobot_detection_fraction_mean,microrobot_detection_fraction_std,microrobot_tcp_error_cm_mean_mean,microrobot_tcp_error_cm_mean_std,virtual_hand_actual_move_cm_mean_mean,virtual_hand_actual_move_cm_mean_std,virtual_hand_actual_to_stride_ratio_mean_mean,virtual_hand_actual_to_stride_ratio_mean_std,virtual_hand_accel_clipped_fraction_mean,virtual_hand_accel_clipped_fraction_std,virtual_hand_workspace_clipped_fraction_mean,virtual_hand_workspace_clipped_fraction_std,virtual_hand_policy_latency_ms_mean_mean,virtual_hand_policy_latency_ms_mean_std,virtual_hand_policy_latency_ms_p95_mean,virtual_hand_policy_latency_ms_p95_std
league,7,"[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6, 7]","[0.202364325, 0.152322427, 0.117129833, 0.288611221, 0.261000585, 0.20763287, 0.225019093]","[0.803824171214, 0.558178210011, 0.837225530542, 0.554899431908, 0.730207180583, 0.896048271913, 0.524416225548]","{""0"": 3, ""1"": 2, ""2"": 1, ""3"": 1}",1.0,0,"{""caught"": 7}",0.2077257648571429,0.059140551593247485,0.7006855745312858,0.15327082250040572,1.0,1.1547005383792515,0.019030985236167912,0.023376291590085547,1.1418591141700745,1.402577495405133,0.21189454767174706,0.15236134403353563,0.21189454767174706,0.15236134403353563,4.816974743003292,3.191863863371897,2.7516363705634275,0.423560330669004,0.7881054523282529,0.15236134403353566,0.0,0.0,1.1479166780199321,0.3769298484073948,0.0,0.0,0.0,0.0,0.0,0.0,16.639578547095216,0.11549124570059192,17.26286795012729,0.6606602185264119,1.8859074446163422,0.04007005694275478,,,,,0.2353323567693927,0.06208603679976132,1.145575641756888,0.12360941439070022,0.014934548655478887,0.025151513218865135,0.028506920459487807,0.05428410960551537,1.3927968199777225,0.04808815867467223,1.9556315216634954,0.134650658507532
cv_mpc,6,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","[0.202364325, 0.152322427, 0.117129833, 0.288611221, 0.261000585, 0.20763287]","[0.803824171214, 0.558178210011, 0.837225530542, 0.554899431908, 0.730207180583, 0.896048271913]","{""0"": 2, ""1"": 2, ""2"": 1, ""3"": 1}",1.0,0,"{""caught"": 6}",0.20484354350000003,0.06424441868140057,0.7300637993618334,0.14470819342632169,1.1666666666666667,1.1690451944500122,0.09407522194346207,0.15172201695933107,5.644513316607724,9.103321017559862,0.3530062048163205,0.15445108465132873,0.3530062048163205,0.15445108465132873,11.937995466558883,14.59453686441602,3.1002545079632426,0.3213157343411473,0.6469937951836795,0.15445108465132873,0.0,0.0,0.606597197055816,0.36269805556023826,0.015978547131605774,0.020608473919404204,0.004280340144888186,0.007918799548516339,0.0,0.0,16.658967756467064,0.08851221299169458,17.453550864968324,0.917585392974769,1.0137224298062937,0.03402165607145332,,,,,0.2380142148681723,0.0735931404931566,1.1663789352176475,0.0837022383654325,0.03732571857571858,0.06425554546248889,0.0,0.0,1.7816310041292442,0.029252861613947474,2.334969164803624,0.06382922223680208
