step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1787626521.3823879,2.998858690261841e-07,,,False,,,,,False,False,False,,6.221543788909912,0.6854372024536133,7.4999823570251465,5.000016689300537,,,4.5,True,0.240830606,0.645223387783,1,1.0,1.0,1.4142135381698608,0.24083060026168823,0.24083060026168823,0.3405858874320984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.3419995084404945,2.9023997485637665,0.7549280524253845,0.14830097556114197,0.7693565487861633,0.0,0.0,814.3809814453125,533.326904296875,814.3809814453125,533.326904296875,False,False,-0.22707855942673555,-0.5227437507535081,0.11297804401146531,False,,False,caught
1,1787626521.4404185,0.05810919962823391,0.05810889974236488,17.209067878305394,True,1,0.029390900395810604,,,False,False,False,,6.221543788909912,0.6854372024536133,7.53770112991333,5.00846529006958,,,4.518942356109619,True,0.240830606,0.645223387783,1,1.0,1.0,1.4142135381698608,0.24083060026168823,0.24083060026168823,0.3405858874320984,0.24083060026168823,0.24083060026168823,0.3405858874320984,0.15538953244686127,0.15538953244686127,0.21975398063659668,0.15538953244686127,0.15538953244686127,0.21975398063659668,0.15538930892944336,0.15538954734802246,0.21975384652614594,False,False,1.1684997007250786,1.8293997272849083,-0.927277684211731,-0.25267019867897034,0.9610859155654907,0.7549280524253845,0.14830097556114197,714.888671875,508.999267578125,714.888671875,508.999267578125,False,False,-0.22589373024709272,-0.5241864096162766,0.11294607589886273,False,,False,caught
2,1787626521.5004034,0.11912719998508692,0.06101800035685301,16.388606544817538,True,4,0.0008513005450367928,0.030447999946773052,32.84287972110241,False,False,False,,6.3769330978393555,0.8408267498016357,7.745855331420898,5.049697399139404,,,4.425894737243652,True,0.240830606,0.645223387783,1,1.0,1.0,1.4142135381698608,0.24083060026168823,0.24083060026168823,0.3405858874320984,0.24083060026168823,0.24083060026168823,0.3405858874320984,0.2105180323123932,0.21051810681819916,0.29771751165390015,0.2105180323123932,0.21051810681819916,0.29771751165390015,0.21051788330078125,0.21051812171936035,0.2977173924446106,False,False,1.161700114607811,1.5946999192237854,-0.5384952425956726,0.4182077646255493,0.681817352771759,-0.927277684211731,-0.25267019867897034,760.0904541015625,555.5051879882812,760.0904541015625,555.5051879882812,False,False,-0.21919219566936135,-0.5319257915006766,0.11309596542974995,False,,False,caught
3,1787626521.5619385,0.1806441992521286,0.06151699926704168,16.255669358303038,True,5,0.020445900037884712,0.02857689931988716,34.99329961610225,False,False,False,,6.587450981140137,1.051344871520996,7.597019672393799,5.007030010223389,,,4.082483768463135,True,0.240830606,0.645223387783,1,1.0,1.0,1.4142135381698608,0.24083060026168823,0.24083060026168823,0.3405858874320984,0.24083060026168823,0.24083060026168823,0.3405858874320984,0.2300763577222824,0.23007643222808838,0.3253771662712097,0.2300763577222824,0.23007643222808838,0.3253771662712097,0.23007631301879883,0.23007643222808838,0.32537713646888733,False,False,1.1204006150364876,1.596599817276001,-0.4865315556526184,1.0,1.112075924873352,-0.5384952425956726,0.4182077646255493,748.0422973632812,587.6167602539062,748.0422973632812,587.6167602539062,False,False,-0.223596141395636,-0.5258362998847513,0.11281542127683755,False,,False,caught
4,1787626521.6233811,0.24209639988839626,0.06145220063626766,16.272810243508566,True,6,0.016733400523662567,0.04164560046046972,24.01214027275718,False,False,False,,6.8175272941589355,1.2814213037490845,7.398220539093018,5.041916370391846,,,3.8050661087036133,True,0.240830606,0.645223387783,1,0.28249818086624146,1.0,1.0391367673873901,0.06803420931100845,0.24083060026168823,0.2502559423446655,0.24083060026168823,0.24083060026168823,0.3405858874320984,0.2370152324438095,0.2370152771472931,0.33519017696380615,0.2370152324438095,0.2370152771472931,0.33519017696380615,0.2370152473449707,0.2370152473449707,0.33519017696380615,False,False,1.1131996288895607,1.5901997685432434,-0.4637887179851532,1.0,1.1023156642913818,-0.4865315556526184,1.0,729.0826416015625,591.2728271484375,729.0826416015625,591.2728271484375,False,False,-0.23217477384000082,-0.5215761978095219,0.11312354034601355,False,,False,caught
5,1787626521.6843662,0.30306119937449694,0.060964799486100674,16.402908045781228,True,7,0.015121699310839176,0.06516159977763891,15.34646177215501,False,False,False,,7.054542541503906,1.5184365510940552,7.385395526885986,5.257759094238281,,,3.7539310455322266,True,0.240830606,0.645223387783,1,-1.0,1.0,1.4142135381698608,-0.24083060026168823,0.24083060026168823,0.3405858874320984,0.06803420931100845,0.24083060026168823,0.2502559423446655,0.12798473238945007,0.2394770085811615,0.27153146266937256,0.12798473238945007,0.2394770085811615,0.27153146266937256,0.12798452377319336,0.2394770383834839,0.2715313732624054,False,False,1.115499995648861,1.608399674296379,-0.4026150703430176,1.0,1.0780068635940552,-0.4637887179851532,1.0,731.5278930664062,613.8931884765625,731.5278930664062,613.8931884765625,False,False,-0.23898596552829857,-0.5302712130364938,0.11279437804030773,False,,False,caught
6,1787626521.7451763,0.3645778000354767,0.06151660066097975,16.255774689356404,False,,,,,False,False,False,,7.1825270652771,1.757913589477539,7.28679895401001,5.454963207244873,,,3.698519706726074,True,0.240830606,0.645223387783,1,0.1949799507856369,1.0,1.0188312530517578,0.04695713892579079,0.24083060026168823,0.24536573886871338,-0.24083060026168823,0.24083060026168823,0.3405858874320984,-0.10998361557722092,0.2403503954410553,0.2643193304538727,-0.10998362302780151,0.2403503954410553,0.2643193304538727,-0.10998344421386719,0.2403503656387329,0.26431921124458313,False,False,1.1053001508116722,1.7752991989254951,-0.4465771019458771,1.0,1.095185399055481,-0.4026150703430176,1.0,718.7305297851562,634.5601806640625,718.7305297851562,634.5601806640625,False,False,-0.24846465800448786,-0.5356889362241232,0.11300734372904793,False,,False,caught
7,1787626521.8071034,0.42583359964191914,0.06125579960644245,16.324984841024378,True,8,0.05743789952248335,0.06258570030331612,15.978090764401253,False,False,False,,7.072543621063232,1.998263955116272,7.21007776260376,5.59749174118042,,,3.6018545627593994,True,0.240830606,0.645223387783,1,0.7636882066726685,1.0,1.2582606077194214,0.1839194893836975,0.24083060026168823,0.3030276298522949,0.04695713892579079,0.24083060026168823,0.24536573886871338,-0.008721711114048958,0.24066022038459778,0.24081820249557495,-0.008721709251403809,0.24066022038459778,0.24081820249557495,-0.00872182846069336,0.24066030979156494,0.2408183068037033,False,False,1.6184002161026,1.766599714756012,-0.35028064250946045,1.0,1.059573769569397,-0.4465771019458771,1.0,716.790771484375,649.4971313476562,716.790771484375,649.4971313476562,False,False,-0.2554956488537864,-0.5394333937804564,0.11282076643327241,False,,False,caught
8,1787626521.8701358,0.4868307998403907,0.060997200198471546,16.394195090040505,True,9,0.05739970039576292,0.08076460007578135,12.38166225130442,False,False,False,,7.063821792602539,2.238924264907837,7.1398468017578125,5.787586212158203,,,3.549476146697998,True,0.240830606,0.645223387783,1,0.010499179363250732,1.0,1.0000550746917725,0.002528523560613394,0.24083060026168823,0.24084386229515076,0.1839194893836975,0.24083060026168823,0.3030276298522949,0.11557485163211823,0.24077019095420837,0.2670727074146271,0.11557485163211823,0.24077019095420837,0.2670727074146271,0.11557483673095703,0.2407701015472412,0.2670726180076599,False,False,1.731199212372303,2.412300556898117,-0.31276747584342957,1.0,1.0477707386016846,-0.35028064250946045,1.0,711.9038696289062,669.4190673828125,711.9038696289062,669.4190673828125,False,False,-0.2636345045382225,-0.5453293022879752,0.11295297755171772,False,,False,caught
9,1787626521.930478,0.5481924992054701,0.0613616993650794,16.29681071983307,True,10,0.05389659944921732,0.06071249954402447,16.47107280231264,False,False,False,,7.179396629333496,2.479694366455078,7.065648555755615,5.972166061401367,,,3.494323492050171,False,0.240830606,0.645223387783,1,0.8141074776649475,1.0,1.2894847393035889,0.19606199860572815,0.24083060026168823,0.3105473816394806,0.002528523560613394,0.24083060026168823,0.24084386229515076,0.04263471066951752,0.2408091425895691,0.24455420672893524,0.04263471066951752,0.2408091425895691,0.24455420672893524,0.04263448715209961,0.24080920219421387,0.24455423653125763,False,False,1.9288994371891022,1.5616994351148605,-0.28928178548812866,1.0,1.0410014390945435,-0.31276747584342957,1.0,705.7489624023438,688.7630004882812,705.7489624023438,688.7630004882812,False,False,-0.27173160483784764,-0.5508601429550589,0.11295991841339664,False,,False,caught
