rank_input_order,horizon,velocity_window,action_grid,discount,boundary_guard,effort_weight,smoothness_weight,collision_penalty,oob_penalty,score_mean_tiz,score_min_tiz,scripted_tiz_mean,scripted_tiz_std,scripted_episode_length_mean,scripted_episode_length_std,scripted_catch_rate,scripted_too_close_rate,scripted_too_far_rate,scripted_avg_distance_mean,h1_tiz_mean,h1_tiz_std,h1_episode_length_mean,h1_episode_length_std,h1_catch_rate,h1_too_close_rate,h1_too_far_rate,h1_avg_distance_mean
1,3,2,"-1.0,-0.5,0.0,0.5,1.0",0.95,0.2,0.0,0.0,40.0,80.0,0.11499999999999999,0.098,0.098,0.0,15.8,0.0,1.0,0.3332900432900433,0.056666666666666664,3.767554815354125,0.13199999999999998,0.0,23.8,0.0,1.0,0.4428888823782179,0.053540665651002,3.6108655677265658
