step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1785925890.5334218,2.998858690261841e-07,,,False,,,,,False,False,False,,3.012460231781006,4.666947364807129,7.500052452087402,5.000888824462891,,,4.5,True,0.9841006249189377,0.0,0.0,0.0,0.0,0.0,768.0053100585938,524.0931396484375,768.0053100585938,524.0931396484375,False,False,-0.22710157493550984,-0.5227825336764834,0.11346718735712877,False,,False,caught
1,1785925890.5904763,0.05836470052599907,0.05836440064013004,17.133732018699472,False,,,,,False,False,False,,3.112460136413574,4.766556739807129,7.500197410583496,5.000504970550537,,,4.393970012664795,True,0.9276997298002243,0.5,0.0,0.5,0.0,0.0,783.3801879882812,524.0529174804688,783.3801879882812,524.0529174804688,False,False,-0.22708476261811678,-0.5227705373806317,0.11347650349827686,False,,False,caught
2,1785925890.6514149,0.11928919982165098,0.06092449929565191,16.413758201725074,False,,,,,False,False,False,,3.2124600410461426,4.866556644439697,7.499616622924805,5.000543117523193,,,4.289249897003174,True,0.91520044952631,0.5,0.0,0.5,0.5,0.0,783.3207397460938,524.0569458007812,783.3207397460938,524.0569458007812,False,False,-0.22710796285930268,-0.5227553717563597,0.11346494765639063,False,,False,caught
3,1785925890.7126522,0.1805517002940178,0.06126250047236681,16.323199221211386,False,,,,,False,False,False,,3.312459945678711,4.918374538421631,7.5357866287231445,5.002019882202148,,,4.224154949188232,True,0.9123999625444412,1.0,0.0,1.0,0.5,0.0,802.3845825195312,524.211669921875,802.3845825195312,524.211669921875,False,True,-0.22577671228031276,-0.5238599665810824,0.11352927960364713,False,,False,caught
4,1785925890.7744331,0.24233239982277155,0.06178069952875376,16.186284836975396,False,,,,,False,False,False,,3.4124598503112793,5.018374443054199,7.595493793487549,5.00201416015625,,,4.183065891265869,True,1.093200407922268,1.0,0.0,1.0,1.0,0.0,808.4985961914062,524.2110595703125,808.4985961914062,524.2110595703125,False,True,-0.22350633940016715,-0.5255811620712415,0.11353875495739832,False,,False,caught
5,1785925890.83608,0.30448069982230663,0.062148299999535084,16.090544713330544,False,,,,,False,False,False,,3.5124597549438477,5.019546031951904,7.668619632720947,5.0022664070129395,,,4.156195640563965,True,0.8741999045014381,1.0,0.0,1.0,1.0,0.0,815.9866333007812,524.2374877929688,815.9866333007812,524.2374877929688,False,True,-0.22073176608523817,-0.5277013184001764,0.11354332551868082,False,,False,caught
6,1785925890.8983955,0.36629380006343126,0.06181310024112463,16.177800435492376,False,,,,,False,False,False,,3.612459659576416,5.07109260559082,7.772346496582031,5.0020365715026855,,,4.160459995269775,True,0.9175995364785194,1.0,0.0,1.0,1.0,0.0,826.6083374023438,524.2134399414062,826.6083374023438,524.2134399414062,False,True,-0.21677577599132444,-0.5306862665346774,0.11352776928669181,False,,False,caught
7,1785925890.9596443,0.42752330005168915,0.061229499988257885,16.331996834724638,False,,,,,False,False,False,,3.7124595642089844,5.020079135894775,7.8587212562561035,5.001256465911865,,,4.146304607391357,True,1.1153006926178932,1.0,0.0,1.0,1.0,0.0,835.4530029296875,524.1317138671875,835.4530029296875,524.1317138671875,False,True,-0.21346144392390137,-0.5331491476857783,0.11350417757836642,False,,False,caught
8,1785925891.0206075,0.4889462999999523,0.06142299994826317,16.280546388849515,False,,,,,False,False,False,,3.8124594688415527,5.101229667663574,7.931095600128174,5.0007524490356445,,,4.119861602783203,True,1.066199503839016,1.0,0.0,1.0,1.0,0.0,842.8641967773438,524.078857421875,842.8641967773438,524.078857421875,False,True,-0.21068682004068842,-0.5352204814629556,0.11350853394466733,False,,False,caught
9,1785925891.0812771,0.5491749001666903,0.06022860016673803,16.60340763742774,False,,,,,False,False,False,,3.912459373474121,5.096085071563721,8.02946662902832,5.001180648803711,,,4.118101119995117,True,0.8931998163461685,1.0,0.0,1.0,1.0,0.0,852.9373779296875,524.1237182617188,852.9373779296875,524.1237182617188,False,True,-0.20694578975764016,-0.5380848462797458,0.11351109240674777,False,,False,caught
