controller,n_completed,trial_indices,internal_seeds,hand_strides_cm,virtual_hand_smoothing_alphas,virtual_hand_delay_counts,catch_rate,safety_stop_count,done_reason_counts,hand_stride_cm_mean,hand_stride_cm_std,virtual_hand_smoothing_alpha_mean,virtual_hand_smoothing_alpha_std,virtual_hand_delay_frames_mean,virtual_hand_delay_frames_std,tiz_fixed_horizon_fraction_mean,tiz_fixed_horizon_fraction_std,zpd_time_s_mean,zpd_time_s_std,zpd_observed_occupancy_fraction_mean,zpd_observed_occupancy_fraction_std,zpd_occupancy_fraction_mean,zpd_occupancy_fraction_std,duration_s_mean,duration_s_std,distance_cm_mean_mean,distance_cm_mean_std,too_close_fraction_mean,too_close_fraction_std,too_far_fraction_mean,too_far_fraction_std,min_boundary_clearance_cm_mean,min_boundary_clearance_cm_std,boundary_occupancy_fraction_mean,boundary_occupancy_fraction_std,target_clipped_fraction_mean,target_clipped_fraction_std,target_step_limited_fraction_mean,target_step_limited_fraction_std,control_loop_rate_hz_mean_mean,control_loop_rate_hz_mean_std,camera_update_rate_hz_mean_mean,camera_update_rate_hz_mean_std,policy_inference_latency_ms_mean_mean,policy_inference_latency_ms_mean_std,microrobot_detection_fraction_mean,microrobot_detection_fraction_std,microrobot_tcp_error_cm_mean_mean,microrobot_tcp_error_cm_mean_std,virtual_hand_actual_move_cm_mean_mean,virtual_hand_actual_move_cm_mean_std,virtual_hand_actual_to_stride_ratio_mean_mean,virtual_hand_actual_to_stride_ratio_mean_std,virtual_hand_accel_clipped_fraction_mean,virtual_hand_accel_clipped_fraction_std,virtual_hand_workspace_clipped_fraction_mean,virtual_hand_workspace_clipped_fraction_std,virtual_hand_policy_latency_ms_mean_mean,virtual_hand_policy_latency_ms_mean_std,virtual_hand_policy_latency_ms_p95_mean,virtual_hand_policy_latency_ms_p95_std
league,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.303546487, 0.22848364, 0.17569475, 0.432916832, 0.391500877, 0.311449305, 0.33752864, 0.248091683, 0.411074761, 0.436800513]","[0.716307749606, 0.648242723374, 0.706543504312, 0.803824171214, 0.558178210011, 0.837225530542, 0.554899431908, 0.730207180583, 0.896048271913, 0.524416225548]","{""0"": 2, ""1"": 3, ""2"": 3, ""3"": 2}",1.0,0,"{""caught"": 10}",0.3277087488,0.09081510598928096,0.6975892999011001,0.1264403334676681,1.5,1.0801234497346435,0.009166281001331907,0.007290594671142653,0.5499768600799143,0.43743568026855917,0.33157243111055895,0.16313307801811966,0.33157243111055895,0.16313307801811966,2.267377350013703,2.6371430480488343,2.9959060187572684,0.33721580219920955,0.668427568889441,0.16313307801811966,0.0,0.0,2.2054249167442324,1.3013270000882469,0.0,0.0,0.0,0.0,0.0,0.0,16.39639540979173,0.12371854673778772,12.688946726323262,1.612765640874233,2.8303776579492945,1.4549276834666647,0.1034178433889602,0.23753896773520872,1.78727119635988,0.641900893933279,0.33891244764744205,0.08182763818435082,1.0510446179640451,0.11716052118287927,0.003995584988962473,0.01051624057567491,0.011225708392139832,0.026098801659585086,1.361249315910737,0.22815911483936416,1.7773493239656086,0.6081862219358731
cv_mpc,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.303546487, 0.22848364, 0.17569475, 0.432916832, 0.391500877, 0.311449305, 0.33752864, 0.248091683, 0.411074761, 0.436800513]","[0.716307749606, 0.648242723374, 0.706543504312, 0.803824171214, 0.558178210011, 0.837225530542, 0.554899431908, 0.730207180583, 0.896048271913, 0.524416225548]","{""0"": 2, ""1"": 3, ""2"": 3, ""3"": 2}",1.0,0,"{""caught"": 10}",0.3277087488,0.09081510598928096,0.6975892999011001,0.1264403334676681,1.5,1.0801234497346435,0.015136026330292224,0.02092098728089748,0.9081615798175335,1.2552592368538487,0.3344562132221074,0.11820358641039168,0.3344562132221074,0.11820358641039168,2.282229729834944,2.307672424203252,2.997343559754205,0.2602392561282985,0.6655437867778927,0.11820358641039168,0.0,0.0,2.0452018976211543,1.075473149906249,0.0,0.0,0.0,0.0,0.0,0.0,16.306138110258367,0.18155054421152567,11.557943385658756,2.057534530906104,1.8328329342061367,1.1470922042594098,0.11339622641509432,0.24714732562114977,1.7193969945181735,0.08796609888413319,0.36213827246632224,0.08644814831341767,1.117557576596369,0.08106732026687988,0.0058823529411764705,0.018601633295108114,0.0,0.0,2.151688429680452,1.1436667680516592,2.3692738730460405,0.41658766433043937
