run_id,pair_id,trial_index,internal_seed,hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,order_in_pair,controller,status,rollout_dir,done_reason,caught,duration_s,duration_target_s,num_control_steps,zpd_time_s,tiz_fixed_horizon_fraction,zpd_observed_occupancy_fraction,zpd_occupancy_fraction,distance_cm_mean,distance_cm_std,distance_cm_min,distance_cm_final,too_close_fraction,too_far_fraction,min_boundary_clearance_cm,boundary_occupancy_fraction,target_clipped_fraction,target_step_limited_fraction,control_loop_rate_hz_mean,camera_update_rate_hz_mean,policy_inference_latency_ms_mean,policy_inference_latency_ms_p95,safety_stop_count,microrobot_detection_fraction,microrobot_tcp_error_cm_mean,microrobot_tcp_error_cm_p95,virtual_hand_actual_move_cm_mean,virtual_hand_actual_move_cm_p95,virtual_hand_actual_to_stride_ratio_mean,virtual_hand_accel_clipped_fraction,virtual_hand_workspace_clipped_fraction,virtual_hand_policy_latency_ms_mean,virtual_hand_policy_latency_ms_p95
trial006_cv_mpc,trial006,6,6,0.311449305,0.837225530542,2,1,cv_mpc,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260824_185145_physical_dr40_virtual_pair\rollouts\20260824_185542_physical_dr40_trial006_cv_mpc_virtual_h1_trial006,caught,True,1.33522479981184,60.0,23,0.4247546996921301,0.007079244994868835,0.30434782608695654,0.30434782608695654,2.9895535189172495,0.9397613847072573,1.4942042827606201,1.4942042827606201,0.6956521739130435,0.0,2.919002723693847,0.0,0.0,0.0,16.479013466086936,,0.9860727428035303,1.1552241630852222,0,0.0,,,0.34471830251542007,0.43863645642995835,1.1068199446308606,0.0,0.0,1.6836863095787438,1.8640057183802128
trial006_league,trial006,6,6,0.311449305,0.837225530542,2,2,league,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260824_185145_physical_dr40_virtual_pair\rollouts\20260824_185603_physical_dr40_trial006_league_virtual_h1_trial006,caught,True,1.0924423998221755,60.0,19,0.36239019967615604,0.0060398366612692675,0.3157894736842105,0.3157894736842105,2.863318135863856,1.0289483760125095,1.4401549100875854,1.4401549100875854,0.6842105263157895,0.0,3.1256384372711183,0.0,0.0,0.0,16.479286910122095,,1.775094463179509,2.0581798627972594,0,0.0,,,0.3147723020778762,0.4126966029405594,1.01066946377638,0.0,0.0,1.1903000995516777,1.2609748169779775
trial007_league,trial007,7,7,0.33752864,0.554899431908,1,1,league,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260824_185145_physical_dr40_virtual_pair\rollouts\20260824_185623_physical_dr40_trial007_league_virtual_h1_trial007,caught,True,0.6689376998692751,60.0,12,0.24209710024297237,0.004034951670716206,0.3333333333333333,0.3333333333333333,2.9302180210749307,1.0827546518773794,1.3952196836471558,1.3952196836471558,0.6666666666666666,0.0,3.6723520278930657,0.0,0.0,0.0,16.448534363238462,,1.9688908518715338,2.9684496112167835,0,0.0,,,0.38908950036222284,0.4754579961299896,1.1527599564950188,0.0,0.0,1.214681701226668,1.3624499551951885
trial007_cv_mpc,trial007,7,7,0.33752864,0.554899431908,1,2,cv_mpc,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260824_185145_physical_dr40_virtual_pair\rollouts\20260824_185642_physical_dr40_trial007_cv_mpc_virtual_h1_trial007,caught,True,0.7905713999643922,60.0,14,0.3039345992729068,0.005065576654548446,0.35714285714285715,0.35714285714285715,3.0668681263923645,0.9579808165239514,1.4775710105895996,1.4775710105895996,0.6428571428571429,0.0,3.1279274940490716,0.0,0.0,0.0,16.4464136160996,,0.9837151290132449,1.0438596829771996,0,0.0,,,0.40456833289219785,0.4770102918148041,1.1986192724036628,0.0,0.0,1.6995308777460685,2.215539664030074
trial008_cv_mpc,trial008,8,8,0.248091683,0.730207180583,1,1,cv_mpc,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260824_185145_physical_dr40_virtual_pair\rollouts\20260824_185703_physical_dr40_trial008_cv_mpc_virtual_h1_trial008,caught,True,1.9512009993195534,60.0,32,0.7909298995509744,0.013182164992516239,0.40625,0.40625,3.272131100296974,0.7594590187176025,1.3296685218811035,1.3296685218811035,0.59375,0.0,0.7882552862167358,0.0,0.0,0.0,16.15192682586111,9.680891791782226,1.1150645272385689,1.719750463962555,0,0.0,,,0.30132443962558625,0.35075585544109344,1.214568888331441,0.0,0.0,5.367777490567777,2.7889497578144073
trial008_league,trial008,8,8,0.248091683,0.730207180583,1,2,league,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260824_185145_physical_dr40_virtual_pair\rollouts\20260824_185725_physical_dr40_trial008_league_virtual_h1_trial008,caught,True,1.8949990002438426,60.0,31,0.8566981004551053,0.014278301674251755,0.45161290322580644,0.45161290322580644,3.3675515613248272,0.8463715807127997,1.4307669401168823,1.4307669401168823,0.5483870967741935,0.0,1.0472298383712768,0.0,0.0,0.0,16.09742656087214,10.450118111985551,5.499313430239757,3.0786747112870207,0,0.0,,,0.27151831090450285,0.3489674136042595,1.0944273005093157,0.03333333333333333,0.0,1.3902666668097179,2.4469748139381404
trial009_league,trial009,9,9,0.411074761,0.896048271913,2,1,league,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260824_185145_physical_dr40_virtual_pair\rollouts\20260824_185746_physical_dr40_trial009_league_virtual_h1_trial009,caught,True,0.5477526001632214,60.0,10,0.24209680035710335,0.004034946672618389,0.4,0.4,3.1294527769088747,1.147285645693955,1.4350658655166626,1.4350658655166626,0.6,0.0,4.177726459503174,0.0,0.0,0.0,16.434808493209676,,1.8061778197685878,2.2543203085660934,0,0.0,,,0.44466551144917804,0.5813472032546997,1.0817144559482648,0.0,0.0,1.1835998545090358,1.2380395084619522
trial009_cv_mpc,trial009,9,9,0.411074761,0.896048271913,2,2,cv_mpc,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260824_185145_physical_dr40_virtual_pair\rollouts\20260824_185805_physical_dr40_trial009_cv_mpc_virtual_h1_trial009,caught,True,0.6082359999418259,60.0,11,0.24160540010780096,0.004026756668463349,0.36363636363636365,0.36363636363636365,3.1034005880355835,1.0994583411000238,1.409404993057251,1.409404993057251,0.6363636363636364,0.0,3.611521911621093,0.0,0.0,0.0,16.443901831773438,,1.0558399371802807,1.3230797369033096,0,0.0,,,0.458333694934845,0.5813473463058472,1.1149643286780258,0.0,0.0,1.6508699394762516,2.1366700530052176
trial010_cv_mpc,trial010,10,10,0.436800513,0.524416225548,0,1,cv_mpc,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260824_185145_physical_dr40_virtual_pair\rollouts\20260824_185826_physical_dr40_trial010_cv_mpc_virtual_h1_trial010,caught,True,1.8317535994574428,60.0,30,0.24320039991289377,0.00405333999854823,0.13333333333333333,0.13333333333333333,2.4071414470672607,0.8265189667421875,1.4254900217056274,1.4254900217056274,0.8666666666666667,0.0,2.080560636520386,0.0,0.0,0.0,16.035688331445865,9.270898855979347,3.8248345191622604,2.1300796419382086,0,0.0,,,0.42413866853919524,0.5964408636093139,0.971012294894432,0.0,0.0,1.7147136787916053,2.374619245529175
trial010_league,trial010,10,10,0.436800513,0.524416225548,0,2,league,completed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260824_185145_physical_dr40_virtual_pair\rollouts\20260824_185846_physical_dr40_trial010_league_virtual_h1_trial010,caught,True,3.782646699808538,60.0,62,0.24884730018675327,0.004147455003112555,0.06451612903225806,0.06451612903225806,2.359333376730642,0.5570127104979294,1.481431007385254,1.481431007385254,0.9354838709677419,0.0,0.6263947010040283,0.0,0.0,0.0,16.273316979369458,13.539019319316006,3.912916422256681,3.1471997499465942,0,0.0,,,0.3337783189337762,0.5171948671340942,0.7641436056046395,0.0,0.03278688524590164,1.6614360215722537,2.6283999904990196
trial011_league,trial011,11,11,0.1885710608307599,0.7400528804677906,2,1,league,failed,C:\Users\admin\Desktop\huifeng\RL\data\deployment_batches\20260824_185145_physical_dr40_virtual_pair\rollouts\20260824_185910_physical_dr40_trial011_league_virtual_h1_trial011,returncode_3221225477,False,,60.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
