step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1787627019.8459353,2.998858690261841e-07,,,False,,,,,False,False,False,,4.074440956115723,7.918423652648926,7.499935626983643,5.00020694732666,,,4.5,True,0.177539974,0.583479544105,3,1.0,-1.0,1.4142135381698608,0.17753997445106506,-0.17753997445106506,0.2510794401168823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,3.4039998427033424,1.0098004713654518,0.0,0.0,0.0,0.0,0.0,767.993408203125,524.0216674804688,767.993408203125,524.0216674804688,False,False,-0.2270859280717521,-0.5227504285746225,0.11298877048074515,False,,False,caught
1,1787627019.9040086,0.058164400048553944,0.05816410016268492,17.192735677213285,True,1,0.030027300119400024,,,False,False,False,,4.074440956115723,7.918423652648926,7.499102592468262,5.000052452087402,,,4.499466419219971,True,0.177539974,0.583479544105,3,1.0,-1.0,1.4142135381698608,0.17753997445106506,-0.17753997445106506,0.2510794401168823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.732400618493557,1.8106000497937202,0.0,0.0,0.0,0.0,0.0,767.9080810546875,524.0054931640625,767.9080810546875,524.0054931640625,False,False,-0.22711304219270542,-0.5227199174969549,0.11297709800941591,False,,False,caught
2,1787627019.9643881,0.11965109966695309,0.06148669961839914,16.2636798885976,True,2,0.026917999610304832,0.028864499181509018,34.644633662676306,False,False,False,,4.074440956115723,7.918423652648926,7.4957804679870605,5.000709533691406,,,4.496511936187744,True,0.177539974,0.583479544105,3,1.0,-1.0,1.4142135381698608,0.17753997445106506,-0.17753997445106506,0.2510794401168823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.6753999516367912,0.940999947488308,0.0,0.0,0.0,0.0,0.0,767.5679321289062,524.0743408203125,767.5679321289062,524.0743408203125,False,False,-0.2272586278322562,-0.5226518231290144,0.11294771005427644,False,,False,caught
3,1787627020.014647,0.16995059978216887,0.05029950011521578,19.880913283619222,True,3,0.009978599846363068,0.06458100024610758,15.484430346218923,False,False,False,,4.074440956115723,7.918423652648926,7.494762897491455,5.000498294830322,,,4.495874881744385,True,0.177539974,0.583479544105,3,1.0,-1.0,1.4142135381698608,0.17753997445106506,-0.17753997445106506,0.2510794401168823,0.17753997445106506,-0.17753997445106506,0.2510794401168823,0.1035909429192543,-0.1035909429192543,0.14649970829486847,0.1035909429192543,-0.1035909429192543,0.14649970829486847,0.1035909652709961,-0.1035909652709961,0.14649975299835205,False,False,1.4796005561947823,0.9663999080657959,0.0,0.0,0.0,0.0,0.0,767.4637451171875,524.0521850585938,767.4637451171875,524.0521850585938,False,False,-0.227291088264507,-0.5226136290568765,0.11295418005247487,False,,False,caught
4,1787627020.0715375,0.22679550014436245,0.056844900362193584,17.591727553894707,True,4,0.007586300373077393,0.06723910011351109,14.872298979490047,False,False,False,,4.178031921386719,7.81483268737793,7.494033336639404,5.000555992126465,,,4.349255084991455,True,0.177539974,0.583479544105,3,1.0,-1.0,1.4142135381698608,0.17753997445106506,-0.17753997445106506,0.2510794401168823,0.17753997445106506,-0.17753997445106506,0.2510794401168823,0.1467386931180954,-0.1467386931180954,0.20751985907554626,0.1467386931180954,-0.1467386931180954,0.20751985907554626,0.14673852920532227,-0.14673852920532227,0.20751962065696716,False,False,1.5651993453502655,0.9130993857979774,0.0,-0.5,0.5,0.0,0.0,767.3889770507812,492.6182556152344,767.3889770507812,492.6182556152344,False,False,-0.22732050975658116,-0.5225950266791367,0.11297201668841354,False,,False,caught
5,1787627020.1319466,0.28824809938669205,0.0614525992423296,16.2727046915728,False,,,,,False,False,False,,4.324770450592041,7.668094158172607,7.492602825164795,5.000056743621826,,,4.141688823699951,True,0.177539974,0.583479544105,3,1.0,-1.0,1.4142135381698608,0.17753997445106506,-0.17753997445106506,0.2510794401168823,0.17753997445106506,-0.17753997445106506,0.2510794401168823,0.16471053659915924,-0.16471053659915924,0.23293587565422058,0.16471053659915924,-0.16471053659915924,0.23293587565422058,0.16471052169799805,-0.16471052169799805,0.2329358458518982,False,False,1.9454993307590485,1.1083995923399925,1.0,0.0,1.0,0.0,-0.5,828.6825561523438,524.0059814453125,828.6825561523438,524.0059814453125,False,False,-0.2273601566662005,-0.5225327911318453,0.11295760649206847,False,,False,caught
6,1787627020.1939251,0.3491968000307679,0.06094870064407587,16.40724067014542,True,5,0.05040859989821911,0.059238200075924397,16.880999063413817,False,False,False,,4.489480972290039,7.503383636474609,7.487281799316406,4.917784690856934,,,3.9588043689727783,True,0.177539974,0.583479544105,3,1.0,-1.0,1.4142135381698608,0.17753997445106506,-0.17753997445106506,0.2510794401168823,0.17753997445106506,-0.17753997445106506,0.2510794401168823,0.17219623923301697,-0.17219623923301697,0.2435222566127777,0.17219623923301697,-0.17219623923301697,0.2435222566127777,0.1721963882446289,-0.1721963882446289,0.24352246522903442,False,False,2.0620999857783318,0.9583998471498489,0.5,-1.0,1.1180340051651,1.0,0.0,797.417724609375,452.50384521484375,797.417724609375,452.50384521484375,False,False,-0.22513974186400698,-0.5189135821994608,0.11290257068863557,False,,False,caught
7,1787627020.2563498,0.4106096997857094,0.061412899754941463,16.283223947905782,True,6,0.048981900326907635,0.07984269969165325,12.524626595317141,False,False,False,,4.661677360534668,7.3311872482299805,7.661930084228516,4.892702579498291,,,3.8662285804748535,True,0.177539974,0.583479544105,3,1.0,0.6449053287506104,1.1899172067642212,0.17753997445106506,0.11449647694826126,0.21125786006450653,0.17753997445106506,-0.17753997445106506,0.2510794401168823,0.175314262509346,-0.175314262509346,0.2479318082332611,0.175314262509346,-0.175314262509346,0.2479318082332611,0.17531442642211914,-0.17531442642211914,0.2479320466518402,False,False,1.9387006759643555,1.010100357234478,1.0,-1.0,1.4142135381698608,0.5,-1.0,846.0216674804688,449.875244140625,846.0216674804688,449.875244140625,False,False,-0.21775059360883844,-0.5228930730353681,0.11304732543736483,False,,False,caught
8,1787627020.3167014,0.4720008997246623,0.06139119993895292,16.288979544208203,True,7,0.04623520001769066,0.06256650015711784,15.982994054146971,False,False,False,,4.836991786956787,7.155872821807861,7.793237686157227,4.764748573303223,,,3.802218437194824,True,0.177539974,0.583479544105,3,1.0,-1.0,1.4142135381698608,0.17753997445106506,-0.17753997445106506,0.2510794401168823,0.17753997445106506,-0.17753997445106506,0.2510794401168823,0.176612988114357,-0.176612988114357,0.2497684806585312,0.176612988114357,-0.176612988114357,0.2497684806585312,0.17661285400390625,-0.17661285400390625,0.24976828694343567,False,False,1.5679998323321342,0.9615002200007439,1.0,-1.0,1.4142135381698608,1.0,-1.0,859.4675903320312,436.4656677246094,859.4675903320312,436.4656677246094,False,False,-0.20894982244777074,-0.5212852087733494,0.1126067150310599,False,,False,caught
9,1787627020.3664236,0.5227386001497507,0.050737700425088406,19.709210145943615,True,8,0.01666200067847967,0.06413770001381636,15.591454008868153,False,False,False,,5.013604640960693,6.979259967803955,7.899341106414795,4.538700580596924,,,3.7793922424316406,True,0.177539974,0.583479544105,3,1.0,-1.0,1.4142135381698608,0.17753997445106506,-0.17753997445106506,0.2510794401168823,0.17753997445106506,-0.17753997445106506,0.2510794401168823,0.1771538108587265,-0.1771538108587265,0.2505333125591278,0.1771538108587265,-0.1771538108587265,0.2505333125591278,0.1771535873413086,-0.1771535873413086,0.25053301453590393,False,False,1.4386000111699104,0.923600047826767,1.0,-1.0,1.4142135381698608,1.0,-1.0,870.3325805664062,412.77581787109375,870.3325805664062,412.77581787109375,False,False,-0.19815844478710626,-0.5147858188972887,0.11288566015515378,False,,False,caught
