step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,policy_dt_s,policy_loop_hz_inst,policy_deadline_overrun_s,policy_deadline_overrun,servo_dt_s,servo_loop_hz_inst,servo_target_age_s,servo_interpolation_phase,servo_command_sequence,servo_policy_step,servo_commanded_world_x,servo_commanded_world_y,servo_commanded_world_z,servo_target_world_x,servo_target_world_y,servo_target_world_z,servo_segment_start_world_x,servo_segment_start_world_y,servo_segment_start_world_z,servo_segment_end_world_x,servo_segment_end_world_y,servo_segment_end_world_z,servo_segment_start_perf,servo_segment_end_perf,servo_segment_elapsed_s,servo_segment_duration_s,servo_pending_segment_count,servo_command_step_limited,servo_command_step_limited_count,servo_publish_rejected_count,servo_tracking_error_cm,servo_target_error_cm,servo_deadline_overrun_s,servo_deadline_overrun_count,servo_watchdog_stopped,servo_stop_reason,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,planned_anchor_x_cm,planned_anchor_y_cm,planned_target_x_cm,planned_target_y_cm,planned_delta_dx_cm,planned_delta_dy_cm,planned_delta_norm_cm,actual_robot_move_dx_cm,actual_robot_move_dy_cm,actual_robot_move_norm_cm,actual_to_planned_step_projection,planned_endpoint_actual_lag_cm,planned_endpoint_actual_lag_excess_cm,servo_follower_lag_allowance_cm,servo_lag_warning_cm,servo_lag_hard_limit_cm,servo_publish_accepted,servo_publish_reject_reason,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1787727271.6190288,2.998858690261841e-07,,,,,2.998858690261841e-07,False,,,0.0010468997061252594,1.0,0,-1,-0.22707577859411873,-0.5227750335731767,0.113,-0.22707577859411873,-0.5227750335731767,0.113,-0.22707577859411873,-0.5227750335731767,0.113,-0.22707577859411873,-0.5227750335731767,0.113,7268476.6594551,7268476.6594551,0.0010468997061252594,0.0,1,False,0,0,0.002151936978688001,0.002151936978688001,0.0,0,False,,False,,,,,False,False,False,,3.0128140449523926,4.666528224945068,7.500072479248047,5.000307559967041,,,4.499655246734619,True,0.202364325,0.803824171214,3,1.0,1.0,1.4142135381698608,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2.5154994800686836,1.0050004348158836,0.0,0.0,0.0,0.0,0.0,768.0416259765625,524.0491943359375,768.0416259765625,524.0491943359375,7.500406265258789,5.00046968460083,7.500406265258789,5.00046968460083,0.0,0.0,0.0,0.0,0.0,0.0,,0.0003710761375259608,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.22708369929728178,-0.5227585799143981,0.11298861479687375,False,,False,caught
1,1787727271.673546,0.05264690052717924,0.052646600641310215,18.994578715787583,0.052646600641310215,18.994578715787583,0.002646900713443756,True,0.00813200045377016,122.97097198714243,0.04996410012245178,0.9992820061716512,1,0,-0.22707740137316712,-0.5227435985562807,0.113,-0.22707740253914963,-0.5227435759699157,0.113,-0.22707577859411873,-0.5227750335731767,0.113,-0.22707740253914963,-0.5227435759699157,0.113,7268476.6650369,7268476.7150369,0.04996410012245178,0.049999999813735485,1,False,0,0,0.002815413803315916,0.002816979847839326,0.0001320004537701605,1,False,,True,2,0.0022499002516269684,0.029802999459207058,33.553669702566445,False,False,False,,3.0128140449523926,4.666528224945068,7.500211715698242,5.000320911407471,,,4.499794960021973,True,0.202364325,0.803824171214,3,1.0,1.0,1.4142135381698608,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2.665700390934944,1.164199784398079,0.0,0.0,0.0,0.0,0.0,768.0416259765625,524.0491943359375,768.0416259765625,524.0491943359375,7.500406265258789,5.00046968460083,7.500406265258789,5.00046968460083,0.0,0.0,0.0,0.0001392364501953125,1.33514404296875e-05,0.0001398751192027703,,0.0002449142630212009,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.22707880757444324,-0.5227631861621629,0.11302017433473913,False,,False,caught
2,1787727271.7213306,0.10000510048121214,0.0473581999540329,21.11566742339502,0.0473581999540329,21.11566742339502,5.100853741168976e-06,False,0.00801520049571991,124.7629426779775,0.04420490004122257,0.8840980041179731,2,1,-0.22707740253914963,-0.5227435759699157,0.113,-0.22707740253914963,-0.5227435759699157,0.113,-0.22707740253914963,-0.5227435759699157,0.113,-0.22707740253914963,-0.5227435759699157,0.113,7268476.7188561,7268476.7688561,0.04420490004122257,0.049999999813735485,1,False,0,0,0.002251199790856862,0.002251199790856862,1.5200495719909501e-05,1,False,,True,3,0.019628800451755524,0.027485400438308716,36.382951823624,False,False,False,,3.0128140449523926,4.666528224945068,7.500374794006348,5.000236511230469,,,4.499951362609863,True,0.202364325,0.803824171214,3,1.0,0.5391303896903992,1.1360728740692139,0.20236432552337646,0.10910075902938843,0.22990062832832336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.8354998901486397,1.2734001502394676,0.0,0.0,0.0,0.0,0.0,768.0416259765625,524.0491943359375,768.0416259765625,524.0491943359375,7.500406265258789,5.00046968460083,7.500406265258789,5.00046968460083,0.0,0.0,0.0,0.00016307830810546875,-8.440017700195312e-05,0.0001836244045989588,,0.00023528761812485754,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.2270701249651311,-0.5227643156254708,0.11299513238726908,False,,False,caught
3,1787727271.7694468,0.15000720042735338,0.05000209994614124,19.999160056820212,0.05000209994614124,19.999160056820212,7.20098614692688e-06,False,0.008003899827599525,124.93909488368911,0.045089200139045715,0.8446260014348701,3,2,-0.22707740253914963,-0.5227435759699157,0.113,-0.22707740253914963,-0.5227435759699157,0.113,-0.22707740253914963,-0.5227435759699157,0.113,-0.22707740253914963,-0.5227435759699157,0.113,7268476.7688561,7268476.8188561,0.04223129991441965,0.049999999813735485,1,False,0,0,0.0024889095529770865,0.0024889095529770865,3.899827599525285e-06,1,False,,True,4,0.0357964001595974,0.02980870008468628,33.547252887881996,False,False,False,,3.0128140449523926,4.666528224945068,7.500152111053467,5.000443935394287,,,4.499744892120361,True,0.202364325,0.803824171214,3,1.0,1.0,1.4142135381698608,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.16266533732414246,0.16266533732414246,0.23004353046417236,0.16266533732414246,0.16266533732414246,0.23004353046417236,0.16266536712646484,0.16266536712646484,0.23004357516765594,False,False,1.4684004709124565,0.9141005575656891,0.0,0.0,0.0,0.0,0.0,768.0416259765625,524.0491943359375,768.0416259765625,524.0491943359375,7.500406265258789,5.00046968460083,7.500406265258789,5.00046968460083,0.0,0.0,0.0,-0.00022268295288085938,0.00020742416381835938,0.0003043229808099568,,0.000255455233855173,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.22708467998757143,-0.5227666489992182,0.11299415695802133,False,,False,caught
4,1787727271.8193116,0.20000290032476187,0.049995699897408485,20.00172018897639,0.049995699897408485,20.00172018897639,2.9010698199272156e-06,False,0.008013599552214146,124.7878676098435,0.0021776994690299034,0.9659300035459176,4,3,-0.22707740253914963,-0.5227435759699157,0.113,-0.22707740253914963,-0.5227435759699157,0.113,-0.22707740253914963,-0.5227435759699157,0.113,-0.22707740253914963,-0.5227435759699157,0.113,7268476.8188561,7268476.868856099,0.048296499997377396,0.049999999813735485,2,False,0,0,0.0031238685188139706,0.0031238685188139706,1.3599552214145494e-05,1,False,,True,5,0.005965299904346466,0.03383049927651882,29.559126273199375,False,False,False,,3.1754794120788574,4.829193592071533,7.500124454498291,5.000396251678467,,,4.328032493591309,True,0.202364325,0.803824171214,3,1.0,0.12916845083236694,1.0083078145980835,0.20236432552337646,0.026139086112380028,0.20404550433158875,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.19457635283470154,0.19457635283470154,0.27517253160476685,0.19457635283470154,0.19457635283470154,0.27517253160476685,0.19457626342773438,0.19457626342773438,0.2751723825931549,False,False,1.5532998368144035,0.9076995775103569,0.5,0.0,0.5,0.0,0.0,798.7615966796875,524.0491943359375,798.7615966796875,524.0491943359375,7.500406265258789,5.00046968460083,7.800406455993652,5.00046968460083,0.3000001907348633,0.0,0.3000001907348633,-2.765655517578125e-05,-4.76837158203125e-05,5.512369534699246e-05,,0.00029122104751877487,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.2270843443309436,-0.5227638391910284,0.11297726085205839,False,,False,caught
5,1787727271.871553,0.2516734004020691,0.051670500077307224,19.35340278309368,0.051670500077307224,19.35340278309368,0.0016734013333916664,True,0.00800309982150793,124.95158404903934,0.05020709987729788,0.9265180152897463,5,4,-0.21674912804294796,-0.5305751287718828,0.113,-0.2159299943660104,-0.5311962478799357,0.113,-0.22707740253914963,-0.5227435759699157,0.113,-0.2159299943660104,-0.5311962478799357,0.113,7268476.868856099,7268476.918856099,0.046325900591909885,0.049999999813735485,1,False,0,0,1.2446172608425554,1.3474157995499696,3.099821507930589e-06,1,False,,False,,,,,False,False,False,,3.370055675506592,5.023769855499268,7.510777473449707,5.000816345214844,,,4.140785217285156,True,0.202364325,0.803824171214,3,1.0,0.6169048547744751,1.1749773025512695,0.20236432552337646,0.12483953684568405,0.23777347803115845,0.20236432552337646,0.10910075902938843,0.22990062832832336,0.20083649456501007,0.1258689910173416,0.2370196282863617,0.20083649456501007,0.1258689910173416,0.2370196282863617,0.2008364200592041,0.1258687973022461,0.23701944947242737,False,False,1.8992004916071892,1.286100596189499,1.0,0.0,1.0,0.5,0.0,860.2017211914062,524.0491943359375,860.2017211914062,524.0491943359375,7.800406455993652,5.00046968460083,8.400406837463379,5.00046968460083,0.6000003814697266,0.0,0.6000003814697266,0.010653018951416016,0.0004200935363769531,0.010661298409104347,0.03551004081964493,0.289629191160202,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.2266918371103058,-0.5230885321053362,0.11297511319514143,False,,False,caught
6,1787727271.921393,0.30000360030680895,0.04833019990473986,20.690996560556904,0.04833019990473986,20.690996560556904,3.6014243960380554e-06,False,0.008044999092817307,124.30082197185264,0.04688179958611727,0.8878380093270466,6,5,-0.2045098449626548,-0.5398557294895333,0.113,-0.19280269162626923,-0.5487328356846045,0.113,-0.2159299943660104,-0.5311962478799357,0.113,-0.19280269162626923,-0.5487328356846045,0.113,7268476.918856099,7268476.968856099,0.044391900300979614,0.049999999813735485,1,True,6,0,2.260870383761284,3.7300655725634484,4.499909281730635e-05,1,False,,True,6,0.04261690005660057,0.0798307005316019,12.52650914173224,False,False,False,,3.570892095565796,5.149638652801514,7.619614124298096,5.003169059753418,,,4.051371097564697,True,0.202364325,0.803824171214,3,1.0,-0.47921013832092285,1.1088924407958984,0.20236432552337646,-0.09697503596544266,0.22440025210380554,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.20206458866596222,0.18735775351524353,0.2755594849586487,0.20206458866596222,0.18735775351524353,0.2755594849586487,0.20206451416015625,0.18735790252685547,0.27555951476097107,False,False,2.1807998418807983,1.4680000022053719,1.0,-1.0,1.4142135381698608,1.0,0.0,921.6416625976562,461.16925048828125,921.6416625976562,461.16925048828125,8.400406837463379,5.00046968460083,9.000407218933105,4.400469779968262,0.6000003814697266,-0.5999999046325684,0.8485283851623535,0.10883665084838867,0.0023527145385742188,0.10886207222938538,0.1813942939043045,0.7807973623275757,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.22262295190588985,-0.5263254681261527,0.11302955534518638,False,,False,caught
7,1787727271.9695375,0.3500033002346754,0.04999969992786646,20.000120029573768,0.04999969992786646,20.000120029573768,3.3015385270118713e-06,False,0.008141100406646729,122.83351758977926,0.045247700065374374,0.8512880312326849,7,6,-0.1897044438477044,-0.5426154534622118,0.113,-0.15172355753941927,-0.5407018114019883,0.113,-0.19280269162626923,-0.5487328356846045,0.113,-0.15172355753941927,-0.5407018114019883,0.113,7268476.968856099,7268477.018856099,0.042564401403069496,0.049999999813735485,1,True,12,0,2.530658665246978,6.193860317240456,0.00014110040664672835,1,False,,True,7,0.02785930037498474,0.06351859960705042,15.743420134989915,False,False,False,,3.772956609725952,5.336996555328369,7.864126682281494,4.999769687652588,,,4.105045318603516,True,0.202364325,0.803824171214,3,1.0,0.6177775859832764,1.1754357814788818,0.20236432552337646,0.12501613795757294,0.23786625266075134,0.20236432552337646,0.026139086112380028,0.20404550433158875,0.20230551064014435,0.057766322046518326,0.21039122343063354,0.20230551064014435,0.05776631832122803,0.21039122343063354,0.20230555534362793,0.05776643753051758,0.21039129793643951,False,False,1.412699930369854,0.9297998622059822,1.0,-0.5,1.1180340051651,1.0,-1.0,983.081787109375,429.72918701171875,983.081787109375,429.72918701171875,9.000407218933105,4.400469779968262,9.600407600402832,4.100469589233398,0.6000003814697266,-0.3000001907348633,0.6708208322525024,0.24451255798339844,-0.003399372100830078,0.24453619122505188,0.20659328997135162,1.2846375703811646,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.21321138735423206,-0.5332428508091532,0.11303541874867185,False,,False,caught
8,1787727272.0245602,0.4046857999637723,0.05468249972909689,18.287386365914323,0.05468249972909689,18.287386365914323,0.004685801453888416,True,0.008023700676858425,124.63077079684095,0.05259980075061321,0.9724320321248174,8,7,-0.1717945037343181,-0.54275467821427,0.113,-0.11877070581887474,-0.5454705407493917,0.113,-0.15172355753941927,-0.5407018114019883,0.113,-0.11877070581887474,-0.5454705407493917,0.113,7268477.018856099,7268477.068856099,0.048621601425111294,0.049999999813735485,1,True,19,0,3.0670928507485717,8.361308156471605,2.3700676858424974e-05,1,False,,True,8,0.005468899384140968,0.06458749994635582,15.482872085629046,False,False,False,,3.97526216506958,5.394762992858887,8.105533599853516,4.932262420654297,,,4.156085968017578,True,0.202364325,0.803824171214,3,1.0,-0.41578948497772217,1.0829962491989136,0.20236432552337646,-0.08414095640182495,0.2191598117351532,0.20236432552337646,0.12483953684568405,0.23777347803115845,0.20235279202461243,0.11168141663074493,0.2311263531446457,0.20235279202461243,0.11168141663074493,0.2311263531446457,0.20235300064086914,0.11168146133422852,0.2311265617609024,False,False,1.5446003526449203,1.034799963235855,1.0,-0.5,1.1180340051651,1.0,-0.5,1044.521728515625,398.2892150878906,1044.521728515625,398.2892150878906,9.600407600402832,4.100469589233398,10.200407981872559,3.8004696369171143,0.6000003814697266,-0.2999999523162842,0.6708207130432129,0.24140691757202148,-0.06750726699829102,0.25066816806793213,0.36688050627708435,1.7107096910476685,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.20199217122871305,-0.5373876059322598,0.11296438358609567,False,,False,caught
9,1787727272.0707958,0.45090780034661293,0.04622200038284063,21.634719218496613,0.04622200038284063,21.634719218496613,0.0009078020229935646,False,0.00811539962887764,123.22252085302422,5.550030618906021e-05,0.9146540087262318,9,8,-0.1564786707746309,-0.5439063559195357,0.113,-0.08614683000224292,-0.5504102422070879,0.113,-0.11877070581887474,-0.5454705407493917,0.113,-0.08614683000224292,-0.5504102422070879,0.113,7268477.0698901,7268477.119890099,0.045732700265944004,0.049999999813735485,2,True,25,0,3.269020394655458,10.33112717330582,0.0001153996288776396,1,False,,False,,,,,False,False,False,,4.177615165710449,5.506444454193115,8.357751846313477,4.817914962768555,,,4.236462593078613,True,0.202364325,0.803824171214,3,1.0,-0.28197261691093445,1.0389939546585083,0.20236432552337646,-0.057061199098825455,0.21025532484054565,0.20236432552337646,-0.09697503596544266,0.22440025210380554,0.20236210525035858,-0.05604167655110359,0.20997878909111023,0.20236210525035858,-0.05604167282581329,0.20997878909111023,0.202362060546875,-0.056041717529296875,0.20997874438762665,False,False,2.057800069451332,1.0981997475028038,0.5,-1.0,1.1180340051651,1.0,-0.5,1075.2418212890625,335.4092102050781,1075.2418212890625,335.4092102050781,10.200407981872559,3.8004696369171143,10.500408172607422,3.200469493865967,0.3000001907348633,-0.6000001430511475,0.6708205938339233,0.25221824645996094,-0.11434745788574219,0.27692848443984985,0.41252243518829346,2.104893445968628,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.18892058334875658,-0.5398855129636605,0.11293243873663895,False,,False,caught
