step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,policy_dt_s,policy_loop_hz_inst,policy_deadline_overrun_s,policy_deadline_overrun,policy_schedule_resynced,policy_step_start_perf,servo_publish_perf,servo_publish_latency_ms,servo_endpoint_deadline_perf,servo_endpoint_lateness_s,servo_dt_s,servo_loop_hz_inst,servo_target_age_s,servo_interpolation_phase,servo_command_sequence,servo_policy_step,servo_commanded_world_x,servo_commanded_world_y,servo_commanded_world_z,servo_target_world_x,servo_target_world_y,servo_target_world_z,servo_segment_start_world_x,servo_segment_start_world_y,servo_segment_start_world_z,servo_segment_end_world_x,servo_segment_end_world_y,servo_segment_end_world_z,servo_segment_start_perf,servo_segment_end_perf,servo_segment_elapsed_s,servo_segment_duration_s,servo_pending_segment_count,servo_command_step_limited,servo_command_step_limited_count,servo_publish_rejected_count,servo_tracking_error_cm,servo_target_error_cm,servo_deadline_overrun_s,servo_deadline_overrun_count,servo_watchdog_stopped,servo_stop_reason,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,mpc_prediction_mode,mpc_tracking_alpha,mpc_command_actual_lag_cm,mpc_predicted_first_command_x_cm,mpc_predicted_first_command_y_cm,mpc_predicted_first_actual_x_cm,mpc_predicted_first_actual_y_cm,mpc_predicted_min_hand_distance_cm,mpc_hand_velocity_x_cm_step,mpc_hand_velocity_y_cm_step,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,planned_anchor_x_cm,planned_anchor_y_cm,planned_target_x_cm,planned_target_y_cm,planned_delta_dx_cm,planned_delta_dy_cm,planned_delta_norm_cm,actual_robot_move_dx_cm,actual_robot_move_dy_cm,actual_robot_move_norm_cm,actual_to_planned_step_projection,planned_endpoint_actual_lag_cm,planned_endpoint_actual_lag_excess_cm,servo_follower_lag_allowance_cm,servo_lag_warning_cm,servo_lag_hard_limit_cm,servo_publish_accepted,servo_publish_reject_reason,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1787733758.928635,2.998858690261841e-07,,,,,2.998858690261841e-07,False,False,7274963.8645058,7274963.869772,5.266199819743633,7274963.9145058,0.0,,,0.0004261992871761322,1.0,0,-1,-0.22711096810175746,-0.5227044049669032,0.113,-0.22711096810175746,-0.5227044049669032,0.113,-0.22711096810175746,-0.5227044049669032,0.113,-0.22711096810175746,-0.5227044049669032,0.113,7274963.8635058,7274963.8635058,0.0004261992871761322,0.0,1,False,0,0,0.002309665448729204,0.002309665448729204,0.0,0,False,,False,,,,,False,False,False,,3.011359691619873,4.66584587097168,7.498973846435547,4.9996418952941895,,,4.500011444091797,True,0.202364325,0.803824171214,3,1.0,1.0,1.4142135381698608,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2.2040000185370445,,,,,,,,,,,2.5519998744130135,0.27065902948379517,-0.41075822710990906,0.49191322922706604,0.0,0.0,784.5220336914062,498.1492614746094,784.5220336914062,498.1492614746094,7.4989519119262695,4.999787330627441,7.661347389221191,4.753332614898682,0.16239547729492188,-0.24645471572875977,0.29514777660369873,0.0,0.0,0.0,,0.00014708010712638497,0.0,2.0,1.5,3.0,True,,False,False,-0.22710585141280765,-0.5226989200272191,0.11297815531233096,False,,False,timeout
1,1787733758.9807527,0.05060029961168766,0.050599999725818634,19.76284595688941,0.050599999725818634,19.76284595688941,0.0006002997979521751,False,False,7274963.9145058,7274963.9205233,6.017499603331089,7274963.9645058,0.0,0.008018500171601772,124.71160174587119,0.05221749935299158,1.0,1,0,-0.21380015656990567,-0.5167852361046233,0.113,-0.21380015656990567,-0.5167852361046233,0.113,-0.22711096810175746,-0.5227044049669032,0.113,-0.21380015656990567,-0.5167852361046233,0.113,7274963.8645058,7274963.9145058,0.05221749935299158,0.049999999813735485,1,False,4,0,1.3642287199719647,1.3642287199719647,1.8500171601772142e-05,1,False,,True,2,0.004536299966275692,0.02880890015512705,34.71149521902288,False,False,False,,3.011359691619873,4.66584587097168,7.509368896484375,4.984208583831787,,,4.509261608123779,True,0.202364325,0.803824171214,3,1.0,1.0,1.4142135381698608,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.6057007014751434,,,,,,,,,,,2.4771997705101967,-0.24937954545021057,-1.0,1.0306260585784912,0.27065902948379517,-0.41075822710990906,769.2001342773438,435.269287109375,769.2001342773438,435.269287109375,7.661347389221191,4.753332614898682,7.511719703674316,4.153332710266113,-0.149627685546875,-0.5999999046325684,0.6183755993843079,0.010395050048828125,-0.015433311462402344,0.01860763691365719,0.06304191797971725,0.2764076292514801,0.0,2.0,1.5,3.0,True,,False,False,-0.22625646369097252,-0.5223486818692599,0.11297799615393338,False,,False,timeout
2,1787733759.0290048,0.1000029994174838,0.049402699805796146,20.24180872565745,0.049402699805796146,20.24180872565745,2.9997900128364563e-06,False,False,7274963.9645058,7274963.9696767,5.170900374650955,7274964.0145058,0.0,0.008009799756109715,124.84706615008946,0.0502830995246768,1.0,2,1,-0.20794453516759562,-0.5025851904007249,0.113,-0.20152080920411597,-0.4870074752440132,0.113,-0.21380015656990567,-0.5167852361046233,0.113,-0.20152080920411597,-0.4870074752440132,0.113,7274963.9145058,7274963.9645058,0.0502830995246768,0.049999999813735485,1,True,10,0,1.9327393769415402,3.5944914797059844,9.799756109714342e-06,1,False,,True,3,0.022697200067341328,0.02613950055092573,38.25627800545657,False,False,False,,3.011359691619873,4.66584587097168,7.5831427574157715,4.83847713470459,,,4.5750412940979,True,0.202364325,0.803824171214,3,1.0,0.41132819652557373,1.0812913179397583,0.20236432552337646,0.0832381546497345,0.21881477534770966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.4422005042433739,,,,,,,,,,,2.137100324034691,-0.15650346875190735,-1.0,1.0121725797653198,-0.24937954545021057,-1.0,759.5845336914062,372.3892822265625,759.5845336914062,372.3892822265625,7.511719703674316,4.153332710266113,7.41781759262085,3.553332805633545,-0.0939021110534668,-0.5999999046325684,0.6073035001754761,0.07377386093139648,-0.14573144912719727,0.16334086656570435,0.19979754090309143,0.6888571381568909,0.0,2.0,1.5,3.0,True,,False,False,-0.2191499419016756,-0.5183319913859398,0.11284103908056295,False,,False,timeout
3,1787733759.0766249,0.1500013992190361,0.049998399801552296,20.000640099864818,0.049998399801552296,20.000640099864818,1.3997778296470642e-06,False,False,7274964.0145058,7274964.0184446,3.938799723982811,7274964.0645058,0.0,0.008024199865758419,124.62301746337216,0.04837109986692667,0.9674220009424612,3,2,-0.2015681435717756,-0.48861234442396606,0.113,-0.18723926765263355,-0.4583605048494899,0.113,-0.20152080920411597,-0.4870074752440132,0.113,-0.18723926765263355,-0.4583605048494899,0.113,7274963.9645058,7274964.0145058,0.04837109986692667,0.049999999813735485,1,True,16,0,2.09195394250622,5.439089357863556,2.419986575841887e-05,1,False,,True,4,0.04183779936283827,0.031052899546921253,32.20311193449068,False,False,False,,3.011359691619873,4.66584587097168,7.607620716094971,4.56926965713501,,,4.597275733947754,True,0.202364325,0.803824171214,3,1.0,0.8437604904174805,1.3084080219268799,0.20236432552337646,0.17074702680110931,0.2647751271724701,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.16266533732414246,0.16266533732414246,0.23004353046417236,0.16266533732414246,0.16266533732414246,0.23004353046417236,0.16266536712646484,0.16266536712646484,0.23004357516765594,False,False,1.0906998068094254,,,,,,,,,,,1.5442995354533195,-0.10168390721082687,-1.0,1.0051565170288086,-0.15650346875190735,-1.0,753.3370361328125,309.50927734375,753.3370361328125,309.50927734375,7.41781759262085,3.553332805633545,7.356807231903076,2.9533329010009766,-0.06101036071777344,-0.5999999046325684,0.6030938029289246,0.02447795867919922,-0.2692074775695801,0.27031803131103516,0.4317200779914856,1.0335148572921753,0.0,2.0,1.5,3.0,True,,False,False,-0.21023928757238264,-0.5076484793343873,0.11274709853754725,False,,False,timeout
4,1787733759.130354,0.20388829987496138,0.053886900655925274,18.557385706502725,0.053886900655925274,18.557385706502725,0.003888300620019436,True,False,7274964.0645058,7274964.0725042,7.998400367796421,7274964.1145057995,0.0,0.008003399707376957,124.94690213688466,0.05446969997137785,1.0,4,3,-0.19343832999515442,-0.47264391699439445,0.113,-0.17129679137628986,-0.430560268536291,0.113,-0.18723926765263355,-0.4583605048494899,0.113,-0.17129679137628986,-0.430560268536291,0.113,7274964.0145058,7274964.0645058,0.05446969997137785,0.049999999813735485,1,True,23,0,1.9814029295774034,6.73450215627769,3.399707376956773e-06,1,False,,True,5,0.017052900046110153,0.03085470013320446,32.409973057033355,False,False,False,,3.174025058746338,4.8285112380981445,7.550494194030762,4.2086920738220215,,,4.42014217376709,True,0.202364325,0.803824171214,3,1.0,-0.35831645131111145,1.0622572898864746,0.20236432552337646,-0.07251046597957611,0.21496298909187317,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.19457635283470154,0.19457635283470154,0.27517253160476685,0.19457635283470154,0.19457635283470154,0.27517253160476685,0.19457626342773438,0.19457626342773438,0.2751723825931549,False,False,1.1141002178192139,,,,,,,,,,,1.6644997522234917,-0.044098518788814545,-1.0,1.0009719133377075,-0.10168390721082687,-1.0,750.6276245117188,246.62930297851562,750.6276245117188,246.62930297851562,7.356807231903076,2.9533329010009766,7.330348014831543,2.353332996368408,-0.026459217071533203,-0.5999999046325684,0.600583016872406,-0.057126522064208984,-0.3605775833129883,0.36507484316825867,0.6043949127197266,1.2702131271362305,0.0,2.0,1.5,3.0,True,,False,False,-0.20168765955825507,-0.49065767447205644,0.11277895649947955,False,,False,timeout
5,1787733759.1771445,0.25012699980288744,0.046238699927926064,21.626905634430386,0.046238699927926064,21.626905634430386,0.00012700073421001434,False,False,7274964.1145057995,7274964.1181297,3.6239009350538254,7274964.164505799,0.0,0.008007499389350414,124.8829317839164,0.05250860005617142,1.0,5,4,-0.18595744561707034,-0.4592293280532448,0.113,-0.15404238644421553,-0.4033227191932419,0.113,-0.17129679137628986,-0.430560268536291,0.113,-0.15404238644421553,-0.4033227191932419,0.113,7274964.0645058,7274964.1145057995,0.05250860005617142,0.049999999813735485,1,True,29,0,1.9042137349184034,8.341334695307602,7.49938935041411e-06,1,False,,False,,,,,False,False,False,,3.3686013221740723,5.023087501525879,7.4889116287231445,3.907127857208252,,,4.268761157989502,True,0.202364325,0.803824171214,3,1.0,-0.15030986070632935,1.0112334489822388,0.20236432552337646,-0.03041735291481018,0.2046375721693039,0.20236432552337646,0.0832381546497345,0.21881477534770966,0.20083649456501007,0.1050800085067749,0.2266651839017868,0.20083649456501007,0.1050800085067749,0.2266651839017868,0.2008364200592041,0.10508012771606445,0.2266651839017868,False,False,1.3996995985507965,,,,,,,,,,,1.8060998991131783,-0.020007245242595673,-1.0,1.0002001523971558,-0.044098518788814545,-1.0,749.3983764648438,183.74929809570312,749.3983764648438,183.74929809570312,7.330348014831543,2.353332996368408,7.318343639373779,1.7533329725265503,-0.012004375457763672,-0.6000000238418579,0.6001200675964355,-0.06158256530761719,-0.30156421661376953,0.3077878952026367,0.5061489939689636,1.5618646144866943,0.0,2.0,1.5,3.0,True,,False,False,-0.19502858496783146,-0.4759719965743781,0.11297817121821987,False,,False,timeout
6,1787733759.2289453,0.30000289995223284,0.0498759001493454,20.049763453003557,0.0498759001493454,20.049763453003557,2.9010698199272156e-06,False,False,7274964.164505799,7274964.1699475,5.441701039671898,7274964.214505799,0.0,0.008001799695193768,124.9718860871566,0.05053830053657293,1.0,6,5,-0.17810767156261448,-0.4460270503041153,0.113,-0.13583417309686263,-0.37636308565231164,0.113,-0.15404238644421553,-0.4033227191932419,0.113,-0.13583417309686263,-0.37636308565231164,0.113,7274964.1145057995,7274964.164505799,0.05053830053657293,0.049999999813735485,1,True,35,0,1.877240842887565,10.025819858977941,1.799695193767381e-06,1,False,,True,7,0.01846040040254593,0.06464510038495064,15.469076450421905,False,False,False,,3.5694377422332764,5.128167629241943,7.4417829513549805,3.613405704498291,,,4.158071517944336,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,0.17074702680110931,0.2647751271724701,0.20206458866596222,0.1578647643327713,0.2564203143119812,0.20206458866596222,0.1578647643327713,0.2564203143119812,0.20206451416015625,0.15786457061767578,0.2564201354980469,False,False,1.9078003242611885,,,,,,,,,,,2.244099974632263,0.030488647520542145,-1.0,1.000464677810669,-0.020007245242595673,-1.0,751.2716064453125,120.8692855834961,751.2716064453125,120.8692855834961,7.318343639373779,1.7533329725265503,7.336637020111084,1.1533329486846924,0.018293380737304688,-0.6000000238418579,0.6002787947654724,-0.04712867736816406,-0.29372215270996094,0.2974790930747986,0.49091193079948425,1.864164113998413,0.0,2.0,1.5,3.0,True,,False,False,-0.18801539863339167,-0.46197157674298456,0.11311108173436873,False,,False,timeout
7,1787733759.2765512,0.35000169929116964,0.049998799338936806,20.00048027595825,0.049998799338936806,20.00048027595825,1.7005950212478638e-06,False,False,7274964.214505799,7274964.2185417,4.03590127825737,7274964.264505799,0.0,0.008019700646400452,124.69293357587334,0.04858110100030899,0.9716220236257539,7,6,-0.1699136836074161,-0.4330356874456764,0.113,-0.11626332784559809,-0.3499623697937213,0.113,-0.13583417309686263,-0.37636308565231164,0.113,-0.11626332784559809,-0.3499623697937213,0.113,7274964.164505799,7274964.214505799,0.04858110100030899,0.049999999813735485,1,True,41,0,1.8825179957316707,11.771545478299267,1.9700646400451494e-05,1,False,,True,8,0.03610479924827814,0.030284199863672256,33.020519099121415,False,False,False,,3.7715022563934326,5.286032199859619,7.417220592498779,3.3246569633483887,,,4.139837741851807,True,0.202364325,0.803824171214,3,1.0,-0.7461614608764648,1.2477006912231445,0.20236432552337646,-0.15099646151065826,0.2524901032447815,0.20236432552337646,-0.07251046597957611,0.21496298909187317,0.20230551064014435,-0.02731645107269287,0.20414137840270996,0.20230551064014435,-0.02731645107269287,0.20414137840270996,0.20230555534362793,-0.027316570281982422,0.20414145290851593,False,False,1.075100153684616,,,,,,,,,,,1.5956005081534386,0.06747014075517654,-0.9450161457061768,0.9474216103553772,0.030488647520542145,-1.0,755.4169921875,61.446678161621094,755.4169921875,61.446678161621094,7.336637020111084,1.1533329486846924,7.377119064331055,0.5863232612609863,0.0404820442199707,-0.567009687423706,0.5684529542922974,-0.024562358856201172,-0.28874874114990234,0.2897915542125702,0.4795539677143097,2.172818660736084,0.17281866073608398,2.0,1.5,3.0,True,,False,False,-0.18024442016748496,-0.44877183959241207,0.11319182848224721,False,,False,timeout
8,1787733759.329794,0.4028251999989152,0.05282350070774555,18.930967970726886,0.05282350070774555,18.930967970726886,0.002825201489031315,True,False,7274964.264505799,7274964.2713982,6.892400793731213,7274964.314505799,0.0,0.00800469983369112,124.92660821472438,0.054619600996375084,1.0,8,7,-0.15995975876539215,-0.4181350382608515,0.113,-0.09690478102897382,-0.3255752815568164,0.113,-0.11626332784559809,-0.3499623697937213,0.113,-0.09690478102897382,-0.3255752815568164,0.113,7274964.214505799,7274964.264505799,0.054619600996375084,0.049999999813735485,1,True,48,0,1.8833905490632976,13.082927739338501,4.699833691119981e-06,1,False,,True,9,0.009402300231158733,0.03212799970060587,31.125498298020155,False,False,False,,3.9738078117370605,5.258715629577637,7.400113105773926,2.9877066612243652,,,4.110601902008057,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.03041735291481018,0.2046375721693039,0.20235279202461243,-0.029809053987264633,0.20453661680221558,0.20235279202461243,-0.029809053987264633,0.20453661680221558,0.20235300064086914,-0.029808998107910156,0.2045368254184723,False,False,1.2683002278208733,,,,,,,,,,,1.5799999237060547,0.14692166447639465,-0.8798778653144836,0.8920599818229675,0.06747014075517654,-0.9450161457061768,764.4439086914062,52.400001525878906,764.4439086914062,6.119955062866211,7.377119064331055,0.5863232612609863,7.465271949768066,0.5,0.08815288543701172,-0.08632326126098633,0.12338005006313324,-0.017107486724853516,-0.33695030212402344,0.33738431334495544,0.5891015529632568,2.401493549346924,0.40149354934692383,2.0,1.5,3.0,True,,True,False,-0.17067804569955644,-0.43362050658348644,0.11318598939670946,False,,False,timeout
9,1787733759.3765311,0.4500047992914915,0.04717959929257631,21.195601806591636,0.04717959929257631,21.195601806591636,4.800967872142792e-06,False,False,7274964.314505799,7274964.318062,3.556201234459877,7274964.364505799,0.0,0.00800669938325882,124.8954097228749,0.052661800757050514,1.0,9,8,-0.15099328716732166,-0.4056648176915825,0.113,-0.09064387419177916,-0.3242163264680293,0.113,-0.09690478102897382,-0.3255752815568164,0.113,-0.09064387419177916,-0.3242163264680293,0.113,7274964.264505799,7274964.314505799,0.052661800757050514,0.049999999813735485,1,True,54,0,1.8807181923557108,12.017626240156126,6.6993832588194135e-06,1,False,,False,,,,,False,False,False,,4.17616081237793,5.228906631469727,7.392826080322266,2.699357032775879,,,4.092133522033691,True,0.202364325,0.803824171214,3,1.0,-1.0,1.4142135381698608,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.20236210525035858,-0.16851314902305603,0.2633383870124817,0.20236210525035858,-0.16851314902305603,0.2633383870124817,0.202362060546875,-0.16851329803466797,0.26333844661712646,False,False,1.3368995860219002,,,,,,,,,,,1.9323993474245071,0.23139959573745728,-0.7296748757362366,0.765487551689148,0.14692166447639465,-0.8798778653144836,778.6610717773438,52.400001525878906,778.6610717773438,6.51804256439209,7.465271949768066,0.5,7.604111671447754,0.5,0.1388397216796875,0.0,0.1388397216796875,-0.007287025451660156,-0.28834962844848633,0.2884416878223419,1.592950463294983,2.200549840927124,0.20054984092712402,2.0,1.5,3.0,True,,True,False,-0.1621597463952975,-0.42079669446388773,0.1132158368909533,False,,False,timeout
