step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1783424011.0888264,2.998858690261841e-07,,,True,51,0.02779950015246868,0.0754037001170218,13.261948663634051,True,True,False,0.0,7.6953125,9.699999809265137,7.500427722930908,5.000339984893799,6.953125,5.219465732574463,4.54158878326416,True,3.2409997656941414,0.22822795808315277,-0.8395265936851501,0.8699959516525269,0.0,0.0,776.1796894073486,493.20616340637207,776.1796894073486,493.20616340637207,False,False,-0.22707115686784995,-0.522770208991364,0.1139778329263732,False,,False,timeout
1,1783424011.1167016,0.04585189977660775,0.045851599890738726,21.809489797148466,False,,,,,False,False,True,0.045851599890738726,7.6953125,9.699999809265137,7.505033493041992,4.989354133605957,6.953125,5.219465732574463,4.54158878326416,True,2.104099839925766,-0.554966926574707,-1.0,1.1436731815338135,0.22822795808315277,-0.8395265936851501,756.2896747589111,456.5261631011963,756.2896747589111,456.5261631011963,False,False,-0.22657275623596068,-0.522440427778938,0.11399788156433739,False,,False,timeout
2,1783424011.1690383,0.09266579989343882,0.046813900116831064,21.36117686209333,True,52,0.03397640027105808,0.09084289986640215,11.00801495186357,True,True,False,0.0,7.71484375,9.699999809265137,7.531543254852295,4.884298324584961,6.953125,5.20992374420166,4.554228782653809,True,2.0202002488076687,-0.8097630739212036,-1.0,1.2867463827133179,-0.554966926574707,-1.0,727.2677669525146,419.8461627960205,727.2677669525146,419.8461627960205,False,False,-0.22246815197028255,-0.5187772875417884,0.11381947165834011,False,,False,timeout
3,1783424011.2102776,0.13916669972240925,0.04650089982897043,21.50496019814636,True,53,0.0062456997111439705,0.08649219991639256,11.561736213978222,True,True,False,0.0,7.802734375,9.699999809265137,7.53443717956543,4.758176326751709,6.953125,5.219465732574463,4.560375213623047,True,2.0825997926294804,-0.8701903223991394,-1.0,1.3256059885025024,-0.8097630739212036,-1.0,696.0801448822021,383.1661624908447,696.0801448822021,383.1661624908447,False,False,-0.218632399558965,-0.5135350872472224,0.11387040248735042,False,,False,timeout
4,1783424011.2594762,0.18596949987113476,0.04680280014872551,21.366242977392265,False,,,,,False,False,True,0.04680280014872551,7.840486526489258,9.699999809265137,7.440185070037842,4.533260822296143,6.953125,5.219465732574463,4.567559242248535,True,3.442400135099888,-0.8793582320213318,-1.0,1.3316421508789062,-0.8701903223991394,-1.0,664.563943862915,346.48616218566895,664.563943862915,346.48616218566895,False,False,-0.21556961109058298,-0.5012895833944674,0.11354727502421161,False,,False,timeout
5,1783424011.3046665,0.23279929999262094,0.04682980012148619,21.353924155255697,True,54,0.018873500172048807,0.07387410011142492,13.536543910405564,True,True,False,0.0,7.79296875,9.699999809265137,7.249053478240967,4.243569374084473,6.953125,5.200381755828857,4.577324390411377,True,1.7332998104393482,-0.8980123996734619,-1.0,1.3440335988998413,-0.8793582320213318,-1.0,632.3791790008545,309.80616188049316,632.3791790008545,309.80616188049316,False,False,-0.21428005828402127,-0.48345113812447904,0.11333134403126048,False,,False,timeout
6,1783424011.349634,0.2788066999055445,0.046007399912923574,21.73563387395639,False,,,,,False,False,True,0.046007399912923574,7.8133158683776855,9.699999809265137,7.041078567504883,3.9778881072998047,6.953125,5.200381755828857,4.581101417541504,True,2.1493001841008663,-0.9354074001312256,-1.0,1.369301676750183,-0.8980123996734619,-1.0,598.8541774749756,273.1261615753174,598.8541774749756,273.1261615753174,False,False,-0.2143462660289689,-0.46609628871987885,0.11324091646630877,False,,False,timeout
7,1783424011.4013934,0.32487190002575517,0.04606520012021065,21.708361135747243,True,55,0.027041500434279442,0.08143940009176731,12.279068839814425,True,True,False,0.0,7.79296875,9.699999809265137,6.757829666137695,3.6387460231781006,6.962890625,5.190839767456055,4.584926605224609,True,1.4988002367317677,-0.8987401723861694,-1.0,1.3445199728012085,-0.9354074001312256,-1.0,566.6433277130127,236.4461612701416,566.6433277130127,236.4461612701416,False,False,-0.21511323486137465,-0.44335931631538483,0.11305054273385651,False,,False,timeout
8,1783424011.4407074,0.37184479972347617,0.046972899697721004,21.28887095400068,False,,,,,False,False,True,0.046972899697721004,7.80543327331543,9.699999809265137,6.4513373374938965,3.287984848022461,6.962890625,5.190839767456055,4.587199687957764,True,2.530899830162525,-0.843403160572052,-1.0,1.3081777095794678,-0.8987401723861694,-1.0,536.4157581329346,199.76616096496582,536.4157581329346,199.76616096496582,False,False,-0.21642997646425072,-0.4193702697509284,0.11285305494515774,False,,False,timeout
9,1783424011.4939013,0.41827249992638826,0.04642770020291209,21.538865712268834,True,56,0.03896589996293187,0.08387040020897985,11.923157603973516,True,True,False,0.0,7.79296875,9.699999809265137,6.125288486480713,2.928605556488037,6.962890625,5.190839767456055,4.584926605224609,True,3.3959001302719116,-0.732849657535553,-0.9019739031791687,1.1621640920639038,-0.843403160572052,-1.0,510.1504249572754,166.6817569732666,510.1504249572754,166.6817569732666,False,False,-0.21824710680464546,-0.39435912476456053,0.11265408003196793,False,,False,timeout
10,1783424011.5376012,0.4651851998642087,0.046912699937820435,21.316189460965397,True,57,0.007903700228780508,0.08143159979954362,12.280245045678257,True,True,False,0.0,7.7734375,9.699999809265137,5.799402236938477,2.567218065261841,7.08984375,5.028625965118408,4.721126556396484,True,2.4431999772787094,-0.6207406520843506,-0.6610608696937561,0.9068188667297363,-0.732849657535553,-0.9019739031791687,487.90307998657227,142.43404388427734,487.90307998657227,142.43404388427734,False,False,-0.22000434036340813,-0.3691753592718529,0.1124976782137211,False,,False,timeout
