step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1785760767.2438502,2.998858690261841e-07,,,False,,,,,False,False,False,,3.012709617614746,4.666182041168213,7.500301837921143,5.000123500823975,,,4.5,True,2.5170007720589638,0.26139524579048157,-0.416077584028244,0.49137362837791443,0.0,0.0,776.0300626754761,510.9185199737549,776.0300626754761,510.9185199737549,False,False,-0.22706957686472953,-0.5227574927838871,0.11400127108905725,False,,False,keyboard_interrupt
1,1785760767.2969954,0.05856090039014816,0.05856060050427914,17.076327622817463,False,,,,,False,False,False,,3.1127095222473145,4.765786170959473,7.509896755218506,4.982782363891602,,,4.402538299560547,True,1.6414998099207878,-0.215630441904068,-1.0,1.0229841470718384,0.26139524579048157,-0.416077584028244,769.4058952331543,479.47851753234863,769.4058952331543,479.47851753234863,False,False,-0.22619440406556876,-0.522303888506753,0.11401953215835077,False,,False,keyboard_interrupt
2,1785760767.359914,0.12052359990775585,0.06196269951760769,16.138741658856134,False,,,,,False,False,False,,3.212709426879883,4.865786075592041,7.544219493865967,4.921526908874512,,,4.331868648529053,True,1.65569968521595,-0.22507211565971375,-1.0,1.0250158309936523,-0.215630441904068,-1.0,762.4916796684265,448.0385150909424,762.4916796684265,448.0385150909424,False,False,-0.22308389985934746,-0.520712583473862,0.11393732166610673,False,,False,keyboard_interrupt
3,1785760767.4218025,0.18235010001808405,0.0618265001103282,16.174294165374384,False,,,,,False,False,False,,3.312709331512451,4.911803245544434,7.545647144317627,4.816151142120361,,,4.234018325805664,True,2.4258000776171684,-0.11699961870908737,-1.0,1.0068211555480957,-0.22507211565971375,-1.0,758.8974511623383,416.59851264953613,758.8974511623383,416.59851264953613,False,False,-0.21991887759653073,-0.516307875482785,0.11390817164698724,False,,False,keyboard_interrupt
4,1785760767.481596,0.2432158002629876,0.060865700244903564,16.42961464299809,False,,,,,False,False,False,,3.4127092361450195,5.00961446762085,7.50737190246582,4.593796730041504,,,4.115721702575684,True,1.6951998695731163,-0.031689636409282684,-1.0,1.0005019903182983,-0.11699961870908737,-1.0,757.9239454865456,385.1585102081299,757.9239454865456,385.1585102081299,False,False,-0.2147980523344219,-0.505795384309932,0.11373180055420676,False,,False,keyboard_interrupt
5,1785760767.5437348,0.3053012005984783,0.062085400335490704,16.106846289084114,False,,,,,False,False,False,,3.512709140777588,4.993480682373047,7.4607625007629395,4.321857452392578,,,4.004772663116455,True,1.955999992787838,0.03788197785615921,-1.0,1.000717282295227,-0.031689636409282684,-1.0,759.0876799225807,353.71850776672363,759.0876799225807,353.71850776672363,False,False,-0.2085025884789186,-0.49289303703584886,0.11362937166441489,False,,False,keyboard_interrupt
6,1785760767.6055849,0.3672291999682784,0.06192799936980009,16.147784688288535,False,,,,,False,False,False,,3.6127090454101562,5.012230396270752,7.4331440925598145,4.066786289215088,,,3.9356815814971924,True,2.3787999525666237,0.11136535555124283,-1.0,1.006182074546814,0.03788197785615921,-1.0,762.5088236927986,322.2785053253174,762.5088236927986,322.2785053253174,False,False,-0.20195404273968892,-0.48120410530243013,0.11362626680156637,False,,False,keyboard_interrupt
7,1785760767.6664205,0.428524199873209,0.06129499990493059,16.31454444165126,False,,,,,False,False,False,,3.7127089500427246,4.912230491638184,7.421520709991455,3.7614011764526367,,,3.883258104324341,True,1.7758999019861221,0.15217247605323792,-1.0,1.0115119218826294,0.11136535555124283,-1.0,767.1835620999336,290.83850288391113,767.1835620999336,290.83850288391113,False,False,-0.19325026808538068,-0.4677629063561334,0.11364092126814783,False,,False,keyboard_interrupt
8,1785760767.727472,0.48958250042051077,0.06105830054730177,16.377789604957997,False,,,,,False,False,False,,3.812708854675293,4.914695739746094,7.431082725524902,3.452996015548706,,,3.9024600982666016,True,1.8255999311804771,0.1945647895336151,-1.0,1.0187519788742065,0.15217247605323792,-1.0,773.160592854023,259.3985004425049,773.160592854023,259.3985004425049,False,False,-0.18358909366595047,-0.4547318152925231,0.11361254291983389,False,,False,keyboard_interrupt
9,1785760767.7897956,0.5513510005548596,0.06176850013434887,16.189481658530827,False,,,,,False,False,False,,3.9127087593078613,4.814695835113525,7.453847408294678,3.1797735691070557,,,3.9003376960754395,True,1.7563998699188232,0.20883476734161377,-1.0,1.0215733051300049,0.1945647895336151,-1.0,779.5759971737862,227.95849800109863,779.5759971737862,227.95849800109863,False,False,-0.17442991101402475,-0.4435401009853558,0.11355114885424016,False,,False,keyboard_interrupt
