step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1785925280.6432083,2.0023435354232788e-07,,,False,,,,,False,False,False,,3.0113978385925293,4.666158199310303,7.498990058898926,5.0000996589660645,,,4.5,True,0.9271996095776558,0.0,0.0,0.0,0.0,0.0,767.8966064453125,524.0104370117188,767.8966064453125,524.0104370117188,False,False,-0.22711870955947341,-0.5227186958385939,0.11396403197340693,False,,False,caught
1,1785925280.6991203,0.057829500176012516,0.057829299941658974,17.292272273896604,False,,,,,False,False,False,,3.1113977432250977,4.76577615737915,7.499265670776367,5.000024318695068,,,4.394116401672363,True,0.9664995595812798,1.0,0.0,1.0,0.0,0.0,788.4048461914062,524.0025634765625,788.4048461914062,524.0025634765625,False,True,-0.22710603587973188,-0.522723435147608,0.1139535060580426,False,,False,caught
2,1785925280.7610922,0.11986250057816505,0.06203300040215254,16.120451912967603,False,,,,,False,False,False,,3.211397647857666,4.865776062011719,7.496051788330078,5.000455856323242,,,4.286770343780518,True,0.8776001632213593,1.0,-1.0,1.4142135381698608,1.0,0.0,782.0772094726562,509.226806640625,782.0772094726562,509.226806640625,False,True,-0.227240855624301,-0.5226489628383048,0.11397907327535013,False,,False,caught
3,1785925280.8234994,0.18170280009508133,0.061840299516916275,16.17068493865319,False,,,,,False,False,False,,3.3113975524902344,4.9177680015563965,7.542867660522461,5.0015339851379395,,,4.232299327850342,True,0.8763996884226799,1.0,-0.5,1.1180340051651,1.0,-1.0,790.7075805664062,514.7871704101562,790.7075805664062,514.7871704101562,False,True,-0.2254932174435203,-0.5240436253316011,0.11397853240494679,False,,False,caught
4,1785925280.8849325,0.24302770011126995,0.06132490001618862,16.306589977904878,False,,,,,False,False,False,,3.4113974571228027,5.017767906188965,7.603170871734619,4.9673638343811035,,,4.192076683044434,True,0.8743004873394966,1.0,0.0,1.0,1.0,-0.5,799.044677734375,520.5797119140625,799.044677734375,520.5797119140625,False,True,-0.22219261314513783,-0.5243437789593142,0.11388565205469264,False,,False,caught
5,1785925280.9452112,0.3034100001677871,0.060382300056517124,16.56114455832275,False,,,,,False,False,False,,3.511397361755371,5.01684045791626,7.643923759460449,4.920626640319824,,,4.133646011352539,True,0.8756993338465691,1.0,0.0,1.0,1.0,0.0,803.2177734375,515.6817016601562,803.2177734375,515.6817016601562,False,True,-0.21926168755110548,-0.5235505220489982,0.11387762691516805,False,,False,caught
6,1785925281.0072606,0.36545350030064583,0.06204350013285875,16.117723820523008,False,,,,,False,False,False,,3.6113972663879395,5.065575122833252,7.703033447265625,4.927692413330078,,,4.093958854675293,True,0.9699994698166847,1.0,0.0,1.0,1.0,0.0,809.2705688476562,516.4221801757812,809.2705688476562,516.4221801757812,False,True,-0.21721880382646852,-0.5255543915349213,0.11389799636451686,False,,False,caught
7,1785925281.0676239,0.42583220079541206,0.060378700494766235,16.562131874412938,False,,,,,False,False,False,,3.711397171020508,5.0141496658325195,7.76256799697876,4.9340739250183105,,,4.051962375640869,True,0.8926000446081161,1.0,0.0,1.0,1.0,0.0,815.366943359375,517.0909423828125,815.366943359375,517.0909423828125,False,True,-0.21513866317533797,-0.5275425090608428,0.11397630756290356,False,,False,caught
8,1785925281.1294136,0.48757920041680336,0.061746999621391296,16.195118890498534,False,,,,,False,False,False,,3.811397075653076,5.096080303192139,7.818537712097168,4.924856662750244,,,4.010797023773193,True,0.879199244081974,1.0,0.0,1.0,1.0,0.0,821.0982666015625,516.125,821.0982666015625,516.125,False,True,-0.2127317155701207,-0.5287713642863805,0.1139674170851165,False,,False,caught
9,1785925281.1901228,0.5488303005695343,0.06125110015273094,16.326237365638796,False,,,,,False,False,False,,3.9113969802856445,5.091552734375,7.878006458282471,4.929210186004639,,,3.9699301719665527,True,0.8950997143983841,1.0,-0.5,1.1180340051651,1.0,0.0,825.025634765625,507.2076110839844,825.025634765625,507.2076110839844,False,True,-0.21059197121521342,-0.5306738178030168,0.11403927895995927,False,,False,caught
