step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,policy_dt_s,policy_loop_hz_inst,policy_deadline_overrun_s,policy_deadline_overrun,servo_dt_s,servo_loop_hz_inst,servo_target_age_s,servo_interpolation_phase,servo_command_sequence,servo_policy_step,servo_commanded_world_x,servo_commanded_world_y,servo_commanded_world_z,servo_target_world_x,servo_target_world_y,servo_target_world_z,servo_segment_start_world_x,servo_segment_start_world_y,servo_segment_start_world_z,servo_segment_end_world_x,servo_segment_end_world_y,servo_segment_end_world_z,servo_segment_start_perf,servo_segment_end_perf,servo_segment_elapsed_s,servo_segment_duration_s,servo_pending_segment_count,servo_command_step_limited,servo_command_step_limited_count,servo_publish_rejected_count,servo_tracking_error_cm,servo_target_error_cm,servo_deadline_overrun_s,servo_deadline_overrun_count,servo_watchdog_stopped,servo_stop_reason,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,planned_anchor_x_cm,planned_anchor_y_cm,planned_target_x_cm,planned_target_y_cm,planned_delta_dx_cm,planned_delta_dy_cm,planned_delta_norm_cm,actual_robot_move_dx_cm,actual_robot_move_dy_cm,actual_robot_move_norm_cm,actual_to_planned_step_projection,planned_endpoint_actual_lag_cm,planned_endpoint_actual_lag_excess_cm,servo_follower_lag_allowance_cm,servo_lag_warning_cm,servo_lag_hard_limit_cm,servo_publish_accepted,servo_publish_reject_reason,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1787727409.745529,2.998858690261841e-07,,,,,2.998858690261841e-07,False,,,0.0004170006141066551,1.0,0,-1,-0.2271026211252798,-0.5227349115872104,0.113,-0.2271026211252798,-0.5227349115872104,0.113,-0.2271026211252798,-0.5227349115872104,0.113,-0.2271026211252798,-0.5227349115872104,0.113,7268614.7830169,7268614.7830169,0.0004170006141066551,0.0,1,False,0,0,0.001900845536929044,0.001900845536929044,0.0,0,False,,False,,,,,False,False,False,,11.363426208496094,7.306628227233887,7.499773025512695,4.999927520751953,,,4.499853610992432,True,0.117129833,0.837225530542,1,-1.0,-0.9953622817993164,1.410938024520874,-0.11712983250617981,-0.11658661812543869,0.16526293754577637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.939099282026291,2.722100354731083,-0.2015916407108307,-0.5212162733078003,0.5588430762290955,0.0,0.0,755.5592041015625,491.24298095703125,755.5592041015625,491.24298095703125,7.499462604522705,5.000162601470947,7.378507614135742,4.687432765960693,-0.12095499038696289,-0.3127298355102539,0.33530592918395996,0.0,0.0,0.0,,0.0003893894318025559,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.22708390932877495,-0.5227340016772976,0.11300321902330503,False,,False,timeout
1,1787727409.7974646,0.05141460057348013,0.0514143006876111,19.44984151541639,0.0514143006876111,19.44984151541639,0.0014146007597446442,True,0.008019099943339825,124.70227420354563,0.04790150001645088,0.9580300038979576,1,0,-0.2236266730943397,-0.5095838275627574,0.113,-0.2226245212034722,-0.5057922335559568,0.113,-0.2271026211252798,-0.5227349115872104,0.113,-0.2226245212034722,-0.5057922335559568,0.113,7268614.7891497,7268614.8391497,0.04790150001645088,0.049999999813735485,1,True,5,0,1.3117012141794124,1.7038809014631542,1.909994333982451e-05,1,False,,True,2,0.0019439002498984337,0.028708400204777718,34.83301029897088,False,False,False,,11.363426208496094,7.306628227233887,7.495990753173828,4.991396903991699,,,4.507477283477783,True,0.117129833,0.837225530542,1,-1.0,-1.0,1.4142135381698608,-0.11712983250617981,-0.11712983250617981,0.16564659774303436,-0.11712983250617981,-0.11658661812543869,0.16526293754577637,-0.09806408733129501,-0.09760929644107819,0.1383623480796814,-0.09806408733129501,-0.09760929644107819,0.1383623480796814,-0.09806442260742188,-0.0976095199584961,0.13836273550987244,False,False,1.3111000880599022,1.6272002831101418,0.47656840085983276,-1.0,1.1077532768249512,-0.2015916407108307,-0.5212162733078003,784.839599609375,428.36297607421875,784.839599609375,428.36297607421875,7.378507614135742,4.687432765960693,7.6644487380981445,4.087432861328125,0.28594112396240234,-0.5999999046325684,0.6646519303321838,-0.0037822723388671875,-0.008530616760253906,0.009331505745649338,0.02779739908874035,0.3258780241012573,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.2269765633896672,-0.5222658702108528,0.11299393294672151,False,,False,timeout
2,1787727409.8462634,0.10000300034880638,0.04858839977532625,20.581044130368984,0.04858839977532625,20.581044130368984,3.0007213354110718e-06,False,0.008001900278031826,124.97031520692273,0.04528450034558773,0.9056900102857128,2,1,-0.21181216941993833,-0.49996669842284575,0.113,-0.19389082543389877,-0.488385256813286,0.113,-0.2226245212034722,-0.5057922335559568,0.113,-0.19389082543389877,-0.488385256813286,0.113,7268614.8398121,7268614.8898121,0.04528450034558773,0.049999999813735485,1,True,11,0,2.1625570089728776,4.239126799044057,1.9002780318258528e-06,1,False,,True,3,0.019160999916493893,0.028896999545395374,34.60566895289813,False,False,False,,11.265361785888672,7.209018707275391,7.461379051208496,4.888009071350098,,,4.456161022186279,True,0.117129833,0.837225530542,1,-1.0,-1.0,1.4142135381698608,-0.11712983250617981,-0.11712983250617981,0.16564659774303436,-0.11712983250617981,-0.11712983250617981,0.16564659774303436,-0.11402647197246552,-0.11395242810249329,0.1612054407596588,-0.11402647197246552,-0.11395242810249329,0.1612054407596588,-0.11402606964111328,-0.11395263671875,0.16120529174804688,False,False,1.730400137603283,2.210100181400776,0.3412596583366394,-1.0,1.0566258430480957,0.47656840085983276,-1.0,805.8065185546875,365.48297119140625,805.8065185546875,365.48297119140625,7.6644487380981445,4.087432861328125,7.869204521179199,3.4874329566955566,0.2047557830810547,-0.5999999046325684,0.6339753866195679,-0.03461170196533203,-0.10338783264160156,0.10902758687734604,0.11801774799823761,0.8259295225143433,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.2252475365013772,-0.516911492657082,0.1128263870622508,False,,False,timeout
3,1787727409.8979037,0.15000340063124895,0.05000040028244257,19.99983988830477,0.05000040028244257,19.99983988830477,3.4011900424957275e-06,False,0.008010700345039368,124.83303043775078,0.0009617004543542862,0.01923400915873799,4,3,-0.1971201869800314,-0.4897102465603951,0.113,-0.1425563176394856,-0.44747487738963715,0.113,-0.16781340890611732,-0.4684814742798369,0.113,-0.1425563176394856,-0.44747487738963715,0.113,7268614.9402629,7268614.9902629,0.0009617004543542862,0.049999999813735485,1,True,18,0,2.975554387657884,9.870882443178239,1.070034503936751e-05,1,False,,True,5,0.011832300573587418,0.02817829977720976,35.48830156206894,False,False,False,,11.151335716247559,7.095066070556641,7.4726386070251465,4.703810691833496,,,4.38758659362793,True,0.117129833,0.837225530542,1,-1.0,-0.3057359457015991,1.045693278312683,-0.11712983250617981,-0.03581079840660095,0.12248188257217407,-0.11712983250617981,-0.11712983250617981,0.16564659774303436,-0.1166246235370636,-0.11661266535520554,0.16492366790771484,-0.1166246235370636,-0.11661266535520554,0.16492366790771484,-0.11662483215332031,-0.11661243438720703,0.16492365300655365,False,False,1.6802996397018433,2.6204995810985565,0.28837350010871887,-1.0,1.040749430656433,0.3412596583366394,-1.0,823.5242309570312,302.60296630859375,823.5242309570312,302.60296630859375,7.869204521179199,3.4874329566955566,8.042228698730469,2.8874330520629883,0.17302417755126953,-0.5999999046325684,0.6244495511054993,0.01125955581665039,-0.18419837951660156,0.1845421940088272,0.280710369348526,1.2793902158737183,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.21938086472280707,-0.509453651105893,0.11277066449007847,False,,False,timeout
4,1787727409.9507122,0.20465440023690462,0.05465099960565567,18.29792697692053,0.05465099960565567,18.29792697692053,0.004654400981962681,True,0.008003399707376957,124.94690213688466,0.049004499800503254,0.9800899996611848,4,3,-0.1848920114542025,-0.4804159102804094,0.113,-0.1425563176394856,-0.44747487738963715,0.113,-0.16781340890611732,-0.4684814742798369,0.113,-0.1425563176394856,-0.44747487738963715,0.113,7268614.9402629,7268614.9902629,0.049004499800503254,0.049999999813735485,1,True,24,0,3.0877819813517453,8.450961820133216,3.399707376956773e-06,1,False,,True,6,0.0266610998660326,0.029373999685049057,34.04371249139032,False,False,False,,11.034710884094238,6.978453636169434,7.543540000915527,4.434725761413574,,,4.319586277008057,True,0.117129833,0.837225530542,1,-1.0,-0.552731990814209,1.1425902843475342,-0.11712983250617981,-0.06474140286445618,0.13383141160011292,-0.11712983250617981,-0.03581079840660095,0.12248188257217407,-0.11704763025045395,-0.048963241279125214,0.1268761157989502,-0.11704763025045395,-0.048963241279125214,0.1268761157989502,-0.11704730987548828,-0.048963069915771484,0.12687574326992035,False,False,1.187399961054325,1.7440998926758766,0.2069408893585205,-1.0,1.0211877822875977,0.28837350010871887,-1.0,836.2386474609375,239.72299194335938,836.2386474609375,239.72299194335938,8.042228698730469,2.8874330520629883,8.166393280029297,2.28743314743042,0.12416458129882812,-0.5999999046325684,0.6127126216888428,0.07090139389038086,-0.2690849304199219,0.2782691419124603,0.44550395011901855,1.6256706714630127,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.20869149041737522,-0.5000855771217935,0.11264116317565379,False,,False,timeout
5,1787727409.9958725,0.2508584000170231,0.046203999780118465,21.64314788241123,0.046203999780118465,21.64314788241123,0.0008584009483456612,False,0.008003700524568558,124.94220603711373,0.04411100037395954,0.8822200107657164,5,4,-0.1729955242918928,-0.470701447591912,0.113,-0.11891658008955036,-0.4247832948098773,0.113,-0.1425563176394856,-0.44747487738963715,0.113,-0.11891658008955036,-0.4247832948098773,0.113,7268614.9932049,7268615.0432049,0.04411100037395954,0.049999999813735485,1,True,30,0,3.481387442404521,10.575463725025843,3.7005245685575727e-06,1,False,,True,7,0.016611499711871147,0.03959500044584274,25.25571382093505,False,False,False,,10.91766357421875,6.929490566253662,7.610672950744629,4.221734046936035,,,4.274123668670654,True,0.117129833,0.837225530542,1,-1.0,-0.40624356269836426,1.0793672800064087,-0.11712983250617981,-0.047583241015672684,0.1264261156320572,-0.11712983250617981,-0.06474140286445618,0.13383141160011292,-0.11711639910936356,-0.06217309460043907,0.13259616494178772,-0.11711639910936356,-0.06217309460043907,0.13259616494178772,-0.11711597442626953,-0.062172889709472656,0.1325957030057907,False,False,1.120399683713913,1.6251001507043839,0.11186010390520096,-1.0,1.0062369108200073,0.2069408893585205,-1.0,843.111328125,176.84298706054688,843.111328125,176.84298706054688,8.166393280029297,2.28743314743042,8.233509063720703,1.687433123588562,0.06711578369140625,-0.6000000238418579,0.6037421226501465,0.06713294982910156,-0.21299171447753906,0.2233210802078247,0.3626118302345276,2.0125467777252197,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.19976689708660753,-0.49295292344172825,0.11258614784688019,False,,False,timeout
6,1787727410.046601,0.3000033004209399,0.049144900403916836,20.34799118079605,0.049144900403916836,20.34799118079605,3.3015385270118713e-06,False,0.008001799695193768,124.9718860871566,0.04617579933255911,0.8427399987084419,6,5,-0.1615409593404613,-0.4604703798031836,0.113,-0.09732787672364188,-0.4001056328012851,0.113,-0.11891658008955036,-0.4247832948098773,0.113,-0.09732787672364188,-0.4001056328012851,0.113,7268615.0432049,7268615.0932049,0.042136999778449535,0.049999999813735485,1,True,36,0,3.581191112916868,12.39263816651724,1.799695193767381e-06,1,False,,False,,,,,False,False,False,,10.80054759979248,6.8673176765441895,7.696694850921631,3.9556796550750732,,,4.255765438079834,True,0.117129833,0.837225530542,1,-1.0,-1.0,1.4142135381698608,-0.11712983250617981,-0.11712983250617981,0.16564659774303436,-0.11712983250617981,-0.047583241015672684,0.1264261156320572,-0.11712758243083954,-0.049958065152168274,0.12733687460422516,-0.11712758243083954,-0.049958065152168274,0.12733687460422516,-0.1171274185180664,-0.049958229064941406,0.127336785197258,False,False,1.7841001972556114,2.430099993944168,0.00984150916337967,-1.0,1.0000483989715576,0.11186010390520096,-1.0,843.7160034179688,113.9629898071289,843.7160034179688,113.9629898071289,8.233509063720703,1.687433123588562,8.23941421508789,1.087433099746704,0.0059051513671875,-0.6000000238418579,0.6000290513038635,0.08602190017700195,-0.2660543918609619,0.27961528301239014,0.4537832736968994,2.3309037685394287,0.0,3.0000000000000004,1.5,3.0,True,,False,False,-0.18848089956333,-0.4840622886668515,0.11260701694677178,False,,False,timeout
7,1787727410.0959408,0.3500052001327276,0.0500018997117877,19.999240144155063,0.0500018997117877,19.999240144155063,5.2014365792274475e-06,False,0.008005700074136257,124.91099975512023,0.044608100317418575,0.8032100118816272,7,6,-0.15062988203435154,-0.4496624362005984,0.113,-0.07823483217751691,-0.37314095383909124,0.113,-0.09732787672364188,-0.4001056328012851,0.113,-0.07823483217751691,-0.37314095383909124,0.113,7268615.0932049,7268615.1432048995,0.040160500444471836,0.049999999813735485,1,True,42,0,3.3833753926600165,13.913126110949007,5.700074136257005e-06,1,False,,True,8,0.03459769953042269,0.056252799928188324,17.77689290624802,False,False,False,,10.683420181274414,6.817359447479248,7.788219451904297,3.6339313983917236,,,4.3030686378479,True,0.117129833,0.837225530542,1,-1.0,-1.0,1.4142135381698608,-0.11712983250617981,-0.11712983250617981,0.16564659774303436,-0.11712983250617981,-0.11712983250617981,0.16564659774303436,-0.11712944507598877,-0.10619600862264633,0.1581040769815445,-0.11712944507598877,-0.10619600862264633,0.1581040769815445,-0.11712932586669922,-0.10619592666625977,0.15810392796993256,False,False,1.151599921286106,1.633400097489357,-0.06383150070905685,-1.0,1.002035140991211,0.00984150916337967,-1.0,839.7942504882812,52.400001525878906,839.7942504882812,51.082984924316406,8.23941421508789,1.087433099746704,8.201115608215332,0.5,-0.038298606872558594,-0.5874330997467041,0.5886802077293396,0.09152460098266602,-0.3217482566833496,0.3345126211643219,0.5376963019371033,2.5861611366271973,0.0,3.0000000000000004,1.5,3.0,True,,True,False,-0.17523417991538204,-0.47288301134711286,0.1126046262371797,False,,False,timeout
8,1787727410.148726,0.4037100002169609,0.053704800084233284,18.62030951482084,0.053704800084233284,18.62030951482084,0.0037100017070770264,True,0.008005899377167225,124.90789015560122,0.051291899755597115,0.9250620041976199,8,7,-0.13863533415837745,-0.43635192137792894,0.113,-0.061127250251816104,-0.3456046968662514,0.113,-0.07823483217751691,-0.37314095383909124,0.113,-0.061127250251816104,-0.3456046968662514,0.113,7268615.1432048995,7268615.193204899,0.04625310003757477,0.049999999813735485,1,True,49,0,3.4108535844321684,15.341217939706087,5.8993771672247175e-06,1,False,,True,9,0.025479000061750412,0.08140499982982874,12.284257749406395,False,False,False,,10.566290855407715,6.711163520812988,7.869941711425781,3.3064160346984863,,,4.343110084533691,True,0.117129833,0.837225530542,1,-1.0,-1.0,1.4142135381698608,-0.11712983250617981,-0.11712983250617981,0.16564659774303436,-0.11712983250617981,-0.11712983250617981,0.16564659774303436,-0.11712975054979324,-0.11535007506608963,0.1643928736448288,-0.11712975054979324,-0.11535007506608963,0.1643928736448288,-0.11712932586669922,-0.11535024642944336,0.16439269483089447,False,False,1.1740000918507576,1.6451003029942513,-0.13774031400680542,-0.9713786840438843,0.9810957908630371,-0.06383150070905685,-1.0,831.3314208984375,52.400001525878906,831.3314208984375,-8.680292129516602,8.201115608215332,0.5,8.118471145629883,0.5,-0.08264446258544922,0.0,0.08264446258544922,0.08172225952148438,-0.3275153636932373,0.3375571668148041,0.5461450219154358,2.8258886337280273,0.0,3.0000000000000004,1.5,3.0,True,,True,False,-0.16210646661871772,-0.461096136743211,0.11252886898947474,False,,False,timeout
9,1787727410.1949344,0.45000290032476187,0.04629290010780096,21.601584641950026,0.04629290010780096,21.601584641950026,2.902001142501831e-06,False,0.008003399707376957,124.94690213688466,0.04540359973907471,0.8859240110439212,9,8,-0.128854633635662,-0.42450937198772387,0.113,-0.0642849356431457,-0.3433165712022804,0.113,-0.061127250251816104,-0.3456046968662514,0.113,-0.0642849356431457,-0.3433165712022804,0.113,7268615.193204899,7268615.243204899,0.04429620038717985,0.049999999813735485,1,True,55,0,3.6630192447658887,14.033176962389884,3.399707376956773e-06,1,False,,True,10,0.007364099845290184,0.06257910002022982,15.979775990334346,False,False,False,,10.449161529541016,6.595813274383545,7.914723873138428,3.0672731399536133,,,4.344418048858643,True,0.117129833,0.837225530542,1,-1.0,-1.0,1.4142135381698608,-0.11712983250617981,-0.11712983250617981,0.16564659774303436,-0.11712983250617981,-0.11712983250617981,0.16564659774303436,-0.11712975054979324,-0.11684016138315201,0.1654418408870697,-0.11712975054979324,-0.11684016138315201,0.1654418408870697,-0.11712932586669922,-0.11684036254882812,0.16544167697429657,False,False,1.1249994859099388,1.6246996819972992,-0.202335387468338,-0.9075859785079956,0.92986661195755,-0.13774031400680542,-0.9713786840438843,818.8999633789062,52.400001525878906,818.8999633789062,-4.669008731842041,8.118471145629883,0.5,7.997069835662842,0.5,-0.12140130996704102,0.0,0.12140130996704102,0.044782161712646484,-0.23914289474487305,0.24329975247383118,-0.5418652296066284,2.575345516204834,0.0,3.0000000000000004,1.5,3.0,True,,True,False,-0.15304797474608148,-0.4520081420001888,0.11247952668755015,False,,False,timeout
10,1787727410.2446558,0.5000026999041438,0.04999979957938194,20.000080168568573,0.04999979957938194,20.000080168568573,2.701766788959503e-06,False,0.008003300055861473,124.94845788864532,0.04719210043549538,0.8464320221782924,10,9,-0.11964519761690928,-0.4122195798025121,0.113,-0.06941145426776037,-0.3396017873089846,0.113,-0.0642849356431457,-0.3433165712022804,0.113,-0.06941145426776037,-0.3396017873089846,0.113,7268615.243204899,7268615.293204899,0.04232160095125437,0.049999999813735485,1,True,61,0,3.664418236992717,12.486879762276901,3.300055861472917e-06,1,False,,False,,,,,False,False,False,,10.332032203674316,6.478972911834717,7.955463409423828,2.7815191745758057,,,4.395366191864014,True,0.117129833,0.837225530542,1,-1.0,-1.0,1.4142135381698608,-0.11712983250617981,-0.11712983250617981,0.16564659774303436,-0.11712983250617981,-0.11712983250617981,0.16564659774303436,-0.11712975054979324,-0.11708271503448486,0.16561321914196014,-0.11712975054979324,-0.11708271503448486,0.16561321914196014,-0.11712932586669922,-0.11708259582519531,0.1656128466129303,False,False,1.6470998525619507,2.065700478851795,-0.26029840111732483,-0.8112899661064148,0.852025032043457,-0.202335387468338,-0.9075859785079956,802.9072265625,52.400001525878906,802.9072265625,1.386085033416748,7.997069835662842,0.5,7.840890884399414,0.5,-0.15617895126342773,0.0,0.15617895126342773,0.04073953628540039,-0.2857539653778076,0.2886434495449066,-0.3355773985385895,2.2818984985351562,0.0,3.0000000000000004,1.5,3.0,True,,True,False,-0.1426690318147318,-0.4407215547492842,0.11241984094832966,False,,False,timeout
11,1787727410.293924,0.5500014005228877,0.049998700618743896,20.000519766009926,0.049998700618743896,20.000519766009926,1.4025717973709106e-06,False,0.00802569929510355,124.59973433219662,0.04537369962781668,0.8073880180991739,11,10,-0.11140072223549422,-0.3992660274974508,0.113,-0.07571300614251222,-0.33503554945417624,0.113,-0.06941145426776037,-0.3396017873089846,0.113,-0.07571300614251222,-0.33503554945417624,0.113,7268615.293204899,7268615.343204899,0.04036940075457096,0.049999999813735485,1,True,67,0,3.406617126624224,10.740133268541188,2.569929510354979e-05,1,False,,True,11,0.025602400302886963,0.064410500228405,15.525418937190624,False,False,False,,10.214902877807617,6.3618903160095215,7.987890720367432,2.448550224304199,,,4.502645492553711,True,0.117129833,0.837225530542,1,-1.0,-1.0,1.4142135381698608,-0.11712983250617981,-0.11712983250617981,0.16564659774303436,-0.11712983250617981,-0.11712983250617981,0.16564659774303436,-0.11712975054979324,-0.11712214350700378,0.16564109921455383,-0.11712975054979324,-0.11712214350700378,0.16564109921455383,-0.11712932586669922,-0.11712217330932617,0.16564081609249115,False,False,1.1275000870227814,1.565299928188324,-0.3280775547027588,-0.6539414525032043,0.73162442445755,-0.26029840111732483,-0.8112899661064148,782.7501220703125,52.400001525878906,782.7501220703125,11.280159950256348,7.840890884399414,0.5,7.644044399261475,0.5,-0.19684648513793945,0.0,0.19684648513793945,0.032427310943603516,-0.33296895027160645,0.33454424142837524,-0.20762918889522552,1.954087257385254,0.0,3.0000000000000004,1.5,3.0,True,,True,False,-0.1310956370823681,-0.4270537841664446,0.11232551262419117,False,,False,timeout
