robot_name,robot_path,test_name,test_type,hand_path,trials,episodes_per_trial,episodes,max_steps,reward_mean,reward_std,tiz_mean,tiz_std,zpd_coverage_mean,zpd_coverage_std,episode_length_mean,episode_length_std,catch_rate,too_close_rate,too_far_rate,avg_distance_mean,avg_distance_std
reactive_apf,ReactiveAPFController(radial+boundary),scripted_hand,scripted,,1,3,3,100,-44.87571650357334,0.0,0.02666666666666667,0.0,0.21311150722915428,0.0,12.333333333333334,0.0,1.0,0.6304218657159834,0.15646662705486233,3.4958809285156476,0.0
reactive_apf,ReactiveAPFController(radial+boundary),agent_H1,learned,C:\Users\admin\Desktop\research\RL\logs\league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_1\hand\hand\best_model.zip,1,3,3,100,-48.54820650853548,0.0,0.02666666666666667,0.0,0.15604575163398693,0.0,18.333333333333332,0.0,1.0,0.7943218954248367,0.04963235294117647,2.995608289476094,0.0
