robot_name,robot_path,test_name,test_type,hand_path,trials,episodes_per_trial,episodes,max_steps,reward_mean,reward_std,tiz_mean,tiz_std,zpd_coverage_mean,zpd_coverage_std,episode_length_mean,episode_length_std,catch_rate,too_close_rate,too_far_rate,avg_distance_mean,avg_distance_std
reactive_apf,ReactiveAPFController(radial+boundary),scripted_hand,scripted,,1,10,10,100,-53.208802783278216,0.0,0.063,0.0,0.421834635952283,0.0,16.5,0.0,0.7,0.41700054847113666,0.1611648155765803,4.046970499496472,0.0
reactive_apf,ReactiveAPFController(radial+boundary),agent_H1,learned,C:\Users\admin\Desktop\research\RL\logs\league_zpd35_55_noid_warm_entropy_10iter_r5m_h1m_gru_noaux\iteration_1\hand\hand\best_model.zip,1,10,10,100,-76.09188392254191,0.0,0.11600000000000002,0.0,0.48542506329314783,0.0,23.0,0.0,0.2,0.3202193266866843,0.19435561002016782,4.552704806029043,0.0
