step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,policy_dt_s,policy_loop_hz_inst,policy_deadline_overrun_s,policy_deadline_overrun,servo_dt_s,servo_loop_hz_inst,servo_target_age_s,servo_interpolation_phase,servo_command_sequence,servo_policy_step,servo_commanded_world_x,servo_commanded_world_y,servo_commanded_world_z,servo_target_world_x,servo_target_world_y,servo_target_world_z,servo_tracking_error_cm,servo_target_error_cm,servo_deadline_overrun_s,servo_deadline_overrun_count,servo_watchdog_stopped,servo_stop_reason,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
0,1787662130.5883222,4.0046870708465576e-07,,,,,4.0046870708465576e-07,False,,,0.0001980997622013092,0.003961995244026184,0,-1,-0.2270818553054751,-0.5227263126451325,0.113,-0.2270818553054751,-0.5227263126451325,0.113,0.004108163776072858,0.004108163776072858,1.600012183189392e-06,0,False,,False,,,,,False,False,False,,5.407229900360107,8.983689308166504,7.499469757080078,4.999770164489746,,,4.499897480010986,True,0.165394455,0.740052880468,0,1.0,-1.0,1.4142135381698608,0.16539445519447327,-0.16539445519447327,0.23390308022499084,0.16539445519447327,-0.16539445519447327,0.23390308022499084,0.12240064144134521,-0.12240064144134521,0.17310065031051636,0.12240064144134521,-0.12240064144134521,0.17310065031051636,0.12240076065063477,-0.12240028381347656,0.17310048639774323,False,False,2.3566000163555145,2.5627994909882545,0.7770883440971375,-0.5495880842208862,0.9517948031425476,0.0,0.0,815.6900024414062,489.4178161621094,815.6900024414062,489.4178161621094,False,False,-0.22709078521151016,-0.5227186001436527,0.11296064933215011,False,,False,caught
1,1787662130.6452298,0.05805720016360283,0.058056799694895744,17.224511258892527,0.058056799694895744,17.224511258892527,0.008057200349867344,True,0.008188299834728241,122.1254741746018,0.04689109977334738,0.9378219954669476,1,0,-0.2176341721238857,-0.5224436950850092,0.113,-0.19967165372717796,-0.5219063651359229,0.113,0.8743345066877845,2.67136371059516,0.004415597766637802,4,False,,True,1,0.029950300231575966,,,False,False,False,,5.529630661010742,8.861289024353027,7.51066780090332,4.989930152893066,,,4.348784446716309,True,0.165394455,0.740052880468,0,1.0,-1.0,1.4142135381698608,0.16539445519447327,-0.16539445519447327,0.23390308022499084,0.16539445519447327,-0.16539445519447327,0.23390308022499084,0.1542183756828308,-0.15421824157238007,0.21809762716293335,0.1542183756828308,-0.15421824157238007,0.21809762716293335,0.15421819686889648,-0.1542186737060547,0.21809780597686768,False,False,1.3032006099820137,2.0747995004057884,0.7285977005958557,-1.0,1.2372770309448242,0.7770883440971375,-0.5495880842208862,813.857421875,460.064697265625,813.857421875,460.064697265625,False,False,-0.2263755540359816,-0.5226270712645065,0.11297357270024344,False,,False,caught
2,1787662130.693507,0.10431960038840771,0.04626240022480488,21.615826138303607,0.04626240022480488,21.615826138303607,0.004319600760936737,True,0.008065800182521343,123.98025953668036,0.03785899933427572,0.7571799866855145,2,1,-0.20898271667352908,-0.5186187009506019,0.113,-0.19215105880516145,-0.5096036399279392,0.113,1.3660928601451032,3.2551258506101695,0.004941195249557495,10,False,,True,3,0.015841900371015072,0.03168160002678633,31.564062394402892,False,False,False,,5.683848857879639,8.707070350646973,7.577911853790283,4.933842658996582,,,4.221933364868164,True,0.165394455,0.740052880468,0,0.9747705459594727,-1.0,1.3964875936508179,0.16122163832187653,-0.16539445519447327,0.2309713065624237,0.16122163832187653,-0.16539445519447327,0.2309713065624237,0.15940111875534058,-0.16248933970928192,0.2276214063167572,0.15940111875534058,-0.16248933970928192,0.2276214063167572,0.15940093994140625,-0.1624889373779297,0.22762098908424377,False,False,2.015000209212303,2.1588001400232315,0.3128083348274231,-1.0,1.0477828979492188,0.7285977005958557,-1.0,795.1971435546875,454.18670654296875,795.1971435546875,454.18670654296875,False,False,-0.22216500390158916,-0.5222031431958633,0.11300689066416965,False,,False,caught
3,1787662130.7372253,0.15002650022506714,0.04570689983665943,21.878534828956948,0.04570689983665943,21.878534828956948,2.650078386068344e-05,False,0.008059300482273102,124.08024768397182,0.03059250023216009,0.6118500046432018,3,2,-0.20405526629436482,-0.5125162527309967,0.113,-0.19719016852171542,-0.5020790536186891,0.113,1.4158967925225772,2.608796129095892,0.005372093990445137,15,False,,True,5,0.004000100307166576,0.029678999446332455,33.69385823832325,False,False,False,,5.843249797821045,8.544581413269043,7.661156177520752,4.830104827880859,,,4.135470867156982,True,0.165394455,0.740052880468,0,1.0,-1.0,1.4142135381698608,0.16539445519447327,-0.16539445519447327,0.23390308022499084,0.16539445519447327,-0.16539445519447327,0.23390308022499084,0.16383644938468933,-0.1646391749382019,0.23226803541183472,0.16383644938468933,-0.1646391749382019,0.23226803541183472,0.16383647918701172,-0.16463947296142578,0.23226827383041382,False,False,1.2403996661305428,1.849600113928318,0.13870874047279358,-1.0,1.009574294090271,0.3128083348274231,-1.0,793.024658203125,443.31500244140625,793.024658203125,443.31500244140625,False,False,-0.21592859965137087,-0.5202298868379155,0.11301328779734182,False,,False,caught
4,1787662130.7986357,0.21046339999884367,0.06043689977377653,16.546182940275475,0.06043689977377653,16.546182940275475,0.01046340074390173,True,0.008046199567615986,124.28227657001686,0.05107660032808781,1.0,4,3,-0.19784922087659315,-0.5021885235846487,0.113,-0.19479952662764452,-0.4970410112995008,0.113,1.776543633604173,2.368043623721787,0.005979490466415882,23,False,,True,6,0.013349399901926517,0.027872299775481224,35.87791492109606,False,False,False,,6.007086277008057,8.379941940307617,7.717764854431152,4.6834869384765625,,,4.07310676574707,True,0.165394455,0.740052880468,0,-0.3507041931152344,-1.0,1.0597138404846191,-0.058004528284072876,-0.16539445519447327,0.17527079582214355,-0.058004528284072876,-0.16539445519447327,0.17527079582214355,-0.00033759698271751404,-0.1651982069015503,0.16519854962825775,-0.0003376007080078125,-0.1651982069015503,0.16519854962825775,-0.0003376007080078125,-0.16519832611083984,0.1651986688375473,False,False,1.522500067949295,1.6187001019716263,-0.0021852776408195496,-1.0,1.000002384185791,0.13870874047279358,-1.0,790.1648559570312,427.949462890625,790.1648559570312,427.949462890625,False,False,-0.20942101274474564,-0.5156682349995105,0.11295827060801261,False,,False,caught
5,1787662130.8434503,0.256275599822402,0.04581219982355833,21.828246708331235,0.04581219982355833,21.828246708331235,0.006275600753724575,True,0.008077400736510754,123.80220229508835,0.038863200694322586,0.7772640138864517,5,4,-0.19339748164083356,-0.4936861003797636,0.113,-0.19134920852434092,-0.48967208054515626,0.113,1.9390530953051974,2.3865825897380866,0.006466688588261604,29,False,,False,,,,,False,False,False,,6.006748676300049,8.214743614196777,7.731881618499756,4.53218412399292,,,4.066611289978027,True,0.165394455,0.740052880468,0,-0.14129638671875,-1.0,1.0099329948425293,-0.02336963824927807,-0.16539445519447327,0.16703732311725616,-0.02336963824927807,-0.16539445519447327,0.16703732311725616,-0.017382526770234108,-0.16534346342086792,0.1662546694278717,-0.017382526770234108,-0.16534346342086792,0.1662546694278717,-0.01738262176513672,-0.1653432846069336,0.16625450551509857,False,False,1.3882992789149284,2.4702996015548706,-0.04294276982545853,-1.0,1.000921607017517,-0.0021852776408195496,-1.0,789.1062622070312,412.0929260253906,789.1062622070312,412.0929260253906,False,False,-0.20438131210512764,-0.5096652700281313,0.11288043277373658,False,,False,caught
6,1787662130.8885775,0.301443500444293,0.04516790062189102,22.139616546963026,0.04516790062189102,22.139616546963026,0.0014435015618801117,True,0.008041399531066418,124.35646259543381,0.03446649946272373,0.6893299892544746,6,5,-0.18995288537705948,-0.4876734007096402,0.113,-0.1874242520861213,-0.48325955612814814,0.113,1.7944790932545152,2.30272168802598,0.007279286161065102,34,False,,True,7,0.0391225004568696,0.05074490047991276,19.706413660143987,False,False,False,,5.989366054534912,8.049400329589844,7.731630802154541,4.371071815490723,,,4.070084571838379,True,0.165394455,0.740052880468,0,0.33775222301483154,-0.3128511905670166,0.4603829085826874,0.055862344801425934,-0.05174385383725166,0.07614478468894958,0.055862344801425934,-0.05174385383725166,0.07614478468894958,0.03682252764701843,-0.08127369731664658,0.08922618627548218,0.03682252764701843,-0.08127369731664658,0.08922618627548218,0.03682231903076172,-0.08127355575561523,0.08922597020864487,False,False,1.1113006621599197,1.6052993014454842,-0.0030340179800987244,-1.0,1.000004529953003,-0.04294276982545853,-1.0,791.5325317382812,395.20831298828125,791.5325317382812,395.20831298828125,False,False,-0.1995858655084816,-0.5028126556560005,0.11284451665849254,False,,False,caught
7,1787662130.938366,0.3512500002980232,0.0498064998537302,20.077700760679054,0.0498064998537302,20.077700760679054,0.0012500016018748283,True,0.008056700229644775,124.1202938543601,0.037947400473058224,0.7589480094611645,7,6,-0.18437550197404856,-0.4801737098452478,0.113,-0.1817817952655643,-0.47685898875451,0.113,1.863178910939042,2.283241353821336,0.0076469844207167625,40,False,,True,8,0.01012209989130497,0.06553929951041937,15.258020874040941,False,False,False,,6.026188373565674,7.9681267738342285,7.72634744644165,4.205261707305908,,,4.129127502441406,True,0.165394455,0.740052880468,0,1.0,-1.0,1.4142135381698608,0.16539445519447327,-0.16539445519447327,0.23390308022499084,0.16539445519447327,-0.16539445519447327,0.23390308022499084,0.13197249174118042,-0.14352746307849884,0.19497916102409363,0.13197249174118042,-0.14352746307849884,0.19497916102409363,0.1319723129272461,-0.14352750778198242,0.19497907161712646,False,False,1.1412007734179497,1.5727002173662186,0.016087405383586884,-1.0,1.0001293420791626,-0.0030340179800987244,-1.0,792.1663818359375,377.8314514160156,792.1663818359375,377.8314514160156,False,False,-0.19482950859212533,-0.4955945544915957,0.11276577481089511,False,,False,caught
8,1787662130.9957364,0.40856819972395897,0.057318199425935745,17.44646569528339,0.057318199425935745,17.44646569528339,0.008568201214075089,True,0.00806649960577488,123.96950956076302,0.04483909998089075,0.896781999617815,8,7,-0.17784022491491397,-0.47182496387254497,0.113,-0.17621145583080602,-0.46974437272470276,0.113,1.889788592388496,2.1538599823070714,0.008622781373560429,47,False,,True,9,0.0018029995262622833,0.07847589999437332,12.742765614305787,False,False,False,,6.15816068649292,7.824599266052246,7.725128173828125,4.007673740386963,,,4.126052379608154,True,0.165394455,0.740052880468,0,1.0,-1.0,1.4142135381698608,0.16539445519447327,-0.16539445519447327,0.23390308022499084,0.16539445519447327,-0.16539445519447327,0.23390308022499084,0.15670646727085114,-0.15971019864082336,0.22375045716762543,0.15670646727085114,-0.15971019864082336,0.22375045716762543,0.1567063331604004,-0.15971040725708008,0.223750501871109,False,False,1.2042997404932976,1.5712995082139969,-0.018340177834033966,-1.0,1.0001682043075562,0.016087405383586884,-1.0,789.9263305664062,357.12420654296875,789.9263305664062,357.12420654296875,False,False,-0.18894802933921487,-0.48711276918718494,0.11282742559483913,False,,False,caught
9,1787662131.0424523,0.4542987998574972,0.045730600133538246,21.867196080521424,0.045730600133538246,21.867196080521424,0.00429880153387785,True,0.008107000030577183,123.35019072755627,0.035675300285220146,0.7135060057044029,9,8,-0.17347706794413484,-0.4642396903096482,0.113,-0.17156034232900388,-0.46064937705254067,0.113,1.8642234150478239,2.26980443489502,0.008961379528045654,53,False,,False,,,,,False,False,False,,6.31486701965332,7.664888858795166,7.7268757820129395,3.8363037109375,,,4.080665588378906,True,0.165394455,0.740052880468,0,0.1168375313282013,-1.0,1.0068023204803467,0.019324280321598053,-0.16539445519447327,0.16651953756809235,0.019324280321598053,-0.16539445519447327,0.16651953756809235,0.05503635108470917,-0.16391690075397491,0.1729096621274948,0.05503635108470917,-0.16391690075397491,0.1729096621274948,0.05503654479980469,-0.16391706466674805,0.17290987074375153,False,False,1.7311004921793938,2.5752000510692596,-0.047002606093883514,-1.0,1.0011039972305298,-0.018340177834033966,-1.0,788.3442993164062,339.1646423339844,788.3442993164062,339.1646423339844,False,False,-0.18372197875575555,-0.479813647624052,0.11283705782521951,False,,False,caught
