controller,n_completed,policy_freq_target_hz,servo_mode,servo_freq_target_hz,servo_interpolation_mode,servo_trajectory_mode,servo_lag_warning_cm,servo_lag_hard_limit_cm,trial_indices,internal_seeds,hand_strides_cm,virtual_hand_smoothing_alphas,virtual_hand_delay_counts,catch_rate,safety_stop_count,done_reason_counts,hand_stride_cm_mean,hand_stride_cm_std,virtual_hand_smoothing_alpha_mean,virtual_hand_smoothing_alpha_std,virtual_hand_delay_frames_mean,virtual_hand_delay_frames_std,tiz_fixed_horizon_fraction_mean,tiz_fixed_horizon_fraction_std,zpd_time_s_mean,zpd_time_s_std,zpd_observed_occupancy_fraction_mean,zpd_observed_occupancy_fraction_std,zpd_occupancy_fraction_mean,zpd_occupancy_fraction_std,duration_s_mean,duration_s_std,distance_cm_mean_mean,distance_cm_mean_std,too_close_fraction_mean,too_close_fraction_std,too_far_fraction_mean,too_far_fraction_std,min_boundary_clearance_cm_mean,min_boundary_clearance_cm_std,boundary_occupancy_fraction_mean,boundary_occupancy_fraction_std,target_clipped_fraction_mean,target_clipped_fraction_std,target_step_limited_fraction_mean,target_step_limited_fraction_std,control_loop_rate_hz_mean_mean,control_loop_rate_hz_mean_std,policy_loop_rate_hz_mean_mean,policy_loop_rate_hz_mean_std,servo_loop_rate_hz_mean_mean,servo_loop_rate_hz_mean_std,servo_target_age_s_mean_mean,servo_target_age_s_mean_std,servo_tracking_error_cm_mean_mean,servo_tracking_error_cm_mean_std,servo_target_error_cm_mean_mean,servo_target_error_cm_mean_std,planned_endpoint_actual_lag_cm_mean_mean,planned_endpoint_actual_lag_cm_mean_std,planned_endpoint_actual_lag_cm_p95_mean,planned_endpoint_actual_lag_cm_p95_std,planned_endpoint_actual_lag_cm_max_mean,planned_endpoint_actual_lag_cm_max_std,planned_endpoint_actual_lag_excess_cm_p95_mean,planned_endpoint_actual_lag_excess_cm_p95_std,planned_endpoint_actual_lag_excess_cm_max_mean,planned_endpoint_actual_lag_excess_cm_max_std,servo_follower_lag_allowance_cm_mean,servo_follower_lag_allowance_cm_std,actual_to_planned_step_projection_mean_mean,actual_to_planned_step_projection_mean_std,actual_to_planned_step_projection_p50_mean,actual_to_planned_step_projection_p50_std,servo_command_step_limited_count_mean,servo_command_step_limited_count_std,servo_publish_rejected_count_mean,servo_publish_rejected_count_std,servo_deadline_overrun_count_mean,servo_deadline_overrun_count_std,servo_watchdog_stop_count_mean,servo_watchdog_stop_count_std,policy_deadline_overrun_count_mean,policy_deadline_overrun_count_std,camera_update_rate_hz_mean_mean,camera_update_rate_hz_mean_std,policy_inference_latency_ms_mean_mean,policy_inference_latency_ms_mean_std,microrobot_detection_fraction_mean,microrobot_detection_fraction_std,microrobot_tcp_error_cm_mean_mean,microrobot_tcp_error_cm_mean_std,virtual_hand_actual_move_cm_mean_mean,virtual_hand_actual_move_cm_mean_std,virtual_hand_actual_to_stride_ratio_mean_mean,virtual_hand_actual_to_stride_ratio_mean_std,virtual_hand_accel_clipped_fraction_mean,virtual_hand_accel_clipped_fraction_std,virtual_hand_workspace_clipped_fraction_mean,virtual_hand_workspace_clipped_fraction_std,virtual_hand_policy_latency_ms_mean_mean,virtual_hand_policy_latency_ms_mean_std,virtual_hand_policy_latency_ms_p95_mean,virtual_hand_policy_latency_ms_p95_std
league,5,20.0,interpolated,125.0,committed_timestamped_segments_v1,committed_timestamped_segments_v1,1.5,3.0,"[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0.202364325, 0.152322427, 0.117129833, 0.288611221, 0.261000585]","[0.803824171214, 0.558178210011, 0.837225530542, 0.554899431908, 0.730207180583]","{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 1}",0.4,0,"{""caught"": 2, ""timeout"": 3}",0.20428567820000004,0.07181119384846475,0.6968669048516001,0.13382945496960102,1.2,1.3038404810405297,0.4801356480084359,0.4348230682224808,28.808138880506156,26.089384093348848,0.5253639846743294,0.37335481482936833,0.5253639846743294,0.37335481482936833,36.960192440263924,31.489277512084513,3.8448224374480633,0.7725043367799526,0.4394693486590038,0.40644607841534075,0.035166666666666666,0.04777478995825681,0.5130740761756891,0.18830400631063063,0.018333333333333333,0.023176556641955632,0.39886206896551724,0.02479459314022512,0.0,0.0,20.046522820104077,0.0025419346702507694,20.046522820104077,0.0025419346702507694,124.23474427084791,0.0687630212163888,0.03412351811239924,0.0028153115420212764,3.184473305818912,0.1530453171240912,14.508750047710691,1.9228412298818658,3.0258806700731613,0.2995055229348528,5.472893161773682,0.2943596117687512,6.026115989685058,0.5982097340066989,2.472893161773681,0.2943596117687513,3.0261159896850582,0.5982097340066989,3.0000000000000004,0.0,0.34230484286828744,0.5014041405016119,0.40381645411252975,0.09559396159698208,4549.2,3878.709733919258,13.2,11.18928058455949,1.4,0.8944271909999161,0.0,0.0,199.4,169.76100847956812,17.185539736974427,1.532719414338829,1.8842794878834936,0.04610223218014921,,,,,0.2542249226334969,0.08596588705198449,1.2510795110535453,0.06414500781426277,0.006666666666666666,0.00959238702768445,0.021166666666666667,0.04282392892868296,1.379318832970736,0.014658343419599111,1.9888278748840094,0.054712594222721296
cv_mpc,6,20.0,interpolated,125.0,committed_timestamped_segments_v1,committed_timestamped_segments_v1,1.5,3.0,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","[0.202364325, 0.152322427, 0.117129833, 0.288611221, 0.261000585, 0.20763287]","[0.803824171214, 0.558178210011, 0.837225530542, 0.554899431908, 0.730207180583, 0.896048271913]","{""0"": 2, ""1"": 2, ""2"": 1, ""3"": 1}",1.0,0,"{""caught"": 6}",0.20484354350000003,0.06424441868140057,0.7300637993618334,0.14470819342632169,1.1666666666666667,1.1690451944500122,0.08126811389293936,0.0667227372748792,4.876086833576362,4.003364236492752,0.6125763610481363,0.17545461076122215,0.6125763610481363,0.17545461076122215,7.667577616715183,5.339020720080276,3.6455285202473013,0.40549948117446244,0.3843791403008678,0.17619451683400006,0.0030444986509960453,0.004727654916111366,0.40341164867083185,0.042140551549662925,0.043345760004762236,0.044087934479518164,0.3329039763523558,0.12374985968374773,0.0,0.0,20.041279930316364,0.0061430287110109455,20.041279930316364,0.0061430287110109455,124.20564754166105,0.0964552194995236,0.03308880606096357,0.002062424829963755,3.0077323101131905,0.1340336826322345,13.02292789539186,2.6234731587061138,2.680573042937944,0.5032653712163148,4.945062482357025,0.6612942645185463,5.706925471623738,0.7264919008356229,1.9450624823570246,0.6612942645185461,2.706925471623738,0.7264919008356229,3.0000000000000004,0.0,1.2702518011153616,1.768598700048315,0.2776404817899068,0.05691773436438866,925.8333333333334,651.0924409534077,1.3333333333333333,1.2110601416389968,1.0,0.0,0.0,0.0,40.833333333333336,27.909974322214392,17.201446325459354,1.0401888807874617,1.046046461986517,0.0273827808712613,,,,,0.24920857153319917,0.07577776214601893,1.2201504548765782,0.04557059859954297,0.01780061789123043,0.027829296839047942,0.001075268817204301,0.002633859938476536,1.7884366252588657,0.022348226246564948,2.4254199505473175,0.09776549322532503
